BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1511938140000 ms, 2017-11-29T00:49:00, 1, 1201, 0,1_Producer_Count
1511938200000 ms, 2017-11-29T00:50:00, 0, 1189, 0,1_Producer_Count
1511938260000 ms, 2017-11-29T00:51:00, 1, 1210, 0,1_Producer_Count
1511938320000 ms, 2017-11-29T00:52:00, 1, 1249, 0,1_Producer_Count
1511938380000 ms, 2017-11-29T00:53:00, 0, 1194, 0,1_Producer_Count
1511938440000 ms, 2017-11-29T00:54:00, 1, 1180, 0,1_Producer_Count
1511938500000 ms, 2017-11-29T00:55:00, 0, 1199, 0,1_Producer_Count
1511938560000 ms, 2017-11-29T00:56:00, 1, 1192, 0,1_Producer_Count
1511938620000 ms, 2017-11-29T00:57:00, 1, 1188, 0,1_Producer_Count
1511938680000 ms, 2017-11-29T00:58:00, 1, 1173, 0,1_Producer_Count
1511938740000 ms, 2017-11-29T00:59:00, 0, 1199, 0,1_Producer_Count
1511938800000 ms, 2017-11-29T01:00:00, 1, 1185, 0,1_Producer_Count
1511938860000 ms, 2017-11-29T01:01:00, 0, 1200, 0,1_Producer_Count
1511938920000 ms, 2017-11-29T01:02:00, 1, 1198, 0,1_Producer_Count
1511938980000 ms, 2017-11-29T01:03:00, 0, 1195, 0,1_Producer_Count
1511939040000 ms, 2017-11-29T01:04:00, 1, 1189, 0,1_Producer_Count
1511939100000 ms, 2017-11-29T01:05:00, 1, 1184, 0,1_Producer_Count
1511939160000 ms, 2017-11-29T01:06:00, 0, 1199, 0,1_Producer_Count
1511939220000 ms, 2017-11-29T01:07:00, 0, 1187, 0,1_Producer_Count
1511939280000 ms, 2017-11-29T01:08:00, 1, 1187, 0,1_Producer_Count
1511939340000 ms, 2017-11-29T01:09:00, 1, 1184, 0,1_Producer_Count
1511939400000 ms, 2017-11-29T01:10:00, 1, 1183, 0,1_Producer_Count
1511939460000 ms, 2017-11-29T01:11:00, 1, 1180, 0,1_Producer_Count
1511939520000 ms, 2017-11-29T01:12:00, 0, 1190, 0,1_Producer_Count
1511939580000 ms, 2017-11-29T01:13:00, 1, 1192, 0,1_Producer_Count
1511939640000 ms, 2017-11-29T01:14:00, 1, 1179, 0,1_Producer_Count
1511939700000 ms, 2017-11-29T01:15:00, 1, 1188, 0,1_Producer_Count
1511939760000 ms, 2017-11-29T01:16:00, 0, 1230, 0,1_Producer_Count
1511939820000 ms, 2017-11-29T01:17:00, 0, 1248, 0,1_Producer_Count
1511939880000 ms, 2017-11-29T01:18:00, 1, 1255, 0,1_Producer_Count
1511939940000 ms, 2017-11-29T01:19:00, 1, 1214, 0,1_Producer_Count
1511940000000 ms, 2017-11-29T01:20:00, 1, 1232, 0,1_Producer_Count
1511940060000 ms, 2017-11-29T01:21:00, 1, 1230, 0,1_Producer_Count
1511940120000 ms, 2017-11-29T01:22:00, 0, 1213, 0,1_Producer_Count
1511940180000 ms, 2017-11-29T01:23:00, 1, 1180, 0,1_Producer_Count
1511940240000 ms, 2017-11-29T01:24:00, 0, 1217, 0,1_Producer_Count
1511940300000 ms, 2017-11-29T01:25:00, 1, 1210, 0,1_Producer_Count
1511940360000 ms, 2017-11-29T01:26:00, 0, 1165, 0,1_Producer_Count
1511940420000 ms, 2017-11-29T01:27:00, 1, 1175, 0,1_Producer_Count
1511940480000 ms, 2017-11-29T01:28:00, 1, 1179, 0,1_Producer_Count
1511940540000 ms, 2017-11-29T01:29:00, 0, 1188, 0,1_Producer_Count
1511940600000 ms, 2017-11-29T01:30:00, 0, 1209, 0,1_Producer_Count
1511940660000 ms, 2017-11-29T01:31:00, 1, 1185, 0,1_Producer_Count
1511940720000 ms, 2017-11-29T01:32:00, 1, 1180, 0,1_Producer_Count
1511940780000 ms, 2017-11-29T01:33:00, 1, 1177, 0,1_Producer_Count
1511940840000 ms, 2017-11-29T01:34:00, 0, 1189, 0,1_Producer_Count
1511940900000 ms, 2017-11-29T01:35:00, 0, 1187, 0,1_Producer_Count
1511940960000 ms, 2017-11-29T01:36:00, 1, 1171, 0,1_Producer_Count
1511941020000 ms, 2017-11-29T01:37:00, 0, 1173, 0,1_Producer_Count
1511941080000 ms, 2017-11-29T01:38:00, 1, 1186, 0,1_Producer_Count
1511941140000 ms, 2017-11-29T01:39:00, 0, 1171, 0,1_Producer_Count
1511941200000 ms, 2017-11-29T01:40:00, 0, 1192, 0,1_Producer_Count
1511941260000 ms, 2017-11-29T01:41:00, 1, 1208, 0,1_Producer_Count
1511941320000 ms, 2017-11-29T01:42:00, 0, 1175, 0,1_Producer_Count
1511941380000 ms, 2017-11-29T01:43:00, 0, 1191, 0,1_Producer_Count
1511941440000 ms, 2017-11-29T01:44:00, 0, 1186, 0,1_Producer_Count
1511941500000 ms, 2017-11-29T01:45:00, 1, 1170, 0,1_Producer_Count
1511941560000 ms, 2017-11-29T01:46:00, 1, 1199, 0,1_Producer_Count
1511941620000 ms, 2017-11-29T01:47:00, 1, 1191, 0,1_Producer_Count
1511941680000 ms, 2017-11-29T01:48:00, 0, 1193, 0,1_Producer_Count
1511941740000 ms, 2017-11-29T01:49:00, 1, 1171, 0,1_Producer_Count
1511941800000 ms, 2017-11-29T01:50:00, 1, 1172, 0,1_Producer_Count
1511941860000 ms, 2017-11-29T01:51:00, 0, 1187, 0,1_Producer_Count
1511941920000 ms, 2017-11-29T01:52:00, 1, 1195, 0,1_Producer_Count
1511941980000 ms, 2017-11-29T01:53:00, 1, 1192, 0,1_Producer_Count
1511942040000 ms, 2017-11-29T01:54:00, 0, 1178, 0,1_Producer_Count
1511942100000 ms, 2017-11-29T01:55:00, 0, 1177, 0,1_Producer_Count
1511942160000 ms, 2017-11-29T01:56:00, 0, 1177, 0,1_Producer_Count
1511942220000 ms, 2017-11-29T01:57:00, 1, 1193, 0,1_Producer_Count
1511942280000 ms, 2017-11-29T01:58:00, 1, 1187, 0,1_Producer_Count
1511942340000 ms, 2017-11-29T01:59:00, 0, 1174, 0,1_Producer_Count
1511942400000 ms, 2017-11-29T02:00:00, 0, 1176, 0,1_Producer_Count
1511942460000 ms, 2017-11-29T02:01:00, 0, 1186, 0,1_Producer_Count
1511942520000 ms, 2017-11-29T02:02:00, 0, 1197, 0,1_Producer_Count
1511942580000 ms, 2017-11-29T02:03:00, 1, 1187, 0,1_Producer_Count
1511942640000 ms, 2017-11-29T02:04:00, 1, 1187, 0,1_Producer_Count
1511942700000 ms, 2017-11-29T02:05:00, 1, 1196, 0,1_Producer_Count
1511942760000 ms, 2017-11-29T02:06:00, 1, 1192, 0,1_Producer_Count
1511942820000 ms, 2017-11-29T02:07:00, 0, 1177, 0,1_Producer_Count
1511942880000 ms, 2017-11-29T02:08:00, 1, 1183, 0,1_Producer_Count
1511942940000 ms, 2017-11-29T02:09:00, 1, 1205, 0,1_Producer_Count
1511943000000 ms, 2017-11-29T02:10:00, 1, 1220, 0,1_Producer_Count
1511943060000 ms, 2017-11-29T02:11:00, 0, 1177, 0,1_Producer_Count
1511943120000 ms, 2017-11-29T02:12:00, 0, 1189, 0,1_Producer_Count
1511943180000 ms, 2017-11-29T02:13:00, 0, 1188, 0,1_Producer_Count
1511943240000 ms, 2017-11-29T02:14:00, 0, 1175, 0,1_Producer_Count
1511943300000 ms, 2017-11-29T02:15:00, 0, 1201, 0,1_Producer_Count
1511943360000 ms, 2017-11-29T02:16:00, 0, 1171, 0,1_Producer_Count
1511943420000 ms, 2017-11-29T02:17:00, 0, 1169, 0,1_Producer_Count
1511943480000 ms, 2017-11-29T02:18:00, 0, 1190, 0,1_Producer_Count
1511943540000 ms, 2017-11-29T02:19:00, 1, 1179, 0,1_Producer_Count
1511943600000 ms, 2017-11-29T02:20:00, 0, 1184, 0,1_Producer_Count
1511943660000 ms, 2017-11-29T02:21:00, 1, 1173, 0,1_Producer_Count
1511943720000 ms, 2017-11-29T02:22:00, 1, 1189, 0,1_Producer_Count
