Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.16374
100,1000,3,5000,120,48,0.65564
100,10000,3,5000,120,48,5.98152
100,100000,3,5000,120,48,65.98381
100,1000000,3,5000,120,48,663.03095
