Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171108-153140
5000,10000,1,5000,309.0,3697.76268285,20171108-153140
0,5000,2,5000,619.0,4364.43958512,20171108-153141
5000,10000,3,5000,934.0,4188.28166352,20171108-153141
10000,15000,4,5000,1247.0,4111.23851925,20171108-153141
15000,20000,5,5000,1554.0,3581.93981106,20171108-153141
20000,25000,6,5000,1866.0,3620.40399945,20171108-153141
25000,30000,7,5000,2178.0,4067.43114878,20171108-153141
30000,35000,8,5000,2488.0,4383.23775537,20171108-153141
35000,40000,9,5000,2797.0,4666.87841539,20171108-153141
40000,45000,10,5000,3103.0,4927.39119432,20171108-153141
45000,50000,11,5000,3406.0,5208.75584389,20171108-153141
50000,55000,12,5000,3720.0,5484.47711417,20171108-153141
55000,60000,13,5000,4028.0,5736.06129545,20171108-153141
60000,65000,14,5000,4334.0,5965.49026979,20171108-153141
65000,70000,15,5000,4647.0,6189.30647131,20171108-153141
70000,75000,16,5000,4957.0,6351.88605251,20171108-153141
75000,80000,17,5000,5269.0,6430.64361351,20171108-153141
80000,85000,18,5000,5580.0,6527.62075666,20171108-153141
85000,90000,19,5000,5893.0,6532.8971569,20171108-153141
90000,95000,20,5000,6202.0,6607.83234295,20171108-153141
95000,100000,21,5000,6508.0,6786.14377515,20171108-153141
0,5000,22,5000,6821.0,5819.73771811,20171108-153142
5000,10000,23,5000,7138.0,5693.76466082,20171108-153142
10000,15000,24,5000,7454.0,5723.2094098,20171108-153142
15000,20000,25,5000,7759.0,5849.12558357,20171108-153142
20000,25000,26,5000,8064.0,5936.91525921,20171108-153142
25000,30000,27,5000,8378.0,6027.30769357,20171108-153142
30000,35000,28,5000,8693.0,6129.24225118,20171108-153142
35000,40000,29,5000,9008.0,6209.69456203,20171108-153142
40000,45000,30,5000,9323.0,6283.77164084,20171108-153142
45000,50000,31,5000,9630.0,6384.26451063,20171108-153142
50000,55000,32,5000,9937.0,6504.6815155,20171108-153142
55000,60000,33,5000,10240.0,6597.24980296,20171108-153142
60000,65000,34,5000,10544.0,6585.68248262,20171108-153142
65000,70000,35,5000,10846.0,6689.23907011,20171108-153142
70000,75000,36,5000,11149.0,6775.85192389,20171108-153142
75000,80000,37,5000,11464.0,6833.0545489,20171108-153142
80000,85000,38,5000,11779.0,6886.9221884,20171108-153142
85000,90000,39,5000,12091.0,6936.50792312,20171108-153142
90000,95000,40,5000,12404.0,6984.10850857,20171108-153142
95000,100000,41,5000,12713.0,6980.91452147,20171108-153142
100000,105000,42,5000,13023.0,7025.74960628,20171108-153142
105000,110000,43,5000,13340.0,7013.19791936,20171108-153142
110000,115000,44,5000,13657.0,7103.07649903,20171108-153142
115000,120000,45,5000,13968.0,7124.62210098,20171108-153142
120000,125000,46,5000,14278.0,7163.39802228,20171108-153142
125000,130000,47,5000,14591.0,7220.98667803,20171108-153142
130000,135000,48,5000,14905.0,7290.0984936,20171108-153142
135000,140000,49,5000,15223.0,7370.38515171,20171108-153142
140000,145000,50,5000,15541.0,7367.81919366,20171108-153142
145000,150000,51,5000,15853.0,7431.19551403,20171108-153142
150000,155000,52,5000,16165.0,7506.68802021,20171108-153143
155000,160000,53,5000,16474.0,7565.12607174,20171108-153143
160000,165000,54,5000,16783.0,7621.9290434,20171108-153143
165000,170000,55,5000,17097.0,7680.53434144,20171108-153143
170000,175000,56,5000,17410.0,7737.26863821,20171108-153143
175000,180000,57,5000,17712.0,7803.03826276,20171108-153143
180000,185000,58,5000,18014.0,7854.05281192,20171108-153143
185000,190000,59,5000,18320.0,7904.69158343,20171108-153143
190000,195000,60,5000,18626.0,7953.8534291,20171108-153143
195000,200000,61,5000,18934.0,8003.90887461,20171108-153143
200000,205000,62,5000,19242.0,8051.87460366,20171108-153143
