CU, New, StageIn, Allocate, Exec, StageOut, Done
unit.000000,-88.9498372078,6.00141191483,6.00651693344,414.500259876,547.426652908,548.064788818
unit.000001,-88.9494371414,5.85206890106,5.85785079002,271.734714985,410.978783846,411.330742836
unit.000002,-88.9488461018,6.01094579697,6.01689100266,414.902918816,544.921324968,545.412656784
unit.000003,-88.948251009,6.02136778831,6.02585196495,416.017554998,547.730493784,549.146571875
unit.000004,-88.9479122162,6.03022480011,6.03624391556,418.221920967,551.750641823,552.680292845
unit.000005,-88.947576046,6.04278087616,6.04711985588,419.928002834,550.883991003,552.602519989
unit.000006,-88.9472410679,6.05012798309,6.05629992485,420.93392086,552.646882772,553.794951916
unit.000007,-88.9469091892,6.05913996696,6.06415581703,422.642855883,565.946919918,567.424666882
unit.000008,-88.9465641975,5.88395094872,5.88998293877,277.563501835,411.875769854,413.493120909
unit.000009,-88.9462320805,5.88846278191,5.89476585388,279.640944958,414.496041775,414.62082696
unit.000010,-88.9459011555,5.89330482483,5.89932990074,280.174150944,410.467119932,411.244002819
unit.000011,-88.9455680847,5.89770078659,5.90233898163,281.480876923,406.7266469,408.04604578
unit.000012,-88.9452362061,5.90376591682,5.90852499008,282.384541988,418.216022968,419.110183001
unit.000013,-88.9449081421,5.90705394745,5.91489481926,283.690943003,420.928047895,421.357696772
unit.000014,-88.9445750713,5.91326785088,5.91945290565,284.09274888,417.980641842,419.109412909
unit.000015,-88.9442410469,5.91788196564,5.92426800728,284.966164827,415.998935938,416.941912889
unit.000016,-88.9439091682,5.9227809906,5.92741298676,284.997680902,420.725963831,421.354602814
unit.000017,-88.9435751438,5.92894482613,5.93377900124,285.601241827,422.636887789,423.549412966
unit.000018,-88.9432430267,5.93228697777,5.93829679489,286.304231882,421.230498791,422.482086897
unit.000019,-88.9429130554,5.93682098389,5.94141197205,287.910802841,414.796300888,415.744705915
unit.000020,-88.94257617,5.94318890572,5.94766998291,290.489705801,418.315203905,419.182444811
unit.000021,-88.9422440529,5.94610691071,5.95061683655,400.607572794,527.021535873,528.017452955
unit.000022,-88.9418032169,5.95203495026,5.95512390137,401.684913874,528.961630821,529.15304184
unit.000023,-88.9414710999,5.95655298233,5.95958590508,401.749237776,536.255837917,537.607343912
unit.000024,-88.9411401749,5.96177577972,5.96504187584,406.732535839,549.136655807,550.246299982
