Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.21367
100,1000,3,5000,120,48,0.55208
100,10000,3,5000,120,48,5.93933
100,100000,3,5000,120,48,66.06107
100,1000000,3,5000,120,48,681.43637
