,Duration,Framework,Nodes
0,47753,Spark,1
1,47761,Spark,1
2,47916,Spark,1
3,47959,Spark,1
4,47979,Spark,1
5,48000,Spark,1
6,48050,Spark,1
7,48059,Spark,1
8,48067,Spark,1
9,48087,Spark,1
10,48115,Spark,1
11,48764,Spark,1
12,48929,Spark,1
13,48979,Spark,1
14,49011,Spark,1
15,49148,Spark,1
16,49156,Spark,1
17,49215,Spark,1
18,49238,Spark,1
19,49245,Spark,1
20,49266,Spark,1
21,49296,Spark,1
22,49374,Spark,1
23,49377,Spark,1
24,48343,Spark,1
25,48407,Spark,1
26,49148,Spark,1
27,49212,Spark,1
28,49221,Spark,1
29,49233,Spark,1
30,49390,Spark,1
31,49422,Spark,1
32,49433,Spark,1
33,49460,Spark,1
34,49499,Spark,1
35,49554,Spark,1
36,49612,Spark,1
37,49621,Spark,1
38,49651,Spark,1
39,49691,Spark,1
40,49838,Spark,1
41,49869,Spark,1
42,49874,Spark,1
43,50074,Spark,1
44,50164,Spark,1
45,50166,Spark,1
46,50723,Spark,1
47,50726,Spark,1
48,48171,Spark,1
49,48269,Spark,1
50,48332,Spark,1
51,48423,Spark,1
52,48455,Spark,1
53,48493,Spark,1
54,48718,Spark,1
55,48756,Spark,1
56,48820,Spark,1
57,49005,Spark,1
58,49029,Spark,1
59,49037,Spark,1
60,49225,Spark,1
61,49279,Spark,1
62,49312,Spark,1
63,49518,Spark,1
64,49581,Spark,1
65,49600,Spark,1
66,49659,Spark,1
67,49662,Spark,1
68,49672,Spark,1
69,49797,Spark,1
70,49856,Spark,1
71,50475,Spark,1
72,48825,Spark,1
73,48829,Spark,1
74,48835,Spark,1
75,48843,Spark,1
76,49077,Spark,1
77,49070,Spark,1
78,49112,Spark,1
79,49138,Spark,1
80,49146,Spark,1
81,49161,Spark,1
82,49431,Spark,1
83,49987,Spark,1
84,50006,Spark,1
85,50074,Spark,1
86,50098,Spark,1
87,50158,Spark,1
88,50360,Spark,1
89,50381,Spark,1
90,50392,Spark,1
91,50420,Spark,1
92,50426,Spark,1
93,50504,Spark,1
94,50515,Spark,1
95,50528,Spark,1
96,48003,Spark,1
97,48008,Spark,1
98,48010,Spark,1
99,48211,Spark,1
100,48240,Spark,1
101,48278,Spark,1
102,48279,Spark,1
103,48293,Spark,1
104,48321,Spark,1
105,48361,Spark,1
106,48428,Spark,1
107,49102,Spark,1
108,49160,Spark,1
109,49195,Spark,1
110,49280,Spark,1
111,49395,Spark,1
112,49411,Spark,1
113,49423,Spark,1
114,49425,Spark,1
115,49430,Spark,1
116,49460,Spark,1
117,49573,Spark,1
118,49628,Spark,1
119,49724,Spark,1
120,48193,Spark,1
121,48198,Spark,1
122,48448,Spark,1
123,48520,Spark,1
124,48540,Spark,1
125,48626,Spark,1
126,48949,Spark,1
127,49036,Spark,1
128,49073,Spark,1
129,49140,Spark,1
130,49163,Spark,1
131,49285,Spark,1
132,49352,Spark,1
133,49391,Spark,1
134,49435,Spark,1
135,49591,Spark,1
136,49595,Spark,1
137,49635,Spark,1
138,49642,Spark,1
139,49693,Spark,1
140,49750,Spark,1
141,49810,Spark,1
142,49873,Spark,1
143,49941,Spark,1
144,48128,Spark,1
145,48131,Spark,1
146,48137,Spark,1
147,48202,Spark,1
148,48350,Spark,1
149,48378,Spark,1
150,48688,Spark,1
151,48995,Spark,1
152,49201,Spark,1
153,49275,Spark,1
154,49358,Spark,1
155,49367,Spark,1
156,49422,Spark,1
157,49544,Spark,1
158,49551,Spark,1
159,49859,Spark,1
160,49866,Spark,1
161,49922,Spark,1
162,49971,Spark,1
163,50164,Spark,1
164,50194,Spark,1
165,50484,Spark,1
166,50538,Spark,1
167,50666,Spark,1
168,49528,Spark,1
169,49542,Spark,1
170,49544,Spark,1
171,49572,Spark,1
172,49761,Spark,1
173,49810,Spark,1
174,49920,Spark,1
175,49975,Spark,1
176,49983,Spark,1
177,50164,Spark,1
178,50194,Spark,1
179,50229,Spark,1
180,50252,Spark,1
181,50440,Spark,1
182,50453,Spark,1
183,50486,Spark,1
184,50498,Spark,1
185,50613,Spark,1
186,50627,Spark,1
187,50766,Spark,1
188,51043,Spark,1
189,51216,Spark,1
190,51270,Spark,1
191,51367,Spark,1
192,47784,Spark,1
193,47794,Spark,1
194,47881,Spark,1
195,48004,Spark,1
196,48013,Spark,1
197,48055,Spark,1
198,48095,Spark,1
199,48843,Spark,1
200,48857,Spark,1
201,49005,Spark,1
202,49055,Spark,1
203,49102,Spark,1
204,49124,Spark,1
205,49173,Spark,1
206,49179,Spark,1
207,49197,Spark,1
208,49218,Spark,1
209,49673,Spark,1
210,49925,Spark,1
211,49983,Spark,1
212,50168,Spark,1
213,50831,Spark,1
214,51248,Spark,1
215,56492,Spark,1
216,47967,Spark,1
217,47973,Spark,1
218,48185,Spark,1
219,48247,Spark,1
220,48399,Spark,1
221,48894,Spark,1
222,48904,Spark,1
223,48959,Spark,1
224,48965,Spark,1
225,49086,Spark,1
226,49144,Spark,1
227,49160,Spark,1
228,49204,Spark,1
229,49233,Spark,1
230,49239,Spark,1
231,49258,Spark,1
232,49291,Spark,1
233,52545,Spark,1
234,52968,Spark,1
235,53560,Spark,1
236,55020,Spark,1
237,55058,Spark,1
238,55079,Spark,1
239,55856,Spark,1
240,25034,Spark,2
241,25148,Spark,2
242,25150,Spark,2
243,25195,Spark,2
244,25208,Spark,2
245,25209,Spark,2
246,25217,Spark,2
247,25239,Spark,2
248,25255,Spark,2
249,25295,Spark,2
250,25297,Spark,2
251,25295,Spark,2
252,25407,Spark,2
253,25469,Spark,2
254,25493,Spark,2
255,25513,Spark,2
256,25518,Spark,2
257,25544,Spark,2
258,25560,Spark,2
259,25581,Spark,2
260,25609,Spark,2
261,25611,Spark,2
262,25617,Spark,2
263,25619,Spark,2
264,25624,Spark,2
265,25632,Spark,2
266,25678,Spark,2
267,25681,Spark,2
268,25692,Spark,2
269,25734,Spark,2
270,25799,Spark,2
271,25832,Spark,2
272,25832,Spark,2
273,25839,Spark,2
274,25879,Spark,2
275,26071,Spark,2
276,26109,Spark,2
277,26105,Spark,2
278,26534,Spark,2
279,26684,Spark,2
280,27022,Spark,2
281,27253,Spark,2
282,27391,Spark,2
283,27760,Spark,2
284,28485,Spark,2
285,28562,Spark,2
286,29082,Spark,2
287,29999,Spark,2
288,5823,Spark,2
289,5825,Spark,2
290,5826,Spark,2
291,5835,Spark,2
292,5842,Spark,2
293,5855,Spark,2
294,5843,Spark,2
295,5855,Spark,2
296,5857,Spark,2
297,5847,Spark,2
298,5859,Spark,2
299,5854,Spark,2
300,5867,Spark,2
301,5871,Spark,2
302,5878,Spark,2
303,5879,Spark,2
304,5872,Spark,2
305,5872,Spark,2
306,5885,Spark,2
307,5880,Spark,2
308,5890,Spark,2
309,5880,Spark,2
310,5890,Spark,2
311,5906,Spark,2
312,5897,Spark,2
313,5909,Spark,2
314,5926,Spark,2
315,5919,Spark,2
316,5934,Spark,2
317,5940,Spark,2
318,5929,Spark,2
319,5939,Spark,2
320,5931,Spark,2
321,5953,Spark,2
322,5949,Spark,2
323,5952,Spark,2
324,5951,Spark,2
325,5959,Spark,2
326,5975,Spark,2
327,5991,Spark,2
328,5984,Spark,2
329,6087,Spark,2
330,6182,Spark,2
331,6185,Spark,2
332,6283,Spark,2
333,6347,Spark,2
334,6923,Spark,2
335,6928,Spark,2
336,25251,Spark,2
337,25250,Spark,2
338,25278,Spark,2
339,25330,Spark,2
340,25359,Spark,2
341,25409,Spark,2
342,25412,Spark,2
343,25415,Spark,2
344,25424,Spark,2
345,25439,Spark,2
346,25499,Spark,2
347,25512,Spark,2
348,25500,Spark,2
349,25501,Spark,2
350,25549,Spark,2
351,25549,Spark,2
352,25551,Spark,2
353,25550,Spark,2
354,25609,Spark,2
355,25652,Spark,2
356,25638,Spark,2
357,25694,Spark,2
358,25709,Spark,2
359,25729,Spark,2
360,25776,Spark,2
361,25785,Spark,2
362,25781,Spark,2
363,25812,Spark,2
364,25834,Spark,2
365,25829,Spark,2
366,25909,Spark,2
367,25896,Spark,2
368,26010,Spark,2
369,25988,Spark,2
370,25993,Spark,2
371,26043,Spark,2
372,26091,Spark,2
373,26080,Spark,2
374,26083,Spark,2
375,26135,Spark,2
376,26143,Spark,2
377,26175,Spark,2
378,26176,Spark,2
379,26178,Spark,2
380,26181,Spark,2
381,26182,Spark,2
382,26227,Spark,2
383,31189,Spark,2
384,5235,Spark,2
385,5248,Spark,2
386,5250,Spark,2
387,5257,Spark,2
388,5260,Spark,2
389,5262,Spark,2
390,5279,Spark,2
391,5282,Spark,2
392,5289,Spark,2
393,5298,Spark,2
394,5306,Spark,2
395,5307,Spark,2
396,5308,Spark,2
397,5314,Spark,2
398,5333,Spark,2
399,5345,Spark,2
400,5356,Spark,2
401,5371,Spark,2
402,5400,Spark,2
403,5401,Spark,2
404,5425,Spark,2
405,5459,Spark,2
406,5461,Spark,2
407,5461,Spark,2
408,5493,Spark,2
409,5499,Spark,2
410,5500,Spark,2
411,5502,Spark,2
412,5504,Spark,2
413,5504,Spark,2
414,5534,Spark,2
415,5537,Spark,2
416,5537,Spark,2
417,5541,Spark,2
418,5553,Spark,2
419,5556,Spark,2
420,5569,Spark,2
421,5571,Spark,2
422,5572,Spark,2
423,5592,Spark,2
424,5594,Spark,2
425,5594,Spark,2
426,5589,Spark,2
427,5613,Spark,2
428,5648,Spark,2
429,5641,Spark,2
430,5646,Spark,2
431,5758,Spark,2
432,5247,Spark,2
433,5245,Spark,2
434,5252,Spark,2
435,5251,Spark,2
436,5270,Spark,2
437,5258,Spark,2
438,5260,Spark,2
439,5271,Spark,2
440,5268,Spark,2
441,5279,Spark,2
442,5280,Spark,2
443,5283,Spark,2
444,5280,Spark,2
445,5287,Spark,2
446,5290,Spark,2
447,5288,Spark,2
448,5284,Spark,2
449,5282,Spark,2
450,5291,Spark,2
451,5290,Spark,2
452,5293,Spark,2
453,5320,Spark,2
454,5326,Spark,2
455,5327,Spark,2
456,5330,Spark,2
457,5330,Spark,2
458,5336,Spark,2
459,5334,Spark,2
460,5345,Spark,2
461,5380,Spark,2
462,5388,Spark,2
463,5383,Spark,2
464,5403,Spark,2
465,5467,Spark,2
466,5487,Spark,2
467,5496,Spark,2
468,5546,Spark,2
469,5594,Spark,2
470,5587,Spark,2
471,5589,Spark,2
472,5614,Spark,2
473,5638,Spark,2
474,5682,Spark,2
475,5703,Spark,2
476,5744,Spark,2
477,5764,Spark,2
478,5798,Spark,2
479,5996,Spark,2
480,25395,Spark,2
481,25401,Spark,2
482,25417,Spark,2
483,25418,Spark,2
484,25425,Spark,2
485,25425,Spark,2
486,25503,Spark,2
487,25505,Spark,2
488,25544,Spark,2
489,25568,Spark,2
490,25549,Spark,2
491,25577,Spark,2
492,25582,Spark,2
493,25585,Spark,2
494,25588,Spark,2
495,25621,Spark,2
496,25641,Spark,2
497,25650,Spark,2
498,25657,Spark,2
499,25646,Spark,2
500,25672,Spark,2
501,25695,Spark,2
502,25763,Spark,2
503,25783,Spark,2
504,25784,Spark,2
505,25798,Spark,2
506,25775,Spark,2
507,25830,Spark,2
508,25839,Spark,2
509,25866,Spark,2
510,25925,Spark,2
511,25928,Spark,2
512,25908,Spark,2
513,25937,Spark,2
514,25975,Spark,2
515,25982,Spark,2
516,26044,Spark,2
517,26047,Spark,2
518,26100,Spark,2
519,26102,Spark,2
520,26103,Spark,2
521,26120,Spark,2
522,26136,Spark,2
523,26163,Spark,2
524,26209,Spark,2
525,26212,Spark,2
526,26225,Spark,2
527,26579,Spark,2
528,5597,Spark,2
529,5598,Spark,2
530,5600,Spark,2
531,5601,Spark,2
532,5603,Spark,2
533,5603,Spark,2
534,5618,Spark,2
535,5625,Spark,2
536,5628,Spark,2
537,5635,Spark,2
538,5645,Spark,2
539,5649,Spark,2
540,5656,Spark,2
541,5660,Spark,2
542,5661,Spark,2
543,5663,Spark,2
544,5675,Spark,2
545,5676,Spark,2
546,5703,Spark,2
547,5706,Spark,2
548,5712,Spark,2
549,5715,Spark,2
550,5716,Spark,2
551,5760,Spark,2
552,5764,Spark,2
553,5780,Spark,2
554,5786,Spark,2
555,5794,Spark,2
556,5801,Spark,2
557,5804,Spark,2
558,5813,Spark,2
559,5824,Spark,2
560,5828,Spark,2
561,5914,Spark,2
562,5919,Spark,2
563,5921,Spark,2
564,5920,Spark,2
565,5923,Spark,2
566,5922,Spark,2
567,5924,Spark,2
568,5925,Spark,2
569,5925,Spark,2
570,5927,Spark,2
571,5930,Spark,2
572,5938,Spark,2
573,5933,Spark,2
574,5959,Spark,2
575,6074,Spark,2
576,25225,Spark,2
577,25227,Spark,2
578,25226,Spark,2
579,25231,Spark,2
580,25250,Spark,2
581,25255,Spark,2
582,25282,Spark,2
583,25288,Spark,2
584,25307,Spark,2
585,25352,Spark,2
586,25354,Spark,2
587,25435,Spark,2
588,25465,Spark,2
589,25514,Spark,2
590,25530,Spark,2
591,25542,Spark,2
592,25542,Spark,2
593,25554,Spark,2
594,25564,Spark,2
595,25582,Spark,2
596,25596,Spark,2
597,25599,Spark,2
598,25630,Spark,2
599,25630,Spark,2
600,25639,Spark,2
601,25643,Spark,2
602,25647,Spark,2
603,25673,Spark,2
604,25673,Spark,2
605,25679,Spark,2
606,25673,Spark,2
607,25701,Spark,2
608,25697,Spark,2
609,25698,Spark,2
610,25730,Spark,2
611,25732,Spark,2
612,25750,Spark,2
613,25771,Spark,2
614,25787,Spark,2
615,25799,Spark,2
616,25829,Spark,2
617,25836,Spark,2
618,25873,Spark,2
619,25909,Spark,2
620,25934,Spark,2
621,25967,Spark,2
622,26047,Spark,2
623,26112,Spark,2
624,25205,Spark,2
625,25209,Spark,2
626,25284,Spark,2
627,25338,Spark,2
628,25347,Spark,2
629,25358,Spark,2
630,25364,Spark,2
631,25362,Spark,2
632,25390,Spark,2
633,25388,Spark,2
634,25404,Spark,2
635,25403,Spark,2
636,25408,Spark,2
637,25416,Spark,2
638,25448,Spark,2
639,25440,Spark,2
640,25517,Spark,2
641,25519,Spark,2
642,25529,Spark,2
643,25545,Spark,2
644,25548,Spark,2
645,25557,Spark,2
646,25556,Spark,2
