CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,1.187,N/A,4.579,15.007,15.011,0.015299,0.973255,0.005899

unit.000001,Mapper-0-2,N/A,1.19,N/A,4.615,15.012,15.014,0.015349,0.998786,0.003242

unit.000002,Mapper-0-3,N/A,1.193,N/A,4.66,15.015,15.018,0.031985,0.961826,0.002964

unit.000003,Mapper-0-4,N/A,1.194,N/A,4.683,15.018,15.02,0.015264,0.965366,0.003479

unit.000004,Mapper-0-5,N/A,1.197,N/A,4.709,15.021,15.022,0.019025,0.970104,0.003107

unit.000005,Mapper-0-6,N/A,1.198,N/A,4.743,15.023,15.025,0.030112,0.948834,0.00539

unit.000006,Mapper-0-7,N/A,1.2,N/A,4.769,15.024,15.026,0.019073,0.967148,0.00335

unit.000007,Mapper-0-8,N/A,1.203,N/A,4.831,15.029,15.03,0.02207,0.945447,0.003145

unit.000008,Mapper-0-9,N/A,1.206,N/A,4.9,16.063,16.065,0.029371,0.96741,0.003259

unit.000009,Mapper-0-10,N/A,1.208,N/A,4.924,15.034,15.036,0.023698,0.948612,0.003174

unit.000010,Mapper-0-11,N/A,1.21,N/A,4.962,17.114,17.116,0.031233,1.350817,0.003306

unit.000011,Mapper-0-12,N/A,0.98,N/A,1.682,11.633,11.634,0.020231,0.987775,0.00377

unit.000012,Mapper-0-13,N/A,1.213,N/A,5.009,17.115,17.117,0.018719,1.004108,0.003766

unit.000013,Mapper-0-14,N/A,1.215,N/A,5.066,16.071,16.073,0.019577,1.013215,0.003173

unit.000014,Mapper-0-15,N/A,0.913,N/A,0.977,7.529,7.531,0.019499,1.134276,0.003156

unit.000015,Mapper-0-16,N/A,1.218,N/A,5.109,16.072,16.074,0.0187,1.004504,0.003639

unit.000016,Mapper-0-17,N/A,0.993,N/A,1.819,11.658,11.662,0.026721,0.94292,0.006646

unit.000017,Mapper-0-18,N/A,0.989,N/A,1.771,11.65,11.652,0.020139,0.997573,0.00319

unit.000018,Mapper-0-19,N/A,0.995,N/A,1.84,11.663,11.665,0.019735,0.941237,0.015717

unit.000019,Mapper-0-20,N/A,0.997,N/A,1.859,11.664,11.665,0.023529,1.329549,0.00336

unit.000020,Mapper-0-21,N/A,0.914,N/A,0.987,7.53,7.532,0.022204,1.521919,0.003172

unit.000021,Mapper-0-22,N/A,1.29,N/A,6.984,18.228,18.23,0.027625,0.979102,0.00368

unit.000022,Mapper-0-23,N/A,1.005,N/A,1.924,12.741,12.752,0.020898,0.968651,0.003282

unit.000023,Mapper-0-24,N/A,1.006,N/A,1.975,11.675,11.685,0.020903,0.962745,0.003231

unit.000024,Mapper-0-25,N/A,1.009,N/A,2.058,11.688,11.69,0.027916,1.124976,0.003179

unit.000025,Mapper-0-26,N/A,1.012,N/A,2.105,11.692,11.704,0.017446,0.984696,0.003336

unit.000026,Mapper-0-27,N/A,1.016,N/A,2.199,12.755,12.756,0.031972,0.971787,0.003486

unit.000027,Mapper-0-28,N/A,1.019,N/A,2.282,11.71,11.712,0.017269,0.984109,0.003132

unit.000028,Mapper-0-29,N/A,1.025,N/A,2.336,12.755,12.757,0.017417,0.977384,0.00364

unit.000029,Mapper-0-30,N/A,1.027,N/A,2.365,11.716,11.718,0.017413,0.97125,0.003125

unit.000030,Mapper-0-31,N/A,1.029,N/A,2.4,12.757,12.759,0.028071,0.970902,0.003635

unit.000031,Mapper-0-32,N/A,1.033,N/A,2.446,12.761,12.765,0.016455,1.155115,0.004087

unit.000032,Mapper-0-33,N/A,1.036,N/A,2.474,12.77,12.772,0.016534,0.979843,0.003204

unit.000033,Mapper-0-34,N/A,1.039,N/A,2.528,12.806,12.808,0.029878,1.108729,0.003133

unit.000034,Mapper-0-35,N/A,0.911,N/A,0.968,8.545,8.547,0.028932,1.627447,0.003383

unit.000035,Mapper-0-36,N/A,0.908,N/A,0.948,7.527,7.528,0.01777,1.255739,0.00306

unit.000036,Mapper-0-37,N/A,0.99,N/A,1.79,11.653,11.655,0.019955,1.018831,0.003653

unit.000037,Mapper-0-38,N/A,1.105,N/A,3.416,13.921,13.924,0.030295,0.939969,0.005801

unit.000038,Mapper-0-39,N/A,0.943,N/A,1.247,9.55,9.552,0.027946,0.942743,0.002952

unit.000039,Mapper-0-40,N/A,1.04,N/A,2.546,12.806,12.809,0.016532,1.027944,0.003083

unit.000040,Mapper-0-41,N/A,1.024,N/A,2.326,11.713,11.715,0.017368,0.989265,0.003252

unit.000041,Mapper-0-42,N/A,1.3,N/A,7.213,18.255,18.257,0.016498,0.958579,0.003593

unit.000042,Mapper-0-43,N/A,1.073,N/A,3.018,12.85,12.852,0.017997,0.949806,0.003237

unit.000043,Mapper-0-44,N/A,0.956,N/A,1.404,11.623,11.625,0.025882,0.994575,0.004848

unit.000044,Mapper-0-45,N/A,1.098,N/A,3.337,12.882,12.883,0.027523,0.955475,0.002878

unit.000045,Mapper-0-46,N/A,1.109,N/A,3.462,13.927,13.929,0.02549,0.98854,0.003302

unit.000046,Mapper-0-47,N/A,1.065,N/A,2.939,12.845,12.846,0.016568,0.958893,0.003724

unit.000047,Mapper-0-48,N/A,1.066,N/A,2.949,13.902,13.904,0.037135,1.031243,0.009252

unit.000048,Mapper-0-49,N/A,1.145,N/A,4.035,14.979,14.98,0.017389,0.984385,0.003719

unit.000049,Mapper-0-50,N/A,1.282,N/A,6.845,18.209,18.211,0.043208,1.237901,0.003172

unit.000050,Mapper-0-51,N/A,0.907,N/A,0.937,7.523,7.526,0.018801,1.564024,0.003184

unit.000051,Mapper-0-52,N/A,0.93,N/A,1.119,10.558,10.56,0.013327,1.12832,0.002917

unit.000052,Mapper-0-53,N/A,0.978,N/A,1.642,11.63,11.632,0.027525,0.993065,0.003127

unit.000053,Mapper-0-54,N/A,1.046,N/A,2.659,12.817,12.819,0.016511,1.252206,0.003101

unit.000054,Mapper-0-55,N/A,1.103,N/A,3.391,13.918,13.921,0.008652,0.999562,0.008661

unit.000055,Mapper-0-56,N/A,1.171,N/A,4.364,14.989,14.991,0.021832,0.95381,0.003201

unit.000056,Mapper-0-57,N/A,1.083,N/A,3.125,12.861,12.864,0.017284,0.945399,0.003731

unit.000057,Mapper-0-58,N/A,1.086,N/A,3.167,13.912,13.914,0.01397,0.967473,0.002928

unit.000058,Mapper-0-59,N/A,1.246,N/A,5.916,16.108,16.11,0.029284,0.98117,0.013545

unit.000059,Mapper-0-60,N/A,0.918,N/A,1.022,7.534,7.536,0.017749,1.203667,0.003246

unit.000060,Mapper-0-61,N/A,0.953,N/A,1.384,10.589,10.591,0.017914,0.940936,0.004153

unit.000061,Mapper-0-62,N/A,1.0,N/A,1.895,11.668,11.67,0.01975,0.994851,0.003079

unit.000062,Mapper-0-63,N/A,1.072,N/A,3.008,12.848,12.85,0.028601,0.950145,0.008375

unit.000063,Mapper-0-64,N/A,1.127,N/A,3.797,13.951,13.954,0.029733,0.9638,0.008643

unit.000064,Mapper-0-65,N/A,1.19,N/A,4.627,15.013,15.015,0.015402,0.958601,0.003073

unit.000065,Mapper-0-66,N/A,1.22,N/A,5.15,17.121,17.124,0.018613,1.054232,0.003032

unit.000066,Mapper-0-67,N/A,1.228,N/A,5.25,16.083,16.085,0.024658,0.985179,0.003043

unit.000067,Mapper-0-68,N/A,1.23,N/A,5.274,16.086,16.089,0.020399,0.966835,0.003083

unit.000068,Mapper-0-69,N/A,1.23,N/A,5.286,16.089,16.09,0.029116,0.996211,0.003179

unit.000069,Mapper-0-70,N/A,1.232,N/A,5.365,16.089,16.091,0.015563,0.959786,0.00299

unit.000070,Mapper-0-71,N/A,1.233,N/A,5.384,16.091,16.094,0.015561,1.188256,0.003084

unit.000071,Mapper-0-72,N/A,1.234,N/A,5.416,16.094,16.096,0.016883,0.960792,0.002968

unit.000072,Mapper-0-73,N/A,1.235,N/A,5.432,16.095,16.097,0.015564,0.949004,0.003386

unit.000073,Mapper-0-74,N/A,1.236,N/A,5.458,16.097,16.099,0.019699,0.96323,0.003113

unit.000074,Mapper-0-75,N/A,1.237,N/A,5.475,16.097,16.099,0.019697,1.074196,0.003221

unit.000075,Mapper-0-76,N/A,1.238,N/A,5.504,16.1,16.101,0.01975,0.991636,0.012868

unit.000076,Mapper-0-77,N/A,1.238,N/A,5.542,17.125,17.127,0.019758,0.973903,0.029679

unit.000077,Mapper-0-78,N/A,1.24,N/A,5.597,16.1,16.102,0.01983,0.997205,0.007537

unit.000078,Mapper-0-79,N/A,1.241,N/A,5.626,16.102,16.104,0.02506,1.019754,0.003503

unit.000079,Mapper-0-80,N/A,1.242,N/A,5.663,16.103,16.105,0.019856,0.967402,0.03571

unit.000080,Mapper-0-81,N/A,1.243,N/A,5.739,16.105,16.107,0.025913,0.954322,0.003747

unit.000081,Mapper-0-82,N/A,1.244,N/A,5.863,16.106,16.108,0.019781,0.971234,0.032108

unit.000082,Mapper-0-83,N/A,1.245,N/A,5.888,17.13,17.132,0.035244,1.225367,0.003364

unit.000083,Mapper-0-84,N/A,1.247,N/A,5.947,16.108,16.11,0.020511,0.976937,0.026307

unit.000084,Mapper-0-85,N/A,1.248,N/A,5.977,17.13,17.132,0.023873,1.181398,0.003143

unit.000085,Mapper-0-86,N/A,1.249,N/A,6.006,17.133,17.134,0.028285,1.130107,0.003068

unit.000086,Mapper-0-87,N/A,1.25,N/A,6.038,17.133,17.136,0.020619,0.965761,0.003123

unit.000087,Mapper-0-88,N/A,1.25,N/A,6.072,17.136,17.137,0.020037,0.949108,0.011096

