CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,1.166,N/A,4.407,14.425,14.427,0.045157,0.99313,0.00155

unit.000001,Mapper-0-2,N/A,1.168,N/A,4.432,14.425,14.427,0.043447,0.984779,0.00792

unit.000002,Mapper-0-3,N/A,1.034,N/A,2.36,12.224,12.226,0.033809,0.988276,0.002806

unit.000003,Mapper-0-4,N/A,1.035,N/A,2.372,13.314,13.316,0.033891,1.123615,0.001806

unit.000004,Mapper-0-5,N/A,1.036,N/A,2.381,12.225,12.227,0.033059,1.240639,0.001818

unit.000005,Mapper-0-6,N/A,1.038,N/A,2.395,13.316,13.319,0.034988,0.988076,0.002002

unit.000006,Mapper-0-7,N/A,1.039,N/A,2.404,12.227,12.229,0.033797,1.058347,0.006801

unit.000007,Mapper-0-8,N/A,1.042,N/A,2.424,12.227,12.229,0.033482,1.01246,0.002159

unit.000008,Mapper-0-9,N/A,1.043,N/A,2.433,14.363,14.365,0.033407,0.988905,0.002124

unit.000009,Mapper-0-10,N/A,1.047,N/A,2.453,13.319,13.321,0.042742,0.970516,0.001639

unit.000010,Mapper-0-11,N/A,1.048,N/A,2.463,12.23,12.232,0.042167,1.016648,0.002521

unit.000011,Mapper-0-12,N/A,1.049,N/A,2.477,13.319,13.322,0.043517,0.997923,0.001827

unit.000012,Mapper-0-13,N/A,1.05,N/A,2.505,12.232,12.234,0.045156,0.990739,0.001744

unit.000013,Mapper-0-14,N/A,1.053,N/A,2.524,12.233,12.234,0.044079,1.038423,0.001672

unit.000014,Mapper-0-15,N/A,1.054,N/A,2.534,13.322,13.325,0.043626,0.96786,0.001545

unit.000015,Mapper-0-16,N/A,1.062,N/A,2.612,12.237,12.239,0.054898,1.274756,0.001692

unit.000016,Mapper-0-17,N/A,1.058,N/A,2.583,12.235,12.237,0.044094,0.960992,0.002521

unit.000017,Mapper-0-18,N/A,1.06,N/A,2.603,13.328,13.33,0.044561,1.337243,0.002097

unit.000018,Mapper-0-19,N/A,1.057,N/A,2.573,13.325,13.327,0.044377,1.052543,0.001581

unit.000019,Mapper-0-20,N/A,1.065,N/A,2.671,13.331,13.333,0.044905,1.003528,0.001978

unit.000020,Mapper-0-21,N/A,1.067,N/A,2.693,13.332,13.343,0.030951,1.016058,0.001781

unit.000021,Mapper-0-22,N/A,1.069,N/A,2.713,13.343,13.344,0.02974,0.977866,0.002415

unit.000022,Mapper-0-23,N/A,1.07,N/A,2.723,12.243,12.244,0.029885,0.979219,0.001582

unit.000023,Mapper-0-24,N/A,1.071,N/A,2.732,13.343,13.345,0.035872,1.043846,0.01912

unit.000024,Mapper-0-25,N/A,1.073,N/A,2.76,13.346,13.347,0.033724,1.00684,0.0016

unit.000025,Mapper-0-26,N/A,1.076,N/A,2.792,12.246,12.248,0.034706,0.993146,0.001771

unit.000026,Mapper-0-27,N/A,1.076,N/A,2.802,13.348,13.35,0.03037,0.991252,0.002024

unit.000027,Mapper-0-28,N/A,1.078,N/A,2.855,14.364,14.366,0.038932,1.010855,0.001539

unit.000028,Mapper-0-29,N/A,1.079,N/A,2.865,12.248,12.25,0.028292,1.032687,0.001691

unit.000029,Mapper-0-30,N/A,1.08,N/A,2.875,13.349,13.351,0.031749,1.023497,0.001784

unit.000030,Mapper-0-31,N/A,1.081,N/A,2.909,11.154,11.155,0.096732,0.984709,0.001626

unit.000031,Mapper-0-32,N/A,1.083,N/A,2.948,13.351,13.353,0.096931,0.97364,0.002565

unit.000032,Mapper-0-33,N/A,1.085,N/A,2.968,11.157,11.158,0.096072,1.008235,0.001686

unit.000033,Mapper-0-34,N/A,1.087,N/A,3.005,12.253,12.255,0.098143,1.257534,0.001706

unit.000034,Mapper-0-35,N/A,0.969,N/A,1.523,12.186,12.191,0.13929,1.03174,0.0134

unit.000035,Mapper-0-36,N/A,0.973,N/A,1.55,12.191,12.193,0.138764,1.009706,0.00605

unit.000036,Mapper-0-37,N/A,0.974,N/A,1.569,11.14,11.142,0.113773,0.978375,0.001646

unit.000037,Mapper-0-38,N/A,0.975,N/A,1.587,11.142,11.144,0.113459,0.950211,0.002676

