CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,1.256,N/A,5.112,14.856,14.857,0.015122,0.974817,0.003084

unit.000001,Mapper-0-2,N/A,1.26,N/A,5.154,14.862,14.863,0.015101,0.95456,0.00293

unit.000002,Mapper-0-3,N/A,1.262,N/A,5.191,14.866,14.867,0.015149,0.986774,0.018531

unit.000003,Mapper-0-4,N/A,1.268,N/A,5.228,14.87,14.871,0.01516,0.967055,0.003059

unit.000004,Mapper-0-5,N/A,1.272,N/A,5.285,15.93,15.931,0.029805,0.989721,0.00353

unit.000005,Mapper-0-6,N/A,1.275,N/A,5.337,15.934,15.935,0.029783,0.98398,0.004529

unit.000006,Mapper-0-7,N/A,1.277,N/A,5.388,15.938,15.939,0.02959,0.972808,0.012136

unit.000007,Mapper-0-8,N/A,1.282,N/A,5.479,15.946,15.948,0.029687,0.946051,0.003659

unit.000008,Mapper-0-9,N/A,1.284,N/A,5.51,15.953,15.955,0.029792,0.981721,0.006234

unit.000009,Mapper-0-10,N/A,1.287,N/A,5.535,15.957,15.959,0.029815,1.007933,0.002989

unit.000010,Mapper-0-11,N/A,1.289,N/A,5.564,15.964,15.974,0.018628,0.975777,0.002894

unit.000011,Mapper-0-12,N/A,1.295,N/A,5.589,15.975,15.981,0.019684,0.962452,0.002904

unit.000012,Mapper-0-13,N/A,1.317,N/A,5.613,15.983,15.987,0.018597,0.988089,0.004406

unit.000013,Mapper-0-14,N/A,1.32,N/A,5.659,17.257,17.258,0.031057,0.977388,0.006419

unit.000014,Mapper-0-15,N/A,1.321,N/A,5.685,17.259,17.261,0.020012,0.948851,0.003587

unit.000015,Mapper-0-16,N/A,1.322,N/A,5.716,17.262,17.264,0.018582,0.986911,0.003255

unit.000016,Mapper-0-17,N/A,1.045,N/A,1.893,12.504,12.506,0.023461,0.96433,0.004655

unit.000017,Mapper-0-18,N/A,1.17,N/A,3.653,13.621,13.623,0.01723,0.987335,0.023209

unit.000018,Mapper-0-19,N/A,1.325,N/A,5.753,16.031,16.032,0.018419,0.99378,0.005791

unit.000019,Mapper-0-20,N/A,1.059,N/A,2.075,12.518,12.519,0.029962,0.976658,0.005167

unit.000020,Mapper-0-21,N/A,1.05,N/A,1.945,12.507,12.509,0.023445,0.975111,0.005088

unit.000021,Mapper-0-22,N/A,1.075,N/A,2.462,13.562,13.563,0.013432,1.078947,0.003043

unit.000022,Mapper-0-23,N/A,1.06,N/A,2.084,12.518,12.52,0.03059,0.969026,0.003082

unit.000023,Mapper-0-24,N/A,1.073,N/A,2.403,13.561,13.563,0.020614,0.981298,0.003345

unit.000024,Mapper-0-25,N/A,1.105,N/A,3.012,13.651,13.653,0.019604,1.012692,0.00339

unit.000025,Mapper-0-26,N/A,1.115,N/A,3.155,13.589,13.591,0.031736,0.966109,0.004789

unit.000026,Mapper-0-27,N/A,1.125,N/A,3.336,13.664,13.665,0.031996,0.978864,0.006588

unit.000027,Mapper-0-28,N/A,1.141,N/A,3.457,13.607,13.609,0.032412,0.999731,0.003036

unit.000028,Mapper-0-29,N/A,1.151,N/A,3.569,13.673,13.674,0.018328,0.968109,0.003113

unit.000029,Mapper-0-30,N/A,1.169,N/A,3.642,13.619,13.621,0.01812,1.024039,0.003143

unit.000030,Mapper-0-31,N/A,1.173,N/A,3.701,13.625,13.626,0.018187,0.969737,0.00342

unit.000031,Mapper-0-32,N/A,1.176,N/A,3.733,13.677,13.678,0.018249,0.968522,0.002938

unit.000032,Mapper-0-33,N/A,1.178,N/A,3.763,13.63,13.632,0.020648,0.977558,0.00304

unit.000033,Mapper-0-34,N/A,1.228,N/A,4.594,14.804,14.805,0.021377,0.966378,0.003046

unit.000034,Mapper-0-35,N/A,1.1,N/A,2.921,13.574,13.576,0.014736,1.000926,0.003111

unit.000035,Mapper-0-36,N/A,1.101,N/A,2.933,13.576,13.578,0.015689,0.973105,0.003163

unit.000036,Mapper-0-37,N/A,1.101,N/A,2.963,13.656,13.657,0.014487,0.972973,0.003086

