CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,1.344,N/A,6.411,18.421,18.423,0.028327,1.020794,0.00328

unit.000001,Mapper-0-2,N/A,1.346,N/A,6.461,17.307,17.308,0.017453,0.97585,0.01578

unit.000002,Mapper-0-3,N/A,1.348,N/A,6.517,18.424,18.426,0.016024,1.022411,0.003046

unit.000003,Mapper-0-4,N/A,1.151,N/A,3.418,15.124,15.125,0.039928,0.996438,0.003218

unit.000004,Mapper-0-5,N/A,1.15,N/A,3.406,17.246,17.247,0.019509,1.1555,0.003116

unit.000005,Mapper-0-6,N/A,1.155,N/A,3.474,16.199,16.201,0.022943,0.971209,0.003157

unit.000006,Mapper-0-7,N/A,1.157,N/A,3.495,18.319,18.321,0.006683,0.999959,0.003096

unit.000007,Mapper-0-8,N/A,1.16,N/A,3.53,16.201,16.203,0.032118,0.978706,0.00309

unit.000008,Mapper-0-9,N/A,1.162,N/A,3.568,14.013,14.015,0.013786,0.96362,0.003057

unit.000009,Mapper-0-10,N/A,1.165,N/A,3.606,15.131,15.133,0.028975,0.978395,0.003021

unit.000010,Mapper-0-11,N/A,1.167,N/A,3.64,14.018,14.02,0.014498,0.985961,0.003204

unit.000011,Mapper-0-12,N/A,1.169,N/A,3.667,14.019,14.022,0.013798,1.007432,0.00314

unit.000012,Mapper-0-13,N/A,1.17,N/A,3.691,14.022,14.024,0.031612,0.998095,0.003185

unit.000013,Mapper-0-14,N/A,1.173,N/A,3.741,16.204,16.206,0.028669,0.948061,0.015409

unit.000014,Mapper-0-15,N/A,1.174,N/A,3.771,15.136,15.137,0.025622,0.947139,0.003048

unit.000015,Mapper-0-16,N/A,1.177,N/A,3.831,14.029,14.032,0.028038,0.97239,0.003156

unit.000016,Mapper-0-17,N/A,1.048,N/A,1.844,11.893,11.895,0.018303,0.96456,0.007425

unit.000017,Mapper-0-18,N/A,1.182,N/A,3.912,14.033,14.036,0.037795,1.25955,0.00338

unit.000018,Mapper-0-19,N/A,1.068,N/A,2.125,17.237,17.24,0.01747,0.95982,0.003108

unit.000019,Mapper-0-20,N/A,1.186,N/A,3.972,16.207,16.208,0.036589,0.97483,0.003032

unit.000020,Mapper-0-21,N/A,1.188,N/A,4.011,14.041,14.044,0.016694,0.974324,0.005562

unit.000021,Mapper-0-22,N/A,1.192,N/A,4.089,14.045,14.051,0.025462,0.946563,0.003029

unit.000022,Mapper-0-23,N/A,1.194,N/A,4.137,15.143,15.145,0.026615,0.954478,0.00827

unit.000023,Mapper-0-24,N/A,1.146,N/A,3.376,15.121,15.123,0.014463,0.98059,0.003051

unit.000024,Mapper-0-25,N/A,1.198,N/A,4.216,15.144,15.145,0.016595,1.002424,0.003346

unit.000025,Mapper-0-26,N/A,1.201,N/A,4.266,15.146,15.147,0.027539,0.944421,0.003097

unit.000026,Mapper-0-27,N/A,1.203,N/A,4.289,17.254,17.255,0.014196,0.976083,0.004839

unit.000027,Mapper-0-28,N/A,1.199,N/A,4.244,16.21,16.212,0.015181,0.960224,0.002923

unit.000028,Mapper-0-29,N/A,1.208,N/A,4.39,15.148,15.15,0.021703,0.952928,0.002936

unit.000029,Mapper-0-30,N/A,1.225,N/A,4.688,16.231,16.233,0.015611,0.998294,0.002953

unit.000030,Mapper-0-31,N/A,1.212,N/A,4.448,15.149,15.15,0.015237,0.981812,0.003496

unit.000031,Mapper-0-32,N/A,1.262,N/A,5.175,17.277,17.278,0.024926,1.003146,0.004158

unit.000032,Mapper-0-33,N/A,1.217,N/A,4.529,16.222,16.223,0.015564,1.120437,0.003005

unit.000033,Mapper-0-34,N/A,1.324,N/A,6.079,18.397,18.399,0.029582,0.993506,0.003179

unit.000034,Mapper-0-35,N/A,0.95,N/A,0.978,10.801,10.803,0.016615,1.004176,0.011876

unit.000035,Mapper-0-36,N/A,1.152,N/A,3.43,16.198,16.2,0.014422,1.031882,0.003071

unit.000036,Mapper-0-37,N/A,1.154,N/A,3.464,15.126,15.128,0.007179,0.993123,0.00332

unit.000037,Mapper-0-38,N/A,1.156,N/A,3.485,15.128,15.13,0.01445,1.212517,0.003138

unit.000038,Mapper-0-39,N/A,0.987,N/A,1.167,11.852,11.854,0.061705,0.97935,0.003083

unit.000039,Mapper-0-40,N/A,0.992,N/A,1.204,11.857,11.859,0.032205,0.985581,0.003147

unit.000040,Mapper-0-41,N/A,1.163,N/A,3.579,17.248,17.25,0.024534,0.969348,0.003186

unit.000041,Mapper-0-42,N/A,1.166,N/A,3.618,14.016,14.018,0.02242,0.993822,0.003169
