CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,0.907,N/A,1.862,11.897,11.898,0.029874,1.986444,0.001636

unit.000001,Mapper-0-2,N/A,0.924,N/A,2.132,12.96,12.962,0.037585,1.985502,0.001631

unit.000002,Mapper-0-3,N/A,0.945,N/A,2.452,12.976,12.978,0.041887,1.930222,0.002464

unit.000003,Mapper-0-4,N/A,0.962,N/A,2.829,15.092,15.093,0.067063,2.523776,0.001741

unit.000004,Mapper-0-5,N/A,0.981,N/A,3.091,14.074,14.076,0.040049,2.049738,0.001563

unit.000005,Mapper-0-6,N/A,1.002,N/A,3.382,15.11,15.112,0.038045,1.928014,0.002519

unit.000006,Mapper-0-7,N/A,0.77,N/A,0.846,7.805,7.807,0.038047,2.399659,0.001539

unit.000007,Mapper-0-8,N/A,0.773,N/A,0.874,7.811,7.812,0.040217,2.254903,0.001785

unit.000008,Mapper-0-9,N/A,0.82,N/A,0.903,7.814,7.816,0.039058,2.160941,0.001721

unit.000009,Mapper-0-10,N/A,0.822,N/A,0.922,7.816,7.818,0.039056,2.469795,0.001675

unit.000010,Mapper-0-11,N/A,0.828,N/A,0.951,7.821,7.823,0.03982,1.977635,0.001712

unit.000011,Mapper-0-12,N/A,0.832,N/A,0.979,7.824,7.826,0.040333,1.960235,0.013159

unit.000012,Mapper-0-13,N/A,0.835,N/A,1.009,11.838,11.839,0.037565,1.99035,0.001574

unit.000013,Mapper-0-14,N/A,0.971,N/A,2.95,14.061,14.063,0.048637,1.982268,0.001657

unit.000014,Mapper-0-15,N/A,0.969,N/A,2.92,14.059,14.06,0.060274,2.419244,0.00177

unit.000015,Mapper-0-16,N/A,0.844,N/A,1.074,11.845,11.847,0.03885,2.009083,0.001623

unit.000016,Mapper-0-17,N/A,0.847,N/A,1.123,11.849,11.851,0.039625,1.933735,0.002492

unit.000017,Mapper-0-18,N/A,0.85,N/A,1.141,11.852,11.854,0.039781,1.995182,0.001794

unit.000018,Mapper-0-19,N/A,0.852,N/A,1.17,11.856,11.857,0.041408,1.998337,0.001788

unit.000019,Mapper-0-20,N/A,0.856,N/A,1.207,12.908,12.91,0.039777,2.034425,0.001723

unit.000020,Mapper-0-21,N/A,0.858,N/A,1.262,12.911,12.912,0.039259,2.049657,0.001565

unit.000021,Mapper-0-22,N/A,0.86,N/A,1.282,12.913,12.914,0.039862,1.978724,0.001561

unit.000022,Mapper-0-23,N/A,0.863,N/A,1.309,11.863,11.866,0.038945,2.009204,0.002027

unit.000023,Mapper-0-24,N/A,0.867,N/A,1.346,11.869,11.871,0.041512,2.057146,0.001372

unit.000024,Mapper-0-25,N/A,0.871,N/A,1.387,12.916,12.918,0.051919,2.672394,0.001712

unit.000025,Mapper-0-26,N/A,0.874,N/A,1.424,11.878,11.88,0.063113,2.318045,0.001579

unit.000026,Mapper-0-27,N/A,0.876,N/A,1.468,11.881,11.883,0.042155,2.275931,0.016732

unit.000027,Mapper-0-28,N/A,0.878,N/A,1.497,11.884,11.886,0.042676,1.982002,0.001603

unit.000028,Mapper-0-29,N/A,0.881,N/A,1.527,13.987,13.989,0.032703,2.400667,0.001572

unit.000029,Mapper-0-30,N/A,0.883,N/A,1.545,12.921,12.923,0.019922,1.95795,0.001706

unit.000030,Mapper-0-31,N/A,0.887,N/A,1.581,12.926,12.928,0.019491,1.971175,0.001888

unit.000031,Mapper-0-32,N/A,0.891,N/A,1.639,11.887,11.889,0.02176,1.935266,0.002412

unit.000032,Mapper-0-33,N/A,0.894,N/A,1.695,12.934,12.936,0.02982,2.001437,0.001633

unit.000033,Mapper-0-34,N/A,0.897,N/A,1.73,11.89,11.892,0.041853,1.992284,0.001622

unit.000034,Mapper-0-35,N/A,0.9,N/A,1.758,12.939,12.941,0.04215,1.931938,0.001712

unit.000035,Mapper-0-36,N/A,0.903,N/A,1.814,11.894,11.896,0.042074,1.933924,0.001635

unit.000036,Mapper-0-37,N/A,0.903,N/A,1.824,12.942,12.945,0.042344,2.310281,0.001575

unit.000037,Mapper-0-38,N/A,0.908,N/A,1.905,12.946,12.948,0.041559,1.893282,0.002542

unit.000038,Mapper-0-39,N/A,0.911,N/A,1.952,12.947,12.949,0.029586,2.003765,0.001547

