CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000246,Mapper-0-247,N/A,1.33,N/A,7.014,17.133,17.135,0.02848,0.980465,0.013847

unit.000247,Mapper-0-248,N/A,1.334,N/A,7.062,17.137,17.138,0.025023,1.006573,0.001891

unit.000248,Mapper-0-249,N/A,1.335,N/A,7.091,17.137,17.139,0.02484,0.999386,0.001597

unit.000249,Mapper-0-250,N/A,1.337,N/A,7.117,17.14,17.145,0.024963,0.977499,0.001618

unit.000250,Mapper-0-251,N/A,1.339,N/A,7.144,17.146,17.147,0.025595,0.997937,0.001961

unit.000251,Mapper-0-252,N/A,1.341,N/A,7.182,17.149,17.151,0.02531,1.007603,0.001539

unit.000252,Mapper-0-253,N/A,1.342,N/A,7.212,17.15,17.152,0.025075,0.996763,0.00154

unit.000253,Mapper-0-254,N/A,1.345,N/A,7.279,18.265,18.267,0.027128,0.99778,0.001919

unit.000254,Mapper-0-255,N/A,1.346,N/A,7.293,17.159,17.171,0.025201,0.998293,0.001478

