Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,310.0,3704.19164884
0,5000,2,5000,620.0,3400.09189054
5000,10000,3,5000,927.0,3530.16464333
10000,15000,4,5000,1236.0,3977.40967208
15000,20000,5,5000,1549.0,4689.39040306
20000,25000,6,5000,1860.0,5303.86013385
25000,30000,7,5000,2174.0,5684.1358869
30000,35000,8,5000,2487.0,6184.38189465
35000,40000,9,5000,2798.0,6447.91117714
40000,45000,10,5000,3105.0,6787.37365251
45000,50000,11,5000,3410.0,7146.79298721
50000,55000,12,5000,3717.0,7426.15653576
55000,60000,13,5000,4028.0,7573.43694083
60000,65000,14,5000,4340.0,7809.57648831
65000,70000,15,5000,4651.0,8087.8498858
70000,75000,16,5000,4959.0,8282.13109223
75000,80000,17,5000,5267.0,8356.40403397
80000,85000,18,5000,5576.0,8421.14175821
85000,90000,19,5000,5885.0,8628.33646888
90000,95000,20,5000,6198.0,8686.2326959
95000,100000,21,5000,6510.0,8875.57003562
0,5000,22,5000,6818.0,7309.31822979
5000,10000,23,5000,7132.0,6710.01932852
10000,15000,24,5000,7445.0,6243.83512078
15000,20000,25,5000,7759.0,6100.85442544
20000,25000,26,5000,8073.0,6113.13465803
25000,30000,27,5000,8384.0,6124.9069658
30000,35000,28,5000,8696.0,5962.89084053
35000,40000,29,5000,8997.0,5850.15459191
40000,45000,30,5000,9298.0,5748.01087444
45000,50000,31,5000,9604.0,5766.55068066
50000,55000,32,5000,9910.0,5783.83168014
55000,60000,33,5000,10213.0,5695.03984361
60000,65000,34,5000,10516.0,5711.72809112
65000,70000,35,5000,10837.0,5736.21746244
70000,75000,36,5000,11157.0,5759.2453597
75000,80000,37,5000,11474.0,5779.70942543
80000,85000,38,5000,11792.0,5881.73075502
85000,90000,39,5000,12093.0,5940.22943499
90000,95000,40,5000,12394.0,5859.26324156
95000,100000,41,5000,12692.0,5868.97532354
100000,105000,42,5000,12989.0,5877.57202974
105000,110000,43,5000,13301.0,5892.60243835
110000,115000,44,5000,13614.0,5826.09029731
115000,120000,45,5000,13929.0,5840.9370876
120000,125000,46,5000,14244.0,5925.08296253
125000,130000,47,5000,14553.0,5956.7640789
130000,135000,48,5000,14862.0,6024.98306365
135000,140000,49,5000,15161.0,6088.31486288
140000,145000,50,5000,15460.0,6150.64112933
145000,150000,51,5000,15773.0,6197.34789894
150000,155000,52,5000,16085.0,6262.00995419
155000,160000,53,5000,16402.0,6326.73850259
160000,165000,54,5000,16719.0,6389.4992138
165000,170000,55,5000,17024.0,6457.71134132
170000,175000,56,5000,17329.0,6524.7601338
175000,180000,57,5000,17639.0,6582.50973417
180000,185000,58,5000,17950.0,6640.17017828
185000,190000,59,5000,18263.0,6706.69705542
190000,195000,60,5000,18577.0,6762.71888888
195000,200000,61,5000,18882.0,6814.52492292
200000,205000,62,5000,19187.0,6866.151093
205000,210000,63,5000,19493.0,6917.04492668
210000,215000,64,5000,19799.0,6980.24612675
215000,220000,65,5000,20114.0,7032.25009015
220000,225000,66,5000,20429.0,7045.19958784
225000,230000,67,5000,20742.0,7105.79454612
230000,235000,68,5000,21055.0,7163.71861196
235000,240000,69,5000,21357.0,7209.79256782
240000,245000,70,5000,21659.0,7268.54527497
245000,250000,71,5000,21965.0,7312.681937
250000,255000,72,5000,22272.0,7337.87053719
255000,260000,73,5000,22585.0,7396.31613183
260000,265000,74,5000,22899.0,7451.30716398
265000,270000,75,5000,23201.0,7472.68332139
270000,275000,76,5000,23503.0,7522.82819502
275000,280000,77,5000,23812.0,7564.2227182
280000,285000,78,5000,24121.0,7613.16367615
285000,290000,79,5000,24436.0,7656.3888912
290000,295000,80,5000,24750.0,7698.51441229
295000,300000,81,5000,25065.0,7752.43910462
300000,305000,82,5000,25380.0,7791.90125463
305000,310000,83,5000,25697.0,7813.42136129
310000,315000,84,5000,26014.0,7861.51366567
315000,320000,85,5000,26325.0,7876.51288683
320000,325000,86,5000,26636.0,7913.83999362
325000,330000,87,5000,26951.0,7932.22390264
330000,335000,88,5000,27267.0,7970.52312088
335000,340000,89,5000,27573.0,8004.57256985
340000,345000,90,5000,27879.0,8037.52507605
345000,350000,91,5000,28191.0,8071.25322875
350000,355000,92,5000,28504.0,8114.41237249
355000,360000,93,5000,28818.0,8131.56991583
360000,365000,94,5000,29133.0,8148.3729437
365000,370000,95,5000,29443.0,8161.84762824
370000,375000,96,5000,29753.0,8205.98572251
375000,380000,97,5000,30079.0,8250.12957913
380000,385000,98,5000,30405.0,8284.98963335
385000,390000,99,5000,30722.0,8262.80688619
390000,395000,100,5000,31038.0,8303.38421318
395000,400000,101,5000,31370.0,8321.50910165
400000,405000,102,5000,31701.0,8356.70012025
405000,410000,103,5000,32007.0,8367.18224137
410000,415000,104,5000,32313.0,8362.74000295
415000,420000,105,5000,32616.0,8372.3294972
420000,425000,106,5000,32919.0,8398.83335445
425000,430000,107,5000,33233.0,8411.63958705
430000,435000,108,5000,33546.0,8452.99956708
435000,440000,109,5000,33850.0,8479.6075915
440000,445000,110,5000,34154.0,8518.14597024
445000,450000,111,5000,34480.0,8531.0870506
450000,455000,112,5000,34807.0,8510.61243507
455000,460000,113,5000,35122.0,8487.92753058
460000,465000,114,5000,35437.0,8400.85142842
