Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.16376
100,1000,3,5000,120,48,0.60031
100,10000,3,5000,120,48,6.98893
100,100000,3,5000,120,48,65.29732
100,1000000,3,5000,120,48,662.02680
