Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171027-153752
5000,10000,1,5000,312.0,3738.45244598,20171027-153752
0,5000,2,5000,622.0,2666.86132175,20171027-153752
5000,10000,3,5000,936.0,2571.8103793,20171027-153752
10000,15000,4,5000,1244.0,3016.25512742,20171027-153752
15000,20000,5,5000,1550.0,3361.35224038,20171027-153752
20000,25000,6,5000,1863.0,3438.43063702,20171027-153752
25000,30000,7,5000,2171.0,3652.84648579,20171027-153752
30000,35000,8,5000,2480.0,3787.99978296,20171027-153752
35000,40000,9,5000,2784.0,3685.99194173,20171027-153752
40000,45000,10,5000,3100.0,3654.23823702,20171027-153752
45000,50000,11,5000,3407.0,3867.80223153,20171027-153752
50000,55000,12,5000,3715.0,4067.8449389,20171027-153752
55000,60000,13,5000,4026.0,4295.97213946,20171027-153752
60000,65000,14,5000,4336.0,4536.85541786,20171027-153753
65000,70000,15,5000,4641.0,4736.08635907,20171027-153753
70000,75000,16,5000,4953.0,4890.68271282,20171027-153753
75000,80000,17,5000,5262.0,5036.55428043,20171027-153753
80000,85000,18,5000,5574.0,5177.51663904,20171027-153753
85000,90000,19,5000,5880.0,5302.54718271,20171027-153753
90000,95000,20,5000,6189.0,5462.36417364,20171027-153753
95000,100000,21,5000,6498.0,5614.43451499,20171027-153753
0,5000,22,5000,6808.0,5025.40730727,20171027-153753
5000,10000,23,5000,7108.0,4777.81900864,20171027-153753
10000,15000,24,5000,7408.0,4723.4897992,20171027-153753
15000,20000,25,5000,7720.0,4822.48013782,20171027-153753
20000,25000,26,5000,8032.0,4870.09871243,20171027-153753
25000,30000,27,5000,8342.0,4961.51603582,20171027-153753
30000,35000,28,5000,8652.0,5037.80083447,20171027-153753
35000,40000,29,5000,8953.0,5119.00722928,20171027-153753
40000,45000,30,5000,9254.0,5220.94809692,20171027-153753
45000,50000,31,5000,9564.0,5334.95170547,20171027-153753
50000,55000,32,5000,9874.0,5411.34185673,20171027-153753
55000,60000,33,5000,10194.0,5488.24320781,20171027-153753
60000,65000,34,5000,10513.0,5585.62161634,20171027-153753
65000,70000,35,5000,10842.0,5686.21618744,20171027-153753
70000,75000,36,5000,11171.0,5784.62979128,20171027-153753
