CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-204.280079126,6.29086399078,6.30970692635,6.31162381172,23.459736824,24.3264279366
unit.000001,-204.279880047,6.46326994896,6.50262999535,6.50522494316,22.141810894,23.1590359211
unit.000002,-204.279690981,6.62005090714,6.65673685074,6.65918779373,23.1539628506,24.3818149567
unit.000003,-204.279512167,6.70683193207,6.74601984024,6.74845600128,26.0964798927,27.8511378765
unit.000004,-204.279335976,6.78635692596,6.83664798737,6.83922982216,30.3259449005,31.0910789967
unit.000005,-204.279159069,6.87390184402,6.91931891441,6.92174696922,19.7118148804,20.8400700092
unit.000006,-204.27898407,6.9576818943,6.99987387657,7.00282001495,18.8020148277,20.6790249348
unit.000007,-204.278810978,7.09451794624,7.21257281303,7.21523690224,22.3448369503,23.1947789192
unit.000008,-204.278628111,7.26385378838,7.30312585831,7.30594992638,23.2561738491,24.4361259937
unit.000009,-204.278455019,7.40903401375,7.4705657959,7.47308492661,21.6355648041,22.0627188683
unit.000010,-204.278279066,7.57774090767,7.63072681427,7.63349580765,25.8922729492,27.8965950012
unit.000011,-204.278104067,7.73751401901,7.79390692711,7.79662179947,19.8171548843,20.8933968544
unit.000012,-204.277930975,7.90755987167,7.96253585815,7.96521782875,21.838534832,23.2131528854
unit.000013,-204.277762175,9.99010300636,10.0380089283,24.8976910114,42.6549828053,44.6846330166
unit.000014,-204.277575016,8.23263692856,8.33091688156,18.6093688011,36.7958879471,37.8256628513
unit.000015,-204.277403116,8.42542481422,8.47269392014,19.3265659809,34.461537838,35.4169678688
unit.000016,-204.277230978,6.26972389221,6.29090690613,6.29313397408,23.3578088284,24.2914609909
unit.000017,-204.277063131,8.74212598801,8.78588700294,19.8656690121,35.7872488499,36.6381678581
unit.000018,-204.276887178,8.91010499001,8.95406889915,20.2586109638,39.1135118008,40.0496668816
unit.000019,-204.276712179,9.05034184456,9.09908699989,20.7866640091,43.4621620178,44.6309669018
unit.000020,-204.276533127,9.19352579117,9.24224281311,21.8588638306,34.1582558155,35.5316798687
unit.000021,-204.276364088,9.34252786636,9.38721895218,22.5597679615,34.4654669762,35.5513927937
unit.000022,-204.276175976,9.38687086105,9.43981695175,22.8707408905,36.2866020203,37.8871757984
unit.000023,-204.276000977,9.55981898308,9.60845899582,23.3727879524,41.2384388447,42.3195679188
unit.000024,-204.275825024,9.65713596344,9.70611286163,23.5824270248,36.3965640068,37.9383029938
unit.000025,-204.275642157,9.79574584961,9.84823489189,24.2914648056,41.1352908611,42.3649189472
unit.000026,-204.275469065,9.89243483543,9.94296002388,24.7106728554,36.4925999641,37.9428520203
unit.000027,-204.275297165,9.94279694557,9.9904718399,24.7955019474,37.3001759052,39.0187079906
unit.000028,-204.275123119,11.9842607975,12.0336389542,38.830425024,55.034678936,55.9025168419
unit.000029,-204.2749331,10.2208998203,10.2686808109,25.7322509289,40.5306148529,42.3739049435
unit.000030,-204.2747612,10.1735877991,10.2211508751,25.7138299942,41.743642807,43.5067248344
unit.000031,-204.274584055,6.4432477951,6.46294879913,6.46481084824,22.5468900204,23.1408398151
unit.000032,-204.274412155,6.50249886513,6.54460382462,6.54717183113,24.877920866,26.7020440102
unit.000033,-204.274166107,6.58102798462,6.62013697624,6.62259197235,30.2238698006,31.0818798542
unit.000034,-204.273931026,6.65731596947,6.70695281029,6.70961785316,19.6096320152,20.8180270195
unit.000035,-204.273694038,6.7459089756,6.78647899628,6.78882598877,18.7020049095,20.6584308147
unit.000036,-204.273464203,6.83653497696,6.87408590317,6.87657785416,20.7264258862,22.0095670223
unit.000037,-204.273231983,6.91919779778,6.95779180527,6.9604818821,24.2695968151,25.5277609825
unit.000038,-204.272993088,7.04557800293,7.09465789795,7.09709882736,21.03083992,22.0265378952
unit.000039,-204.272759199,7.68326497078,7.73753285408,7.74027490616,27.2094848156,28.9856078625
unit.000040,-204.272521019,7.85759282112,7.90759992599,7.91054987907,19.3063588142,20.9255487919
