CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-1161.39588308,8.78975605965,8.81145405769,68.4672319889,134.996222019,135.96192503
unit.000001,-1161.39558792,8.96450090408,9.00499105453,69.5756549835,130.452522039,131.577279091
unit.000002,-1161.39534903,11.0077559948,11.0521481037,129.198180914,187.390118122,188.593378067
unit.000003,-1161.39511895,7.87333011627,7.91184711456,7.91477394104,66.3251130581,67.3656959534
unit.000004,-1161.39488602,9.29978990555,9.3723731041,71.7011620998,143.580631971,144.835851908
unit.000005,-1161.39464593,9.80410599709,9.84478902817,74.1316690445,133.780527115,134.888869047
unit.000006,-1161.39441705,9.88820409775,9.94400906563,75.2490549088,133.074852943,133.747971058
unit.000007,-1161.39418507,9.997838974,10.0636599064,76.1753818989,139.957281113,141.577915907
unit.000008,-1161.39395905,10.1044330597,10.1444659233,76.3616819382,139.964991093,141.589540958
unit.000009,-1161.39373088,10.2101960182,10.2546060085,76.9607839584,144.685652971,145.868688107
unit.000010,-1161.39349389,10.3332791328,10.3772699833,79.0853099823,140.763370991,142.727937937
unit.000011,-1161.39326692,10.4164659977,10.4557831287,80.2959089279,139.960300922,141.630907059
unit.000012,-1161.39304209,10.4946599007,10.5374970436,126.731661081,189.09227705,189.673449993
unit.000013,-1161.39281201,10.5801169872,10.6220600605,127.448391914,182.152028084,183.949443102
unit.000014,-1161.39257789,10.6638240814,10.7089860439,127.497189999,192.009423971,193.065422058
unit.000015,-1161.39235306,10.7510769367,10.7954859734,128.048425913,189.0987041,189.727674007
unit.000016,-1161.39212799,6.25769996643,6.27449011803,6.27643704414,70.0720820427,70.7821171284
unit.000017,-1161.39190388,11.0521321297,11.0969929695,130.066766024,191.604413033,193.11967206
unit.000018,-1161.39164996,11.224091053,11.2663030624,131.29964304,186.073913097,187.301356077
unit.000019,-1161.39142108,11.308232069,11.3532950878,132.992496967,194.018501043,195.351975918
unit.000020,-1161.39119601,11.3966190815,11.4386610985,133.800585032,181.849680901,184.009598017
unit.000021,-1161.3909719,11.4835391045,11.5242900848,133.99772191,186.175511122,187.353554964
unit.000022,-1161.39074707,11.6038329601,11.6466069221,135.019544125,186.479336023,187.40575099
unit.000023,-1161.39050508,11.7274560928,11.7679989338,136.127336979,198.439732075,199.734424114
unit.000024,-1161.39028001,11.8071360588,11.8474829197,136.634828091,190.199039936,190.956002951
unit.000025,-1161.39005589,11.9259309769,11.9653789997,138.163393021,186.377610922,187.4582479
unit.000026,-1161.38983297,12.010338068,12.0505130291,138.353080034,197.635267973,198.602499962
unit.000027,-1161.38959289,12.0905559063,12.1315310001,139.06122303,195.224117994,196.470048904
unit.000028,-1161.38936806,12.1866919994,12.2285339832,139.974819899,195.928452015,197.55409503
unit.000029,-1161.38914299,11.8885478973,11.9259939194,137.845171928,188.288581133,189.7820189
unit.000030,-1161.38891888,11.5652229786,11.6038489342,134.512531042,199.244023085,200.81538105
unit.000031,-1161.38859105,9.25945496559,9.29958200455,71.3979799747,135.001955986,135.974865913
unit.000032,-1161.3883419,9.41138100624,9.45055413246,71.8463721275,134.087799072,134.833240032
unit.000033,-1161.38812709,9.49484491348,9.53427004814,71.954875946,138.134771109,139.311064005
unit.000034,-1161.38791394,9.61193013191,9.64819097519,72.8236970901,130.655805111,131.583013058
unit.000035,-1161.38767695,9.64802598953,9.68474006653,72.9264829159,137.018974066,138.177148104
unit.000036,-1161.38745904,9.76326394081,9.80411696434,73.4264221191,141.267118931,142.671822071
unit.000037,-1161.38724399,9.84484791756,9.88835000992,74.6437909603,134.492155075,136.016034126
unit.000038,-1161.38703108,9.94404006004,9.99787902832,75.3518130779,136.614823103,138.189741135
unit.000039,-1161.38681793,10.0636770725,10.1044740677,76.1943991184,138.937977076,140.404556036
unit.000040,-1161.38659406,10.1444430351,10.2105429173,76.6651389599,135.904024124,137.109329939
unit.000041,-1161.3863709,10.2545759678,10.2941889763,77.2719891071,138.332857132,139.324765921
unit.000042,-1161.38615799,10.3772249222,10.4164791107,79.9923980236,142.57446003,143.761102915
unit.000043,-1161.38594389,10.4556100368,10.4947330952,83.2123980522,146.998518944,148.99577713
unit.000044,-1161.38573003,10.5374510288,10.5801479816,127.035813093,185.672702074,186.164350986
unit.000045,-1161.38550591,6.15610098839,6.18182611465,6.18546009064,66.8289690018,68.4101450443
unit.000046,-1161.3852849,10.7058529854,10.751075983,127.946067095,194.721379042,196.436242104
unit.000047,-1161.38505602,10.7954471111,10.9098830223,128.352366924,187.383419037,188.538932085
unit.000048,-1161.38484287,10.9098570347,11.0078380108,129.176714897,179.640481949,180.82259202
unit.000049,-1161.384619,11.0968000889,11.139095068,130.472882032,182.756812096,183.955970049
unit.000050,-1161.38399196,11.2663099766,11.3082101345,131.319591999,182.655219078,184.003581047
unit.000051,-1161.38376093,11.3532810211,11.3968169689,133.094873905,189.295320034,190.86263299
unit.000052,-1161.38350797,11.4386260509,11.483536005,133.902916908,198.841653109,199.683676004
