CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-1132.2729249,6.25644302368,6.27499914169,6.27683019638,153.37581706,155.273180008
unit.000001,-1132.27271295,8.19638800621,8.24011707306,8.24295711517,139.922040224,141.584427118
unit.000002,-1132.27252889,8.37027001381,8.41409707069,8.41693401337,138.190355062,139.308489084
unit.000003,-1132.27235389,7.91903400421,7.96378207207,7.96626615524,142.475601196,143.108019114
unit.000004,-1132.27216792,8.41396403313,8.48419713974,8.48701500893,155.892265081,157.442535162
unit.000005,-1132.27199197,8.6057331562,8.64957618713,8.65248012543,137.047531128,138.143866062
unit.000006,-1132.27181482,9.97965121269,10.0209481716,10.0237100124,138.388495207,140.465960026
unit.000007,-1132.27163792,10.5718240738,10.6140401363,134.750342131,255.04019022,256.61070013
unit.000008,-1132.27146387,9.21206617355,9.2894589901,9.29246401787,140.127246141,141.850345135
unit.000009,-1132.27129078,9.36176609993,9.40214800835,9.40492916107,145.312969208,146.636186123
unit.000010,-1132.27110982,6.66761803627,6.70276498795,6.70516705513,140.533432007,141.70687604
unit.000011,-1132.27093482,7.01566505432,7.05017614365,7.05257821083,137.15054512,138.085906029
unit.000012,-1132.27076197,7.303992033,7.34256315231,7.34499001503,143.693268061,145.420346022
unit.000013,-1132.27058887,7.62934303284,7.6671640873,7.66986322403,141.665539026,143.090536118
unit.000014,-1132.27041793,9.89886212349,9.93763709068,9.9404861927,140.132102013,141.957461119
unit.000015,-1132.27023697,9.85228419304,9.89900612831,9.90174913406,154.689088106,156.363573074
unit.000016,-1132.27005601,9.51045107841,9.53191018105,9.53416109085,135.004662991,135.848932028
unit.000017,-1132.26988387,10.2262542248,10.2681181431,133.178675175,252.930164099,254.468446016
unit.000018,-1132.26971292,10.9341320992,10.9741940498,136.964687109,253.63355422,255.506816149
unit.000019,-1132.26954079,10.410544157,10.4505610466,134.097107172,249.509646177,251.225064993
unit.000020,-1132.26936698,10.4947412014,10.5334401131,134.242405176,241.671177149,242.825232029
unit.000021,-1132.26918697,10.6137530804,10.6515660286,134.922257185,256.752536058,258.85949111
unit.000022,-1132.26901388,10.8096590042,10.8496901989,135.438053131,259.363488197,261.019676208
unit.000023,-1132.26881289,10.9740991592,11.0110850334,137.068919182,243.882487059,245.037440062
