CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-76.9496018887,6.36698198318,6.38669300079,6.38856315613,77.8870120049,79.7766301632
unit.000001,-76.9493608475,9.98650407791,10.0364260674,10.0395319462,74.4385559559,74.9290540218
unit.000002,-76.9491610527,10.3058841228,10.3583080769,10.3613419533,73.8269770145,74.9776411057
unit.000003,-76.9487500191,10.6162700653,10.6845259666,10.6875190735,71.9821910858,73.2528960705
unit.000004,-76.9485208988,10.7350971699,10.824103117,10.8270680904,76.3661210537,77.4492731094
unit.000005,-76.9483299255,12.8990750313,12.9420461655,12.9451031685,74.1336040497,75.0861501694
unit.000006,-76.9481370449,11.4020321369,11.4568221569,11.4600901604,75.8605530262,77.510997057
unit.000007,-76.9479439259,11.5889501572,12.1804461479,12.1835100651,78.0955951214,79.8942060471
unit.000008,-76.9477519989,12.4017829895,12.4660990238,12.4691281319,73.6223020554,74.8156721592
unit.000009,-76.9475529194,12.5159039497,12.5683641434,12.5713601112,77.3855340481,78.6443300247
unit.000010,-76.9473609924,12.6643121243,12.7101299763,12.7131171227,74.2358570099,75.032200098
unit.000011,-76.9471709728,12.8495719433,12.8994469643,12.9024310112,74.6429519653,75.0371260643
unit.000012,-76.9469819069,13.0335111618,13.1137189865,13.1169800758,73.416903019,74.8223860264
unit.000013,-76.9467878342,13.2157289982,13.2745690346,65.363006115,122.109728098,123.813821077
unit.000014,-76.946598053,13.2742760181,13.3247020245,67.4840359688,125.83228898,127.110074997
unit.000015,-76.9464008808,13.375877142,13.6102650166,67.9372560978,136.468369961,137.677685976
unit.000016,-76.9462120533,6.2839641571,6.30169510841,6.3035671711,67.9816260338,68.8292291164
unit.000017,-76.9460220337,13.7941329479,13.847217083,68.4411201477,118.590818167,119.468999147
unit.000018,-76.9458320141,13.9465191364,13.9990370274,68.8402490616,131.552473068,132.438246012
unit.000019,-76.945638895,14.1536591053,14.2036380768,69.3695349693,135.665420055,136.621199131
unit.000020,-76.9454419613,14.2536771297,14.3409359455,69.5883300304,127.839810133,129.270574093
unit.000021,-76.9452209473,14.3919811249,14.4429421425,69.764824152,121.606101036,122.70353508
unit.000022,-76.9449489117,14.7025420666,14.7626121044,69.8875930309,118.493242025,119.522814989
unit.000023,-76.9447529316,14.9618451595,15.0140981674,70.4827520847,105.827907085,106.906451941
unit.000024,-76.9445488453,15.1181771755,15.2216701508,70.5970151424,132.155118942,132.462656021
unit.000025,-76.944357872,15.3188691139,15.3693361282,71.377959013,104.826205015,105.869194031
unit.000026,-76.9441568851,12.568187952,12.6140620708,12.6171190739,77.891960144,79.9464759827
unit.000027,-76.943972826,15.4218931198,15.4730291367,71.5916180611,122.413148165,123.892300129
unit.000028,-76.9437909126,14.4428069592,14.4934380054,69.7871191502,123.61956501,124.944579124
unit.000029,-76.9436099529,15.6693930626,15.7713730335,72.1501331329,106.53226614,107.978000164
unit.000030,-76.9434189796,15.2214691639,15.2687370777,70.7674119473,117.587885141,118.437909126
unit.000031,-76.9432380199,9.8136651516,9.8877530098,9.89018917084,72.7058949471,74.6547169685
unit.000032,-76.9430570602,10.1883380413,10.2453410625,10.2482981682,72.7106380463,74.7621791363
unit.000033,-76.9428720474,8.85819506645,9.03005814552,9.03292894363,79.403126955,80.9773991108
unit.000034,-76.9426908493,9.88779711723,9.93847799301,9.94147014618,73.7246050835,74.9210679531
unit.000035,-76.942360878,11.3533420563,11.4022650719,11.4053480625,74.5407631397,74.9820420742
unit.000036,-76.9421730042,11.2661960125,11.3535840511,11.3565950394,72.2993581295,73.3066091537
unit.000037,-76.9419879913,13.8467969894,13.8975300789,68.6089780331,125.227913141,126.054567099
unit.000038,-76.9418058395,15.0138480663,15.0655319691,70.5150849819,133.659858942,135.571338177
unit.000039,-76.9416239262,15.7713589668,15.875316143,72.229624033,121.102025986,122.761535168
unit.000040,-76.9414138794,7.13812613487,7.35813617706,7.3611240387,69.317510128,70.0842621326
unit.000041,-76.9412078857,7.08541798592,7.13827395439,7.14102196693,70.5519340038,72.5837249756
unit.000042,-76.9409708977,12.4659481049,12.516051054,12.5193741322,77.4875810146,78.6374721527
unit.000043,-76.9407808781,9.93832302094,9.98670697212,9.98971104622,72.1953110695,73.1460411549
unit.000044,-76.9405989647,13.1133551598,13.2160811424,64.9656860828,104.821396112,105.816041946
unit.000045,-76.9404070377,6.16237902641,6.18494606018,6.18963313103,67.5559279919,68.7770049572
unit.000046,-76.9402289391,13.3239481449,13.3761351109,67.915610075,127.337635994,128.216104984
unit.000047,-76.9400429726,13.6100611687,13.6972010136,67.9947111607,117.180123091,118.384123087
unit.000048,-76.9398598671,13.7452390194,13.7943170071,68.4201600552,124.42444396,126.024662018
unit.000049,-76.9396798611,13.897258997,13.9467539787,68.7112550735,131.348782063,132.403570175
unit.000050,-76.9394910336,14.1019430161,14.1540710926,69.3505549431,117.582909107,118.385337114
unit.000051,-76.9393048286,14.2034840584,14.2538771629,69.5649421215,125.231882095,127.134555101
unit.000052,-76.9391200542,14.3408019543,14.3921940327,69.6079111099,104.318076134,105.826140165
unit.000053,-76.9389379025,14.493005991,14.7025930882,69.8669531345,108.742449999,110.038249016
unit.000054,-76.9387569427,14.8349730968,14.9620521069,70.1612181664,129.144334078,130.329182148
unit.000055,-76.9385688305,15.0651950836,15.1183891296,70.5779850483,122.114063978,123.841300011
unit.000056,-76.9383840561,15.2686109543,15.3190591335,70.9795570374,121.610893011,122.733076096
unit.000057,-76.938202858,15.3692190647,15.4222741127,71.4806320667,123.016273975,123.865275145
unit.000058,-76.9380228519,6.38667798042,6.4045779705,6.40637111664,77.4829461575,78.5283420086
unit.000059,-76.9378409386,15.472807169,15.5222389698,71.69485116,124.12235713,124.974353075
unit.000060,-76.9376590252,15.6233971119,15.6695780754,72.1241240501,114.870422125,116.26434207
unit.000061,-76.9374680519,15.5220119953,15.5739920139,71.7978341579,125.235883951,127.163249016
unit.000062,-76.9372370243,6.40499806404,6.59479403496,6.59754395485,69.3129410744,70.0517411232
unit.000063,-76.9370539188,6.59463715553,6.65089797974,6.65376210213,71.7767851353,72.7502081394
unit.000064,-76.9368388653,6.72099399567,6.75699496269,6.75939416885,69.7302901745,71.2387461662
unit.000065,-76.9366528988,6.79533195496,6.83182811737,6.83413004875,68.3927950859,68.8597619534
unit.000066,-76.9364609718,6.88200616837,6.94315600395,6.94578409195,64.952103138,66.7010900974
unit.000067,-76.9362790585,6.94291901588,6.97886610031,6.98128414154,72.7026181221,74.3864700794
unit.000068,-76.9360978603,6.97879600525,7.01711416245,7.01945400238,70.4441230297,71.2718310356
unit.000069,-76.9359169006,7.05136299133,7.08545994759,7.08799314499,73.2134490013,74.4402930737
unit.000070,-76.9357359409,6.2057390213,6.2284719944,6.23063206673,68.6984479427,70.0302109718
unit.000071,-76.935546875,7.35780715942,7.42595005035,7.42852401733,68.8020169735,70.1053421497
unit.000072,-76.9353649616,7.45990300179,7.55604100227,7.55880594254,70.4489290714,71.3248269558
unit.000073,-76.9351840019,7.55570197105,7.59524703026,7.59775710106,67.8855490685,68.8897230625
unit.000074,-76.9349899292,7.59518098831,7.66351103783,7.66645407677,75.4541361332,76.1661810875
unit.000075,-76.9347109795,7.66327214241,7.71759605408,7.72047710419,69.5183610916,71.3449060917
unit.000076,-76.9345149994,7.80696702003,7.89201307297,7.89476513863,67.8803069592,68.917591095
unit.000077,-76.9343278408,7.89170217514,7.93794298172,7.94070100784,69.5232651234,71.377851963
unit.000078,-76.9341380596,8.0770611763,8.16030597687,8.16312599182,70.9584009647,72.6143250465
unit.000079,-76.9339568615,8.16000294685,8.22625207901,8.22902607918,68.1868159771,68.9507040977
unit.000080,-76.9337818623,7.97757816315,8.02601099014,8.02877116203,72.8077290058,74.4969229698
unit.000081,-76.9335899353,6.24831008911,6.26728010178,6.26917409897,65.3499670029,66.6439039707
unit.000082,-76.9334068298,8.2259850502,8.27403903008,8.27679514885,68.8068721294,70.1377270222
unit.000083,-76.9332299232,8.3908829689,8.43811297417,8.44089508057,73.9291529655,74.8757610321
unit.000084,-76.9330539703,8.54245901108,8.63978004456,8.64267015457,75.7585439682,76.1707601547
unit.000085,-76.9328680038,8.63953399658,8.68981909752,8.69286513329,72.4994180202,73.0246419907
unit.000086,-76.9326858521,8.68953895569,8.73757815361,8.74043416977,69.8294401169,71.3975679874
unit.000087,-76.932502985,8.7827911377,8.83125495911,8.83404898643,69.8346710205,71.4306790829
unit.000088,-76.9323298931,9.0298230648,9.08162403107,9.08452415466,76.062967062,77.3747360706
unit.000089,-76.9321520329,9.18876409531,9.35196304321,9.35489797592,72.0909149647,73.0836181641
unit.000090,-76.9319770336,9.35174703598,9.43750405312,9.44036698341,78.0906591415,79.8308141232
unit.000091,-76.9318039417,9.57220005989,9.6550090313,9.65748000145,75.6563229561,76.2219369411
unit.000092,-76.9316308498,9.43730306625,9.57273316383,9.57569599152,69.5257430077,71.4504570961
unit.000093,-76.9312648773,9.65498805046,9.77068305016,9.77370905876,76.7711951733,77.3830461502
unit.000094,-76.9310879707,8.31982803345,8.39118695259,8.39400601387,69.1087441444,70.1584751606
unit.000095,-76.9309129715,10.1332790852,10.1887681484,10.1954290867,72.0854690075,73.1993260384
unit.000096,-76.9307389259,10.245167017,10.3060951233,10.3090691566,70.0356271267,71.4832751751
unit.000097,-76.9305579662,10.3580889702,10.616435051,10.6193749905,76.9750080109,78.5907840729
unit.000098,-76.9303770065,10.6842210293,10.7353329659,10.7385339737,76.6692111492,77.4450800419
unit.000099,-76.930202961,11.178344965,11.2664551735,11.2694940567,78.3945031166,79.8921570778
unit.000100,-76.9300289154,6.26725196838,6.28395414352,6.28586101532,71.4667379856,72.5299201012
unit.000101,-76.9298558235,11.5041620731,11.5891201496,11.5921549797,75.3522591591,76.2763631344
unit.000102,-76.9296789169,12.1803181171,12.4019739628,12.404927969,72.715610981,74.767414093
unit.000103,-76.9294948578,6.65070199966,6.68171715736,6.6841981411,69.7253069878,71.2180171013
unit.000104,-76.9293198586,12.6137161255,12.6646640301,12.6676609516,75.1579370499,76.2812001705
unit.000105,-76.9291298389,12.8042881489,12.8499970436,12.8530499935,76.8731701374,78.6981220245
unit.000106,-76.9289419651,12.9914059639,13.0338590145,13.036823988,77.0779249668,78.7467710972
unit.000107,-76.9287619591,8.73734712601,8.78299498558,8.78580403328,80.6123850346,82.1135389805
unit.000108,-76.9285778999,9.77015304565,9.81392407417,9.81650805473,73.5236010551,74.602545023
unit.000109,-76.9284000397,10.8238141537,11.1785781384,11.1816289425,75.1525189877,76.2253110409
unit.000110,-76.9282288551,12.7098259926,12.8045511246,12.8074979782,76.9799280167,78.6927969456
unit.000111,-76.928055048,13.6968610287,13.745527029,68.2072949409,121.504533052,122.654648066
unit.000112,-76.9278788567,14.762458086,14.835201025,70.0572249889,119.093912125,119.572018147
unit.000113,-76.9277060032,15.5738301277,15.6236031055,72.003937006,108.747419119,110.089256048
unit.000114,-76.9275250435,6.83176803589,6.88219499588,6.88471913338,75.1474239826,76.1171360016
unit.000115,-76.9273500443,6.22838997841,6.24828100204,6.25084495544,68.3905119896,68.8056881428
unit.000116,-76.9271759987,7.71731495857,7.80721902847,7.81017112732,71.5703439713,72.8630549908
unit.000117,-76.9269988537,8.43783402443,8.51792097092,8.52078700066,73.5190310478,74.5504620075
unit.000118,-76.9268250465,9.08140802383,9.188986063,9.19210505486,77.3807280064,78.5823791027
unit.000119,-76.926651001,10.0362131596,10.1334321499,10.1364240646,72.8129110336,74.7088019848
unit.000120,-76.9264709949,11.4566521645,11.5043900013,11.5074491501,80.0072519779,82.1597001553
unit.000121,-76.9262928963,6.13331508636,6.16467404366,6.16853713989,68.5957050323,69.9976701736
unit.000122,-76.9261188507,13.9988479614,14.0523331165,68.8598911762,118.488333941,119.518326998
unit.000123,-76.9259450436,7.93767499924,7.97785496712,7.98079204559,71.6735839844,72.9167220592
unit.000124,-76.9257719517,6.68164610863,6.72102594376,6.72356200218,72.2945010662,72.8091580868
unit.000125,-76.9255979061,6.75688815117,6.79541707039,6.79781794548,80.1090130806,82.0588879585
unit.000126,-76.9254150391,8.83077216148,8.85817694664,8.86055612564,70.7533500195,72.6829400063
unit.000127,-76.9252269268,8.27382707596,8.32003808022,8.32303500175,72.1903309822,72.9699630737
unit.000128,-76.9250509739,7.42571496964,7.46012496948,7.46284413338,70.1384980679,71.2919149399
unit.000129,-76.924861908,12.9417071342,12.9918119907,12.9948420525,79.1004920006,81.0263040066
unit.000130,-76.9246819019,8.51728796959,8.54241609573,8.54467511177,71.3641581535,72.6406209469
