CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-34.0109817982,7.70016312599,7.71615815163,7.72059416771,11.7542471886,14.1449069977
unit.000001,-34.0107469559,9.60757803917,9.63444519043,17.3424580097,21.3689939976,21.8420090675
unit.000002,-34.0105478764,9.71754312515,9.77233719826,19.7948541641,23.7862679958,25.1283681393
unit.000003,-34.010365963,9.77222704887,9.80002307892,19.8094542027,23.6825890541,25.1809051037
unit.000004,-34.0101919174,9.46790122986,9.49654912949,16.2742471695,20.2621340752,21.6009449959
unit.000005,-34.0100109577,9.82934212685,9.85939407349,19.8401272297,23.6844751835,25.2866601944
unit.000006,-34.0098319054,10.1969251633,10.2242891788,20.3062372208,24.3018591404,25.7840311527
unit.000007,-34.0096459389,10.0820531845,10.1113731861,20.1263082027,24.1002371311,25.676194191
unit.000008,-34.0094659328,10.1111462116,10.1390750408,20.1887631416,24.1040642262,25.7207651138
unit.000009,-34.00928092,10.1679661274,10.1969680786,20.2909851074,24.1995580196,25.7756910324
unit.000010,-34.0091028214,10.2242410183,10.2524831295,20.3808760643,24.4046020508,25.8297040462
unit.000011,-34.0089259148,8.24962615967,8.30022311211,11.7718501091,15.6928911209,16.9379980564
unit.000012,-34.0087487698,8.51637005806,8.54793405533,11.9832761288,15.7977530956,17.3152451515
unit.000013,-34.0085608959,8.93165707588,8.96027803421,13.3010442257,17.3233880997,17.9067051411
unit.000014,-34.0083768368,9.25951814651,9.29068112373,16.0513210297,20.0481290817,21.317898035
unit.000015,-34.0081808567,10.5344820023,10.5603320599,23.8463251591,27.8294541836,29.2145500183
unit.000016,-34.0080018044,10.0089681149,10.0249371529,20.0409522057,23.8902611732,25.6125221252
unit.000017,-34.0078239441,10.6041162014,10.6298360825,23.9330551624,27.8369162083,29.3235690594
unit.000018,-34.0076379776,10.6298031807,10.6550180912,24.1366701126,28.1381661892,29.3269641399
unit.000019,-34.0074548721,11.0216832161,11.0497062206,27.438421011,31.1580290794,32.7869532108
unit.000020,-34.0072848797,10.756758213,10.7846360207,24.2000510693,28.0373752117,29.43496418
unit.000021,-34.0071167946,10.8391890526,10.8677561283,24.2759091854,28.1422691345,29.5363931656
unit.000022,-34.0069448948,10.9233272076,10.9515430927,24.4242801666,28.3494000435,29.5993640423
unit.000023,-34.0067558289,10.9941301346,11.0216960907,27.3484871387,31.1546330452,32.773581028
unit.000024,-34.0065767765,11.0496900082,11.0771741867,27.5403420925,31.2589690685,32.8278930187
unit.000025,-34.0064089298,11.1059081554,11.1343681812,27.6917030811,31.4615740776,32.8812301159
unit.000026,-34.0062389374,11.1614420414,11.188958168,27.7466390133,31.5639650822,32.9357271194
unit.000027,-34.0060689449,11.2168250084,11.2442982197,27.8855080605,31.5667290688,32.9889671803
unit.000028,-34.005895853,11.2727711201,11.302311182,27.9156210423,31.6691050529,33.0419092178
unit.000029,-34.0057258606,10.7292051315,10.7568202019,24.1861400604,28.140307188,29.4301321507
unit.000030,-34.005548954,11.4592990875,11.4890921116,28.1838150024,31.8718421459,33.1488511562
unit.000031,-34.0053768158,10.9510831833,10.966892004,24.6270329952,28.5475111008,29.6405432224
unit.000032,-34.0052058697,7.78079009056,7.80821204185,7.81061911583,12.0701510906,14.3085491657
unit.000033,-34.0050327778,7.8373670578,7.86600422859,7.86823511124,13.2798061371,15.5979580879
unit.000034,-34.0048618317,7.89675211906,7.92621707916,7.92852401733,12.1691901684,15.6603081226
unit.000035,-34.0046918392,7.9577691555,7.98855805397,7.99102807045,12.0646841526,14.4398751259
unit.000036,-34.0045149326,7.98847413063,8.02017903328,8.02274799347,12.3723711967,15.6783411503
unit.000037,-34.0043418407,8.05287408829,8.08507704735,8.08751320839,11.9650681019,14.4620251656
unit.000038,-34.0041708946,8.11513209343,8.15048313141,8.152998209,12.066614151,14.5252280235
unit.000039,-34.0036737919,8.21513915062,8.2487411499,11.6860761642,15.6947882175,16.8848321438
unit.000040,-34.0034389496,8.30008220673,8.33823609352,11.7866990566,15.6968040466,16.9914650917
unit.000041,-34.0032508373,8.33876109123,8.3701581955,11.802118063,15.9001500607,17.0448350906
unit.000042,-34.0030579567,8.36999821663,8.40157222748,11.8156909943,15.9053390026,17.0985190868
unit.000043,-34.0028839111,8.44305205345,8.48378801346,11.8995640278,16.1075680256,17.2069242001
unit.000044,-34.0023658276,8.48352313042,8.51653504372,11.9131970406,16.0034110546,17.2603662014
unit.000045,-34.0021820068,7.68406009674,7.70019817352,7.70212817192,11.7575201988,14.0927791595
unit.000046,-34.0020108223,8.54772520065,8.57834100723,12.0076231956,16.0074710846,17.3692471981
unit.000047,-34.0018367767,8.60787510872,8.63938117027,12.0432710648,15.8011500835,17.476568222
unit.000048,-34.0016520023,8.69750022888,8.72552204132,12.1392071247,16.2128310204,17.6382520199
unit.000049,-34.0014789104,8.75272011757,8.78163409233,12.1681950092,16.2167210579,17.7455201149
unit.000050,-34.0013039112,8.81210303307,8.84931015968,12.3920221329,16.3164792061,17.8361890316
unit.000051,-34.0011308193,8.89322209358,8.93165802956,12.7962110043,16.7230110168,17.8890910149
unit.000052,-34.0009598732,8.96026110649,8.98850607872,15.5359871387,19.5290710926,21.0204381943
unit.000053,-34.0007898808,9.0325050354,9.06129717827,15.7637710571,19.7426860332,21.0965051651
unit.000054,-34.0006098747,9.06126618385,9.08930420876,15.7850401402,19.7378690243,21.1261181831
unit.000055,-34.0004358292,9.11791610718,9.14623522758,15.850618124,19.7406470776,21.1814219952
unit.000056,-34.000264883,9.17414617538,9.20257616043,15.9485762119,19.943718195,21.2375581264
unit.000057,-34.0000958443,9.23146009445,9.25956821442,15.9801290035,19.9491300583,21.2931861877
unit.000058,-33.9999258518,7.56941509247,7.59333515167,7.59733510017,12.0626461506,13.8318810463
unit.000059,-33.9997529984,9.32032203674,9.35175013542,16.0800821781,19.9522280693,21.3724091053
unit.000060,-33.9995729923,9.38150000572,9.41091799736,16.1417791843,20.051538229,21.4352149963
unit.000061,-33.9993999004,9.43943309784,9.46793103218,16.2580530643,20.2585391998,21.5471041203
unit.000062,-33.9992258549,9.52436113358,9.55324316025,16.3495001793,20.4631831646,21.6544661522
unit.000063,-33.9990539551,9.49649715424,9.52438616753,16.2885420322,20.1581850052,21.4935421944
