CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-34.2045550346,6.44311499596,6.50750589371,6.50940394402,32.0631120205,32.8269660473
unit.000001,-34.2042911053,10.2935409546,10.3358030319,32.1410260201,54.2377400398,55.5149960518
unit.000002,-34.2040359974,10.4364168644,10.4780118465,32.7013258934,56.2723660469,57.330247879
unit.000003,-34.2037940025,10.5977399349,10.6702349186,33.3074638844,55.1552770138,56.0354859829
unit.000004,-34.2035541534,10.7849359512,10.8302080631,33.7512938976,63.9473428726,65.2781219482
unit.000005,-34.2033770084,10.9058258533,10.9519588947,34.0212500095,55.0581698418,56.1389429569
unit.000006,-34.203204155,11.0244238377,11.0617990494,34.2644579411,55.6654999256,57.4389250278
unit.000007,-34.2030200958,11.0977220535,11.1331729889,34.4305708408,57.6894328594,59.7131800652
unit.000008,-34.2028419971,11.2051239014,11.6822810173,35.9346108437,60.7152049541,60.9028279781
unit.000009,-34.2026560307,11.7194068432,11.7548859119,36.1464948654,61.4227750301,61.9996519089
unit.000010,-34.2024819851,12.1069378853,12.3651309013,36.3756248951,59.5076198578,60.8136608601
unit.000011,-34.2022900581,12.6260938644,13.0255908966,37.9671719074,62.3321590424,63.1691980362
unit.000012,-34.2021100521,13.1029410362,13.2161500454,48.521132946,67.464619875,69.4943358898
unit.000013,-34.2019381523,13.251003027,13.285451889,49.9310638905,74.7995910645,75.7601590157
unit.000014,-34.2017669678,13.2853019238,13.322010994,52.3520278931,77.7226798534,79.1154379845
unit.000015,-34.201595068,13.3535678387,13.3883168697,53.0497770309,81.1478788853,82.5579240322
unit.000016,-34.2014210224,6.39579105377,6.41390895844,6.41568684578,29.7450489998,30.5643680096
unit.000017,-34.2012479305,14.5768549442,14.6904790401,55.1214718819,77.3195128441,77.9735498428
unit.000018,-34.2010691166,14.7801508904,14.8901979923,55.2057869434,75.4043879509,76.8527319431
unit.000019,-34.2008969784,14.9239189625,14.9585728645,55.286632061,83.0590560436,84.7856800556
unit.000020,-34.2007241249,14.9962990284,15.0312960148,55.3269519806,76.1081869602,76.893996954
unit.000021,-34.2005541325,15.2934310436,15.3313548565,55.6908769608,75.0016770363,75.8144919872
unit.000022,-34.2003800869,15.4034729004,15.4373099804,55.8882248402,77.0153708458,78.025662899
unit.000023,-34.2002091408,15.5064609051,15.5407068729,56.6981780529,79.2344470024,80.3517260551
unit.000024,-34.2000300884,9.93754506111,9.9753780365,30.279501915,55.7659108639,57.2764780521
unit.000025,-34.1998560429,15.688906908,15.7214848995,59.5390439034,81.151088953,82.6165869236
unit.000026,-34.1996860504,15.7561230659,15.7908358574,59.8264729977,82.0540268421,83.7052910328
