CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-1545.31582284,6.17994713783,6.20990300179,6.21365594864,73.9066581726,74.7813930511
unit.000001,-1545.31557894,7.9157781601,7.95401406288,7.95657396317,74.0101649761,74.8907730579
unit.000002,-1545.31536603,8.11465096474,8.15592598915,8.15886211395,67.8598310947,68.8399310112
unit.000003,-1545.31516099,8.07354998589,8.11462712288,8.11717915535,70.3136789799,71.2212200165
unit.000004,-1545.31496096,8.31233501434,8.35485506058,8.35734510422,77.4599981308,77.999063015
unit.000005,-1545.31475782,8.44587898254,8.48904109001,8.49184799194,70.513272047,71.2503840923
unit.000006,-1545.31455088,8.53727698326,8.58709716797,8.59254002571,71.1393690109,72.6988949776
unit.000007,-1545.31435084,8.64096498489,8.68580913544,8.68867611885,74.9230129719,76.3839869499
unit.000008,-1545.31415296,8.7393989563,8.78801107407,8.79089808464,69.9942619801,71.2752590179
unit.000009,-1545.31395483,8.83729696274,8.88708305359,8.89014101028,74.7189719677,76.4043271542
unit.000010,-1545.31375384,9.04058003426,9.08437895775,9.08728003502,70.8351290226,73.0932791233
unit.000011,-1545.31354785,9.1824669838,9.23559999466,9.2385571003,73.4962790012,74.7292909622
unit.000012,-1545.31334496,9.32742714882,9.37415599823,9.37708616257,74.2131800652,74.9556131363
unit.000013,-1545.31314588,9.42282414436,9.47216510773,9.47508406639,72.4806909561,73.1226010323
unit.000014,-1545.31294394,9.47185206413,9.5266251564,9.52955913544,74.7244100571,76.4575719833
unit.000015,-1545.312747,9.63477015495,9.68204402924,9.68506407738,76.0449380875,77.8350920677
unit.000016,-1545.31253982,9.78420209885,9.81191515923,9.81441116333,70.6417140961,73.1755261421
unit.000017,-1545.31231189,9.86966204643,9.9219660759,9.92512512207,72.89362216,75.0086450577
unit.000018,-1545.31211996,9.97322201729,10.0318200588,10.03480196,70.209485054,71.3047950268
unit.000019,-1545.31192684,10.1351790428,10.192950964,10.1959309578,76.7598121166,77.9092931747
unit.000020,-1545.31173491,10.3046550751,10.354418993,10.3574290276,75.9455051422,77.9623830318
unit.000021,-1545.31153893,10.4605820179,10.5155980587,10.5186519623,71.4535181522,73.249655962
unit.000022,-1545.31134892,10.6220750809,10.6855139732,10.688585043,75.8427200317,78.0679371357
unit.000023,-1545.31115985,10.7881700993,10.850810051,10.8540320396,72.0649170876,73.3191599846
unit.000024,-1545.31096888,10.9809880257,11.0338611603,11.0371060371,76.2543530464,78.1118621826
unit.000025,-1545.310781,11.0812339783,11.1490170956,11.1522300243,75.1349029541,76.6175551414
unit.000026,-1545.31058502,11.2637460232,11.3203949928,11.3235859871,75.6398761272,76.6509649754
unit.000027,-1545.310395,11.3202409744,11.3806130886,11.3838801384,72.2714879513,73.3393290043
unit.000028,-1545.31020284,11.5020890236,11.5557901859,11.558932066,75.0303661823,76.6709070206
unit.000029,-1545.310009,11.6517469883,11.7063961029,11.7096471786,73.6211261749,75.2222530842
unit.000030,-1545.30981803,11.8123061657,11.863615036,11.8667149544,78.5673830509,79.3500549793
unit.000031,-1545.309623,6.33370614052,6.35279107094,6.35485100746,71.5434761047,72.4066581726
unit.000032,-1545.30943298,11.9673881531,12.0180721283,12.0212731361,77.7620511055,78.2671730518
unit.000033,-1545.30924082,11.6019351482,11.6520161629,11.6551830769,79.1752250195,80.4428601265
unit.000034,-1545.30905294,11.2032120228,11.2640459538,11.2672991753,73.195127964,75.1156451702
unit.000035,-1545.30886483,8.1554980278,8.19908905029,8.2019841671,70.8267121315,72.6465671062
unit.000036,-1545.30867791,8.35490512848,8.40116715431,8.40382003784,75.3324999809,76.3503921032
unit.000037,-1545.30848289,8.4886200428,8.53748011589,8.54033112526,70.6300590038,72.6686501503
unit.000038,-1545.30828094,8.58681917191,8.64120197296,8.64401197433,73.7042710781,74.902433157
unit.000039,-1545.30809188,8.68558096886,8.73958015442,8.742426157,71.1420960426,72.7211890221
unit.000040,-1545.30790401,8.7875521183,8.83745312691,8.84027695656,73.3926479816,74.6323640347
unit.000041,-1545.30771184,8.9411110878,8.99013018608,8.99302101135,72.7768170834,74.6751019955
unit.000042,-1545.30748892,9.08403611183,9.13923215866,9.14209508896,73.6119520664,74.9441540241
unit.000043,-1545.30710697,9.23537802696,9.32768106461,9.33061218262,74.8215501308,76.4374041557
unit.000044,-1545.30690789,9.37390518188,9.42311215401,9.426030159,76.7625861168,78.0152621269
