CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-61.4041228294,7.60290598869,7.61799001694,7.62010598183,40.4067080021,41.7371971607
unit.000001,-61.4036769867,8.03057909012,8.05747818947,8.06055116653,30.6785230637,31.7836961746
unit.000002,-61.4031219482,8.08408498764,8.11060714722,8.1135160923,31.7111201286,33.5613121986
unit.000003,-61.4026279449,8.16396212578,8.19026708603,8.19316697121,29.4431781769,30.5446400642
unit.000004,-61.4022049904,8.216132164,8.24230313301,8.24514913559,38.8009819984,39.6333470345
unit.000005,-61.4018599987,8.26818203926,8.29394602776,8.29677319527,28.9337852001,30.5516171455
unit.000006,-61.4015119076,8.3190741539,8.34511613846,8.34811902046,27.9078700542,29.3034620285
unit.000007,-61.4011800289,8.37081408501,8.39578199387,8.39859819412,30.2655570507,31.8425381184
unit.000008,-61.400842905,8.42089819908,8.44628214836,8.44912219048,34.8692641258,36.3065412045
unit.000009,-61.4005010128,8.44630718231,8.47168898582,8.47457098961,34.6654961109,36.3280200958
unit.000010,-61.4001669884,8.49708819389,8.52291417122,8.52582597733,62.3171260357,64.4481480122
unit.000011,-61.3998389244,8.54877400398,8.57469511032,8.57762503624,64.7251780033,66.6008560658
unit.000012,-61.3995008469,8.6268119812,8.65379810333,8.65688419342,57.5030450821,59.2643351555
unit.000013,-61.399173975,8.68053102493,8.70632910728,26.9121780396,48.9504010677,50.2680811882
unit.000014,-61.3988389969,8.73172903061,8.7570810318,27.8167200089,49.0521790981,50.301680088
unit.000015,-61.398501873,8.80782699585,8.83259510994,28.2604410648,51.4773521423,52.7452352047
unit.000016,-61.3981499672,6.22395014763,6.23865604401,6.24050617218,28.9294650555,30.337346077
unit.000017,-61.3978209496,8.89848613739,8.92368412018,28.9722290039,47.3402831554,48.034083128
unit.000018,-61.397482872,8.94944620132,8.97464299202,29.3402740955,46.5333240032,48.0900101662
unit.000019,-61.3971509933,8.99927902222,9.02413201332,29.4635770321,58.9082560539,60.3139100075
unit.000020,-61.3968219757,9.07330012321,9.09786009789,29.7721149921,46.9383020401,48.1094861031
unit.000021,-61.3964858055,9.14794206619,9.17291998863,30.3012640476,49.6583220959,51.610268116
unit.000022,-61.3961570263,9.22300314903,9.24860906601,30.4909501076,48.7478621006,50.3200781345
unit.000023,-61.3958308697,9.27305006981,9.29720902443,30.7143511772,50.1678550243,51.6634511948
unit.000024,-61.3954939842,9.32153916359,9.34546518326,30.8097171783,50.6698510647,52.8318860531
unit.000025,-61.3951649666,9.39364004135,9.41787314415,31.1103050709,49.4556801319,50.3532311916
unit.000026,-61.3948400021,9.44226717949,9.4668161869,31.3610870838,50.6722791195,52.9067120552
unit.000027,-61.3944888115,9.46667909622,9.49153113365,31.375836134,47.5420250893,49.223952055
unit.000028,-61.3941378593,9.17267417908,9.19800114632,30.3177051544,50.0658931732,51.6439061165
unit.000029,-61.3938059807,9.5877699852,9.61257410049,31.8171100616,54.5944781303,55.1298379898
unit.000030,-61.3934569359,9.34537911415,9.36964416504,30.825163126,51.9813051224,52.8854570389
unit.000031,-61.3931539059,8.01553297043,8.03043198586,8.0331351757,31.8115119934,33.5247759819
unit.000032,-61.3928468227,8.05725502968,8.0842320919,8.08705115318,30.2633681297,31.7891731262
unit.000033,-61.3925290108,8.11044812202,8.13663816452,8.13939714432,41.7135090828,42.7938370705
unit.000034,-61.3920788765,8.13650298119,8.16407203674,8.16686320305,29.6497612,30.4989731312
unit.000035,-61.3916149139,8.19007110596,8.21626520157,8.2192671299,30.3678941727,31.8370420933
unit.000036,-61.3912608624,8.24215912819,8.26831102371,8.27117109299,32.3306491375,33.5816841125
unit.000037,-61.3909499645,8.29386615753,8.31928515434,8.32209897041,35.5778410435,36.2738661766
unit.000038,-61.3906269073,8.34498620033,8.37098407745,8.37378001213,32.5339941978,33.6138231754
