Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,310.0,4866.03684049
0,5000,2,5000,619.0,4323.16792801
5000,10000,3,5000,938.0,4169.98206834
10000,15000,4,5000,1250.0,4802.39034993
15000,20000,5,5000,1563.0,5450.78036564
20000,25000,6,5000,1874.0,5854.75064897
25000,30000,7,5000,2191.0,5982.85561087
30000,35000,8,5000,2502.0,6092.27724984
35000,40000,9,5000,2815.0,6419.15965144
40000,45000,10,5000,3128.0,6744.31474264
45000,50000,11,5000,3440.0,6778.64446897
50000,55000,12,5000,3753.0,6813.84831405
55000,60000,13,5000,4065.0,6949.47937942
60000,65000,14,5000,4373.0,7057.32504796
65000,70000,15,5000,4689.0,7120.34012382
70000,75000,16,5000,5000.0,7224.01326339
75000,80000,17,5000,5309.0,7323.96142971
80000,85000,18,5000,5618.0,7201.30969
85000,90000,19,5000,5930.0,7277.90410411
90000,95000,20,5000,6246.0,7470.10341158
95000,100000,21,5000,6556.0,7525.13234975
0,5000,22,5000,6872.0,6345.16693322
5000,10000,23,5000,7170.0,6163.51155768
10000,15000,24,5000,7468.0,6113.71496439
15000,20000,25,5000,7774.0,5952.48553224
20000,25000,26,5000,8080.0,5931.64657653
25000,30000,27,5000,8385.0,5902.63100575
30000,35000,28,5000,8691.0,5867.26225527
35000,40000,29,5000,9008.0,5855.97445722
40000,45000,30,5000,9325.0,5871.80017325
45000,50000,31,5000,9636.0,5969.12157649
50000,55000,32,5000,9946.0,6023.35609326
55000,60000,33,5000,10245.0,6097.92067571
60000,65000,34,5000,10544.0,6138.13761723
65000,70000,35,5000,10862.0,6198.45211222
70000,75000,36,5000,11180.0,6247.62510987
75000,80000,37,5000,11494.0,6321.49464921
80000,85000,38,5000,11808.0,6406.9031534
85000,90000,39,5000,12122.0,6489.81426595
90000,95000,40,5000,12437.0,6582.15745779
95000,100000,41,5000,12741.0,6666.43970142
100000,105000,42,5000,13045.0,6703.89399959
105000,110000,43,5000,13360.0,6759.99472576
110000,115000,44,5000,13675.0,6834.73550587
115000,120000,45,5000,13993.0,6835.39662013
120000,125000,46,5000,14311.0,6863.05192908
125000,130000,47,5000,14621.0,6904.6056155
