CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,29.7330288887,29.7670938969,45.1092069149,847.316505909,847.597692966,0.035074,787.075444,0.002715
unit.000001,Mapper-0-2,N/A,29.8459041119,29.8876008987,47.2768039703,838.514874935,837.908413887,0.03507,780.313775,0.002815
unit.000002,Mapper-0-3,N/A,29.7977631092,29.8283650875,39.2722039223,849.39919591,849.68846488,0.036746,791.018848,0.00288
unit.000003,Mapper-0-4,N/A,29.7634758949,29.7898030281,37.8893520832,843.125726938,845.564131975,0.035395,784.529862,0.002779
unit.000004,Mapper-0-5,N/A,29.8641428947,29.9075798988,48.2953178883,852.513140917,851.753305912,0.037369,794.196614,0.002794
unit.000005,Mapper-0-6,N/A,29.7820219994,29.8078808784,37.9431109428,852.159379959,851.726854086,0.035714,793.185314,0.002706
unit.000006,Mapper-0-7,N/A,29.8355801105,29.8717889786,40.328371048,847.691124916,847.617973089,0.035094,788.980997,0.002759
unit.000007,Mapper-0-8,N/A,29.8150119781,29.853456974,45.7373850346,847.893774033,847.626776934,0.022445,788.931768,0.002802
unit.000008,Reducer-0,N/A,863.220663071,863.286578894,867.961195946,874.330126047,875.506042004,0.070859,0.186018,0.000754
unit.000009,Mapper-1-1,N/A,881.600763083,881.657035112,885.885880947,1690.06009889,1689.7026751,0.034747,798.367987,0.00276
unit.000010,Mapper-1-2,N/A,884.324126959,884.351726055,892.787108898,1694.07248092,1696.28446889,0.034165,795.884129,0.002725
unit.000011,Mapper-1-3,N/A,883.359004021,883.38189888,891.742033005,1711.00310588,1710.55907202,0.035917,813.866619,0.002768
unit.000012,Mapper-1-4,N/A,885.072303057,885.100215912,898.014528036,1691.21495104,1690.72207093,0.034551,788.553802,0.002627
unit.000013,Mapper-1-5,N/A,884.348124981,884.37016201,893.717676878,1684.23436904,1684.14668298,0.036027,784.998225,0.002764
unit.000014,Mapper-1-6,N/A,882.493696928,882.516103029,886.940716982,1676.23284507,1676.02761197,0.035552,783.50226,0.003055
unit.000015,Mapper-1-7,N/A,885.224725008,885.255239964,899.337939978,1698.04414105,1698.31335807,0.035776,791.356334,0.002735
unit.000016,Mapper-1-8,N/A,883.333049059,883.355478048,887.837455988,1671.02079606,1670.92900991,0.022078,777.775281,0.002762
unit.000017,Reducer-1,N/A,1722.59123397,1722.65484905,1727.405653,1732.874264,1735.3958571,0.07139,0.18894,0.000796
