CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,22.723459959,22.9210829735,51.0267310143,267.348932981,268.333090067,
unit.000001,Mapper-0-2,N/A,22.7164289951,22.9137420654,51.0228619576,269.582516909,271.276207924,
unit.000002,Mapper-0-3,N/A,22.7520039082,22.9806990623,61.6410229206,266.3101089,267.434216022,
unit.000003,Mapper-0-4,N/A,22.7913320065,23.0710549355,48.1173670292,269.769349098,271.325460911,
unit.000004,Mapper-0-5,N/A,22.8092689514,23.1172459126,63.5717549324,274.191689014,275.496140957,
unit.000005,Mapper-0-6,N/A,22.8307139874,23.1762330532,51.9164340496,269.53314805,271.218270063,
unit.000006,Mapper-0-7,N/A,22.8451299667,23.209510088,47.4461259842,271.248481035,272.358543873,
unit.000007,Mapper-0-8,N/A,22.8593080044,23.2596020699,67.16010499,272.757560015,274.429576874,
unit.000008,Mapper-0-9,N/A,22.5780479908,22.5944960117,46.4417350292,262.39881587,264.116811991,
unit.000009,Mapper-0-10,N/A,22.6087899208,22.6872088909,48.1096179485,275.784188986,277.548871994,
unit.000010,Mapper-0-11,N/A,22.5907890797,22.6301488876,49.7162179947,266.288089037,267.412414074,
unit.000011,Mapper-0-12,N/A,22.6371889114,22.766409874,50.2560710907,263.859746933,265.16524291,
unit.000012,Mapper-0-13,N/A,22.6266050339,22.7379090786,55.7783339024,272.554363966,273.39696002,
unit.000013,Mapper-0-14,N/A,22.615801096,22.7129209042,49.4935538769,274.169029951,275.482496977,
unit.000014,Mapper-0-15,N/A,22.6728310585,22.8666570187,56.0596170425,273.678315878,275.461894989,
unit.000015,Mapper-0-16,N/A,22.6015560627,22.6586689949,53.571130991,262.40673995,264.116115093,
unit.000016,Mapper-0-17,N/A,22.823679924,23.1450939178,65.6314189434,264.203243971,265.206048965,
unit.000017,Mapper-0-18,N/A,22.6442260742,22.7949080467,51.4750339985,264.166143894,265.186206102,
unit.000018,Mapper-0-19,N/A,22.6512680054,22.8166410923,55.3138749599,263.963243008,265.185245991,
