CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,16.8926110268,16.9924521446,32.2200641632,854.460852146,854.398439169,0.00917,809.716891,0.013287
unit.000001,Mapper-0-2,N/A,16.8855960369,16.9710900784,24.6412060261,843.841767073,843.257451057,0.008912,798.172837,0.013276
unit.000002,Mapper-0-3,N/A,16.8261590004,16.8425700665,34.4108240604,823.600893021,823.793931007,0.009017,778.751892,0.013134
unit.000003,Mapper-0-4,N/A,16.8496479988,16.9035251141,24.5878381729,826.761267185,825.842460155,0.008901,781.945676,0.012546
unit.000004,Mapper-0-5,N/A,16.8639900684,16.9288020134,34.0701711178,826.307330132,825.8402071,0.008935,781.644259,0.013475
unit.000005,Mapper-0-6,N/A,16.838987112,16.8714921474,32.7363080978,817.988152981,817.691423178,0.008884,772.15484,0.013
unit.000006,Mapper-0-7,N/A,16.8785521984,16.9498062134,25.8668580055,818.027271986,817.693850994,0.008849,773.33882,0.013208
unit.000007,Mapper-0-8,N/A,16.8569271564,16.9108710289,27.0236711502,821.294568062,820.756049156,0.007667,777.191255,0.013254
unit.000008,Reducer-0,N/A,863.937203169,864.000886202,869.061231136,877.434012175,879.084353209,0.72205,1.86,0.006732
unit.000009,Mapper-1-1,N/A,885.989983082,886.046665192,890.891506195,1685.08677316,1685.16181612,0.008754,788.163584,0.012838
unit.000010,Mapper-1-2,N/A,888.647512197,888.662694216,903.46361208,1697.81432915,1697.69335604,0.008648,788.228601,0.013011
unit.000011,Mapper-1-3,N/A,887.15658617,887.168794155,892.795868158,1697.96705508,1697.69416499,0.008739,800.450472,0.012816
unit.000012,Mapper-1-4,N/A,888.499817133,888.513289213,898.756266117,1684.07505608,1684.1470542,0.008676,779.88373,0.013104
unit.000013,Mapper-1-5,N/A,889.250128984,889.268504143,903.871492147,1681.0668211,1681.40315413,0.008637,770.42586,0.012938
unit.000014,Mapper-1-6,N/A,887.901183128,887.914534092,897.929828167,1686.09091902,1686.24381518,0.00867,782.467363,0.013078
unit.000015,Mapper-1-7,N/A,887.603514194,887.616238117,896.783634186,1687.94646215,1687.25858617,0.008808,785.44256,0.012947
unit.000016,Mapper-1-8,N/A,886.859843016,886.872781038,891.84102416,1677.056669,1676.59933019,0.007495,779.927234,0.01299
unit.000017,Reducer-1,N/A,1709.06518507,1709.12870717,1713.613868,1721.98731613,1723.27119398,0.728337,1.865872,0.006975
