CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,24.6581220627,24.7473490238,41.6810150146,840.54009819,841.848885059,0.355657,782.410062,0.000367
unit.000001,Mapper-0-2,N/A,24.4859240055,24.5744791031,39.3191511631,850.466197014,852.058304071,0.354917,790.903325,0.000385
unit.000002,Mapper-0-3,N/A,24.5708031654,24.6617910862,39.9397251606,844.501670122,845.941630125,0.359749,784.899696,0.000372
unit.000003,Mapper-0-4,N/A,24.7437591553,24.839040041,43.10338521,840.495729208,841.822444201,0.360849,780.561474,0.000365
unit.000004,Mapper-0-5,N/A,24.314260006,24.4031271935,32.6329071522,864.292405128,865.297979116,0.357681,799.245209,0.000875
unit.000005,Mapper-0-6,N/A,24.3995141983,24.4896759987,33.8967502117,844.449307203,845.920749187,0.35995,784.296949,0.000354
unit.000006,Mapper-0-7,N/A,24.2304811478,24.3178629875,31.9393072128,847.758919001,849.000019073,0.354265,788.804758,0.000432
unit.000007,Mapper-0-8,N/A,24.104403019,24.2340741158,31.8860499859,838.127377987,839.709645987,0.229626,776.817257,0.000394
unit.000008,Reducer-0,N/A,872.101846218,872.166423082,876.382608175,883.453585148,886.121670008,0.007583,0.019808,0.000181
unit.000009,Mapper-1-1,N/A,894.469655991,894.571205139,908.293039083,1692.67667603,1694.36318707,0.345009,777.11811,0.000381
unit.000010,Mapper-1-2,N/A,894.567608118,894.664381027,909.707684994,1692.87498522,1694.36392522,0.35804,776.890512,0.00038
unit.000011,Mapper-1-3,N/A,893.662964106,893.754674196,904.129080057,1690.39002919,1692.29445219,0.355216,778.140736,0.000372
unit.000012,Mapper-1-4,N/A,891.932348013,892.024715185,897.153294086,1692.66525817,1694.34134412,0.373108,788.685232,0.000378
unit.000013,Mapper-1-5,N/A,891.038525105,891.132714033,896.208233118,1686.45089602,1686.95893812,0.373498,783.691223,0.000371
unit.000014,Mapper-1-6,N/A,892.677554131,892.766205072,898.208698034,1684.59436011,1685.943156,0.355203,779.470797,0.00039
unit.000015,Mapper-1-7,N/A,892.825478077,892.917250156,902.179985046,1690.32811713,1692.29380322,0.365266,780.247294,0.000372
unit.000016,Mapper-1-8,N/A,893.572686195,893.666568041,903.10634017,1690.40139318,1692.31514311,0.230187,781.072919,0.000381
unit.000017,Reducer-1,N/A,1703.08450818,1703.14796805,1707.41549301,1712.98301005,1715.78900099,0.007514,0.019813,0.000181
