CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,22.8575639725,23.005012989,32.5581421852,537.504172087,538.56922698,
unit.000001,Mapper-0-2,N/A,23.9631659985,24.0626630783,52.5925440788,476.523734093,476.730139017,
unit.000002,Mapper-0-3,N/A,23.7696402073,23.9192340374,49.0231289864,493.309959173,495.103382111,
unit.000003,Mapper-0-4,N/A,23.0014641285,23.0860421658,31.7801370621,533.739036083,535.511567116,
unit.000004,Mapper-0-5,N/A,23.2411839962,23.3277270794,39.0630459785,476.01859808,476.683641195,
unit.000005,Mapper-0-6,N/A,23.4069011211,23.4936790466,41.8872821331,474.813611031,475.648401022,
unit.000006,Mapper-0-7,N/A,23.5814640522,23.6696960926,49.1344261169,476.065845013,476.703667164,
unit.000007,Mapper-0-8,N/A,23.1589140892,23.2448410988,31.8335471153,478.779648066,479.89755702,
unit.000008,Mapper-0-9,N/A,24.1803050041,24.2826771736,59.8888690472,498.922544003,500.171536207,
unit.000009,Mapper-0-10,N/A,23.4901170731,23.5852570534,42.6495571136,516.858861208,518.442479134,
unit.000010,Mapper-0-11,N/A,23.8611052036,23.9590990543,50.2969660759,514.453317165,515.400825024,
unit.000011,Mapper-0-12,N/A,23.6660079956,23.7659142017,49.138461113,540.51157999,542.039534092,
unit.000012,Mapper-0-13,N/A,24.0589699745,24.183961153,53.3204891682,526.331446171,534.499880075,
unit.000013,Mapper-0-14,N/A,23.3241391182,23.4105200768,40.0337181091,474.109193087,474.613447189,
unit.000014,Mapper-0-15,N/A,23.0825080872,23.1625130177,34.5775160789,473.65467,474.592913151,
unit.000015,Mapper-0-16,N/A,24.2938640118,24.3970019817,60.8059849739,525.176455975,526.569046974,
unit.000016,Reducer-0,N/A,546.911031008,546.981676102,551.807090044,557.278151035,559.68188715,
unit.000017,Mapper-1-1,N/A,570.391330004,570.496282101,593.146279097,999.069467068,1000.71502113,
unit.000018,Mapper-1-2,N/A,569.349611998,569.454526186,585.699592113,1003.73548698,1004.78955913,
unit.000019,Mapper-1-3,N/A,568.90410018,568.995408058,584.644431114,1009.75044012,1010.81125617,
unit.000020,Mapper-1-4,N/A,568.607213974,568.711997986,579.552357197,991.705305099,993.503575087,
unit.000021,Mapper-1-5,N/A,570.095092058,570.221422195,590.306765079,999.272416115,1000.71601701,
unit.000022,Mapper-1-6,N/A,571.875607014,571.988506079,604.894556046,1021.98666716,1023.01024103,
unit.000023,Mapper-1-7,N/A,566.967925072,567.056624174,572.678299189,979.617487192,980.161834002,
unit.000024,Mapper-1-8,N/A,567.417457104,567.518013,577.213327169,979.263851166,980.137748003,
unit.000025,Mapper-1-9,N/A,565.779242039,565.868494987,570.680946112,991.693901062,993.500783205,
unit.000026,Mapper-1-10,N/A,571.72905302,571.831374168,595.836745024,1010.93128204,1011.82441401,
unit.000027,Mapper-1-11,N/A,568.1610322,568.257905006,578.670658112,998.651828051,1000.69454408,
unit.000028,Mapper-1-12,N/A,569.647202015,569.748869181,587.582364082,1003.76923704,1004.78909016,
unit.000029,Mapper-1-13,N/A,571.13380909,571.233132124,594.704528093,1021.97516704,1022.99015307,
unit.000030,Mapper-1-14,N/A,566.52346921,566.614780188,571.673509121,976.655058146,978.043488979,
unit.000031,Mapper-1-15,N/A,567.864618063,567.962921143,577.558189154,998.617701054,1000.69421506,
unit.000032,Mapper-1-16,N/A,570.986498117,571.102722168,593.254593134,996.406807184,997.574519157,
unit.000033,Reducer-1,N/A,1029.18520713,1029.25644207,1033.2686131,1038.74114704,1042.51522613,
