CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,45.4723269939,45.5070719719,77.5438499451,291.166204929,292.545308828,
unit.000001,Mapper-0-2,N/A,45.418268919,45.4442918301,79.3501739502,297.728680849,299.715397835,
unit.000002,Mapper-0-3,N/A,45.7398910522,45.8483328819,70.9567978382,290.573886871,292.509419918,
unit.000003,Mapper-0-4,N/A,45.9209959507,46.0030310154,84.0934820175,290.762439013,292.527559996,
unit.000004,Mapper-0-5,N/A,45.8771560192,45.9610140324,67.0394408703,293.614517927,294.671416998,
unit.000005,Mapper-0-6,N/A,45.8980798721,45.983039856,81.106924057,297.835783005,299.714827061,
unit.000006,Mapper-0-7,N/A,45.9534668922,46.0314228535,75.9178409576,300.79745698,302.782415867,
unit.000007,Mapper-0-8,N/A,45.993970871,46.0629320145,86.681748867,293.401677847,293.645639896,
unit.000008,Mapper-0-9,N/A,46.0724179745,46.1168169975,87.0992729664,319.116796017,321.05124402,
unit.000009,Mapper-0-10,N/A,45.3913619518,45.421875,72.7702429295,313.524239063,314.965379,
unit.000010,Mapper-0-11,N/A,45.4345018864,45.4688298702,69.707146883,298.44172883,299.733121872,
unit.000011,Mapper-0-12,N/A,45.4513449669,45.4898898602,69.5983989239,292.184836864,292.599128962,
unit.000012,Mapper-0-13,N/A,45.4986770153,45.5484919548,77.0721058846,292.6888659,293.611016035,
unit.000013,Mapper-0-14,N/A,45.5556879044,45.6126909256,77.5515348911,294.110596895,294.689547062,
unit.000014,Mapper-0-15,N/A,45.6002929211,45.6849558353,73.9751908779,319.063674927,321.050451994,
unit.000015,Mapper-0-16,N/A,45.6421358585,45.7270858288,79.8055109978,290.596948862,292.526660919,
unit.000016,Mapper-0-17,N/A,45.6973829269,45.8008320332,76.4864628315,293.096669912,293.628978968,
unit.000017,Mapper-0-18,N/A,45.7142629623,45.8280160427,79.2331869602,292.893564939,293.627121925,
unit.000018,Mapper-0-19,N/A,45.7931489944,45.8905730247,75.3422348499,293.907709837,294.673300028,
unit.000019,Mapper-0-20,N/A,45.8239889145,45.9121890068,82.1831860542,291.908511877,292.564424992,
unit.000020,Mapper-0-21,N/A,45.4825620651,45.5281748772,77.5477199554,291.188139915,292.544554949,
unit.000021,Mapper-0-22,N/A,45.7626650333,45.8696620464,75.3380959034,308.41304183,309.913128853,
unit.000022,Mapper-0-23,N/A,46.0350420475,46.0801589489,87.2041268349,297.938303947,299.731929064,
unit.000023,Mapper-0-24,N/A,45.5821239948,45.6566579342,68.3213658333,291.919993877,292.582136869,
unit.000024,Mapper-0-25,N/A,45.8447198868,45.9346840382,88.5303518772,290.585343838,292.510632992,
unit.000025,Mapper-0-26,N/A,45.5352618694,45.5907769203,67.7847759724,294.417858839,294.707329035,
unit.000026,Mapper-0-27,N/A,45.6813058853,45.7701089382,69.7109868526,294.314301014,294.690619946,
unit.000027,Mapper-0-28,N/A,46.1066820621,46.1893379688,89.4469058514,293.118721962,293.644070864,
unit.000028,Mapper-0-29,N/A,45.516949892,45.5734930038,79.6882259846,291.371795893,292.563581944,
unit.000029,Mapper-0-30,N/A,45.5656509399,45.6349949837,68.7502200603,290.50135088,292.492279053,
unit.000030,Mapper-0-31,N/A,45.6200709343,45.7048170567,66.9247210026,290.562454939,292.493805885,
unit.000031,Mapper-0-32,N/A,45.663766861,45.7481539249,74.3149738312,291.931393862,292.582788944,
unit.000032,Reducer-0,N/A,324.699651957,324.835127831,329.264425993,334.743772984,337.601336002,
unit.000033,Mapper-1-1,N/A,351.102206945,351.126420975,369.386082888,570.991703033,572.35946703,
unit.000034,Mapper-1-2,N/A,344.77915287,344.803550959,350.464020967,553.283592939,554.068532944,
unit.000035,Mapper-1-3,N/A,344.053395033,344.076187849,349.514605999,551.430886984,553.040921926,
unit.000036,Mapper-1-4,N/A,348.906579971,348.933691978,372.582001925,571.136723042,572.362869024,
unit.000037,Mapper-1-5,N/A,344.926908016,344.950608969,361.470586061,564.039496899,565.22318697,
unit.000038,Mapper-1-6,N/A,348.887390852,348.901389837,363.347609997,561.17887187,562.186826944,
unit.000039,Mapper-1-7,N/A,342.536857843,342.593046904,347.138684988,565.798230886,566.247206926,
unit.000040,Mapper-1-8,N/A,348.066514969,348.093586922,361.366468906,561.075587034,562.172711849,
unit.000041,Mapper-1-9,N/A,347.320744038,347.357362986,369.382143021,568.816294909,570.321923971,
unit.000042,Mapper-1-10,N/A,351.248635054,351.27838397,368.316764832,601.442327976,603.366246939,
unit.000043,Mapper-1-11,N/A,349.62121892,349.658970833,376.743036985,580.888805866,582.070276022,
unit.000044,Mapper-1-12,N/A,351.999214888,352.063055038,378.233775854,584.958574057,586.166564941,
unit.000045,Mapper-1-13,N/A,350.504087925,350.540518999,375.255566835,583.954535007,585.14409399,
unit.000046,Mapper-1-14,N/A,349.761018991,349.789340973,377.170620918,580.923471928,582.088526964,
unit.000047,Mapper-1-15,N/A,350.357193947,350.38158083,374.500151873,586.16273284,587.18281889,
unit.000048,Mapper-1-16,N/A,348.090016842,348.116669893,363.23910594,566.939666986,567.274816036,
unit.000049,Mapper-1-17,N/A,347.353786945,347.385305882,373.42415905,583.200266838,585.138450861,
unit.000050,Mapper-1-18,N/A,353.646025896,353.670192957,379.057237864,602.721312046,604.393944979,
unit.000051,Mapper-1-19,N/A,345.67591095,345.738029957,372.058521032,602.698107958,604.39141798,
unit.000052,Mapper-1-20,N/A,344.028224945,344.05694294,349.063873053,551.419384956,553.040359974,
unit.000053,Mapper-1-21,N/A,352.746654987,352.798128843,371.412835836,591.723304033,593.258852959,
unit.000054,Mapper-1-22,N/A,352.059381962,352.074133873,367.578737974,568.361436844,570.306871891,
unit.000055,Mapper-1-23,N/A,343.28192091,343.308902979,350.361072063,559.710994959,561.141469002,
unit.000056,Mapper-1-24,N/A,355.135855913,355.193536043,380.891226053,580.908263922,582.070911884,
unit.000057,Mapper-1-25,N/A,353.673691034,353.702008009,369.389907837,611.79538703,613.502486944,
unit.000058,Mapper-1-26,N/A,346.422979832,346.449523926,375.791389942,580.915875912,582.08772397,
unit.000059,Mapper-1-27,N/A,343.305363894,343.327697039,349.392338991,559.722462893,561.158891916,
unit.000060,Mapper-1-28,N/A,354.416180849,354.439908028,372.054278851,575.95391202,576.99551487,
unit.000061,Mapper-1-29,N/A,345.734355927,345.749269962,364.38082695,574.19709897,575.982722998,
unit.000062,Mapper-1-30,N/A,354.391525984,354.41980195,365.201808929,565.820561886,566.250669956,
unit.000063,Mapper-1-31,N/A,346.570445061,346.597815037,370.227962017,571.840869904,572.376646042,
unit.000064,Mapper-1-32,N/A,352.801750898,352.84660387,371.192127943,570.980245829,572.345180988,
unit.000065,Reducer-1,N/A,621.037972927,621.170654058,625.470651865,631.851686954,633.868588924,
