Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171027-153752
5000,10000,1,5000,310.0,6007.75433636,20171027-153752
0,5000,2,5000,621.0,6563.65753684,20171027-153752
5000,10000,3,5000,935.0,8151.62669848,20171027-153752
10000,15000,4,5000,1236.0,8925.03433553,20171027-153752
15000,20000,5,5000,1547.0,9517.84108935,20171027-153752
20000,25000,6,5000,1857.0,9933.40491567,20171027-153752
25000,30000,7,5000,2172.0,10306.3945696,20171027-153752
30000,35000,8,5000,2483.0,10761.1710005,20171027-153752
35000,40000,9,5000,2794.0,10206.7280023,20171027-153752
40000,45000,10,5000,3109.0,9981.98901683,20171027-153752
45000,50000,11,5000,3420.0,9794.06824875,20171027-153752
50000,55000,12,5000,3725.0,9711.47516528,20171027-153752
55000,60000,13,5000,4036.0,9763.79328794,20171027-153752
60000,65000,14,5000,4352.0,9948.13334075,20171027-153752
65000,70000,15,5000,4664.0,10105.5871192,20171027-153752
70000,75000,16,5000,4976.0,10252.4578628,20171027-153752
75000,80000,17,5000,5280.0,10370.2874386,20171027-153752
80000,85000,18,5000,5584.0,10460.1808865,20171027-153752
85000,90000,19,5000,5895.0,10406.6990977,20171027-153752
90000,95000,20,5000,6209.0,10510.0292131,20171027-153752
95000,100000,21,5000,6518.0,10592.2102505,20171027-153752
0,5000,22,5000,6830.0,7967.92268134,20171027-153752
5000,10000,23,5000,7141.0,7611.54600393,20171027-153752
10000,15000,24,5000,7451.0,7549.66776181,20171027-153753
15000,20000,25,5000,7767.0,7500.47179457,20171027-153753
20000,25000,26,5000,8083.0,7458.89868148,20171027-153753
25000,30000,27,5000,8398.0,7419.16095605,20171027-153753
30000,35000,28,5000,8712.0,7145.04813087,20171027-153753
35000,40000,29,5000,9032.0,7127.18200779,20171027-153753
40000,45000,30,5000,9353.0,7110.39044962,20171027-153753
45000,50000,31,5000,9681.0,7248.58478726,20171027-153753
50000,55000,32,5000,10010.0,7385.8410002,20171027-153753
55000,60000,33,5000,10324.0,7442.43157549,20171027-153753
60000,65000,34,5000,10638.0,7497.12020695,20171027-153753
65000,70000,35,5000,10947.0,7608.8783396,20171027-153753
70000,75000,36,5000,11256.0,7697.58933286,20171027-153753
75000,80000,37,5000,11564.0,7781.88727695,20171027-153753
80000,85000,38,5000,11871.0,7883.62187368,20171027-153753
85000,90000,39,5000,12173.0,7960.61678162,20171027-153753
90000,95000,40,5000,12476.0,7993.14222694,20171027-153753
95000,100000,41,5000,12771.0,8062.54555175,20171027-153753
100000,105000,42,5000,13067.0,8130.9115548,20171027-153753
105000,110000,43,5000,13379.0,8201.20803635,20171027-153753
110000,115000,44,5000,13691.0,8292.88637024,20171027-153753
115000,120000,45,5000,13992.0,8378.24297813,20171027-153753
120000,125000,46,5000,14293.0,8442.81378252,20171027-153753
125000,130000,47,5000,14596.0,8465.09075614,20171027-153753
130000,135000,48,5000,14898.0,8551.98899091,20171027-153753
135000,140000,49,5000,15209.0,8612.93738797,20171027-153753
140000,145000,50,5000,15520.0,8555.07476143,20171027-153753
145000,150000,51,5000,15843.0,8579.02632023,20171027-153753
150000,155000,52,5000,16165.0,8601.52023582,20171027-153753
155000,160000,53,5000,16470.0,8617.45559958,20171027-153753
160000,165000,54,5000,16774.0,8631.06931955,20171027-153753
165000,170000,55,5000,17085.0,8650.14671757,20171027-153754
170000,175000,56,5000,17397.0,8670.28228181,20171027-153754
175000,180000,57,5000,17700.0,8731.92252733,20171027-153754
180000,185000,58,5000,18003.0,8779.16808892,20171027-153754
185000,190000,59,5000,18319.0,8830.04670939,20171027-153754
190000,195000,60,5000,18635.0,8881.05852515,20171027-153754
195000,200000,61,5000,18942.0,8944.19643784,20171027-153754
200000,205000,62,5000,19248.0,8986.88383146,20171027-153754
205000,210000,63,5000,19552.0,9045.41964424,20171027-153754
210000,215000,64,5000,19855.0,9084.94439368,20171027-153754
215000,220000,65,5000,20173.0,9131.65777896,20171027-153754
220000,225000,66,5000,20491.0,9144.83317586,20171027-153754
225000,230000,67,5000,20807.0,9199.76974222,20171027-153754
230000,235000,68,5000,21122.0,9238.90768923,20171027-153754
235000,240000,69,5000,21438.0,9281.81778742,20171027-153754
240000,245000,70,5000,21754.0,9322.56496224,20171027-153754
245000,250000,71,5000,22067.0,9357.24363901,20171027-153754
250000,255000,72,5000,22380.0,9358.48397951,20171027-153754
255000,260000,73,5000,22695.0,9406.03745805,20171027-153754
260000,265000,74,5000,23010.0,9409.57328179,20171027-153754
265000,270000,75,5000,23310.0,9429.19194069,20171027-153754
270000,275000,76,5000,23610.0,9455.52435314,20171027-153754
275000,280000,77,5000,23922.0,9489.50210997,20171027-153754
280000,285000,78,5000,24235.0,9520.61836231,20171027-153754
285000,290000,79,5000,24539.0,9547.39102198,20171027-153754
290000,295000,80,5000,24845.0,9574.12207654,20171027-153754
295000,300000,81,5000,25158.0,9601.45433885,20171027-153754
300000,305000,82,5000,25470.0,9598.78790427,20171027-153754
305000,310000,83,5000,25795.0,9628.47400731,20171027-153754
310000,315000,84,5000,26119.0,9660.26571752,20171027-153754
315000,320000,85,5000,26435.0,9657.14684475,20171027-153754
320000,325000,86,5000,26750.0,9701.86138722,20171027-153754
325000,330000,87,5000,27050.0,9728.24611066,20171027-153754
330000,335000,88,5000,27351.0,9753.50038396,20171027-153754
335000,340000,89,5000,27665.0,9798.78925286,20171027-153754
340000,345000,90,5000,27978.0,9828.70552052,20171027-153754
345000,350000,91,5000,28286.0,9826.55390301,20171027-153754
350000,355000,92,5000,28594.0,9869.60111965,20171027-153754
355000,360000,93,5000,28898.0,9892.61153476,20171027-153754
360000,365000,94,5000,29202.0,9888.02256834,20171027-153755
365000,370000,95,5000,29514.0,9927.10234281,20171027-153755
370000,375000,96,5000,29826.0,9952.52366315,20171027-153755
375000,380000,97,5000,30142.0,9952.21674714,20171027-153755
380000,385000,98,5000,30458.0,9952.27130359,20171027-153755
385000,390000,99,5000,30776.0,9990.64430155,20171027-153755
390000,395000,100,5000,31093.0,10013.9808252,20171027-153755
395000,400000,101,5000,31405.0,10036.9779672,20171027-153755
400000,405000,102,5000,31716.0,10046.3387922,20171027-153755
