#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1483662220        0.105038          0.105038          0.003006          0.003006          0.000000          27.537400         0.003006         
1483662221        0.105038          0.105038          0.003044          0.003044          0.000000          27.535800         0.003044         
1483662222        0.105038          0.105038          0.003044          0.003044          0.000000          27.535100         0.003044         
1483662223        0.105038          0.105038          0.003044          0.003044          0.000000          27.535600         0.003044         
1483662224        0.105038          0.105038          0.003044          0.003044          0.000000          27.535600         0.003044         
1483662226        0.105038          0.105038          0.003044          0.003044          0.000000          27.534900         0.003044         
1483662227        0.105038          0.105038          0.003044          0.003044          0.000000          27.534900         0.003044         
1483662228        0.105038          0.105038          0.003044          0.003044          0.000000          27.535200         0.003044         
1483662229        0.343719          0.341778          0.009480          0.009480          0.000000          27.530200         0.009480         
1483662230        0.581211          0.580914          0.028137          0.028137          0.000000          27.508300         0.028137         
1483662231        0.587566          0.587528          0.034664          0.034664          0.000000          27.501600         0.034664         
1483662232        0.587688          0.587650          0.034759          0.034759          0.000000          27.500800         0.034759         
1483662233        0.663406          0.655556          0.092255          0.084549          0.000000          27.430500         0.084549         
1483662235        0.693672          0.693634          0.120934          0.120934          0.000000          27.364700         0.120934         
1483662236        0.693672          0.693634          0.120934          0.120934          0.000000          27.286100         0.120934         
1483662237        0.693672          0.693634          0.120934          0.120934          0.000000          27.183000         0.120934         
1483662238        0.693672          0.693634          0.120934          0.117905          0.000000          27.089000         0.120934         
1483662239        0.693672          0.693634          0.120934          0.117905          0.000000          27.009400         0.120934         
1483662240        0.693672          0.693634          0.120934          0.117905          0.000000          26.930700         0.120934         
1483662241        0.693672          0.693634          0.120934          0.117905          0.000000          26.879800         0.120934         
1483662242        0.693672          0.693634          0.120934          0.117905          0.000000          26.825400         0.120934         
1483662244        0.693672          0.693634          0.120934          0.117905          0.000000          26.772000         0.120934         
1483662245        0.693672          0.693634          0.120934          0.117905          0.000000          26.702000         0.120934         
1483662246        0.693672          0.693634          0.120934          0.117905          0.000000          26.647800         0.120934         
1483662247        0.693672          0.693634          0.120934          0.117905          0.000000          26.595800         0.120934         
1483662248        0.693672          0.693634          0.120934          0.117905          0.000000          26.530900         0.120934         
1483662249        0.693672          0.693634          0.120934          0.117905          0.000000          26.472400         0.120934         
1483662250        0.693672          0.693634          0.120934          0.117912          0.000000          26.434900         0.120934         
1483662251        0.693672          0.693634          0.120934          0.117912          0.000000          26.399000         0.120934         
1483662253        0.693672          0.693634          0.120934          0.117912          0.000000          26.328200         0.120934         
1483662254        0.693672          0.693634          0.120934          0.117912          0.000000          26.264400         0.120934         
1483662255        0.693672          0.693634          0.120934          0.117912          0.000000          26.204800         0.120934         
1483662256        0.693672          0.693634          0.120934          0.117912          0.000000          26.149800         0.120934         
1483662257        0.693672          0.693634          0.120934          0.117912          0.000000          26.105500         0.120934         
1483662258        0.693672          0.693634          0.120934          0.117905          0.000000          26.054900         0.120934         
1483662259        0.693672          0.693634          0.120934          0.117905          0.000000          26.001200         0.120934         
1483662260        0.693676          0.693638          0.120937          0.117908          0.000000          25.940000         0.120934         
1483662262        0.693676          0.693638          0.120937          0.117908          0.000000          25.881200         0.120934         
1483662263        0.693676          0.693638          0.120937          0.117908          0.000000          25.836200         0.120934         
1483662264        0.693676          0.693638          0.120937          0.117908          0.000000          25.804200         0.120934         
1483662265        0.693676          0.693638          0.120937          0.117908          0.000000          25.753300         0.120934         
1483662266        0.693676          0.693638          0.120937          0.117908          0.000000          25.702100         0.120934         
1483662267        0.693676          0.693638          0.120937          0.117798          0.000000          25.655600         0.120934         
1483662268        0.693676          0.693638          0.120937          0.117916          0.000000          25.616600         0.120934         
1483662269        0.693676          0.693638          0.120937          0.117916          0.000000          25.564800         0.120934         
1483662271        0.693676          0.693638          0.120937          0.117916          0.000000          25.509400         0.120934         
1483662272        0.693676          0.693638          0.120937          0.117916          0.000000          25.462400         0.120934         
1483662273        0.693680          0.693642          0.120941          0.117920          0.000000          25.399900         0.120934         
1483662274        0.693680          0.693642          0.120941          0.117920          0.000000          25.345400         0.120934         
1483662275        0.693680          0.693642          0.120941          0.117920          0.000000          25.293000         0.120934         
1483662276        0.693680          0.693642          0.120941          0.117920          0.000000          25.243100         0.120934         
1483662277        0.693680          0.693642          0.120941          0.117802          0.000000          25.200000         0.120934         
1483662278        0.693680          0.693642          0.120941          0.117912          0.000000          25.133700         0.120934         
1483662280        0.693680          0.693642          0.120941          0.117912          0.000000          25.062500         0.120934         
1483662281        0.693680          0.693642          0.120941          0.117912          0.000000          24.996700         0.120934         
1483662282        0.693680          0.693642          0.120941          0.117912          0.000000          24.946100         0.120934         
1483662283        0.693680          0.693642          0.120941          0.117912          0.000000          24.888800         0.120934         
1483662284        0.693684          0.693645          0.120945          0.117924          0.000000          24.832100         0.120934         
1483662285        0.693684          0.693645          0.120945          0.117924          0.000000          24.790700         0.120934         
1483662286        0.693684          0.693645          0.120945          0.117931          0.000000          24.741700         0.120934         
1483662287        0.693684          0.693645          0.120945          0.117916          0.000000          24.667500         0.120934         
1483662289        0.693684          0.693645          0.120945          0.117916          0.000000          24.593300         0.120934         
1483662290        0.693684          0.693645          0.120945          0.117916          0.000000          24.540500         0.120934         
1483662291        0.693684          0.693645          0.120945          0.117916          0.000000          24.467200         0.120934         
1483662292        0.693684          0.693645          0.120945          0.117916          0.000000          24.422400         0.120934         
1483662293        0.693684          0.693645          0.120945          0.117916          0.000000          24.351500         0.120934         
1483662294        0.693684          0.693645          0.120945          0.117916          0.000000          24.302600         0.120934         
1483662295        0.693684          0.693645          0.120945          0.117916          0.000000          24.237000         0.120934         
1483662296        0.693687          0.693649          0.120949          0.117920          0.000000          24.187500         0.120934         
1483662298        0.693687          0.693649          0.120949          0.117809          0.000000          24.132800         0.120934         
1483662299        0.693687          0.693649          0.120949          0.117928          0.000000          24.073100         0.120934         
1483662300        0.693687          0.693649          0.120949          0.117928          0.000000          24.011000         0.120934         
