TIMESTAMP        home1-RQ         home1-RD         home1-WR         
1481669505 41106 1371876255 55930
1481669507 41250 1372143711 55930
1481669508 41317 1398082629 71311
1481669509 41409 1443145114 73229
1481669510 41409 1443145114 73229
1481669511 41409 1443145114 73229
1481669512 41409 1443145114 73229
1481669513 41409 1443145114 73229
1481669514 41413 1443145114 73229
1481669516 41413 1443145114 73229
1481669517 41413 1443145114 73229
1481669518 41413 1443145114 73229
1481669519 41413 1443145114 73229
1481669520 41413 1443145114 73229
1481669522 41413 1443145114 73229
1481669523 41413 1443145114 73229
1481669524 41417 1443145114 73229
1481669525 41417 1443145114 73229
1481669526 41417 1443145114 73229
1481669527 41417 1443145114 73229
1481669528 41417 1443145114 73229
1481669529 41417 1443145114 73229
1481669531 41417 1443145114 73229
1481669532 41422 1443145114 73229
1481669533 41422 1443145114 73229
1481669534 41426 1443145114 73229
1481669535 41426 1443145114 73229
1481669536 41426 1443145114 73229
1481669537 41441 1443145114 73229
1481669539 41441 1443145114 73229
1481669540 41441 1443145114 73229
1481669541 41441 1443145114 73229
1481669542 41454 1443145114 73229
1481669543 41454 1443145114 73229
1481669544 41458 1443145114 73229
1481669545 41458 1443145114 73229
1481669547 41458 1443145114 73229
1481669548 41458 1443145114 73229
1481669549 41458 1443145114 73229
1481669550 41458 1443145114 73229
1481669551 41458 1443145114 73229
1481669552 41458 1443145114 73229
1481669553 41462 1443145114 73229
1481669555 41462 1443145114 73229
1481669556 41462 1443145114 73229
1481669557 41462 1443145114 73229
1481669558 41462 1443145114 73229
1481669559 41462 1443145114 73229
1481669560 41462 1443145114 73229
1481669562 41462 1443145114 73229
1481669563 41462 1443145114 73229
1481669564 41466 1443145114 73229
1481669565 41550 1467843365 75147
1481669566 41842 1468110599 75147
1481669567 41858 1494045675 90511
