#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1481669505        0.612537          0.612347          0.018223          0.018177          0.000000          27.595300         0.018177         
1481669506        0.643826          0.642841          0.022098          0.021343          0.000000          27.585200         0.021343         
1481669508        0.643826          0.550003          0.022098          0.011906          0.000000          27.530600         0.021343         
1481669509        1.534010          1.467470          0.105370          0.102043          0.000000          27.439800         0.102043         
1481669510        1.657750          1.591210          0.219872          0.216545          0.000000          25.556300         0.216545         
1481669511        1.657750          1.591210          0.219872          0.216545          0.000000          23.664300         0.216545         
1481669512        1.657750          1.591210          0.219872          0.216545          0.000000          21.830000         0.216545         
1481669513        1.657750          1.591210          0.219872          0.216545          0.000000          19.895900         0.216545         
1481669514        1.657750          1.591210          0.219872          0.210476          0.000000          18.077400         0.216545         
1481669516        1.657750          1.591210          0.219872          0.210476          0.000000          16.225700         0.216545         
1481669517        1.657750          1.591210          0.219872          0.210476          0.000000          14.755300         0.216545         
1481669518        1.657750          1.591210          0.219872          0.210510          0.000000          14.753600         0.216545         
1481669519        1.657750          1.591210          0.219872          0.210510          0.000000          14.752500         0.216545         
1481669520        1.657750          1.591210          0.219872          0.210510          0.000000          14.750300         0.216545         
1481669521        1.657750          1.591210          0.219872          0.210510          0.000000          14.749700         0.216545         
1481669523        1.657750          1.591210          0.219872          0.210510          0.000000          14.747000         0.216545         
1481669524        1.657750          1.591210          0.219872          0.210476          0.000000          14.745200         0.216545         
1481669525        1.657750          1.591210          0.219872          0.210476          0.000000          14.743800         0.216545         
1481669526        1.657750          1.591210          0.219872          0.210476          0.000000          14.741900         0.216545         
1481669527        1.657750          1.591210          0.219872          0.210476          0.000000          14.739600         0.216545         
1481669528        1.657750          1.591210          0.219872          0.210476          0.000000          14.738900         0.216545         
1481669529        1.657750          1.591210          0.219872          0.210510          0.000000          14.738000         0.216545         
1481669531        1.657750          1.591210          0.219872          0.210510          0.000000          14.736900         0.216545         
1481669532        1.657750          1.591210          0.219872          0.210476          0.000000          14.736400         0.216545         
1481669533        1.657750          1.591210          0.219872          0.210476          0.000000          14.734200         0.216545         
1481669534        1.657760          1.591220          0.219875          0.210480          0.000000          14.733000         0.216545         
1481669535        1.657760          1.591220          0.219875          0.210514          0.000000          14.731800         0.216545         
1481669536        1.657760          1.591220          0.219875          0.210514          0.000000          14.729500         0.216545         
1481669537        1.657760          1.591220          0.219875          0.210480          0.000000          14.728700         0.216545         
1481669538        1.657760          1.591220          0.219875          0.210480          0.000000          14.728100         0.216545         
1481669540        1.657760          1.591220          0.219875          0.210480          0.000000          14.726200         0.216545         
1481669541        1.657760          1.591220          0.219879          0.210499          0.000000          14.725300         0.216545         
1481669542        1.657760          1.591220          0.219879          0.210484          0.000000          14.723800         0.216545         
1481669543        1.657760          1.591220          0.219879          0.210484          0.000000          14.723700         0.216545         
1481669544        1.657760          1.591220          0.219879          0.210484          0.000000          14.722700         0.216545         
1481669545        1.657760          1.591220          0.219879          0.210484          0.000000          14.721200         0.216545         
1481669546        1.657760          1.591220          0.219879          0.210499          0.000000          14.719700         0.216545         
1481669548        1.657760          1.591220          0.219879          0.210518          0.000000          14.718200         0.216545         
1481669549        1.657760          1.591220          0.219883          0.210522          0.000000          14.718600         0.216545         
1481669550        1.657760          1.591220          0.219883          0.210522          0.000000          14.715400         0.216545         
1481669551        1.657760          1.591220          0.219883          0.210522          0.000000          14.715000         0.216545         
1481669552        1.657760          1.591220          0.219883          0.210522          0.000000          14.713700         0.216545         
1481669553        1.657760          1.591220          0.219883          0.210487          0.000000          14.713700         0.216545         
1481669554        1.657760          1.591220          0.219883          0.210487          0.000000          14.712900         0.216545         
1481669556        1.657770          1.591230          0.219887          0.210491          0.000000          14.711000         0.216545         
1481669557        1.657770          1.591230          0.219887          0.210491          0.000000          14.709800         0.216545         
1481669558        1.657770          1.591230          0.219887          0.210499          0.000000          14.708000         0.216545         
1481669559        1.657770          1.591230          0.219887          0.210526          0.000000          14.708100         0.216545         
1481669560        1.657770          1.591230          0.219887          0.210526          0.000000          14.707900         0.216545         
1481669561        1.657770          1.591230          0.219887          0.210526          0.000000          14.706400         0.216545         
1481669563        1.657770          1.591230          0.219891          0.210529          0.000000          14.704700         0.216545         
1481669564        1.657770          1.591230          0.219891          0.210583          0.000000          14.703900         0.216545         
1481669565        1.657770          0.415260          0.219891          0.007095          0.000000          14.882400         0.216545         
1481669566        1.657770          0.739140          0.219891          0.021992          0.000000          14.853000         0.216545         
1481669567        1.657770          0.511600          0.219891          0.007729          0.000000          14.833500         0.216545         
