Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,312.0,6024.689692
0,5000,2,5000,622.0,6618.64252806
5000,10000,3,5000,932.0,5352.507333
10000,15000,4,5000,1240.0,4875.50207218
15000,20000,5,5000,1548.0,4630.89113368
20000,25000,6,5000,1858.0,4480.65086991
25000,30000,7,5000,2174.0,3988.8960371
30000,35000,8,5000,2484.0,3974.32419578
35000,40000,9,5000,2792.0,4279.76752383
40000,45000,10,5000,3104.0,4590.87483096
45000,50000,11,5000,3413.0,4878.44726769
50000,55000,12,5000,3726.0,5150.99059946
55000,60000,13,5000,4039.0,5407.06314988
60000,65000,14,5000,4349.0,5667.83924751
65000,70000,15,5000,4660.0,5893.24406084
70000,75000,16,5000,4969.0,6040.81739259
75000,80000,17,5000,5281.0,6241.04194803
80000,85000,18,5000,5591.0,6366.73688452
85000,90000,19,5000,5898.0,6478.10177672
90000,95000,20,5000,6209.0,6648.44222612
95000,100000,21,5000,6524.0,6839.63594181
0,5000,22,5000,6834.0,5959.25376275
5000,10000,23,5000,7153.0,5983.38566717
10000,15000,24,5000,7472.0,6086.85238744
15000,20000,25,5000,7786.0,6106.33621408
20000,25000,26,5000,8100.0,6122.38519896
25000,30000,27,5000,8403.0,6203.13387095
30000,35000,28,5000,8707.0,6234.60523624
35000,40000,29,5000,9023.0,6244.89577904
40000,45000,30,5000,9339.0,6322.67841372
45000,50000,31,5000,9646.0,6442.60782143
50000,55000,32,5000,9954.0,6508.73353232
55000,60000,33,5000,10280.0,6631.71048592
60000,65000,34,5000,10606.0,6703.63438986
65000,70000,35,5000,10921.0,6815.12175586
70000,75000,36,5000,11235.0,6874.59112724
75000,80000,37,5000,11555.0,6970.01785031
80000,85000,38,5000,11876.0,7063.25454063
85000,90000,39,5000,12186.0,7146.0282691
90000,95000,40,5000,12497.0,7192.28230908
95000,100000,41,5000,12795.0,7283.35305468
100000,105000,42,5000,13092.0,7370.9080933
105000,110000,43,5000,13405.0,7464.86084535
110000,115000,44,5000,13719.0,7506.64040366
115000,120000,45,5000,14021.0,7574.84949813
120000,125000,46,5000,14323.0,7641.51311357
125000,130000,47,5000,14636.0,7680.31945251
130000,135000,48,5000,14950.0,7715.03060982
135000,140000,49,5000,15266.0,7748.06258203
140000,145000,50,5000,15581.0,7828.70838331
145000,150000,51,5000,15895.0,7892.95991167
150000,155000,52,5000,16208.0,7975.40917572
155000,160000,53,5000,16523.0,7942.8261937
160000,165000,54,5000,16838.0,7909.98131608
165000,170000,55,5000,17152.0,7879.20663363
170000,175000,56,5000,17467.0,7948.54950539
175000,180000,57,5000,17779.0,8005.42896867
180000,185000,58,5000,18090.0,8060.95534191
185000,190000,59,5000,18404.0,8085.49507346
190000,195000,60,5000,18717.0,8137.14723918
195000,200000,61,5000,19034.0,8189.67135667
200000,205000,62,5000,19352.0,8256.3536049
205000,210000,63,5000,19653.0,8320.03344863
210000,215000,64,5000,19954.0,8335.18910389
215000,220000,65,5000,20260.0,8188.59529519
220000,225000,66,5000,20566.0,8027.8616748
225000,230000,67,5000,20882.0,8001.64372722
230000,235000,68,5000,21198.0,7880.84833949
235000,240000,69,5000,21506.0,7937.52438705
240000,245000,70,5000,21814.0,7958.01496457
245000,250000,71,5000,22130.0,7980.11208444
250000,255000,72,5000,22447.0,8037.98882889
255000,260000,73,5000,22760.0,8081.12954232
260000,265000,74,5000,23074.0,8136.99110441
265000,270000,75,5000,23386.0,8188.88615796
270000,275000,76,5000,23697.0,8228.93124427
275000,280000,77,5000,24009.0,8269.20819712
280000,285000,78,5000,24321.0,8308.15746148
285000,290000,79,5000,24635.0,8347.16054449
290000,295000,80,5000,24950.0,8385.88418415
295000,300000,81,5000,25264.0,8402.86999594
300000,305000,82,5000,25578.0,8441.95489725
305000,310000,83,5000,25907.0,8482.31520426
310000,315000,84,5000,26237.0,8500.33342523
315000,320000,85,5000,26545.0,8514.90119414
320000,325000,86,5000,26853.0,8548.87529616
325000,330000,87,5000,27150.0,8580.17825618
330000,335000,88,5000,27447.0,8611.49083998
335000,340000,89,5000,27759.0,8622.89132676
340000,345000,90,5000,28070.0,8633.31052903
345000,350000,91,5000,28386.0,8665.72182381
350000,355000,92,5000,28702.0,8697.11467463
355000,360000,93,5000,29002.0,8727.07040295
360000,365000,94,5000,29302.0,8767.38150094
365000,370000,95,5000,29601.0,8810.88892393
370000,375000,96,5000,29900.0,8818.42325836
375000,380000,97,5000,30206.0,8857.76578451
380000,385000,98,5000,30512.0,8865.17815151
385000,390000,99,5000,30823.0,8874.85248058
390000,395000,100,5000,31133.0,8884.98387865
395000,400000,101,5000,31456.0,8895.46513303
400000,405000,102,5000,31779.0,8925.77034729
405000,410000,103,5000,32080.0,8932.78798645
410000,415000,104,5000,32381.0,8917.79650557
415000,420000,105,5000,32683.0,8923.78848003
420000,425000,106,5000,32986.0,8948.83849599
425000,430000,107,5000,33287.0,8954.83714611
430000,435000,108,5000,33588.0,8961.35000185
435000,440000,109,5000,33887.0,8967.24185987
440000,445000,110,5000,34186.0,8972.17858872
445000,450000,111,5000,34499.0,9001.13050869
450000,455000,112,5000,34813.0,9010.33370808
455000,460000,113,5000,35113.0,9016.10618924
460000,465000,114,5000,35414.0,9042.50461576
465000,470000,115,5000,35719.0,9048.5898892
470000,475000,116,5000,36024.0,9080.67742116
475000,480000,117,5000,36332.0,9085.75758968
480000,485000,118,5000,36640.0,9090.05241355
485000,490000,119,5000,36957.0,9097.25131041
490000,495000,120,5000,37273.0,9104.97745437
495000,500000,121,5000,37578.0,9109.05635183
500000,505000,122,5000,37882.0,9129.68687
505000,510000,123,5000,38198.0,9136.59254501
510000,515000,124,5000,38513.0,9160.34877223
515000,520000,125,5000,38825.0,9194.35250655
520000,525000,126,5000,39136.0,9215.9847072
525000,530000,127,5000,39442.0,9183.82242894
530000,535000,128,5000,39748.0,9186.59105834
535000,540000,129,5000,40060.0,9192.34728711
540000,545000,130,5000,40373.0,9164.29759177
545000,550000,131,5000,40684.0,9134.67794926
550000,555000,132,5000,40994.0,9106.98744814
555000,560000,133,5000,41299.0,9109.79092125
560000,565000,134,5000,41605.0,9141.8809744
565000,570000,135,5000,41917.0,9161.34685502
570000,575000,136,5000,42230.0,9166.94383086
575000,580000,137,5000,42531.0,9185.81047671
580000,585000,138,5000,42832.0,9188.34449791
585000,590000,139,5000,43142.0,9191.3852308
590000,595000,140,5000,43451.0,9218.60725969
595000,600000,141,5000,43764.0,9247.10226342
600000,605000,142,5000,44077.0,9236.33494393
605000,610000,143,5000,44377.0,9239.61077746
610000,615000,144,5000,44676.0,9258.12534676
615000,620000,145,5000,44997.0,9277.6099136
620000,625000,146,5000,45317.0,9303.9365771
625000,630000,147,5000,45611.0,9319.7755877
630000,635000,148,5000,45905.0,9336.35331633
635000,640000,149,5000,46211.0,9353.15868826
640000,645000,150,5000,46516.0,9380.98180312
645000,650000,151,5000,46844.0,9388.47452423
650000,655000,152,5000,47172.0,9364.80671198
655000,660000,153,5000,47480.0,9336.93631566
660000,665000,154,5000,47789.0,9251.15034334
665000,670000,155,5000,48098.0,9169.13890858
670000,675000,156,5000,48407.0,9144.00187786
675000,680000,157,5000,48720.0,9066.00774255
680000,685000,158,5000,49032.0,9043.681356
685000,690000,159,5000,49346.0,8970.23384709
690000,695000,160,5000,49660.0,8898.75198385
695000,700000,161,5000,49968.0,8810.20323662
700000,705000,162,5000,50275.0,8740.46115298
705000,710000,163,5000,50589.0,8723.15152593
710000,715000,164,5000,50903.0,8707.64447493
715000,720000,165,5000,51218.0,8643.06386366
720000,725000,166,5000,51533.0,8612.01400107
725000,730000,167,5000,51832.0,8615.64568936
730000,735000,168,5000,52132.0,8620.29776635
735000,740000,169,5000,52446.0,8614.70297047
740000,745000,170,5000,52760.0,8618.11144399
745000,750000,171,5000,53080.0,8622.23983623
750000,755000,172,5000,53400.0,8635.65400835
755000,760000,173,5000,53714.0,8642.73902492
760000,765000,174,5000,54028.0,8643.40544333
765000,770000,175,5000,54342.0,8660.05651694
770000,775000,176,5000,54657.0,8677.20619123
775000,780000,177,5000,54965.0,8682.26555163
780000,785000,178,5000,55273.0,8687.03018963
785000,790000,179,5000,55573.0,8706.32583546
790000,795000,180,5000,55873.0,8689.49375479
795000,800000,181,5000,56181.0,8686.49377118
800000,805000,182,5000,56489.0,8701.45367181
805000,810000,183,5000,56794.0,8716.38993537
810000,815000,184,5000,57099.0,8731.14523657
815000,820000,185,5000,57398.0,8745.32644992
820000,825000,186,5000,57697.0,8759.87727885
825000,830000,187,5000,58001.0,8779.55420271
830000,835000,188,5000,58306.0,8783.4397823
835000,840000,189,5000,58623.0,8788.7999638
840000,845000,190,5000,58940.0,8794.26659939
845000,850000,191,5000,59240.0,8797.5095305
850000,855000,192,5000,59540.0,8811.01865233
855000,860000,193,5000,59852.0,8826.29160814
860000,865000,194,5000,60164.0,8841.25671377
865000,870000,195,5000,60479.0,8856.24323991
870000,875000,196,5000,60793.0,8870.8749486
875000,880000,197,5000,61115.0,8873.79668187
880000,885000,198,5000,61437.0,8878.41554812
885000,890000,199,5000,61742.0,8857.66786629
890000,895000,200,5000,62048.0,8861.52777733
895000,900000,201,5000,62354.0,8864.93211659
900000,905000,202,5000,62660.0,8868.40902588
905000,910000,203,5000,62974.0,8873.60443652
910000,915000,204,5000,63288.0,8878.73320881
915000,920000,205,5000,63605.0,8884.50782892
920000,925000,206,5000,63922.0,8831.67100214
925000,930000,207,5000,64233.0,8718.3853754
930000,935000,208,5000,64545.0,8666.72022557
935000,940000,209,5000,64853.0,8616.5560521
940000,945000,210,5000,65161.0,8567.10663346
945000,950000,211,5000,65476.0,8519.44965471
950000,955000,212,5000,65792.0,8507.53714169
955000,960000,213,5000,66096.0,8459.56255534
960000,965000,214,5000,66400.0,8447.06448496
965000,970000,215,5000,66715.0,8402.72745377
970000,975000,216,5000,67031.0,8358.54710775
975000,980000,217,5000,67335.0,8313.64457006
980000,985000,218,5000,67640.0,8262.28349967
985000,990000,219,5000,67951.0,8220.78664909
990000,995000,220,5000,68262.0,8239.27343218
995000,1000000,221,5000,68574.0,8245.39916958
0,5000,222,5000,68885.0,6872.66550389
5000,10000,223,5000,69184.0,6813.36594728
10000,15000,224,5000,69483.0,6789.88662288
15000,20000,225,5000,69782.0,6788.12113685
20000,25000,226,5000,70081.0,6765.52090887
25000,30000,227,5000,70380.0,6763.66257289
30000,35000,228,5000,70680.0,6762.24131747
35000,40000,229,5000,70979.0,6739.72729392
40000,45000,230,5000,71278.0,6717.49551537
45000,50000,231,5000,71577.0,6695.54978658
50000,55000,232,5000,71876.0,6674.02634196
55000,60000,233,5000,72176.0,6652.78521251
60000,65000,234,5000,72475.0,6651.38746995
65000,70000,235,5000,72774.0,6649.87835777
70000,75000,236,5000,73073.0,6629.19986662
75000,80000,237,5000,73372.0,6622.03253567
80000,85000,238,5000,73671.0,6620.76271334
85000,90000,239,5000,73971.0,6600.66518733
90000,95000,240,5000,74270.0,6581.10095728
95000,100000,241,5000,74569.0,6561.41981023
100000,105000,242,5000,74868.0,6560.30234782
105000,110000,243,5000,75177.0,6559.76625074
110000,115000,244,5000,75485.0,6540.93795379
115000,120000,245,5000,75794.0,6556.5312902
120000,125000,246,5000,76103.0,6569.89418987
125000,130000,247,5000,76412.0,6582.99145075
130000,135000,248,5000,76721.0,6591.69768705
135000,140000,249,5000,77030.0,6600.08381927
140000,145000,250,5000,77338.0,6608.5390673
145000,150000,251,5000,77647.0,6621.45144698
150000,155000,252,5000,77956.0,6629.78039691
155000,160000,253,5000,78265.0,6637.95840405
160000,165000,254,5000,78573.0,6645.93938388
165000,170000,255,5000,78882.0,6654.1465944
170000,175000,256,5000,79191.0,6658.31377837
175000,180000,257,5000,79500.0,6666.52247903
180000,185000,258,5000,79809.0,6674.53419502
185000,190000,259,5000,80117.0,6687.08429615
190000,195000,260,5000,80426.0,6695.07501463
195000,200000,261,5000,80735.0,6709.64471474
200000,205000,262,5000,81044.0,6717.59769819
205000,210000,263,5000,81349.0,6729.66357516
210000,215000,264,5000,81654.0,6737.19663224
215000,220000,265,5000,81959.0,6744.61806521
220000,225000,266,5000,82264.0,6756.69300698
225000,230000,267,5000,82568.0,6768.05254169
230000,235000,268,5000,82873.0,6775.25717225
235000,240000,269,5000,83178.0,6790.30420709
240000,245000,270,5000,83483.0,6797.83497864
245000,250000,271,5000,83788.0,6796.03819223
250000,255000,272,5000,84094.0,6776.4797977
255000,260000,273,5000,84399.0,6775.06040407
260000,265000,274,5000,84704.0,6773.50550077
265000,270000,275,5000,85009.0,6767.09465608
270000,275000,276,5000,85314.0,6766.09374048
275000,280000,277,5000,85619.0,6764.79184916
280000,285000,278,5000,85924.0,6746.39957803
285000,290000,279,5000,86229.0,6745.38550044
290000,295000,280,5000,86533.0,6744.00280265
295000,300000,281,5000,86839.0,6725.95394959
300000,305000,282,5000,87144.0,6724.70040267
305000,310000,283,5000,87448.0,6723.35280374
310000,315000,284,5000,87753.0,6722.05398891
315000,320000,285,5000,88057.0,6720.72283275
