CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,322.260015011,N/A,322.673242092,338.405519009,338.537084103
unit.000001,Euclidean_dist_1_1810,N/A,320.900897026,N/A,321.340218067,351.199862957,351.214018106
unit.000002,Euclidean_dist_1_3619,N/A,318.889513016,N/A,319.303598166,348.006366014,348.040280104
unit.000003,Euclidean_dist_1_5428,N/A,319.471584082,N/A,319.857555151,349.028504133,349.103139162
unit.000004,Euclidean_dist_1_7237,N/A,325.205044031,N/A,325.602900982,354.277682066,354.311118126
unit.000005,Euclidean_dist_1_9046,N/A,324.688282967,N/A,325.149676085,354.328915119,354.352867126
unit.000006,Euclidean_dist_1_10855,N/A,321.748816013,N/A,322.118117094,350.166392088,350.219620943
unit.000007,Euclidean_dist_1_12664,N/A,321.309261084,N/A,321.807561159,350.103404045,350.158504009
unit.000008,Euclidean_dist_1_14473,N/A,318.638747931,N/A,319.052932024,347.960301161,347.990108967
unit.000009,Euclidean_dist_1_16282,N/A,318.07991004,N/A,318.492655993,346.907536983,346.959291935
unit.000010,Euclidean_dist_1_18091,N/A,8.88485097885,N/A,9.29160904884,37.6780350208,37.690860033
unit.000011,Euclidean_dist_1_19900,N/A,9.43264508247,N/A,9.83931899071,38.7381880283,38.7491359711
unit.000012,Euclidean_dist_1_21709,N/A,9.83066511154,N/A,10.2418410778,39.7751560211,39.7893490791
unit.000013,Euclidean_dist_1_23518,N/A,10.4339821339,N/A,10.7839679718,44.9058740139,44.9288220406
unit.000014,Euclidean_dist_1_25327,N/A,10.6251029968,N/A,11.0309131145,47.3960449696,47.4078221321
unit.000015,Euclidean_dist_1_27136,N/A,11.1730339527,N/A,11.5793290138,46.3130791187,46.3306839466
unit.000016,Euclidean_dist_1_28945,N/A,11.420429945,N/A,11.8264620304,43.8730759621,43.8839221001
unit.000017,Euclidean_dist_1_30754,N/A,11.9757421017,N/A,12.3824551105,47.397974968,47.4090189934
