CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,596.424872875,N/A,596.844406843,613.899669886,613.906419992
unit.000001,Euclidean_dist_1_1810,N/A,596.017907858,N/A,596.511247873,626.250196934,626.253610849
unit.000002,Euclidean_dist_1_3619,N/A,595.473124027,N/A,595.877382994,625.242483854,625.245791912
unit.000003,Euclidean_dist_1_5428,N/A,595.05953598,N/A,595.505599022,625.246483803,625.249423981
unit.000004,Euclidean_dist_1_7237,N/A,605.341321945,N/A,605.772509813,636.501410007,636.50699687
unit.000005,Euclidean_dist_1_9046,N/A,605.549283028,N/A,605.948714972,635.457041025,635.461236954
unit.000006,Euclidean_dist_1_10855,N/A,601.81535387,N/A,602.229900837,632.372757912,632.375527859
unit.000007,Euclidean_dist_1_12664,N/A,601.481791019,N/A,601.878050804,631.358263016,631.3682549
unit.000008,Euclidean_dist_1_14473,N/A,594.499626875,N/A,594.928429842,624.238269806,624.241974831
unit.000009,Euclidean_dist_1_16282,N/A,593.044744015,N/A,594.157706976,623.229429007,623.232648849
unit.000010,Euclidean_dist_1_18091,N/A,5.80399084091,N/A,6.21011781693,38.5831019878,38.5920879841
unit.000011,Euclidean_dist_1_19900,N/A,6.01337981224,N/A,6.41379785538,40.6158578396,40.6173248291
unit.000012,Euclidean_dist_1_21709,N/A,6.21643900871,N/A,6.61770796776,39.6009509563,39.6074428558
unit.000013,Euclidean_dist_1_23518,N/A,6.4200129509,N/A,6.82133293152,41.6369059086,41.6385838985
unit.000014,Euclidean_dist_1_25327,N/A,6.623898983,N/A,7.02480602264,39.6086158752,39.6107769012
unit.000015,Euclidean_dist_1_27136,N/A,6.82753801346,N/A,7.22829294205,38.5844049454,38.5912618637
unit.000016,Euclidean_dist_1_28945,N/A,7.03101682663,N/A,7.43173789978,40.6175339222,40.6193978786
unit.000017,Euclidean_dist_1_30754,N/A,7.23451089859,N/A,7.63520693779,43.6450119019,43.6495528221
unit.000018,Euclidean_dist_1_32563,N/A,7.43480801582,N/A,7.83914089203,40.6184968948,40.6208379269
unit.000019,Euclidean_dist_1_34372,N/A,7.6414039135,N/A,8.04287481308,39.608976841,39.611768961
unit.000020,Euclidean_dist_1_36181,N/A,202.840475798,N/A,203.231721878,232.416781902,232.419416904
unit.000021,Euclidean_dist_1_37990,N/A,200.915701866,N/A,201.323891878,229.344421864,229.347362995
unit.000022,Euclidean_dist_1_39799,N/A,203.469103813,N/A,203.892107964,232.421108007,232.423542976
unit.000023,Euclidean_dist_1_41608,N/A,203.219275951,N/A,203.628857851,232.417614937,232.420846939
unit.000024,Euclidean_dist_1_43417,N/A,196.535301924,N/A,196.914605856,225.2857759,225.29041791
unit.000025,Euclidean_dist_1_45226,N/A,195.009903908,N/A,195.418555975,224.167122841,224.171546936
unit.000026,Euclidean_dist_1_47035,N/A,198.111646891,N/A,198.519942999,226.293816805,226.297004938
unit.000027,Euclidean_dist_1_48844,N/A,196.71115303,N/A,197.120541811,225.286227942,225.289353848
unit.000028,Euclidean_dist_1810_1810,N/A,194.81651783,N/A,195.213708878,210.100955963,210.104666948
unit.000029,Euclidean_dist_1810_3619,N/A,187.193122864,N/A,187.601256847,217.14167285,217.146806955
unit.000030,Euclidean_dist_1810_5428,N/A,452.673722982,N/A,453.084244013,483.478438854,483.482000828
unit.000031,Euclidean_dist_1810_7237,N/A,457.440989017,N/A,457.851857901,486.490868807,486.494714975
unit.000032,Euclidean_dist_1810_9046,N/A,446.837524891,N/A,447.26490593,477.446627855,477.451097965
unit.000033,Euclidean_dist_1810_10855,N/A,447.239847898,N/A,447.652470827,477.455096006,477.458153009
unit.000034,Euclidean_dist_1810_12664,N/A,464.987787008,N/A,465.400197983,496.645515919,496.649441004
unit.000035,Euclidean_dist_1810_14473,N/A,466.908742905,N/A,467.353495836,497.652194023,497.656726837
unit.000036,Euclidean_dist_1810_16282,N/A,459.206321001,N/A,459.618623018,489.531075001,489.53531599
unit.000037,Euclidean_dist_1810_18091,N/A,463.981897831,N/A,464.39428997,492.552336931,492.555806875
unit.000038,Euclidean_dist_1810_19900,N/A,466.647332907,N/A,467.060683966,498.662240028,498.68639183
unit.000039,Euclidean_dist_1810_21709,N/A,470.631903887,N/A,471.051641941,500.684054852,500.688560963
unit.000040,Euclidean_dist_1810_23518,N/A,696.867981911,N/A,697.283665895,738.423638821,738.430954933
unit.000041,Euclidean_dist_1810_25327,N/A,696.693754911,N/A,697.095219851,738.423163891,738.43066287
unit.000042,Euclidean_dist_1810_27136,N/A,695.643520832,N/A,696.058696985,725.196244001,725.20343399
unit.000043,Euclidean_dist_1810_28945,N/A,697.325567007,N/A,697.742995977,738.432395935,738.444238901
unit.000044,Euclidean_dist_1810_30754,N/A,690.791175842,N/A,691.208317995,720.124235868,720.130867004
unit.000045,Euclidean_dist_1810_32563,N/A,690.537117004,N/A,690.956110954,720.123272896,720.127906799
unit.000046,Euclidean_dist_1810_34372,N/A,42.5709500313,N/A,42.9776530266,71.8339958191,71.835616827
unit.000047,Euclidean_dist_1810_36181,N/A,42.3218438625,N/A,42.7286818027,70.8294320107,70.8311150074
unit.000048,Euclidean_dist_1810_37990,N/A,722.918900967,N/A,723.338619947,752.830783844,752.836289883
unit.000049,Euclidean_dist_1810_39799,N/A,721.857110023,N/A,722.272897005,751.817710876,751.823081017
unit.000050,Euclidean_dist_1810_41608,N/A,631.964756012,N/A,632.368672848,663.046104908,663.051790953
unit.000051,Euclidean_dist_1810_43417,N/A,633.589661837,N/A,634.061326981,663.058185816,663.064782858
unit.000052,Euclidean_dist_1810_45226,N/A,76.2001199722,N/A,76.606995821,105.050964832,105.058199883
unit.000053,Euclidean_dist_1810_47035,N/A,76.9009678364,N/A,77.3084700108,109.100793839,109.103042841
unit.000054,Euclidean_dist_1810_48844,N/A,73.2841999531,N/A,73.6630268097,103.032727003,103.036661863
unit.000055,Euclidean_dist_3619_3619,N/A,73.7028160095,N/A,74.109400034,89.95667696,89.9636929035
unit.000056,Euclidean_dist_3619_5428,N/A,73.9514858723,N/A,74.3581259251,103.03508997,103.037443876
unit.000057,Euclidean_dist_3619_7237,N/A,74.5067498684,N/A,74.9095818996,106.053912878,106.055781841
unit.000058,Euclidean_dist_3619_9046,N/A,102.099466801,N/A,102.555997849,131.267117023,131.269622803
unit.000059,Euclidean_dist_3619_10855,N/A,102.498350859,N/A,102.905473948,131.269819975,131.271500826
unit.000060,Euclidean_dist_3619_12664,N/A,354.903215885,N/A,355.313818932,384.773275852,384.775914907
unit.000061,Euclidean_dist_3619_14473,N/A,353.446096897,N/A,353.856662989,383.768930912,383.771720886
unit.000062,Euclidean_dist_3619_16282,N/A,359.987262011,N/A,360.397898912,388.789847851,388.792943954
unit.000063,Euclidean_dist_3619_18091,N/A,357.336102009,N/A,357.720070839,386.781864882,386.785567999
unit.000064,Euclidean_dist_3619_19900,N/A,638.266937971,N/A,638.681655884,668.175076962,668.180521965
unit.000065,Euclidean_dist_3619_21709,N/A,361.738173008,N/A,362.149844885,391.844858885,391.847796917
unit.000066,Euclidean_dist_3619_23518,N/A,370.687203884,N/A,371.11994791,399.980333805,399.982841969
unit.000067,Euclidean_dist_3619_25327,N/A,363.909451008,N/A,364.320245028,392.940237999,392.943413019
unit.000068,Euclidean_dist_3619_27136,N/A,346.838749886,N/A,347.249449015,376.709393978,376.712842941
unit.000069,Euclidean_dist_3619_28945,N/A,343.564976931,N/A,343.975919962,372.685786009,372.690080881
unit.000070,Euclidean_dist_3619_30754,N/A,626.713392973,N/A,627.155057907,657.710449934,657.71441102
unit.000071,Euclidean_dist_3619_32563,N/A,627.523052931,N/A,627.936789989,657.720081806,657.724152803
unit.000072,Euclidean_dist_3619_34372,N/A,625.700444937,N/A,626.113529921,653.960789919,653.965018034
unit.000073,Euclidean_dist_3619_36181,N/A,627.12052989,N/A,627.557209969,657.715696812,657.719044924
unit.000074,Euclidean_dist_3619_37990,N/A,624.135960817,N/A,624.55031991,654.976734877,654.980723858
unit.000075,Euclidean_dist_3619_39799,N/A,624.852262974,N/A,625.257576942,654.981755018,654.984614849
unit.000076,Euclidean_dist_3619_41608,N/A,617.164937019,N/A,617.550750017,646.844085932,646.849686861
unit.000077,Euclidean_dist_3619_43417,N/A,623.880844831,N/A,624.294430971,653.966118813,653.972846031
unit.000078,Euclidean_dist_3619_45226,N/A,616.425561905,N/A,616.840145826,645.833499908,645.836972952
unit.000079,Euclidean_dist_3619_47035,N/A,617.426707029,N/A,617.784968853,647.854077816,647.861007929
unit.000080,Euclidean_dist_3619_48844,N/A,7.84536790848,N/A,8.26286482811,38.592389822,38.5968089104
unit.000081,Euclidean_dist_5428_5428,N/A,8.05977892876,N/A,8.4665620327,27.5421619415,27.5459938049
unit.000082,Euclidean_dist_5428_7237,N/A,8.26910996437,N/A,8.67069482803,39.6120259762,39.6143419743
unit.000083,Euclidean_dist_5428_9046,N/A,8.46966481209,N/A,8.87466692924,38.59284091,38.5960550308
unit.000084,Euclidean_dist_5428_10855,N/A,40.2256569862,N/A,40.6315939426,69.8191590309,69.8207709789
unit.000085,Euclidean_dist_5428_12664,N/A,28.549079895,N/A,28.9549319744,58.7611308098,58.7630918026
unit.000086,Euclidean_dist_5428_14473,N/A,5.3945479393,N/A,5.8119969368,41.6364610195,41.6393659115
unit.000087,Euclidean_dist_5428_16282,N/A,5.60001087189,N/A,6.00637888908,39.5991168022,39.6082220078
unit.000088,Euclidean_dist_5428_18091,N/A,40.8754668236,N/A,41.2840149403,69.8218560219,69.8233239651
unit.000089,Euclidean_dist_5428_19900,N/A,40.6273639202,N/A,41.0337159634,69.8194899559,69.8216028214
unit.000090,Euclidean_dist_5428_21709,N/A,204.024786949,N/A,204.434602976,234.427146912,234.430589914
unit.000091,Euclidean_dist_5428_23518,N/A,205.177435875,N/A,205.646356821,234.429919958,234.43165803
unit.000092,Euclidean_dist_5428_25327,N/A,208.684711933,N/A,209.113013029,237.445043802,237.449203014
unit.000093,Euclidean_dist_5428_27136,N/A,211.090911865,N/A,211.51559782,240.595417023,240.59829998
unit.000094,Euclidean_dist_5428_28945,N/A,212.751044989,N/A,213.159555912,241.608891964,241.613829851
unit.000095,Euclidean_dist_5428_30754,N/A,214.50838995,N/A,214.917289972,244.638058901,244.642472029
unit.000096,Euclidean_dist_5428_32563,N/A,216.260963917,N/A,216.670898914,245.641453028,245.648763895
unit.000097,Euclidean_dist_5428_34372,N/A,219.432533979,N/A,219.836181879,248.656790018,248.659577847
unit.000098,Euclidean_dist_5428_36181,N/A,226.132752895,N/A,226.55257082,254.744352818,254.746773005
unit.000099,Euclidean_dist_5428_37990,N/A,227.289731026,N/A,227.698662996,256.755934954,256.75830698
unit.000100,Euclidean_dist_5428_39799,N/A,285.67365098,N/A,286.083448887,315.407315969,315.411656857
unit.000101,Euclidean_dist_5428_41608,N/A,288.3842628,N/A,288.79361701,319.467499018,319.470479965
unit.000102,Euclidean_dist_5428_43417,N/A,277.955688,N/A,278.384380817,308.313382864,308.322655916
unit.000103,Euclidean_dist_5428_45226,N/A,279.564648867,N/A,279.970166922,310.33021903,310.341295004
unit.000104,Euclidean_dist_5428_47035,N/A,293.9558599,N/A,294.389737844,323.504560947,323.512501001
unit.000105,Euclidean_dist_5428_48844,N/A,298.317734957,N/A,298.733908892,328.614496946,328.710752964
unit.000106,Euclidean_dist_7237_7237,N/A,290.287303925,N/A,290.697872877,306.303951025,306.306668997
unit.000107,Euclidean_dist_7237_9046,N/A,290.538045883,N/A,290.962086916,320.479669809,320.484143019
unit.000108,Euclidean_dist_7237_10855,N/A,362.445885897,N/A,362.871146917,391.843207836,391.846122026
unit.000109,Euclidean_dist_7237_12664,N/A,369.031605005,N/A,369.442477942,398.968043804,398.971047878
unit.000110,Euclidean_dist_7237_14473,N/A,637.863780975,N/A,638.301222801,667.162489891,667.16591692
unit.000111,Euclidean_dist_7237_16282,N/A,633.987766981,N/A,634.39556694,664.068728924,664.073065996
unit.000112,Euclidean_dist_7237_18091,N/A,104.20462203,N/A,104.669994831,133.279002905,133.281168938
unit.000113,Euclidean_dist_7237_19900,N/A,102.751433849,N/A,103.158872843,131.270365953,131.272377014
unit.000114,Euclidean_dist_7237_21709,N/A,91.3952708244,N/A,91.8022518158,121.153926849,121.157296896
unit.000115,Euclidean_dist_7237_23518,N/A,77.6049787998,N/A,78.0126359463,108.097077847,108.102150917
unit.000116,Euclidean_dist_7237_25327,N/A,92.7959098816,N/A,93.2028679848,123.164242983,123.165952921
unit.000117,Euclidean_dist_7237_27136,N/A,91.9477360249,N/A,92.3560199738,121.154369831,121.156473875
unit.000118,Euclidean_dist_7237_28945,N/A,75.1539189816,N/A,75.5606939793,106.056618929,106.068462849
unit.000119,Euclidean_dist_7237_30754,N/A,74.7063708305,N/A,75.1137239933,106.061702967,106.066530943
unit.000120,Euclidean_dist_7237_32563,N/A,711.631649017,N/A,712.046836853,742.453886032,742.4772048
unit.000121,Euclidean_dist_7237_34372,N/A,712.526793003,N/A,712.910733938,742.662261963,742.665846825
unit.000122,Euclidean_dist_7237_36181,N/A,712.738981962,N/A,713.120802879,742.662704945,742.667153835
unit.000123,Euclidean_dist_7237_37990,N/A,713.159216881,N/A,713.604547977,742.669886827,742.684732914
unit.000124,Euclidean_dist_7237_39799,N/A,717.944540024,N/A,718.370206833,746.692277908,746.695750952
unit.000125,Euclidean_dist_7237_41608,N/A,718.252980947,N/A,718.62169385,746.69698,746.700100899
unit.000126,Euclidean_dist_7237_43417,N/A,43.2205200195,N/A,43.6271970272,72.8363659382,72.8378899097
unit.000127,Euclidean_dist_7237_45226,N/A,43.6185929775,N/A,44.0275278091,73.841190815,73.8430290222
unit.000128,Euclidean_dist_7237_47035,N/A,689.154680967,N/A,689.57108593,719.113929987,719.117901802
unit.000129,Euclidean_dist_7237_48844,N/A,689.716965914,N/A,690.134397984,718.104544878,718.107956886
unit.000130,Euclidean_dist_9046_9046,N/A,614.506567955,N/A,614.919629812,630.339979887,630.345175028
unit.000131,Euclidean_dist_9046_10855,N/A,276.195847988,N/A,276.616715908,306.300340891,306.303759813
unit.000132,Euclidean_dist_9046_12664,N/A,466.073722839,N/A,466.462528944,494.562649965,494.566584826
unit.000133,Euclidean_dist_9046_14473,N/A,465.864084959,N/A,466.253516912,494.559798956,494.564862967
unit.000134,Euclidean_dist_9046_16282,N/A,478.53718996,N/A,478.967979908,507.782267809,507.785394907
unit.000135,Euclidean_dist_9046_18091,N/A,473.322706938,N/A,473.713310003,502.695178986,502.715790033
unit.000136,Euclidean_dist_9046_19900,N/A,473.532688856,N/A,473.930786848,503.723628998,503.742123842
