CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,N/A,1.347,N/A,37.551,118.365,121.224
unit.000001,N/A,1.353,N/A,41.504,114.474,116.383
unit.000002,N/A,1.356,N/A,43.877,116.034,117.392
unit.000003,N/A,1.363,N/A,47.845,124.637,127.881
unit.000004,N/A,1.372,N/A,53.001,125.527,129.695
unit.000005,N/A,1.377,N/A,56.939,129.286,134.425
unit.000006,N/A,1.383,N/A,61.029,133.187,137.443
unit.000007,N/A,1.388,N/A,64.058,136.916,141.248
unit.000008,N/A,1.397,N/A,70.166,141.25,146.085
unit.000009,N/A,1.402,N/A,73.212,144.743,148.001
unit.000010,N/A,1.408,N/A,77.212,151.916,153.834
unit.000011,N/A,1.414,N/A,80.097,153.836,154.733
unit.000012,N/A,1.422,N/A,83.151,155.321,157.643
unit.000013,N/A,1.428,N/A,86.203,159.657,161.596
unit.000014,N/A,1.435,N/A,90.239,165.172,168.536
unit.000015,N/A,1.44,N/A,93.321,164.604,167.531
unit.000016,N/A,1.452,N/A,101.3,179.709,182.995
unit.000017,N/A,1.447,N/A,98.364,169.476,170.388
unit.000018,N/A,1.459,N/A,105.5,178.252,180.143
unit.000019,N/A,1.467,N/A,110.545,183.406,187.952
unit.000020,N/A,1.474,N/A,115.824,187.954,190.839
unit.000021,N/A,1.478,N/A,118.792,200.432,205.116
unit.000022,N/A,1.484,N/A,122.76,195.692,197.535
unit.000023,N/A,1.491,N/A,126.843,197.906,201.326
unit.000024,N/A,1.288,N/A,4.267,78.191,81.744
unit.000025,N/A,1.291,N/A,6.178,80.834,85.494
unit.000026,N/A,1.3,N/A,11.324,82.832,89.335
unit.000027,N/A,1.308,N/A,15.355,86.504,91.351
unit.000028,N/A,1.313,N/A,18.417,91.461,96.995
unit.000029,N/A,1.32,N/A,22.416,93.376,98.818
unit.000030,N/A,1.329,N/A,27.386,99.27,105.79
unit.000031,N/A,1.338,N/A,32.357,103.16,107.618
unit.000032,N/A,1.629,N/A,212.422,284.519,289.273
unit.000033,N/A,1.676,N/A,238.593,309.941,312.529
unit.000034,N/A,1.36,N/A,45.866,124.044,126.873
unit.000035,N/A,1.365,N/A,49.029,122.129,124.963
unit.000036,N/A,1.375,N/A,55.071,126.43,130.703
unit.000037,N/A,1.38,N/A,58.965,130.705,135.431
unit.000038,N/A,1.384,N/A,62.047,134.103,139.319
unit.000039,N/A,1.391,N/A,66.067,137.445,142.145
unit.000040,N/A,1.4,N/A,72.051,147.096,150.909
unit.000041,N/A,1.404,N/A,74.165,146.537,149.903
unit.000042,N/A,1.41,N/A,78.165,148.496,151.914
unit.000043,N/A,1.417,N/A,81.242,154.416,155.644
unit.000044,N/A,1.424,N/A,84.316,157.293,159.656
unit.000045,N/A,1.431,N/A,87.18,161.104,162.658
unit.000046,N/A,1.436,N/A,91.195,162.32,163.592
unit.000047,N/A,1.443,N/A,95.276,171.097,172.399
unit.000048,N/A,1.419,N/A,82.195,154.737,156.635
unit.000049,N/A,1.456,N/A,103.482,180.148,184.0
unit.000050,N/A,1.462,N/A,107.497,179.151,181.988
unit.000051,N/A,1.47,N/A,112.639,184.343,188.933
unit.000052,N/A,1.475,N/A,116.707,197.008,200.43
unit.000053,N/A,1.481,N/A,120.738,192.262,194.683
unit.000054,N/A,1.492,N/A,127.814,202.25,208.033
unit.000055,N/A,1.498,N/A,131.881,201.331,206.017
unit.000056,N/A,1.501,N/A,133.792,204.662,210.044
unit.000057,N/A,1.507,N/A,137.842,209.424,213.879
unit.000058,N/A,1.512,N/A,141.851,213.881,217.678
unit.000059,N/A,1.522,N/A,147.934,222.752,225.571
unit.000060,N/A,1.527,N/A,150.987,224.667,227.486
unit.000061,N/A,1.534,N/A,154.99,225.931,230.464
unit.000062,N/A,1.544,N/A,159.035,230.466,232.401
unit.000063,N/A,1.551,N/A,162.132,233.411,235.294
unit.000064,N/A,1.556,N/A,165.108,236.221,241.507
unit.000065,N/A,1.563,N/A,170.349,240.516,246.513
unit.000066,N/A,1.57,N/A,175.147,245.551,252.346
unit.000067,N/A,1.577,N/A,179.221,251.417,257.177
unit.000068,N/A,1.58,N/A,181.353,254.882,260.114
unit.000069,N/A,1.586,N/A,185.296,255.824,262.001
unit.000070,N/A,1.595,N/A,190.299,260.116,265.019
