CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,N/A,1.399,N/A,175.527,249.365,253.144
unit.000001,N/A,1.478,N/A,228.467,303.074,310.9
unit.000002,N/A,1.407,N/A,180.494,254.623,257.907
unit.000003,N/A,1.414,N/A,186.663,259.921,261.748
unit.000004,N/A,1.418,N/A,189.893,260.85,263.662
unit.000005,N/A,1.424,N/A,192.369,263.665,267.507
unit.000006,N/A,1.43,N/A,195.427,269.449,272.382
unit.000007,N/A,1.435,N/A,198.258,271.881,274.362
unit.000008,N/A,1.44,N/A,204.531,278.827,280.294
unit.000009,N/A,1.446,N/A,217.22,289.155,291.085
unit.000010,N/A,1.455,N/A,222.047,296.308,297.853
unit.000011,N/A,1.464,N/A,224.767,297.209,299.729
unit.000012,N/A,1.472,N/A,227.152,299.913,306.026
unit.000013,N/A,1.479,N/A,228.495,301.678,309.047
unit.000014,N/A,1.488,N/A,231.203,305.006,311.909
unit.000015,N/A,1.493,N/A,237.478,309.855,316.934
unit.000016,N/A,1.499,N/A,241.534,314.649,319.846
unit.000017,N/A,1.254,N/A,77.795,151.899,154.426
unit.000018,N/A,1.513,N/A,251.771,324.771,329.71
unit.000019,N/A,1.518,N/A,253.43,325.122,330.612
unit.000020,N/A,1.523,N/A,258.374,330.616,334.288
unit.000021,N/A,1.527,N/A,260.564,333.384,338.217
unit.000022,N/A,1.532,N/A,262.412,335.3,341.044
unit.000023,N/A,1.538,N/A,267.19,340.144,345.903
unit.000024,N/A,1.543,N/A,270.817,341.968,347.939
unit.000025,N/A,1.349,N/A,141.912,213.881,215.456
unit.000026,N/A,1.356,N/A,150.489,224.552,226.022
unit.000027,N/A,1.363,N/A,155.546,229.83,234.501
unit.000028,N/A,1.369,N/A,157.205,228.308,231.668
unit.000029,N/A,1.375,N/A,159.499,230.729,236.578
unit.000030,N/A,1.385,N/A,164.978,238.49,243.402
unit.000031,N/A,1.39,N/A,167.489,241.366,246.344
unit.000032,N/A,1.433,N/A,197.755,269.057,271.368
unit.000033,N/A,1.423,N/A,191.864,265.126,269.436
unit.000034,N/A,1.461,N/A,224.157,299.002,304.089
unit.000035,N/A,1.404,N/A,177.856,251.23,254.966
unit.000036,N/A,1.531,N/A,261.994,334.711,340.138
unit.000037,N/A,1.427,N/A,192.614,264.573,268.525
unit.000038,N/A,1.431,N/A,195.94,268.529,270.353
unit.000039,N/A,1.436,N/A,200.684,272.823,276.268
unit.000040,N/A,1.443,N/A,213.674,287.244,288.148
unit.000041,N/A,1.449,N/A,218.676,291.091,293.021
unit.000042,N/A,1.459,N/A,223.53,299.732,305.095
unit.000043,N/A,1.466,N/A,225.479,297.856,300.659
unit.000044,N/A,1.476,N/A,228.177,300.661,307.034
unit.000045,N/A,1.483,N/A,230.285,302.143,309.98
unit.000046,N/A,1.49,N/A,233.621,305.905,313.985
unit.000047,N/A,1.505,N/A,246.298,319.848,325.682
unit.000048,N/A,1.5,N/A,242.833,314.996,320.839
unit.000049,N/A,1.507,N/A,247.532,319.413,324.769
unit.000050,N/A,1.515,N/A,252.727,324.214,328.703
unit.000051,N/A,1.52,N/A,256.659,329.712,332.442
unit.000052,N/A,1.525,N/A,258.812,331.516,335.295
unit.000053,N/A,1.529,N/A,261.192,332.445,336.201
unit.000054,N/A,1.534,N/A,263.324,333.787,339.12
unit.000055,N/A,1.546,N/A,274.143,347.409,348.873
unit.000056,N/A,1.146,N/A,5.978,76.645,84.718
unit.000057,N/A,1.15,N/A,7.894,87.553,94.18
unit.000058,N/A,1.155,N/A,10.943,88.08,95.082
unit.000059,N/A,1.164,N/A,15.951,87.179,93.277
unit.000060,N/A,1.172,N/A,21.123,92.745,101.807
unit.000061,N/A,1.178,N/A,25.142,95.084,105.82
unit.000062,N/A,1.185,N/A,29.14,99.503,109.491
unit.000063,N/A,1.195,N/A,35.093,107.226,116.388
unit.000064,N/A,1.203,N/A,41.209,114.076,121.142
unit.000065,N/A,1.208,N/A,44.255,115.973,123.243
unit.000066,N/A,1.215,N/A,47.299,118.312,126.168
unit.000067,N/A,1.222,N/A,50.163,120.224,127.067
unit.000068,N/A,1.228,N/A,53.218,126.17,134.747
unit.000069,N/A,1.234,N/A,57.23,127.499,136.761
unit.000070,N/A,1.241,N/A,61.424,133.415,140.786
unit.000071,N/A,1.247,N/A,65.415,135.235,143.731
unit.000072,N/A,1.251,N/A,75.07,147.756,148.662
unit.000073,N/A,1.255,N/A,79.296,151.605,153.522
unit.000074,N/A,1.261,N/A,84.24,158.17,160.967
unit.000075,N/A,1.268,N/A,86.891,159.983,164.815
unit.000076,N/A,1.271,N/A,89.693,161.977,167.601
unit.000077,N/A,1.284,N/A,95.323,165.777,172.433
unit.000078,N/A,1.294,N/A,104.582,178.283,183.253
unit.000079,N/A,1.276,N/A,90.032,161.439,166.698
unit.000080,N/A,1.296,N/A,105.616,176.83,181.307
unit.000081,N/A,1.302,N/A,108.653,178.727,184.258
unit.000082,N/A,1.308,N/A,114.833,186.501,190.27
unit.000083,N/A,1.313,N/A,117.179,190.272,192.074
unit.000084,N/A,1.319,N/A,121.716,192.075,194.83
unit.000085,N/A,1.323,N/A,123.425,193.214,197.85
unit.000086,N/A,1.333,N/A,128.174,199.734,204.454
unit.000087,N/A,1.342,N/A,131.857,203.558,206.379
unit.000088,N/A,1.192,N/A,33.18,106.768,115.379
unit.000089,N/A,1.151,N/A,9.05,82.483,86.63
unit.000090,N/A,1.157,N/A,12.093,84.281,89.392
unit.000091,N/A,1.169,N/A,19.012,91.407,98.874
unit.000092,N/A,1.173,N/A,22.079,93.281,102.892
unit.000093,N/A,1.182,N/A,27.054,96.905,107.664
unit.000094,N/A,1.189,N/A,31.076,102.894,112.45
unit.000095,N/A,1.199,N/A,38.148,109.495,119.207
unit.000096,N/A,1.205,N/A,42.164,112.165,120.222
unit.000097,N/A,1.211,N/A,45.209,116.392,124.156
unit.000098,N/A,1.218,N/A,48.257,121.144,129.098
unit.000099,N/A,1.224,N/A,51.303,123.244,131.922
unit.000100,N/A,1.229,N/A,54.364,124.682,132.928
unit.000101,N/A,1.237,N/A,59.314,130.011,138.774
unit.000102,N/A,1.242,N/A,62.365,133.848,141.795
unit.000103,N/A,1.248,N/A,66.562,138.137,144.737
unit.000104,N/A,1.253,N/A,77.695,148.664,149.589
unit.000105,N/A,1.258,N/A,80.929,150.973,152.515
unit.000106,N/A,1.264,N/A,85.897,156.341,158.168
unit.000107,N/A,1.491,N/A,235.263,305.096,312.979
unit.000108,N/A,1.28,N/A,91.969,162.887,169.416
unit.000109,N/A,1.153,N/A,9.988,89.981,96.902
unit.000110,N/A,1.288,N/A,98.021,167.603,174.449
unit.000111,N/A,1.239,N/A,60.274,129.099,137.767
unit.000112,N/A,1.298,N/A,105.833,176.464,180.2
unit.000113,N/A,1.304,N/A,111.075,181.311,186.344
unit.000114,N/A,1.309,N/A,115.345,185.586,189.264
unit.000115,N/A,1.316,N/A,119.39,191.176,192.969
unit.000116,N/A,1.32,N/A,121.929,193.92,198.756
unit.000117,N/A,1.328,N/A,125.857,195.029,200.635
unit.000118,N/A,1.344,N/A,133.151,203.974,207.386
unit.000119,N/A,1.17,N/A,19.971,91.805,99.88
unit.000120,N/A,1.353,N/A,148.137,219.786,221.169
unit.000121,N/A,1.36,N/A,152.111,223.628,225.118
unit.000122,N/A,1.368,N/A,156.668,227.389,229.828
unit.000123,N/A,1.373,N/A,158.061,230.182,235.569
unit.000124,N/A,1.381,N/A,161.406,231.67,238.486
unit.000125,N/A,1.388,N/A,166.797,236.579,242.427
unit.000126,N/A,1.395,N/A,173.511,243.837,249.363
unit.000127,N/A,1.402,N/A,177.159,246.747,251.228
unit.000128,N/A,1.498,N/A,240.115,309.981,317.94
unit.000129,N/A,1.2,N/A,39.099,108.573,118.31
unit.000130,N/A,1.16,N/A,14.009,84.72,90.398
unit.000131,N/A,1.206,N/A,43.118,114.483,122.256
unit.000132,N/A,1.246,N/A,64.467,134.337,142.801
unit.000133,N/A,1.281,N/A,92.391,162.348,168.502
unit.000134,N/A,1.311,N/A,115.375,184.684,188.358
unit.000135,N/A,1.415,N/A,188.689,260.419,262.753
unit.000136,N/A,1.421,N/A,191.562,261.333,264.571
unit.000137,N/A,1.35,N/A,147.141,218.364,219.281
unit.000138,N/A,1.47,N/A,226.949,296.956,298.808
unit.000139,N/A,1.51,N/A,248.855,320.309,326.689
unit.000140,N/A,1.541,N/A,268.592,338.439,344.894
unit.000141,N/A,1.176,N/A,24.186,94.182,104.814
unit.000142,N/A,1.22,N/A,49.21,120.772,128.074
unit.000143,N/A,1.425,N/A,192.58,262.757,265.49
unit.000144,N/A,1.29,N/A,98.845,168.504,175.456
unit.000145,N/A,1.322,N/A,123.023,192.321,195.837
unit.000146,N/A,1.366,N/A,156.582,225.45,227.952
unit.000147,N/A,1.405,N/A,179.777,248.67,252.137
unit.000148,N/A,1.439,N/A,202.629,272.384,275.369
unit.000149,N/A,1.486,N/A,230.707,300.844,308.04
unit.000150,N/A,1.539,N/A,268.388,336.543,342.884
unit.000151,N/A,1.292,N/A,101.778,173.107,177.36
unit.000152,N/A,1.213,N/A,46.153,116.867,125.161
unit.000153,N/A,1.25,N/A,72.653,142.803,145.744
unit.000154,N/A,1.286,N/A,95.722,164.816,171.427
unit.000155,N/A,1.318,N/A,119.705,191.419,193.918
unit.000156,N/A,1.359,N/A,151.689,221.174,223.101
unit.000157,N/A,1.401,N/A,175.83,245.398,250.318
unit.000158,N/A,1.378,N/A,160.406,232.578,240.446
unit.000159,N/A,1.508,N/A,248.347,317.491,322.756
unit.000160,N/A,1.409,N/A,184.212,254.061,256.897
unit.000161,N/A,1.547,N/A,277.361,347.942,349.881
unit.000162,N/A,1.184,N/A,28.182,95.981,106.765
unit.000163,N/A,1.226,N/A,52.262,122.772,130.917
unit.000164,N/A,1.26,N/A,82.128,153.524,156.339
unit.000165,N/A,1.295,N/A,105.124,174.003,178.281
unit.000166,N/A,1.331,N/A,127.267,197.851,202.55
unit.000167,N/A,1.372,N/A,157.839,227.954,230.727
unit.000168,N/A,1.411,N/A,184.538,253.149,255.892
unit.000169,N/A,1.444,N/A,215.505,285.322,286.227
unit.000170,N/A,1.162,N/A,14.996,90.896,97.865
unit.000171,N/A,1.526,N/A,259.951,329.938,333.379
unit.000172,N/A,1.314,N/A,118.982,188.359,191.174
unit.000173,N/A,1.496,N/A,239.81,308.85,314.991
unit.000174,N/A,1.198,N/A,37.197,105.823,114.463
unit.000175,N/A,1.273,N/A,89.719,159.627,163.807
unit.000176,N/A,1.305,N/A,112.898,182.331,187.351
unit.000177,N/A,1.346,N/A,134.464,205.463,208.392
unit.000178,N/A,1.287,N/A,96.638,166.699,173.44
unit.000179,N/A,1.348,N/A,137.181,207.898,209.399
unit.000180,N/A,1.504,N/A,245.303,315.547,321.75
unit.000181,N/A,1.535,N/A,263.429,332.877,337.208
unit.000182,N/A,1.397,N/A,174.818,243.403,248.356
unit.000183,N/A,1.495,N/A,239.108,309.049,315.927
unit.000184,N/A,1.232,N/A,56.264,125.598,133.844
unit.000185,N/A,1.265,N/A,85.982,154.427,157.249
unit.000186,N/A,1.3,N/A,107.94,177.363,182.329
unit.000187,N/A,1.34,N/A,131.822,201.642,205.461
unit.000188,N/A,1.187,N/A,30.119,97.592,108.57
unit.000189,N/A,1.417,N/A,189.796,257.578,259.919
unit.000190,N/A,1.453,N/A,220.935,291.513,294.028
unit.000191,N/A,1.391,N/A,170.742,240.863,245.392
unit.000192,N/A,1.175,N/A,23.027,92.323,100.799
unit.000193,N/A,1.364,N/A,156.557,225.12,227.032
unit.000194,N/A,1.148,N/A,6.932,83.801,88.474
unit.000195,N/A,1.231,N/A,55.314,122.263,130.01
unit.000196,N/A,1.467,N/A,225.804,295.414,296.954
unit.000197,N/A,1.299,N/A,106.331,174.897,179.19
unit.000198,N/A,1.512,N/A,249.753,318.949,323.761
unit.000199,N/A,1.393,N/A,171.589,240.456,244.373
unit.000200,N/A,1.428,N/A,194.72,263.229,266.498
unit.000201,N/A,1.267,N/A,86.856,157.251,159.075
unit.000202,N/A,1.278,N/A,90.776,158.688,161.976
unit.000203,N/A,1.283,N/A,94.01,163.268,170.421
unit.000204,N/A,1.143,N/A,3.878,73.855,83.797
unit.000205,N/A,1.291,N/A,101.475,172.208,176.462
unit.000206,N/A,1.408,N/A,181.208,250.321,254.057
unit.000207,N/A,1.196,N/A,36.248,105.323,113.457
unit.000208,N/A,1.382,N/A,162.738,232.011,239.438
unit.000209,N/A,1.166,N/A,17.102,85.272,91.406
unit.000210,N/A,1.355,N/A,150.303,220.194,222.095
unit.000211,N/A,1.545,N/A,272.418,341.046,346.932
unit.000212,N/A,1.324,N/A,124.351,194.113,199.732
unit.000213,N/A,1.522,N/A,258.075,326.019,331.513
unit.000214,N/A,1.269,N/A,88.991,160.54,165.775
unit.000215,N/A,1.362,N/A,153.53,222.728,224.111
unit.000216,N/A,1.144,N/A,5.024,81.587,85.623
unit.000217,N/A,1.336,N/A,128.781,195.976,201.64
unit.000218,N/A,1.451,N/A,218.703,288.675,290.073
unit.000219,N/A,1.338,N/A,131.702,198.757,203.556
unit.000220,N/A,1.167,N/A,18.059,86.631,92.322
unit.000221,N/A,1.244,N/A,63.515,132.93,139.781
unit.000222,N/A,1.484,N/A,230.393,298.104,301.657
unit.000223,N/A,1.517,N/A,253.027,320.841,327.697
unit.000224,N/A,1.257,N/A,79.516,149.072,150.596
unit.000225,N/A,1.396,N/A,173.713,242.43,247.349
unit.000226,N/A,1.536,N/A,267.162,335.649,341.967
unit.000227,N/A,1.274,N/A,89.925,159.077,162.885
unit.000228,N/A,1.412,N/A,185.443,254.969,258.913
unit.000229,N/A,1.14,N/A,2.922,83.374,87.55
unit.000230,N/A,1.379,N/A,161.12,229.207,233.495
unit.000231,N/A,1.277,N/A,90.749,157.772,159.982
unit.000232,N/A,1.352,N/A,147.436,216.463,217.356
unit.000233,N/A,1.542,N/A,270.604,338.219,343.89
unit.000234,N/A,1.441,N/A,206.644,275.373,277.274
unit.000235,N/A,1.18,N/A,26.1,93.649,103.809
unit.000236,N/A,1.202,N/A,40.256,107.667,117.301
unit.000237,N/A,1.307,N/A,112.994,180.201,185.265
unit.000238,N/A,1.193,N/A,34.138,102.414,111.444
unit.000239,N/A,1.456,N/A,222.737,290.581,292.014
unit.000240,N/A,1.474,N/A,227.557,295.035,295.945
unit.000241,N/A,1.387,N/A,165.568,233.934,241.362
unit.000242,N/A,1.236,N/A,58.356,126.51,135.754
unit.000243,N/A,1.419,N/A,191.525,259.498,260.847
unit.000244,N/A,1.327,N/A,124.55,192.971,196.843
unit.000245,N/A,1.384,N/A,163.752,231.12,237.48
unit.000246,N/A,1.481,N/A,229.782,298.81,303.081
unit.000247,N/A,1.262,N/A,85.188,152.79,155.334
unit.000248,N/A,1.447,N/A,218.044,285.746,287.241
unit.000249,N/A,1.357,N/A,150.685,219.286,220.191
unit.000250,N/A,1.502,N/A,243.137,310.748,318.947
unit.000251,N/A,1.19,N/A,32.222,99.882,110.439
unit.000252,N/A,1.437,N/A,202.603,269.958,273.353
unit.000253,N/A,1.371,N/A,157.725,227.034,228.877
unit.000254,N/A,1.376,N/A,160.212,228.882,232.574
unit.000255,N/A,1.159,N/A,13.051,88.477,95.978
unit.000256,N/A,464.081,N/A,568.794,644.539,645.517
unit.000257,N/A,476.593,N/A,593.04,672.206,674.392
unit.000258,N/A,442.787,N/A,525.419,601.0,603.162
unit.000259,N/A,480.301,N/A,598.073,674.804,677.325
unit.000260,N/A,462.656,N/A,567.02,645.521,647.665
unit.000261,N/A,452.007,N/A,545.342,621.634,623.328
unit.000262,N/A,398.828,N/A,446.738,522.587,524.41
unit.000263,N/A,576.587,N/A,716.09,790.937,794.013
unit.000264,N/A,409.394,N/A,467.843,545.475,547.395
unit.000265,N/A,491.077,N/A,609.332,690.886,694.504
unit.000266,N/A,485.996,N/A,604.288,682.339,684.351
unit.000267,N/A,498.502,N/A,618.602,695.783,699.645
unit.000268,N/A,494.653,N/A,613.392,691.853,696.514
