Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.21397
100,1000,3,5000,120,48,0.66129
100,10000,3,5000,120,48,7.02958
100,100000,3,5000,120,48,63.39121
100,1000000,3,5000,120,48,651.07412
