Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.09821
100,1000,3,5000,120,48,0.61972
100,10000,3,5000,120,48,7.12678
100,100000,3,5000,120,48,74.04568
100,1000000,3,5000,120,48,764.96385
