#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1483743504 173626293 167581410 182490 322057 173616656 167568529 192128 334938 14694.66 13487.73 1639.58 2895.90
1483743505 173626322 167581439 182490 322057 173616685 167568558 192128 334938 14694.26 13487.20 1639.99 2896.42
1483743507 173626352 167581472 182490 322057 173616714 167568591 192128 334938 14694.14 13487.15 1640.15 2896.49
1483743508 173626401 167581514 182490 322057 173616763 167568633 192128 334938 14690.16 13484.88 1643.72 2899.12
1483743509 173626453 167581571 182490 322057 173616815 167568689 192128 334938 14669.63 13478.34 1664.19 2905.27
1483743510 173626484 167581907 182490 322057 173616846 167569026 192128 334938 14668.84 13361.01 1666.12 3022.57
1483743511 173626516 167582240 182490 322057 173616878 167569359 192128 334938 14667.72 13055.14 1666.55 3331.80
1483743512 173626551 167582718 182490 322057 173616913 167569837 192128 334938 14667.37 12610.84 1666.84 3773.87
1483743513 173626588 167583024 182490 322057 173616951 167570143 192128 334938 14667.31 12332.70 1667.27 4054.98
1483743514 173626626 167583472 182490 322057 173616989 167570590 192128 334938 14667.79 11911.58 1667.23 4476.08
1483743515 173626661 167583944 182490 322057 173617023 167571062 192128 334938 14666.34 11468.82 1667.55 4916.64
1483743517 173626698 167584360 182490 322057 173617060 167571479 192128 334938 14667.08 11077.86 1667.93 5306.50
1483743518 173626728 167584723 182490 322057 173617091 167571842 192128 334938 14667.11 10752.82 1667.52 5631.22
1483743519 173626765 167585150 182490 322057 173617127 167572269 192128 334938 14666.79 10350.05 1667.05 6035.81
1483743520 173626809 167585574 182490 322057 173617171 167572693 192128 334938 14665.67 9946.39 1668.58 6441.96
1483743521 173626859 167585987 182490 322057 173617221 167573106 192128 334938 14666.09 9554.86 1668.54 6828.41
1483743522 173626892 167586450 182490 322057 173617254 167573569 192128 334938 14667.29 9119.27 1667.71 7264.71
1483743523 173626925 167586835 182490 322057 173617287 167573954 192128 334938 14666.21 8768.67 1668.05 7616.09
1483743524 173626959 167587260 182490 322057 173617321 167574378 192128 334938 14667.27 8370.14 1667.72 8013.89
1483743526 173626992 167587657 182490 322057 173617354 167574776 192128 334938 14666.80 8008.17 1667.78 8376.24
1483743527 173627025 167587819 182490 322057 173617388 167574938 192128 334938 14667.30 7876.48 1667.29 8511.16
1483743528 173627057 167588147 182490 322057 173617419 167575265 192128 334938 14666.09 7583.22 1668.18 8805.84
1483743529 173627094 167588383 182490 322057 173617456 167575501 192128 334938 14666.33 7377.29 1667.93 9006.71
