Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,8000,120,48,0.05933
100,1000,3,8000,120,48,0.73448
100,10000,3,8000,120,48,5.13575
100,100000,3,8000,120,48,83.97825
100,1000000,3,8000,120,48,1362.42160
