Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,8000,0,8000,0.0,0.0
0,8000,1,8000,495.0,6591.9280666
8000,16000,2,8000,982.0,6060.1965544
16000,24000,3,8000,1481.0,4931.52151311
24000,32000,4,8000,1975.0,4519.79318759
32000,40000,5,8000,2472.0,4713.97813669
40000,48000,6,8000,2969.0,5318.17907472
48000,56000,7,8000,3461.0,5797.8837171
56000,64000,8,8000,3958.0,6305.90158101
64000,72000,9,8000,4458.0,6810.33873284
72000,80000,10,8000,4952.0,7126.4224519
80000,88000,11,8000,5444.0,7422.84223146
88000,96000,12,8000,5947.0,7809.81251209
0,8000,13,8000,6445.0,6824.04204042
8000,16000,14,8000,6937.0,6722.36937364
16000,24000,15,8000,7439.0,7026.44964698
24000,32000,16,8000,7943.0,7291.55846655
32000,40000,17,8000,8445.0,7489.83015517
40000,48000,18,8000,8944.0,7682.60227624
48000,56000,19,8000,9452.0,7911.84169197
56000,64000,20,8000,9937.0,8096.77377549
64000,72000,21,8000,10413.0,8221.71654983
72000,80000,22,8000,10893.0,8402.96702214
80000,88000,23,8000,11396.0,8539.72730209
88000,96000,24,8000,11885.0,8654.52661335
96000,104000,25,8000,12381.0,8833.5143238
104000,112000,26,8000,12879.0,8935.44857197
112000,120000,27,8000,13378.0,9038.00537306
120000,128000,28,8000,13885.0,9040.45578944
128000,136000,29,8000,14378.0,9130.12420064
136000,144000,30,8000,14873.0,9087.28209201
144000,152000,31,8000,15372.0,9175.10658846
152000,160000,32,8000,15877.0,9170.88437984
160000,168000,33,8000,16388.0,9174.73890839
168000,176000,34,8000,16896.0,9318.33837236
176000,184000,35,8000,17399.0,9398.38776429
184000,192000,36,8000,17900.0,9466.56764422
192000,200000,37,8000,18395.0,9454.28793502
200000,208000,38,8000,18883.0,9439.11676201
208000,216000,39,8000,19377.0,9425.76625806
216000,224000,40,8000,19867.0,9483.96030333
224000,232000,41,8000,20365.0,9473.21664594
232000,240000,42,8000,20870.0,9445.7264534
240000,248000,43,8000,21368.0,9433.87499153
248000,256000,44,8000,21870.0,9492.34900107
256000,264000,45,8000,22377.0,9552.40289638
264000,272000,46,8000,22870.0,9541.54733366
272000,280000,47,8000,23352.0,9526.93750589
280000,288000,48,8000,23845.0,9623.05299621
288000,296000,49,8000,24350.0,9674.45833481
296000,304000,50,8000,24839.0,9653.328949
304000,312000,51,8000,25330.0,9638.85720424
312000,320000,52,8000,25827.0,9684.96798281
320000,328000,53,8000,26320.0,9770.678664
328000,336000,54,8000,26833.0,9825.69916845
336000,344000,55,8000,27339.0,9898.62839121
344000,352000,56,8000,27855.0,9980.77335734
352000,360000,57,8000,28374.0,10050.4011275
360000,368000,58,8000,28871.0,10115.6096577
368000,376000,59,8000,29369.0,10151.896583
376000,384000,60,8000,29864.0,10186.1330411
384000,392000,61,8000,30364.0,10215.9986228
392000,400000,62,8000,30865.0,10196.2849433
400000,408000,63,8000,31351.0,10172.0829231
408000,416000,64,8000,31856.0,10245.7687239
416000,424000,65,8000,32366.0,10278.7028574
424000,432000,66,8000,32869.0,10257.8238757
432000,440000,67,8000,33362.0,10269.142863
440000,448000,68,8000,33853.0,10246.5987907
448000,456000,69,8000,34352.0,10310.8415792
456000,464000,70,8000,34846.0,10371.0617889
464000,472000,71,8000,35345.0,10420.7574115
472000,480000,72,8000,35844.0,10471.6479323
480000,488000,73,8000,36325.0,10516.2810994
488000,496000,74,8000,36839.0,10541.557515
496000,504000,75,8000,37342.0,10591.7505432
504000,512000,76,8000,37841.0,10636.5667335
512000,520000,77,8000,38336.0,10679.5333862
520000,528000,78,8000,38816.0,10731.3499403
528000,536000,79,8000,39321.0,10756.8653701
536000,544000,80,8000,39819.0,10778.432793
544000,552000,81,8000,40312.0,10827.1030083
552000,560000,82,8000,40800.0,10868.5894129
560000,568000,83,8000,41284.0,10908.8739021
568000,576000,84,8000,41789.0,10932.8746498
576000,584000,85,8000,42282.0,10950.2948307
584000,592000,86,8000,42766.0,11000.1452714
592000,600000,87,8000,43257.0,11013.9105836
600000,608000,88,8000,43773.0,10987.2791024
608000,616000,89,8000,44282.0,10965.1931493
616000,624000,90,8000,44771.0,10939.4658618
624000,632000,91,8000,45264.0,10902.4197537
632000,640000,92,8000,45769.0,10921.8016373
640000,648000,93,8000,46275.0,10942.5570746
648000,656000,94,8000,46767.0,10988.2731357
656000,664000,95,8000,47255.0,11002.6536312
664000,672000,96,8000,47734.0,10975.5160177
672000,680000,97,8000,48215.0,10990.1734003
680000,688000,98,8000,48717.0,11032.2369679
688000,696000,99,8000,49213.0,11073.3123662
696000,704000,100,8000,49713.0,11106.928487
704000,712000,101,8000,50203.0,11138.3960608
712000,720000,102,8000,50686.0,11148.2922344
720000,728000,103,8000,51181.0,11151.3152511
728000,736000,104,8000,51683.0,11162.5726339
736000,744000,105,8000,52178.0,11172.1247445
744000,752000,106,8000,52684.0,11148.701323
752000,760000,107,8000,53196.0,11126.2404104
760000,768000,108,8000,53693.0,11135.6646665
768000,776000,109,8000,54197.0,11148.57702
776000,784000,110,8000,54698.0,11161.5497179
784000,792000,111,8000,55190.0,11199.0994107
792000,800000,112,8000,55677.0,11210.5829735
800000,808000,113,8000,56166.0,11221.1417586
808000,816000,114,8000,56639.0,11231.0735657
816000,824000,115,8000,57133.0,11232.8292603
824000,832000,116,8000,57634.0,11211.3050928
832000,840000,117,8000,58132.0,11190.4388679
840000,848000,118,8000,58618.0,11165.429167
848000,856000,119,8000,59099.0,11141.0725766
856000,864000,120,8000,59599.0,11179.1269731
864000,872000,121,8000,60103.0,11205.6218797
872000,880000,122,8000,60600.0,11232.5751846
880000,888000,123,8000,61078.0,11258.8377986
888000,896000,124,8000,61578.0,11290.9714936
896000,904000,125,8000,62096.0,11327.2737783
904000,912000,126,8000,62607.0,11353.0181971
912000,920000,127,8000,63099.0,11345.8944735
920000,928000,128,8000,63581.0,11367.5535221
928000,936000,129,8000,64064.0,11373.4150656
936000,944000,130,8000,64555.0,11398.2115062
944000,952000,131,8000,65047.0,11420.2417767
952000,960000,132,8000,65541.0,11429.557341
960000,968000,133,8000,66047.0,11440.6087775
968000,976000,134,8000,66544.0,11470.9203535
976000,984000,135,8000,67045.0,11496.296838
984000,992000,136,8000,67548.0,11528.3336649
992000,1000000,137,8000,68052.0,11554.0910899
0,8000,138,8000,68555.0,9219.20579348
8000,16000,139,8000,69057.0,9245.68487576
16000,24000,140,8000,69559.0,9273.74443677
24000,32000,141,8000,70061.0,9303.23434261
32000,40000,142,8000,70563.0,9330.86201878
40000,48000,143,8000,71065.0,9362.29571262
48000,56000,144,8000,71566.0,9379.79927769
56000,64000,145,8000,72068.0,9398.80300044
64000,72000,146,8000,72570.0,9417.51680673
72000,80000,147,8000,73072.0,9436.12971215
80000,88000,148,8000,73573.0,9433.44949617
88000,96000,149,8000,74075.0,9432.39598464
96000,104000,150,8000,74577.0,9450.41682651
104000,112000,151,8000,75070.0,9461.3379501
112000,120000,152,8000,75554.0,9476.09450915
120000,128000,153,8000,76037.0,9490.40965018
128000,136000,154,8000,76521.0,9503.2448151
136000,144000,155,8000,77005.0,9497.42639578
144000,152000,156,8000,77488.0,9506.90200729
152000,160000,157,8000,77972.0,9521.19638983
160000,168000,158,8000,78456.0,9548.74580698
168000,176000,159,8000,78940.0,9562.69853702
176000,184000,160,8000,79423.0,9576.32915502
184000,192000,161,8000,79907.0,9590.10743039
192000,200000,162,8000,80391.0,9602.1104686
200000,208000,163,8000,80874.0,9609.32605075
208000,216000,164,8000,81371.0,9632.92485911
216000,224000,165,8000,81868.0,9645.3155129
224000,232000,166,8000,82364.0,9605.25799722
232000,240000,167,8000,82861.0,9566.1406815
240000,248000,168,8000,83357.0,9471.96888731
248000,256000,169,8000,83854.0,9435.05474418
256000,264000,170,8000,84350.0,9346.62078497
264000,272000,171,8000,84847.0,9373.60364204
272000,280000,172,8000,85343.0,9396.20342154
280000,288000,173,8000,85840.0,9410.32554522
288000,296000,174,8000,86336.0,9432.3688334
296000,304000,175,8000,86832.0,9447.34175287
304000,312000,176,8000,87330.0,9461.55286157
312000,320000,177,8000,87830.0,9474.9562318
320000,328000,178,8000,88329.0,9473.45932462
328000,336000,179,8000,88829.0,9471.94016315
336000,344000,180,8000,89328.0,9470.25515129
344000,352000,181,8000,89828.0,9484.81423294
352000,360000,182,8000,90327.0,9481.69631129
360000,368000,183,8000,90827.0,9480.1279295
368000,376000,184,8000,91327.0,9492.96871703
376000,384000,185,8000,91826.0,9506.8118252
384000,392000,186,8000,92326.0,9519.37314033
392000,400000,187,8000,92825.0,9539.17738299
400000,408000,188,8000,93325.0,9551.70601256
408000,416000,189,8000,93819.0,9571.96481243
416000,424000,190,8000,94314.0,9591.82037283
424000,432000,191,8000,94808.0,9610.41294006
432000,440000,192,8000,95303.0,9629.00901391
440000,448000,193,8000,95797.0,9646.71497017
448000,456000,194,8000,96291.0,9658.52874427
456000,464000,195,8000,96785.0,9677.88738844
464000,472000,196,8000,97280.0,9697.28675254
472000,480000,197,8000,97774.0,9719.65474342
480000,488000,198,8000,98268.0,9738.53196961
488000,496000,199,8000,98763.0,9757.39174486
496000,504000,200,8000,99257.0,9770.48723559
504000,512000,201,8000,99759.0,9781.11987452
512000,520000,202,8000,100268.0,9793.59689481
520000,528000,203,8000,100778.0,9790.45600413
528000,536000,204,8000,101287.0,9787.71954017
536000,544000,205,8000,101797.0,9800.2840574
544000,552000,206,8000,102306.0,9797.47708364
552000,560000,207,8000,102816.0,9820.28157408
560000,568000,208,8000,103326.0,9838.44736977
568000,576000,209,8000,103835.0,9859.35126609
576000,584000,210,8000,104344.0,9869.77874142
584000,592000,211,8000,104854.0,9881.03454184
592000,600000,212,8000,105363.0,9873.88386158
600000,608000,213,8000,105873.0,9870.91639037
608000,616000,214,8000,106384.0,9868.0343512
616000,624000,215,8000,106895.0,9865.18499808
624000,632000,216,8000,107406.0,9862.37992457
632000,640000,217,8000,107917.0,9859.53254462
640000,648000,218,8000,108429.0,9871.16570487
648000,656000,219,8000,108940.0,9891.4833315
656000,664000,220,8000,109451.0,9902.83830062
664000,672000,221,8000,109962.0,9914.02034371
672000,680000,222,8000,110474.0,9925.54197649
680000,688000,223,8000,110985.0,9946.95410523
688000,696000,224,8000,111496.0,9962.83343876
696000,704000,225,8000,112007.0,9973.96251649
704000,712000,226,8000,112512.0,9983.21845456
712000,720000,227,8000,113012.0,10002.7571272
720000,728000,228,8000,113512.0,10019.840759
728000,736000,229,8000,114011.0,10036.7372515
736000,744000,230,8000,114511.0,10045.077626
744000,752000,231,8000,115011.0,10040.5216069
752000,760000,232,8000,115511.0,10008.0899004
760000,768000,233,8000,116010.0,9976.37617369
