time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1481761822        0                 680               0                 32754313          32755739          0                 12                63437796450       230983769995      0                 2304             
1481761824        0                 680               0                 32754374          32755797          0                 12                63437821826       230983793987      0                 2304             
1481761825        0                 680               0                 32754446          32755867          0                 12                63437846738       230983818723      0                 2304             
1481761827        0                 680               0                 32754521          32755938          0                 12                63437878185       230983844883      0                 2304             
1481761828        0                 680               0                 32754580          32755997          0                 12                63437902985       230983868643      0                 2304             
1481761829        0                 680               0                 32754641          32756056          0                 12                63437928425       230983892571      0                 2304             
1481761830        0                 680               0                 32754698          32756111          0                 12                63437952569       230983915115      0                 2304             
1481761831        0                 680               0                 32754770          32756181          0                 12                63437983438       230983943315      0                 2304             
1481761832        0                 680               0                 32754909          32756317          0                 12                63438041982       230985051267      0                 2304             
1481761833        0                 680               0                 32755081          32756488          0                 12                63438098534       230986215659      0                 2304             
1481761835        0                 680               0                 32755157          32756562          0                 12                63438130126       230986245715      0                 2304             
1481761836        0                 680               0                 32755760          32757157          0                 12                63438313438       231015832588      0                 2304             
1481761837        0                 680               0                 32756033          32757419          0                 12                63438415668       231098758532      0                 2304             
1481761838        0                 680               0                 32756234          32757628          0                 12                63438482208       231165924756      0                 2304             
1481761839        0                 680               0                 32756348          32757731          0                 12                63438526088       231179592772      0                 2304             
1481761840        0                 680               0                 32756467          32757857          0                 12                63438566080       231207944524      0                 2304             
1481761841        0                 680               0                 32756708          32758096          0                 12                63438637888       231290844652      0                 2304             
1481761842        0                 680               0                 32756989          32758369          0                 12                63438746836       231385286556      0                 2304             
1481761844        0                 680               0                 32757318          32758699          0                 12                63438839860       231519585492      0                 2304             
1481761845        0                 680               0                 32757595          32758973          0                 12                63438920948       231626609788      0                 2304             
1481761846        0                 680               0                 32757956          32759330          0                 12                63439022620       231775594140      0                 2304             
1481761847        0                 680               0                 32758207          32759582          0                 12                63439109300       231863740308      0                 2304             
1481761848        0                 680               0                 32758451          32759826          0                 12                63439194516       231947690572      0                 2304             
1481761849        0                 680               0                 32758724          32760097          0                 12                63439275100       232050520892      0                 2304             
1481761850        0                 680               0                 32759039          32760410          0                 12                63439366052       232173283356      0                 2304             
1481761851        0                 680               0                 32759374          32760745          0                 12                63439473124       232304437796      0                 2304             
1481761853        0                 680               0                 32759626          32760998          0                 12                63439566702       232388390508      0                 2304             
1481761854        0                 680               0                 32759856          32761228          0                 12                63439635590       232472337332      0                 2304             
1481761855        0                 680               0                 32760065          32761438          0                 12                63439711398       232539503540      0                 2304             
1481761856        1                 680               0                 32760303          32761677          0                 12                63439819827       232612967644      0                 2304             
1481761858        0                 680               0                 32760611          32761985          0                 12                63439914607       232733631004      0                 2304             
1481761859        0                 680               0                 32760824          32762195          0                 12                63439987262       232800797828      0                 2304             
1481761860        0                 680               0                 32761063          32762434          0                 12                63440064997       232884746892      0                 2304             
1481761861        0                 680               0                 32761224          32762604          0                 12                63440136015       232921497252      0                 2304             
1481761862        0                 680               0                 32761357          32762735          0                 12                63440181567       232951947316      0                 2304             
1481761863        0                 680               0                 32761553          32762925          0                 12                63440243519       233013866300      0                 2304             
1481761865        0                 680               0                 32761722          32763096          0                 12                63440296879       233065295884      0                 2304             
1481761866        0                 680               0                 32763112          32764481          0                 12                63440656363       233207138740      0                 2304             
1481761868        2                 680               0                 32763366          32764736          0                 12                63440731387       233300528236      0                 2304             
1481761869        0                 680               0                 32763595          32764958          0                 12                63440802507       233378182772      0                 2304             
1481761870        2                 680               0                 32763865          32765230          0                 12                63440880563       233483109772      0                 2304             
1481761871        0                 680               0                 32764102          32765462          0                 12                63440960650       233559717676      0                 2304             
1481761872        0                 680               0                 32764305          32765664          0                 12                63441029598       233624784980      0                 2304             
1481761873        0                 680               0                 32764567          32765926          0                 12                63441119209       233718176028      0                 2304             
1481761874        0                 680               0                 32764762          32766119          0                 12                63441179993       233782192668      0                 2304             
1481761875        0                 680               0                 32764892          32766256          0                 12                63441224129       233812644092      0                 2304             
1481761877        0                 680               0                 32765086          32766447          0                 12                63441310954       233863029612      0                 2304             
1481761878        0                 680               0                 32765446          32766801          0                 12                63441412922       234010964628      0                 2304             
1481761879        0                 680               0                 32765792          32767145          0                 12                63441510674       234149461244      0                 2304             
1481761880        0                 680               0                 32766188          32767539          0                 12                63441620554       234319424100      0                 2304             
1481761881        0                 680               0                 32766621          32767971          0                 12                63441753213       234498832588      0                 2304             
1481761882        0                 680               0                 32766931          32768281          0                 12                63441848460       234620544548      0                 2304             
1481761883        0                 680               0                 32767189          32768543          0                 12                63441936226       234714983916      0                 2304             
1481761884        0                 680               0                 32767486          32768834          0                 12                63442020138       234824107764      0                 2304             
1481761886        0                 680               0                 32767810          32769156          0                 12                63442120289       234947919636      0                 2304             
1481761887        0                 680               0                 32768174          32769522          0                 12                63442241139       235091663532      0                 2304             
1481761888        0                 680               0                 32768454          32769801          0                 12                63442328930       235197640604      0                 2304             
1481761889        0                 680               0                 32768697          32770043          0                 12                63442408510       235282639364      0                 2304             
1481761890        0                 680               0                 32768930          32770274          0                 12                63442478566       235366586548      0                 2304             
1481761891        0                 680               0                 32770148          32771495          0                 12                63442818032       235430801316      0                 2304             
1481761893        0                 680               0                 32770544          32771891          0                 12                63442940046       235593425444      0                 2304             
1481761894        0                 680               0                 32770795          32772143          0                 12                63443026918       235680523188      0                 2304             
1481761895        0                 680               0                 32771055          32772404          0                 12                63443102726       235779156692      0                 2304             
1481761896        0                 680               0                 32771290          32772633          0                 12                63443175654       235857861012      0                 2304             
1481761897        0                 680               0                 32771588          32772930          0                 12                63443261326       235976424404      0                 2304             
1481761899        0                 680               0                 32771958          32773304          0                 12                63443377182       236127510044      0                 2304             
1481761900        0                 680               0                 32772180          32773532          0                 12                63443462184       236200971284      0                 2304             
1481761901        0                 680               0                 32772409          32773750          0                 12                63443534712       236272333724      0                 2304             
1481761902        0                 680               0                 32772649          32773988          0                 12                63443606320       236358379812      0                 2304             
1481761903        0                 680               0                 32773061          32774398          0                 12                63443744600       236527297652      0                 2304             
1481761905        0                 680               0                 32773304          32774643          0                 12                63443817464       236613345708      0                 2304             
1481761906        0                 680               0                 32773514          32774851          0                 12                63443883368       236681559908      0                 2304             
1481761907        0                 680               0                 32773702          32775046          0                 12                63443940248       236746625524      0                 2304             
1481761908        0                 680               0                 32773854          32775195          0                 12                63444011976       236771839076      0                 2304             
1481761910        0                 680               0                 32773976          32775312          0                 12                63444069512       236788655316      0                 2304             
1481761911        0                 680               0                 32774173          32775507          0                 12                63444132544       236848478572      0                 2304             
1481761912        0                 680               0                 32774405          32775743          0                 12                63444200840       236934524004      0                 2304             
1481761913        0                 680               0                 32774646          32775980          0                 12                63444273336       237021618116      0                 2304             
1481761914        0                 680               0                 32774959          32776289          0                 12                63444363296       237145427044      0                 2304             
1481761915        0                 680               0                 32775296          32776625          0                 12                63444477864       237273436348      0                 2304             
1481761916        0                 680               0                 32776607          32777935          0                 12                63444798328       237383806220      0                 2304             
1481761917        0                 680               0                 32776874          32778200          0                 12                63444876680       237485585996      0                 2304             
1481761919        0                 680               0                 32777137          32778462          0                 12                63444961144       237581074516      0                 2304             
1481761920        0                 680               0                 32777424          32778750          0                 12                63445063535       237683908468      0                 2304             
1481761921        0                 680               0                 32777685          32779009          0                 12                63445142079       237776250636      0                 2304             
1481761922        0                 680               0                 32777973          32779296          0                 12                63445238039       237883278180      0                 2304             
1481761923        0                 680               0                 32778225          32779548          0                 12                63445318895       237973521460      0                 2304             
1481761924        0                 680               0                 32778488          32779809          0                 12                63445396271       238073203284      0                 2304             
1481761925        0                 680               0                 32778718          32780037          0                 12                63445465647       238156101132      0                 2304             
1481761928        0                 680               0                 32779309          32780641          0                 12                63445698740       238405800932      0                 2304             
1481761929        0                 680               0                 32779589          32780920          0                 12                63445780020       238514923540      0                 2304             
1481761931        0                 680               0                 32779885          32781209          0                 12                63445867972       238624048820      0                 2304             
