t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1507180442,50,98.701408,2.078719,0.006909,13.828112,0.010748,0.013876,0.824573,98.701408,98.701408,98.701408,4.815285,0.967574,0.358674,0.253185,calls/second,milliseconds
1507180452,587,98.701408,0.494673,0.003158,4.327490,0.137243,0.248937,0.505185,4.046599,8.037038,98.701408,28.877509,8.719666,2.092740,0.842104,calls/second,milliseconds
1507180462,587,98.701408,0.494673,0.003158,4.327490,0.137243,0.248937,0.505185,4.046599,8.037038,98.701408,19.358610,7.381038,2.024132,0.832799,calls/second,milliseconds
1507180472,587,98.701408,0.494673,0.003158,4.327490,0.137243,0.248937,0.505185,4.046599,8.037038,98.701408,14.557508,6.247914,1.957773,0.823597,calls/second,milliseconds
1507180482,587,98.701408,0.494673,0.003158,4.327490,0.137243,0.248937,0.505185,4.046599,8.037038,98.701408,11.664758,5.288745,1.893590,0.814496,calls/second,milliseconds
1507180492,587,98.701408,0.494673,0.003158,4.327490,0.137243,0.248937,0.505185,4.046599,8.037038,98.701408,9.731154,4.476826,1.831510,0.805496,calls/second,milliseconds
1507180502,636,98.701408,0.431934,0.001810,3.973303,0.012990,0.228972,0.436255,4.046599,6.283552,98.701408,9.044084,4.573116,1.933446,0.850889,calls/second,milliseconds
1507180512,733,98.701408,0.371525,0.001810,3.417179,0.013241,0.235523,0.417745,0.955507,6.546061,33.360671,9.125830,4.613692,2.025046,0.893522,calls/second,milliseconds
1507180522,837,98.701408,0.353555,0.001810,3.018296,0.013656,0.263955,0.449192,3.948645,5.576473,33.360671,9.267000,6.173694,2.459431,1.053352,calls/second,milliseconds
1507180532,932,98.701408,0.320620,0.001810,2.695791,0.013202,0.260243,0.426678,1.025111,5.576473,33.360671,9.290152,6.715668,2.691587,1.146835,calls/second,milliseconds
1507180542,936,98.701408,0.320051,0.001810,2.681627,0.013661,0.260723,0.417745,1.025111,5.576473,33.360671,8.484347,5.748654,2.616569,1.138595,calls/second,milliseconds
1507180552,1076,98.701408,0.274336,0.001156,2.277610,0.090576,0.258203,0.376467,0.715091,5.456314,15.624379,8.942696,7.076759,2.992385,1.281003,calls/second,milliseconds
1507180562,1125,98.701408,0.256451,0.000685,2.179749,0.011762,0.250655,0.360855,0.715091,5.456314,15.624379,8.632512,6.773912,3.056263,1.321142,calls/second,milliseconds
1507180572,1125,98.701408,0.256451,0.000685,2.179749,0.011762,0.250655,0.360855,0.715091,5.456314,15.624379,8.017262,5.733992,2.956067,1.306544,calls/second,milliseconds
1507180582,1135,98.701408,0.257282,0.000685,2.150817,0.014931,0.254949,0.366542,0.672155,5.098355,15.624379,7.550388,4.980370,2.885546,1.300965,calls/second,milliseconds
1507180592,1223,98.701408,0.235044,0.000685,1.919009,0.010396,0.249362,0.345992,0.670937,5.098355,8.335304,7.628459,5.595530,3.083297,1.384996,calls/second,milliseconds
1507180602,1324,33.360671,0.222711,0.000685,0.924551,0.011304,0.243360,0.341192,0.928361,5.098355,7.666005,7.773593,6.237193,3.313824,1.482085,calls/second,milliseconds
1507180612,1324,33.360671,0.222711,0.000685,0.924551,0.011304,0.243360,0.341192,0.928361,5.098355,7.666005,7.342451,5.279670,3.205184,1.465709,calls/second,milliseconds
1507180622,1329,33.360671,0.240550,0.000685,0.964145,0.012637,0.243915,0.369795,3.948645,5.305399,7.666005,6.982918,4.549099,3.116634,1.455054,calls/second,milliseconds
1507180632,1369,33.360671,0.225443,0.000685,0.903780,0.018576,0.242863,0.344660,0.928361,5.305399,7.666005,6.833985,4.477588,3.146141,1.483236,calls/second,milliseconds
1507180642,1417,33.360671,0.207943,0.000685,0.834033,0.018576,0.238726,0.321509,0.616397,4.416094,7.666005,6.737355,4.495102,3.193749,1.517669,calls/second,milliseconds
1507180652,1442,9.059915,0.229035,0.000617,0.859798,0.019684,0.240872,0.351869,0.670937,5.305399,9.059915,6.545015,4.227832,3.177917,1.530773,calls/second,milliseconds
1507180662,1496,9.059915,0.206789,0.000617,0.774406,0.021419,0.238726,0.322927,0.616397,4.416094,9.059915,6.495310,4.377078,3.244209,1.571316,calls/second,milliseconds
1507180672,1514,9.059915,0.201288,0.000617,0.751349,0.021419,0.238413,0.322927,0.616397,4.098334,9.059915,6.299904,4.012153,3.203419,1.576053,calls/second,milliseconds
1507180682,1521,9.059915,0.218177,0.000617,0.787827,0.021532,0.240433,0.354807,0.630797,4.849067,9.059915,6.076270,3.503037,3.121320,1.566370,calls/second,milliseconds
1507180692,1525,9.059915,0.216645,0.000617,0.780630,0.021532,0.240433,0.354807,0.630797,4.849067,9.059915,5.858172,3.029222,3.032214,1.553494,calls/second,milliseconds
1507180702,1561,9.059915,0.204561,0.000617,0.718067,0.029020,0.240649,0.354807,0.670766,4.849067,9.059915,5.774644,3.095093,3.044654,1.573940,calls/second,milliseconds
1507180712,1599,9.059915,0.187827,0.000617,0.659572,0.029020,0.237171,0.335802,0.616397,4.098334,9.059915,5.704223,3.199473,3.069253,1.598519,calls/second,milliseconds
1507180722,1615,9.059915,0.180984,0.000617,0.633501,0.029020,0.236907,0.329570,0.473483,4.096386,9.059915,5.562811,2.980793,3.027478,1.600727,calls/second,milliseconds
1507180732,1850,9.059915,0.201924,0.000617,0.686225,0.112174,0.229740,0.297076,0.552027,4.174264,8.377040,6.160112,6.012544,3.677857,1.835950,calls/second,milliseconds
1507180742,1886,9.059915,0.192892,0.000617,0.655759,0.112174,0.228285,0.282273,0.444482,4.096386,8.377040,6.077595,5.735564,3.695029,1.862078,calls/second,milliseconds
1507180752,1904,9.059915,0.189442,0.000617,0.640216,0.112174,0.228175,0.282273,0.444482,3.774412,8.377040,5.944057,5.122433,3.632520,1.861349,calls/second,milliseconds
1507180762,1925,9.059915,0.198032,0.000617,0.658999,0.115234,0.228175,0.292762,0.472457,4.049875,8.377040,5.827660,4.632206,3.575913,1.861797,calls/second,milliseconds
1507180772,1967,9.059915,0.188162,0.000617,0.616338,0.115234,0.228884,0.285858,0.438407,4.049875,8.377040,5.779846,4.604229,3.603257,1.889880,calls/second,milliseconds
1507180782,1999,9.059915,0.179370,0.000617,0.576293,0.115234,0.227674,0.284125,0.417539,3.774412,8.377040,5.706217,4.378426,3.589600,1.904308,calls/second,milliseconds
1507180792,2005,9.059915,0.177475,0.000617,0.570300,0.115234,0.227347,0.284125,0.417539,3.774412,8.377040,5.564500,3.799647,3.491644,1.889902,calls/second,milliseconds
1507180802,2024,9.059915,0.200459,0.000617,0.695015,0.116335,0.228605,0.297076,0.455810,4.049875,8.377040,5.465584,3.511213,3.439600,1.890029,calls/second,milliseconds
1507180812,2054,9.059915,0.191670,0.000617,0.653473,0.116891,0.228323,0.300890,0.455810,4.049875,8.377040,5.400747,3.396914,3.418413,1.900059,calls/second,milliseconds
1507180822,2092,9.059915,0.180049,0.000617,0.598129,0.116891,0.230434,0.285620,0.444482,3.774412,8.377040,5.359717,3.457517,3.430868,1.921046,calls/second,milliseconds
1507180832,2105,9.059915,0.177915,0.000617,0.581629,0.118760,0.233089,0.290538,0.438407,3.258537,8.377040,5.258318,3.153806,3.367430,1.916379,calls/second,milliseconds
1507180842,2129,9.059915,0.195091,0.000488,0.630960,0.118760,0.233089,0.310646,0.616397,4.174264,8.377040,5.188637,3.018886,3.329649,1.919568,calls/second,milliseconds
1507180852,2157,9.059915,0.187589,0.000488,0.590625,0.118760,0.235576,0.309142,0.599323,4.049875,7.088885,5.131807,2.985283,3.312285,1.929296,calls/second,milliseconds
1507180862,2189,9.059915,0.177528,0.000488,0.548756,0.118760,0.235098,0.300890,0.556473,3.258537,7.088885,5.086914,3.010575,3.308276,1.943300,calls/second,milliseconds
1507180872,2201,9.059915,0.207981,0.000488,0.718020,0.116940,0.234999,0.305108,0.599323,4.569964,7.088885,4.998642,2.759486,3.245551,1.937279,calls/second,milliseconds
1507180882,2348,17.778960,0.223385,0.000488,1.116430,0.119460,0.236708,0.285299,0.455810,4.049875,17.778960,5.214080,4.458909,3.599627,2.071472,calls/second,milliseconds
1507180892,2446,17.778960,0.223097,0.000488,1.017432,0.119460,0.234016,0.286019,0.556473,4.174264,17.778960,5.313695,5.303192,3.814428,2.161111,calls/second,milliseconds
1507180902,2478,17.778960,0.214246,0.000488,0.972492,0.119460,0.234525,0.285299,0.461829,3.390320,17.778960,5.268776,5.007182,3.800678,2.174782,calls/second,milliseconds
