,Nodes,Framework,Duration
148,1,Dask,3607.07807541
149,1,Dask,3640.13910294
150,1,Dask,3659.10220146
151,1,Dask,3649.48582649
152,1,Dask,3622.55692482
153,1,Dask,3669.00396347
154,1,Dask,3675.24003983
155,1,Dask,3597.14388847
156,1,Dask,3648.57912064
157,1,Dask,3710.88600159
158,1,Dask,3670.6469059
159,1,Dask,3707.74817467
160,1,Dask,3620.08094788
161,1,Dask,3608.63113403
162,1,Dask,3409.471035
163,1,Dask,3515.83099365
164,1,Dask,3485.6607914
165,1,Dask,3498.49390984
166,1,Dask,3528.1701088
167,1,Dask,3589.33806419
168,1,Dask,3529.95204926
169,1,Dask,3589.60008621
170,1,Dask,3603.47390175
171,1,Dask,3605.26895523
172,1,Dask,3629.06503677
173,1,Dask,3636.19303703
174,1,Dask,3652.90880203
175,1,Dask,3659.34586525
176,1,Dask,3664.38508034
177,1,Dask,3678.78603935
178,1,Dask,3688.93504143
179,1,Dask,3713.04988861
180,1,Dask,3723.0591774
181,1,Dask,3733.8039875
182,1,Dask,3812.03794479
183,1,Dask,3818.29714775
184,1,Dask,3852.22315788
185,1,Dask,3865.49305916
186,1,Dask,3471.00996971
187,1,Dask,3734.43198204
188,1,Dask,3367.41805077
189,1,Dask,3576.73192024
190,1,Dask,3497.71523476
191,1,Dask,3637.16888428
192,1,Dask,3477.12802887
193,1,Dask,3664.1190052
194,1,Dask,3673.96402359
195,1,Dask,3683.14194679
196,1,Dask,3694.66304779
197,1,Dask,3717.67807007
198,1,Dask,3725.43096542
199,1,Dask,3733.6640358
200,1,Dask,3751.96194649
201,1,Dask,3759.58013535
202,1,Dask,3799.83901978
203,1,Dask,3804.63004112
204,1,Dask,3813.92884254
205,1,Dask,3824.95999336
206,1,Dask,3823.19188118
207,1,Dask,3841.19915962
208,1,Dask,3876.80983543
209,1,Dask,3897.16696739
210,1,Dask,3943.52698326
211,1,Dask,3946.44880295
212,1,Dask,3975.95310211
213,1,Dask,3992.00701714
214,1,Dask,3410.53009033
215,1,Dask,3656.45480156
216,1,Dask,3638.94987106
217,1,Dask,3685.27197838
218,1,Dask,3752.9270649
219,1,Dask,3816.82991982
220,1,Dask,3825.37603378
221,1,Dask,3830.64603806
222,1,Dask,3831.21109009
223,1,Dask,3881.68597221
224,1,Dask,3881.28590584
225,1,Dask,3899.10292625
226,1,Dask,3903.10192108
227,1,Dask,3903.95092964
228,1,Dask,3912.11390495
229,1,Dask,3909.15083885
230,1,Dask,3920.49908638
231,1,Dask,3940.84596634
232,1,Dask,3942.10004807
233,1,Dask,3973.35100174
234,1,Dask,3990.90003967
235,1,Dask,4029.35409546
236,1,Dask,4082.51595497
237,1,Dask,4102.7469635
238,1,Dask,4139.66178894
239,1,Dask,3480.5560112
240,2,Dask,3590.94882011
241,2,Dask,3665.46392441
242,2,Dask,3675.04787445
243,2,Dask,3678.46512794
244,2,Dask,3705.84011078
245,2,Dask,3707.27992058
246,2,Dask,3711.14587784
247,2,Dask,3719.01297569
248,2,Dask,3726.5150547
249,2,Dask,3746.36316299
250,2,Dask,3760.6010437
251,2,Dask,3748.62194061
252,2,Dask,3765.90299606
253,2,Dask,3788.11001778
254,2,Dask,3808.84194374
255,2,Dask,3815.73295593
256,2,Dask,3815.68694115
257,2,Dask,3830.79195023
258,2,Dask,3841.21990204
259,2,Dask,3841.68291092
260,2,Dask,3855.58605194
261,2,Dask,3863.11912537
262,2,Dask,3852.38289833
263,2,Dask,3883.36110115
264,2,Dask,3879.68397141
265,2,Dask,3886.32321358
266,2,Dask,3874.78208542
267,2,Dask,3891.6349411
268,2,Dask,3893.44191551
269,2,Dask,3902.48012543
270,2,Dask,3900.55894852
271,2,Dask,3907.95493126
272,2,Dask,3932.543993
273,2,Dask,3993.3321476
274,2,Dask,3995.18084526
275,2,Dask,4007.87806511
276,2,Dask,4007.21812248
277,2,Dask,4041.58401489
278,2,Dask,4033.06698799
279,2,Dask,4042.20700264
280,2,Dask,4067.54112244
281,2,Dask,4073.38619232
282,2,Dask,4075.50621033
283,2,Dask,4093.40000153
284,2,Dask,4088.06300163
285,2,Dask,4111.68193817
286,2,Dask,4182.82198906
287,2,Dask,4321.25592232
288,2,Dask,3578.083992
289,2,Dask,3585.88314056
290,2,Dask,3604.13098335
291,2,Dask,3624.31502342
292,2,Dask,3642.6949501
293,2,Dask,3645.71595192
294,2,Dask,3654.60896492
295,2,Dask,3677.58488655
296,2,Dask,3667.80686378
297,2,Dask,3672.37496376
298,2,Dask,3691.84684753
299,2,Dask,3696.15101814
300,2,Dask,3736.07397079
301,2,Dask,3764.1980648
302,2,Dask,3759.74702835
303,2,Dask,3770.94221115
304,2,Dask,3769.27995682
305,2,Dask,3768.98789406
306,2,Dask,3777.26483345
307,2,Dask,3792.74010658
308,2,Dask,3794.03400421
309,2,Dask,3812.05701828
310,2,Dask,3811.77210808
311,2,Dask,3823.56214523
312,2,Dask,3881.28709793
313,2,Dask,3888.67211342
314,2,Dask,3879.15587425
315,2,Dask,3879.18305397
316,2,Dask,3887.59207726
317,2,Dask,3896.87180519
318,2,Dask,3914.11995888
319,2,Dask,3915.13299942
320,2,Dask,3922.50084877
321,2,Dask,3908.53691101
322,2,Dask,3924.72982407
323,2,Dask,3922.21498489
324,2,Dask,3938.30490112
325,2,Dask,3935.40096283
326,2,Dask,3937.58416176
327,2,Dask,3992.89917946
328,2,Dask,4023.56600761
329,2,Dask,4047.29509354
330,2,Dask,4059.07416344
331,2,Dask,4063.10391426
332,2,Dask,4082.43989944
333,2,Dask,4089.97988701
334,2,Dask,4882.97891617
335,2,Dask,5075.47092438
336,2,Dask,3615.37909508
337,2,Dask,3625.34189224
338,2,Dask,3638.97395134
339,2,Dask,3647.88103104
340,2,Dask,3650.73204041
341,2,Dask,3662.63890266
342,2,Dask,3666.62597656
343,2,Dask,3669.17610168
344,2,Dask,3691.61510468
345,2,Dask,3696.60496712
346,2,Dask,3696.04206085
347,2,Dask,3703.15599442
348,2,Dask,3702.12483406
349,2,Dask,3707.39889145
350,2,Dask,3702.82888412
351,2,Dask,3720.47495842
352,2,Dask,3723.36792946
353,2,Dask,3728.04498672
354,2,Dask,3743.77894402
355,2,Dask,3729.98595238
356,2,Dask,3743.4129715
357,2,Dask,3737.47181892
358,2,Dask,3761.17300987
359,2,Dask,3764.32204247
360,2,Dask,3761.20090485
361,2,Dask,3773.10705185
362,2,Dask,3781.75497055
363,2,Dask,3783.06698799
364,2,Dask,3793.21098328
365,2,Dask,3813.70902061
366,2,Dask,3824.13911819
367,2,Dask,3833.7469101
368,2,Dask,3850.16703606
369,2,Dask,3899.29580688
370,2,Dask,3895.39194107
371,2,Dask,3902.13012695
372,2,Dask,3912.46891022
373,2,Dask,3934.11898613
374,2,Dask,3943.3619976
375,2,Dask,3968.37687492
376,2,Dask,4042.79017448
377,2,Dask,4073.12607765
378,2,Dask,4230.42416573
379,2,Dask,4370.59211731
380,2,Dask,4534.05690193
381,2,Dask,4850.09407997
382,2,Dask,4874.24612045
383,2,Dask,4973.47402573
384,2,Dask,3499.98402596
385,2,Dask,3544.81220245
386,2,Dask,3559.70287323
387,2,Dask,3558.82406235
388,2,Dask,3579.19692993
389,2,Dask,3595.94297409
390,2,Dask,3623.81100655
391,2,Dask,3630.42187691
392,2,Dask,3633.02898407
393,2,Dask,3646.27814293
394,2,Dask,3661.64708138
395,2,Dask,3630.00392914
396,2,Dask,3663.55800629
397,2,Dask,3705.81316948
398,2,Dask,3689.19706345
399,2,Dask,3734.30800438
400,2,Dask,3796.60391808
401,2,Dask,3807.58500099
402,2,Dask,3827.78406143
403,2,Dask,3878.95298004
404,2,Dask,3898.60320091
405,2,Dask,4023.50282669
406,2,Dask,3733.15191269
407,2,Dask,3686.42187119
408,2,Dask,3771.71397209
409,2,Dask,3722.40996361
410,2,Dask,3821.90704346
411,2,Dask,3695.43504715
412,2,Dask,3830.44600487
413,2,Dask,4317.1339035
414,2,Dask,3822.24202156
415,2,Dask,3947.27802277
416,2,Dask,3921.27013206
417,2,Dask,3787.9550457
418,2,Dask,3880.26213646
419,2,Dask,3955.60789108
420,2,Dask,3917.88387299
421,2,Dask,3935.80889702
422,2,Dask,3859.49492455
423,2,Dask,3930.70101738
424,2,Dask,3867.28787422
425,2,Dask,4038.98000717
426,2,Dask,3921.44584656
427,2,Dask,4071.60806656
428,2,Dask,4076.50613785
429,2,Dask,4094.40302849
430,2,Dask,4286.92507744
431,2,Dask,4904.61707115
432,2,Dask,3565.79494476
433,2,Dask,3606.68802261
434,2,Dask,3619.15397644
435,2,Dask,3634.81903076
436,2,Dask,3647.70317078
437,2,Dask,3648.90408516
438,2,Dask,3641.35217667
439,2,Dask,3662.49895096
440,2,Dask,3650.14195442
441,2,Dask,3670.04418373
442,2,Dask,3678.84612083
443,2,Dask,3693.21990013
444,2,Dask,3694.22006607
445,2,Dask,3682.28507042
446,2,Dask,3680.9720993
447,2,Dask,3727.71310806
448,2,Dask,3751.15299225
449,2,Dask,3745.92781067
450,2,Dask,3757.08985329
451,2,Dask,3803.48801613
452,2,Dask,3824.55801964
453,2,Dask,3883.83698463
454,2,Dask,3877.59208679
455,2,Dask,3882.49802589
456,2,Dask,3904.2429924
457,2,Dask,3905.55310249
458,2,Dask,3907.9618454
459,2,Dask,3942.82603264
460,2,Dask,3952.38900185
461,2,Dask,3946.86508179
462,2,Dask,3949.87797737
463,2,Dask,3964.26200867
464,2,Dask,3991.98198318
465,2,Dask,4004.73999977
466,2,Dask,4007.15398788
467,2,Dask,4013.64517212
468,2,Dask,4032.5460434
469,2,Dask,4034.95907784
470,2,Dask,4026.60489082
471,2,Dask,4036.54193878
472,2,Dask,4103.74999046
473,2,Dask,4057.93499947
474,2,Dask,4056.1850071
475,2,Dask,4048.83098602
476,2,Dask,4043.08700562
477,2,Dask,4111.51790619
478,2,Dask,4150.80904961
479,2,Dask,4322.4568367
480,2,Dask,3509.92178917
481,2,Dask,3549.0128994
482,2,Dask,3608.99496078
483,2,Dask,3605.73291779
484,2,Dask,3614.39394951
485,2,Dask,3626.73306465
486,2,Dask,3646.31581306
487,2,Dask,3671.86784744
488,2,Dask,3687.69693375
489,2,Dask,3671.7581749
490,2,Dask,3681.53095245
491,2,Dask,3720.55101395
492,2,Dask,3714.29491043
493,2,Dask,3741.15204811
494,2,Dask,3735.35394669
495,2,Dask,3727.79202461
496,2,Dask,3756.99687004
497,2,Dask,3755.69581985
498,2,Dask,3787.64104843
499,2,Dask,3821.06804848
500,2,Dask,3843.91498566
501,2,Dask,3855.95011711
502,2,Dask,3861.23609543
503,2,Dask,3871.0770607
504,2,Dask,3882.15684891
505,2,Dask,3886.21497154
506,2,Dask,3899.50609207
507,2,Dask,3911.60583496
508,2,Dask,3928.6339283
509,2,Dask,3958.1990242
510,2,Dask,3956.39896393
511,2,Dask,3960.83498001
512,2,Dask,4016.78204536
513,2,Dask,4039.45016861
514,2,Dask,4056.70690536
515,2,Dask,4079.70285416
516,2,Dask,4091.32003784
517,2,Dask,4097.42093086
518,2,Dask,4157.33599663
519,2,Dask,4170.37296295
520,2,Dask,4217.71407127
521,2,Dask,4234.09605026
522,2,Dask,4405.89880943
523,2,Dask,4420.14908791
524,2,Dask,4442.98386574
525,2,Dask,4464.19787407
526,2,Dask,4481.6968441
527,2,Dask,4548.10285568
528,2,Dask,3510.66803932
529,2,Dask,3514.07194138
530,2,Dask,3674.58987236
531,2,Dask,3686.39111519
532,2,Dask,3699.07808304
533,2,Dask,3713.03701401
534,2,Dask,3720.48401833
535,2,Dask,3732.81598091
536,2,Dask,3738.093853
537,2,Dask,3731.54497147
538,2,Dask,3744.83108521
539,2,Dask,3739.18604851
540,2,Dask,3746.51098251
541,2,Dask,3766.66092873
542,2,Dask,3778.5141468
543,2,Dask,3796.15402222
544,2,Dask,3786.632061
545,2,Dask,3812.57390976
546,2,Dask,3809.07797813
547,2,Dask,3821.69318199
548,2,Dask,3834.06686783
549,2,Dask,3832.3559761
550,2,Dask,3842.37098694
551,2,Dask,3832.61394501
552,2,Dask,3841.36199951
553,2,Dask,3853.38711739
554,2,Dask,3844.58589554
555,2,Dask,3855.88598251
556,2,Dask,3868.75200272
557,2,Dask,3875.75507164
558,2,Dask,3894.27709579
559,2,Dask,3897.45187759
560,2,Dask,3904.30998802
561,2,Dask,3895.19476891
562,2,Dask,3903.42617035
563,2,Dask,3925.20785332
564,2,Dask,3907.55486488
565,2,Dask,3930.61494827
566,2,Dask,3930.75990677
567,2,Dask,3949.59807396
568,2,Dask,3944.82207298
569,2,Dask,4066.78414345
570,2,Dask,4067.87490845
571,2,Dask,4091.24088287
572,2,Dask,4078.36604118
573,2,Dask,4209.80000496
574,2,Dask,4246.03796005
575,2,Dask,4885.35499573
576,2,Dask,3500.82015991
577,2,Dask,3531.21185303
578,2,Dask,3564.86701965
579,2,Dask,3579.78606224
580,2,Dask,3576.22289658
581,2,Dask,3609.28893089
582,2,Dask,3612.19501495
583,2,Dask,3636.40403748
584,2,Dask,3634.70005989
585,2,Dask,3649.15299416
586,2,Dask,3644.85406876
587,2,Dask,3655.85207939
588,2,Dask,3646.59714699
589,2,Dask,3675.7080555
590,2,Dask,3669.90303993
591,2,Dask,3688.60387802
592,2,Dask,3701.14707947
593,2,Dask,3712.66102791
594,2,Dask,3734.20882225
595,2,Dask,3733.14595222
596,2,Dask,3742.91181564
597,2,Dask,3757.05695152
598,2,Dask,3756.0069561
599,2,Dask,3762.63093948
600,2,Dask,3779.32500839
601,2,Dask,3835.65807343
602,2,Dask,3861.01508141
603,2,Dask,3871.28901482
604,2,Dask,3873.45290184
605,2,Dask,3925.45294762
606,2,Dask,3950.10900497
607,2,Dask,3940.50002098
608,2,Dask,3971.77004814
609,2,Dask,3986.74297333
610,2,Dask,4049.92604256
611,2,Dask,4064.30411339
612,2,Dask,4061.29193306
613,2,Dask,4103.44910622
614,2,Dask,4135.91885567
615,2,Dask,4133.47411156
616,2,Dask,4184.54694748
617,2,Dask,4225.481987
618,2,Dask,4241.79697037
619,2,Dask,4266.77417755
620,2,Dask,4336.01593971
621,2,Dask,4394.17219162
622,2,Dask,4590.27791023
623,2,Dask,4819.57602501
624,2,Dask,3517.96603203
625,2,Dask,3522.49002457
626,2,Dask,3568.44592094
627,2,Dask,3580.03997803
628,2,Dask,3595.6401825
629,2,Dask,3603.79695892
630,2,Dask,3611.98616028
631,2,Dask,3628.20696831
632,2,Dask,3634.47499275
633,2,Dask,3630.06305695
634,2,Dask,3644.22297478
635,2,Dask,3662.45317459
636,2,Dask,3653.17392349
637,2,Dask,3682.36088753
638,2,Dask,3701.86495781
639,2,Dask,3708.69207382
640,2,Dask,3711.57717705
641,2,Dask,3712.90802956
642,2,Dask,3720.58701515
643,2,Dask,3724.83801842
644,2,Dask,3758.31890106
645,2,Dask,3768.67818832
646,2,Dask,3778.25903893
647,2,Dask,3779.05988693
648,2,Dask,3785.58492661
649,2,Dask,3806.25391006
650,2,Dask,3809.70406532
651,2,Dask,3804.9120903
652,2,Dask,3830.76906204
653,2,Dask,3871.14500999
654,2,Dask,3870.97477913
655,2,Dask,3910.08400917
656,2,Dask,3914.26682472
657,2,Dask,3940.26708603
658,2,Dask,3989.39800262
659,2,Dask,4039.99209404
660,2,Dask,4028.47003937
661,2,Dask,4034.51299667
662,2,Dask,4041.3351059
663,2,Dask,4046.92602158
664,2,Dask,4054.24404144
665,2,Dask,4070.95694542
666,2,Dask,4201.52592659
667,2,Dask,4313.84396553
668,2,Dask,4355.24082184
669,2,Dask,4585.28399467
670,2,Dask,4628.86309624
671,2,Dask,4706.25209808
672,2,Dask,3575.44207573
673,2,Dask,3594.73109245
674,2,Dask,3609.02810097
675,2,Dask,3606.69898987
676,2,Dask,3633.25285912
677,2,Dask,3641.33310318
678,2,Dask,3630.57684898
679,2,Dask,3662.15014458
680,2,Dask,3656.11290932
681,2,Dask,3657.68194199
682,2,Dask,3669.0788269
683,2,Dask,3693.30692291
684,2,Dask,3681.6470623
685,2,Dask,3698.10199738
686,2,Dask,3676.07212067
687,2,Dask,3699.41711426
688,2,Dask,3709.60092545
689,2,Dask,3720.41201591
690,2,Dask,3730.62396049
691,2,Dask,3735.08000374
692,2,Dask,3734.32517052
693,2,Dask,3753.01098824
694,2,Dask,3747.30110168
695,2,Dask,3754.69017029
696,2,Dask,3760.37693024
697,2,Dask,3787.69207001
698,2,Dask,3786.62204742
699,2,Dask,3802.62494087
700,2,Dask,3815.56200981
701,2,Dask,3828.15384865
702,2,Dask,3886.33584976
703,2,Dask,3877.11811066
704,2,Dask,3899.66797829
705,2,Dask,3895.4000473
706,2,Dask,3946.35486603
707,2,Dask,3951.46489143
708,2,Dask,3961.96603775
709,2,Dask,3983.8449955
710,2,Dask,4004.29606438
711,2,Dask,4110.40902138
712,2,Dask,4120.81003189
713,2,Dask,4166.27907753
714,2,Dask,4170.20106316
715,2,Dask,4236.57298088
716,2,Dask,4321.66910172
717,2,Dask,4447.38578796
718,2,Dask,4755.9030056
719,2,Dask,5045.24183273
720,3,Dask,3590.94882011
721,3,Dask,3665.46392441
722,3,Dask,3675.04787445
723,3,Dask,3678.46512794
724,3,Dask,3705.84011078
725,3,Dask,3707.27992058
726,3,Dask,3711.14587784
727,3,Dask,3719.01297569
728,3,Dask,3726.5150547
729,3,Dask,3746.36316299
730,3,Dask,3760.6010437
731,3,Dask,3748.62194061
732,3,Dask,3765.90299606
733,3,Dask,3788.11001778
734,3,Dask,3808.84194374
735,3,Dask,3815.73295593
736,3,Dask,3815.68694115
737,3,Dask,3830.79195023
738,3,Dask,3841.21990204
739,3,Dask,3841.68291092
740,3,Dask,3855.58605194
741,3,Dask,3863.11912537
742,3,Dask,3852.38289833
743,3,Dask,3883.36110115
744,3,Dask,3879.68397141
745,3,Dask,3886.32321358
746,3,Dask,3874.78208542
747,3,Dask,3891.6349411
748,3,Dask,3893.44191551
749,3,Dask,3902.48012543
750,3,Dask,3900.55894852
751,3,Dask,3907.95493126
752,3,Dask,3932.543993
753,3,Dask,3993.3321476
754,3,Dask,3995.18084526
755,3,Dask,4007.87806511
756,3,Dask,4007.21812248
757,3,Dask,4041.58401489
758,3,Dask,4033.06698799
759,3,Dask,4042.20700264
760,3,Dask,4067.54112244
761,3,Dask,4073.38619232
762,3,Dask,4075.50621033
763,3,Dask,4093.40000153
764,3,Dask,4088.06300163
765,3,Dask,4111.68193817
766,3,Dask,4182.82198906
767,3,Dask,4321.25592232
768,3,Dask,3578.083992
769,3,Dask,3585.88314056
770,3,Dask,3604.13098335
771,3,Dask,3624.31502342
772,3,Dask,3642.6949501
773,3,Dask,3645.71595192
774,3,Dask,3654.60896492
775,3,Dask,3677.58488655
776,3,Dask,3667.80686378
777,3,Dask,3672.37496376
778,3,Dask,3691.84684753
779,3,Dask,3696.15101814
780,3,Dask,3736.07397079
781,3,Dask,3764.1980648
782,3,Dask,3759.74702835
783,3,Dask,3770.94221115
784,3,Dask,3769.27995682
785,3,Dask,3768.98789406
786,3,Dask,3777.26483345
787,3,Dask,3792.74010658
788,3,Dask,3794.03400421
789,3,Dask,3812.05701828
790,3,Dask,3811.77210808
791,3,Dask,3823.56214523
792,3,Dask,3881.28709793
793,3,Dask,3888.67211342
794,3,Dask,3879.15587425
795,3,Dask,3879.18305397
796,3,Dask,3887.59207726
797,3,Dask,3896.87180519
798,3,Dask,3914.11995888
799,3,Dask,3915.13299942
800,3,Dask,3922.50084877
801,3,Dask,3908.53691101
802,3,Dask,3924.72982407
803,3,Dask,3922.21498489
804,3,Dask,3938.30490112
805,3,Dask,3935.40096283
806,3,Dask,3937.58416176
807,3,Dask,3992.89917946
808,3,Dask,4023.56600761
809,3,Dask,4047.29509354
810,3,Dask,4059.07416344
811,3,Dask,4063.10391426
812,3,Dask,4082.43989944
813,3,Dask,4089.97988701
814,3,Dask,4882.97891617
815,3,Dask,5075.47092438
816,3,Dask,3615.37909508
817,3,Dask,3625.34189224
818,3,Dask,3638.97395134
819,3,Dask,3647.88103104
820,3,Dask,3650.73204041
821,3,Dask,3662.63890266
822,3,Dask,3666.62597656
823,3,Dask,3669.17610168
824,3,Dask,3691.61510468
825,3,Dask,3696.60496712
826,3,Dask,3696.04206085
827,3,Dask,3703.15599442
828,3,Dask,3702.12483406
829,3,Dask,3707.39889145
830,3,Dask,3702.82888412
831,3,Dask,3720.47495842
832,3,Dask,3723.36792946
833,3,Dask,3728.04498672
834,3,Dask,3743.77894402
835,3,Dask,3729.98595238
836,3,Dask,3743.4129715
837,3,Dask,3737.47181892
838,3,Dask,3761.17300987
839,3,Dask,3764.32204247
840,3,Dask,3761.20090485
841,3,Dask,3773.10705185
842,3,Dask,3781.75497055
843,3,Dask,3783.06698799
844,3,Dask,3793.21098328
845,3,Dask,3813.70902061
846,3,Dask,3824.13911819
847,3,Dask,3833.7469101
848,3,Dask,3850.16703606
849,3,Dask,3899.29580688
850,3,Dask,3895.39194107
851,3,Dask,3902.13012695
852,3,Dask,3912.46891022
853,3,Dask,3934.11898613
854,3,Dask,3943.3619976
855,3,Dask,3968.37687492
856,3,Dask,4042.79017448
857,3,Dask,4073.12607765
858,3,Dask,4230.42416573
859,3,Dask,4370.59211731
860,3,Dask,4534.05690193
861,3,Dask,4850.09407997
862,3,Dask,4874.24612045
863,3,Dask,4973.47402573
864,3,Dask,3499.98402596
865,3,Dask,3544.81220245
866,3,Dask,3559.70287323
867,3,Dask,3558.82406235
868,3,Dask,3579.19692993
869,3,Dask,3595.94297409
870,3,Dask,3623.81100655
871,3,Dask,3630.42187691
872,3,Dask,3633.02898407
873,3,Dask,3646.27814293
874,3,Dask,3661.64708138
875,3,Dask,3630.00392914
876,3,Dask,3663.55800629
877,3,Dask,3705.81316948
878,3,Dask,3689.19706345
879,3,Dask,3734.30800438
880,3,Dask,3796.60391808
881,3,Dask,3807.58500099
882,3,Dask,3827.78406143
883,3,Dask,3878.95298004
884,3,Dask,3898.60320091
885,3,Dask,4023.50282669
886,3,Dask,3733.15191269
887,3,Dask,3686.42187119
888,3,Dask,3771.71397209
889,3,Dask,3722.40996361
890,3,Dask,3821.90704346
891,3,Dask,3695.43504715
892,3,Dask,3830.44600487
893,3,Dask,4317.1339035
894,3,Dask,3822.24202156
895,3,Dask,3947.27802277
896,3,Dask,3921.27013206
897,3,Dask,3787.9550457
898,3,Dask,3880.26213646
899,3,Dask,3955.60789108
900,3,Dask,3917.88387299
901,3,Dask,3935.80889702
902,3,Dask,3859.49492455
903,3,Dask,3930.70101738
904,3,Dask,3867.28787422
905,3,Dask,4038.98000717
906,3,Dask,3921.44584656
907,3,Dask,4071.60806656
908,3,Dask,4076.50613785
909,3,Dask,4094.40302849
910,3,Dask,4286.92507744
911,3,Dask,4904.61707115
912,3,Dask,3565.79494476
913,3,Dask,3606.68802261
914,3,Dask,3619.15397644
915,3,Dask,3634.81903076
916,3,Dask,3647.70317078
917,3,Dask,3648.90408516
918,3,Dask,3641.35217667
919,3,Dask,3662.49895096
920,3,Dask,3650.14195442
921,3,Dask,3670.04418373
922,3,Dask,3678.84612083
923,3,Dask,3693.21990013
924,3,Dask,3694.22006607
925,3,Dask,3682.28507042
926,3,Dask,3680.9720993
927,3,Dask,3727.71310806
928,3,Dask,3751.15299225
929,3,Dask,3745.92781067
930,3,Dask,3757.08985329
