,Nodes,Framework,Duration
325,2,Dask,2979.13789749
326,2,Dask,2972.76306152
327,2,Dask,3141.94011688
328,2,Dask,3010.97297668
329,2,Dask,3256.85501099
330,2,Dask,3116.87588692
331,2,Dask,3138.56005669
332,2,Dask,3095.59202194
333,2,Dask,3085.1650238
334,2,Dask,3058.58588219
335,2,Dask,3381.09397888
336,2,Dask,2939.30387497
337,2,Dask,3005.37514687
338,2,Dask,3006.30688667
339,2,Dask,3016.18599892
340,2,Dask,3024.22499657
341,2,Dask,3049.11899567
342,2,Dask,3082.38101006
343,2,Dask,3084.62500572
344,2,Dask,3116.94693565
345,2,Dask,3173.41518402
346,2,Dask,3415.4651165
347,2,Dask,3499.88698959
348,2,Dask,2949.99408722
349,2,Dask,2932.38306046
350,2,Dask,2953.07707787
351,2,Dask,2988.9318943
352,2,Dask,3011.80195808
353,2,Dask,3039.44611549
354,2,Dask,3039.2138958
355,2,Dask,3038.54489326
356,2,Dask,3116.79816246
357,2,Dask,3082.76486397
358,2,Dask,3407.13191032
359,2,Dask,3647.5288868
360,2,Dask,2934.99016762
361,2,Dask,2975.62193871
362,2,Dask,3009.3691349
363,2,Dask,3022.12405205
364,2,Dask,3028.57995033
365,2,Dask,3029.06298637
366,2,Dask,3075.46591759
367,2,Dask,3108.73198509
368,2,Dask,3069.25487518
369,2,Dask,3129.94098663
370,2,Dask,3394.97280121
371,2,Dask,3357.213974
372,2,Dask,2928.84516716
373,2,Dask,3000.69713593
374,2,Dask,2995.74899673
375,2,Dask,3019.79398727
376,2,Dask,3016.46304131
377,2,Dask,3090.76285362
378,2,Dask,3054.24189568
379,2,Dask,3109.64179039
380,2,Dask,3092.5321579
381,2,Dask,3101.27305984
382,2,Dask,3406.91208839
383,2,Dask,3319.43511963
384,2,Dask,2914.33811188
385,2,Dask,2949.47195053
386,2,Dask,2950.64496994
387,2,Dask,2963.58203888
388,2,Dask,3020.58196068
389,2,Dask,3060.21595001
390,2,Dask,3069.42200661
391,2,Dask,3085.65306664
392,2,Dask,3107.91301727
393,2,Dask,3111.49811745
394,2,Dask,3387.36510277
395,2,Dask,3390.46001434
396,2,Dask,2964.93387222
397,2,Dask,2933.88199806
398,2,Dask,2968.93286705
399,2,Dask,2970.01504898
400,2,Dask,3012.5579834
401,2,Dask,3076.36499405
402,2,Dask,3063.94219398
403,2,Dask,3111.64498329
404,2,Dask,3104.02011871
405,2,Dask,3123.52490425
406,2,Dask,3408.9820385
407,2,Dask,3504.12678719
408,2,Dask,2913.55395317
409,2,Dask,2925.33612251
410,2,Dask,2977.45513916
411,2,Dask,3013.19718361
412,2,Dask,3177.92701721
413,2,Dask,3042.33789444
414,2,Dask,3071.58279419
415,2,Dask,3141.23487473
416,2,Dask,3137.57586479
417,2,Dask,3172.88804054
418,2,Dask,3400.79402924
419,2,Dask,3458.83989334
420,2,Dask,2953.50289345
421,2,Dask,3015.44284821
422,2,Dask,2986.38701439
423,2,Dask,3110.5799675
424,2,Dask,3087.3041153
425,2,Dask,3106.13322258
426,2,Dask,3113.76190186
427,2,Dask,3336.59696579
428,2,Dask,3128.07703018
429,2,Dask,3428.32899094
430,2,Dask,3082.06415176
431,2,Dask,3384.05990601
432,2,Dask,3142.40598679
433,2,Dask,3058.72106552
434,2,Dask,2983.72817039
435,2,Dask,2996.02293968
436,2,Dask,3019.94299889
437,2,Dask,3038.34891319
438,2,Dask,3061.8262291
439,2,Dask,3359.05694962
440,2,Dask,3093.55092049
441,2,Dask,3144.17409897
442,2,Dask,3162.97483444
443,2,Dask,3312.6502037
444,2,Dask,2972.90015221
445,2,Dask,2996.8290329
446,2,Dask,3039.52002525
447,2,Dask,3021.03495598
448,2,Dask,3049.8020649
449,2,Dask,3108.2918644
450,2,Dask,3038.55800629
451,2,Dask,2989.00413513
452,2,Dask,3061.89799309
453,2,Dask,3082.83782005
454,2,Dask,3371.48809433
455,2,Dask,3321.71916962
456,2,Dask,2934.83090401
457,2,Dask,2979.55513
458,2,Dask,3069.8158741
459,2,Dask,3026.84903145
460,2,Dask,3029.29615974
461,2,Dask,3007.94100761
462,2,Dask,3075.52313805
463,2,Dask,3133.90398026
464,2,Dask,3130.23400307
465,2,Dask,3438.30680847
466,2,Dask,3404.95181084
467,2,Dask,3304.13818359
468,2,Dask,3025.54512024
469,2,Dask,2967.1561718
470,2,Dask,2988.7149334
471,2,Dask,3028.07712555
472,2,Dask,3040.55595398
473,2,Dask,3065.86790085
474,2,Dask,3053.85494232
475,2,Dask,3077.77881622
476,2,Dask,3116.26291275
477,2,Dask,3470.96800804
478,2,Dask,3359.48991776
479,2,Dask,3281.61001205
480,2,Dask,2979.96592522
481,2,Dask,2995.49984932
482,2,Dask,3024.68490601
483,2,Dask,3038.14506531
484,2,Dask,3045.21989822
485,2,Dask,3069.44489479
486,2,Dask,3082.29899406
487,2,Dask,3103.84583473
488,2,Dask,3146.48509026
489,2,Dask,3153.33795547
490,2,Dask,3242.49315262
491,2,Dask,3558.33697319
492,2,Dask,2987.1070385
493,2,Dask,3012.37297058
494,2,Dask,2994.55189705
495,2,Dask,3026.49402618
496,2,Dask,3042.07801819
497,2,Dask,3047.21689224
498,2,Dask,3038.79404068
499,2,Dask,3132.79485703
500,2,Dask,3111.24181747
501,2,Dask,3003.43108177
502,2,Dask,3100.17299652
503,2,Dask,3710.88409424
504,2,Dask,2954.39887047
505,2,Dask,3024.70397949
506,2,Dask,3011.11102104
507,2,Dask,2985.05401611
508,2,Dask,3043.73693466
509,2,Dask,3021.99792862
510,2,Dask,3004.35590744
511,2,Dask,3090.63100815
512,2,Dask,3085.68000793
513,2,Dask,3099.64895248
514,2,Dask,3104.3150425
515,2,Dask,3714.00594711
516,2,Dask,2968.12987328
517,2,Dask,3004.62317467
518,2,Dask,2999.81212616
519,2,Dask,2972.80216217
520,2,Dask,3095.43013573
521,2,Dask,3047.16300964
522,2,Dask,3015.2490139
523,2,Dask,3100.88706017
524,2,Dask,3091.26400948
525,2,Dask,3119.6680069
526,2,Dask,3103.703022
527,2,Dask,3687.03222275
528,2,Dask,2940.23704529
529,2,Dask,2952.85391808
530,2,Dask,2987.18500137
531,2,Dask,2995.41211128
532,2,Dask,3023.46801758
533,2,Dask,3025.8769989
534,2,Dask,3032.92703629
535,2,Dask,3096.87185287
536,2,Dask,3117.88105965
537,2,Dask,3124.36890602
538,2,Dask,3259.4101429
539,2,Dask,3379.65893745
540,2,Dask,2941.58697128
541,2,Dask,2954.91313934
542,2,Dask,2953.13811302
543,2,Dask,2991.77408218
544,2,Dask,2975.8040905
545,2,Dask,3029.31404114
546,2,Dask,3034.59501266
547,2,Dask,3098.01101685
548,2,Dask,3081.79306984
549,2,Dask,3096.73714638
550,2,Dask,3485.3618145
551,2,Dask,3373.89397621
552,2,Dask,2878.81684303
553,2,Dask,2958.61196518
554,2,Dask,2929.19778824
555,2,Dask,2961.66610718
556,2,Dask,2952.09288597
557,2,Dask,3046.89598083
558,2,Dask,3107.05709457
559,2,Dask,3093.02783012
560,2,Dask,3079.02288437
561,2,Dask,3110.06808281
562,2,Dask,3363.16800117
563,2,Dask,3502.19011307
564,2,Dask,2875.76603889
565,2,Dask,2966.19296074
566,2,Dask,3020.89190483
567,2,Dask,2947.27396965
568,2,Dask,3011.30199432
569,2,Dask,3082.27300644
570,2,Dask,3110.01515388
571,2,Dask,3099.13492203
572,2,Dask,3082.28993416
573,2,Dask,3210.97517014
574,2,Dask,3354.28309441
575,2,Dask,3477.67782211
576,2,Dask,2989.49885368
577,2,Dask,2992.68698692
578,2,Dask,3006.45399094
579,2,Dask,3021.82006836
580,2,Dask,3036.14211082
581,2,Dask,3053.36213112
582,2,Dask,3081.04681969
583,2,Dask,3110.07404327
584,2,Dask,3118.41797829
585,2,Dask,3120.68510056
586,2,Dask,3140.2118206
587,2,Dask,3719.43902969
588,2,Dask,2984.30204391
589,2,Dask,2985.54110527
590,2,Dask,3017.03500748
591,2,Dask,2986.74082756
592,2,Dask,3017.04382896
593,2,Dask,3039.07299042
594,2,Dask,3065.34814835
595,2,Dask,3051.9258976
596,2,Dask,3074.06687737
597,2,Dask,3094.82097626
598,2,Dask,3198.57406616
599,2,Dask,3511.04402542
600,2,Dask,2942.69609451
601,2,Dask,3017.58313179
602,2,Dask,2993.66211891
603,2,Dask,3023.22602272
604,2,Dask,3009.29498672
605,2,Dask,3135.60795784
606,2,Dask,3046.66399956
607,2,Dask,3053.61104012
608,2,Dask,3072.76511192
609,2,Dask,3101.41015053
610,2,Dask,3101.53508186
611,2,Dask,3355.78608513
612,2,Dask,2925.76003075
613,2,Dask,3001.557827
614,2,Dask,2981.37307167
615,2,Dask,3003.19600105
616,2,Dask,2987.5330925
617,2,Dask,3040.3649807
618,2,Dask,3053.47704887
619,2,Dask,3147.06110954
620,2,Dask,3120.91088295
621,2,Dask,3093.54305267
622,2,Dask,3432.83200264
623,2,Dask,3321.74491882
624,2,Dask,2940.74487686
625,2,Dask,2947.45492935
626,2,Dask,2960.08610725
627,2,Dask,2980.98492622
628,2,Dask,3021.29721642
629,2,Dask,3026.17907524
630,2,Dask,3053.70092392
631,2,Dask,3074.89299774
632,2,Dask,3094.78998184
633,2,Dask,3105.74817657
634,2,Dask,3126.38401985
635,2,Dask,3518.9409256
636,2,Dask,2919.1198349
637,2,Dask,2882.19404221
638,2,Dask,2945.49894333
639,2,Dask,2965.66104889
640,2,Dask,2948.49705696
641,2,Dask,3053.71212959
642,2,Dask,3034.45792198
643,2,Dask,3080.74998856
644,2,Dask,3129.59885597
645,2,Dask,3169.07310486
646,2,Dask,3375.72097778
647,2,Dask,3357.13601112
648,2,Dask,2897.30787277
649,2,Dask,2901.62706375
650,2,Dask,2937.48879433
651,2,Dask,3065.3090477
652,2,Dask,3088.22894096
653,2,Dask,3076.28297806
654,2,Dask,3067.46196747
655,2,Dask,3146.83508873
656,2,Dask,2982.13100433
657,2,Dask,3139.86492157
658,2,Dask,3361.62996292
659,2,Dask,3354.83503342
660,2,Dask,2895.65420151
661,2,Dask,2952.4140358
662,2,Dask,2950.21796227
663,2,Dask,2965.06595612
664,2,Dask,3022.80497551
665,2,Dask,3061.9199276
666,2,Dask,3109.65585709
667,2,Dask,3003.41916084
668,2,Dask,3058.71391296
669,2,Dask,3092.17596054
670,2,Dask,3036.6089344
671,2,Dask,3341.57085419
672,2,Dask,2970.14904022
673,2,Dask,2980.56006432
674,2,Dask,3026.87597275
675,2,Dask,2994.75002289
676,2,Dask,3001.39904022
677,2,Dask,3005.57303429
678,2,Dask,3019.51503754
679,2,Dask,3055.90486526
680,2,Dask,3103.14393044
681,2,Dask,3133.25095177
682,2,Dask,3265.5570507
683,2,Dask,3430.80496788
684,2,Dask,2917.30499268
685,2,Dask,2917.49119759
686,2,Dask,2971.76599503
687,2,Dask,2979.74586487
688,2,Dask,3001.60002708
689,2,Dask,3012.37297058
690,2,Dask,2987.43200302
691,2,Dask,3069.93293762
692,2,Dask,3150.3059864
693,2,Dask,3092.61393547
694,2,Dask,3237.4830246
695,2,Dask,3363.09409142
696,2,Dask,2958.98604393
697,2,Dask,2969.41304207
698,2,Dask,2952.06999779
699,2,Dask,3007.41004944
700,2,Dask,3052.79421806
701,2,Dask,3012.97187805
702,2,Dask,3004.86111641
703,2,Dask,3093.66393089
704,2,Dask,3103.60598564
705,2,Dask,3114.61305618
706,2,Dask,3295.52006721
707,2,Dask,3285.18295288
708,2,Dask,2972.60308266
709,2,Dask,2993.81709099
710,2,Dask,3104.48002815
711,2,Dask,2984.63582993
712,2,Dask,3001.13201141
713,2,Dask,2989.14790154
714,2,Dask,3021.4600563
715,2,Dask,3025.84600449
716,2,Dask,3034.36589241
717,2,Dask,3158.58793259
718,2,Dask,3085.64090729
719,2,Dask,3324.63479042
720,3,Dask,2967.41390228
721,3,Dask,2970.81613541
722,3,Dask,2980.44109344
723,3,Dask,2983.91580582
724,3,Dask,2999.96900558
725,3,Dask,3035.36915779
726,3,Dask,3060.19711494
727,3,Dask,3088.37008476
728,3,Dask,3103.57189178
729,3,Dask,3119.29106712
730,3,Dask,3337.46194839
731,3,Dask,3410.26210785
732,3,Dask,2954.86187935
733,3,Dask,2961.06600761
734,3,Dask,2960.91485023
735,3,Dask,2961.93313599
736,3,Dask,2996.23394012
737,3,Dask,2976.4649868
738,3,Dask,3022.31907845
739,3,Dask,3086.80796623
740,3,Dask,3072.55911827
741,3,Dask,3120.43404579
742,3,Dask,3329.81801033
743,3,Dask,3462.56089211
744,3,Dask,2990.59486389
745,3,Dask,2970.70384026
746,3,Dask,2967.82803535
747,3,Dask,2981.22596741
748,3,Dask,3057.49487877
749,3,Dask,3034.82985497
750,3,Dask,3277.29105949
751,3,Dask,3085.26396751
752,3,Dask,3139.0171051
753,3,Dask,3095.16310692
754,3,Dask,3179.29410934
755,3,Dask,3401.68595314
756,3,Dask,2967.97609329
757,3,Dask,2972.44000435
758,3,Dask,2975.40211678
759,3,Dask,3036.06891632
760,3,Dask,3019.17815208
761,3,Dask,2978.72185707
762,3,Dask,3093.04618835
763,3,Dask,3083.16802979
764,3,Dask,3113.54589462
765,3,Dask,3097.40304947
766,3,Dask,3097.09596634
767,3,Dask,3372.69878387
768,3,Dask,2959.78593826
769,3,Dask,2986.07110977
770,3,Dask,3009.46378708
771,3,Dask,3009.56487656
772,3,Dask,3017.99082756
773,3,Dask,3096.18401527
774,3,Dask,3109.16495323
775,3,Dask,3128.76796722
776,3,Dask,3150.68697929
777,3,Dask,3155.45105934
778,3,Dask,3307.60717392
779,3,Dask,3433.14504623
780,3,Dask,2933.70318413
781,3,Dask,2927.16813087
782,3,Dask,2961.50708199
783,3,Dask,3011.50107384
784,3,Dask,3016.7620182
785,3,Dask,3047.28984833
786,3,Dask,3070.76406479
787,3,Dask,3094.73490715
788,3,Dask,3085.09516716
789,3,Dask,3143.57304573
790,3,Dask,3291.70107841
791,3,Dask,3386.04998589
792,3,Dask,2944.6117878
793,3,Dask,2983.95299911
794,3,Dask,2982.18798637
795,3,Dask,3031.76188469
796,3,Dask,3034.67798233
797,3,Dask,3088.66000175
798,3,Dask,3125.2989769
799,3,Dask,3126.77907944
800,3,Dask,3190.8121109
801,3,Dask,3160.353899
802,3,Dask,3071.24900818
803,3,Dask,3310.87589264
804,3,Dask,2950.45399666
805,3,Dask,2979.13789749
806,3,Dask,2972.76306152
807,3,Dask,3141.94011688
808,3,Dask,3010.97297668
809,3,Dask,3256.85501099
810,3,Dask,3116.87588692
811,3,Dask,3138.56005669
812,3,Dask,3095.59202194
813,3,Dask,3085.1650238
814,3,Dask,3058.58588219
815,3,Dask,3381.09397888
816,3,Dask,2939.30387497
817,3,Dask,3005.37514687
818,3,Dask,3006.30688667
819,3,Dask,3016.18599892
820,3,Dask,3024.22499657
821,3,Dask,3049.11899567
822,3,Dask,3082.38101006
823,3,Dask,3084.62500572
824,3,Dask,3116.94693565
825,3,Dask,3173.41518402
826,3,Dask,3415.4651165
827,3,Dask,3499.88698959
828,3,Dask,2949.99408722
829,3,Dask,2932.38306046
830,3,Dask,2953.07707787
831,3,Dask,2988.9318943
832,3,Dask,3011.80195808
833,3,Dask,3039.44611549
834,3,Dask,3039.2138958
835,3,Dask,3038.54489326
836,3,Dask,3116.79816246
837,3,Dask,3082.76486397
838,3,Dask,3407.13191032
839,3,Dask,3647.5288868
840,3,Dask,2934.99016762
841,3,Dask,2975.62193871
842,3,Dask,3009.3691349
843,3,Dask,3022.12405205
844,3,Dask,3028.57995033
845,3,Dask,3029.06298637
846,3,Dask,3075.46591759
847,3,Dask,3108.73198509
848,3,Dask,3069.25487518
849,3,Dask,3129.94098663
850,3,Dask,3394.97280121
851,3,Dask,3357.213974
852,3,Dask,2928.84516716
853,3,Dask,3000.69713593
854,3,Dask,2995.74899673
855,3,Dask,3019.79398727
856,3,Dask,3016.46304131
857,3,Dask,3090.76285362
858,3,Dask,3054.24189568
859,3,Dask,3109.64179039
860,3,Dask,3092.5321579
861,3,Dask,3101.27305984
862,3,Dask,3406.91208839
863,3,Dask,3319.43511963
864,3,Dask,2914.33811188
865,3,Dask,2949.47195053
866,3,Dask,2950.64496994
867,3,Dask,2963.58203888
868,3,Dask,3020.58196068
869,3,Dask,3060.21595001
870,3,Dask,3069.42200661
871,3,Dask,3085.65306664
872,3,Dask,3107.91301727
873,3,Dask,3111.49811745
874,3,Dask,3387.36510277
875,3,Dask,3390.46001434
876,3,Dask,2964.93387222
877,3,Dask,2933.88199806
878,3,Dask,2968.93286705
879,3,Dask,2970.01504898
880,3,Dask,3012.5579834
881,3,Dask,3076.36499405
882,3,Dask,3063.94219398
883,3,Dask,3111.64498329
884,3,Dask,3104.02011871
885,3,Dask,3123.52490425
886,3,Dask,3408.9820385
887,3,Dask,3504.12678719
888,3,Dask,2913.55395317
889,3,Dask,2925.33612251
890,3,Dask,2977.45513916
891,3,Dask,3013.19718361
892,3,Dask,3177.92701721
893,3,Dask,3042.33789444
894,3,Dask,3071.58279419
895,3,Dask,3141.23487473
896,3,Dask,3137.57586479
897,3,Dask,3172.88804054
898,3,Dask,3400.79402924
899,3,Dask,3458.83989334
900,3,Dask,2953.50289345
901,3,Dask,3015.44284821
902,3,Dask,2986.38701439
903,3,Dask,3110.5799675
904,3,Dask,3087.3041153
905,3,Dask,3106.13322258
906,3,Dask,3113.76190186
907,3,Dask,3336.59696579
908,3,Dask,3128.07703018
909,3,Dask,3428.32899094
910,3,Dask,3082.06415176
911,3,Dask,3384.05990601
912,3,Dask,3142.40598679
913,3,Dask,3058.72106552
914,3,Dask,2983.72817039
915,3,Dask,2996.02293968
916,3,Dask,3019.94299889
917,3,Dask,3038.34891319
918,3,Dask,3061.8262291
919,3,Dask,3359.05694962
920,3,Dask,3093.55092049
921,3,Dask,3144.17409897
922,3,Dask,3162.97483444
923,3,Dask,3312.6502037
924,3,Dask,2972.90015221
925,3,Dask,2996.8290329
926,3,Dask,3039.52002525
927,3,Dask,3021.03495598
928,3,Dask,3049.8020649
929,3,Dask,3108.2918644
930,3,Dask,3038.55800629
931,3,Dask,2989.00413513
