,Duration,Framework,Nodes
0,6769,Spark,1
1,7467,Spark,1
2,7481,Spark,1
3,7920,Spark,1
4,8039,Spark,1
5,8384,Spark,1
6,8450,Spark,1
7,8476,Spark,1
8,8831,Spark,1
9,9106,Spark,1
10,9133,Spark,1
11,9158,Spark,1
12,9181,Spark,1
13,9237,Spark,1
14,9246,Spark,1
15,9305,Spark,1
16,9310,Spark,1
17,9326,Spark,1
18,9391,Spark,1
19,9533,Spark,1
20,9720,Spark,1
21,9912,Spark,1
22,10212,Spark,1
23,10212,Spark,1
24,7630,Spark,1
25,7666,Spark,1
26,7935,Spark,1
27,8065,Spark,1
28,8270,Spark,1
29,8338,Spark,1
30,8499,Spark,1
31,8640,Spark,1
32,8973,Spark,1
33,9021,Spark,1
34,9027,Spark,1
35,9144,Spark,1
36,9204,Spark,1
37,9259,Spark,1
38,9551,Spark,1
39,9686,Spark,1
40,9785,Spark,1
41,9801,Spark,1
42,9880,Spark,1
43,9910,Spark,1
44,9941,Spark,1
45,10009,Spark,1
46,10109,Spark,1
47,10247,Spark,1
48,7468,Spark,1
49,7517,Spark,1
50,7889,Spark,1
51,7914,Spark,1
52,8165,Spark,1
53,8237,Spark,1
54,8441,Spark,1
55,8489,Spark,1
56,8564,Spark,1
57,8818,Spark,1
58,9043,Spark,1
59,9165,Spark,1
60,9179,Spark,1
61,9229,Spark,1
62,9282,Spark,1
63,9349,Spark,1
64,9370,Spark,1
65,9375,Spark,1
66,9434,Spark,1
67,9483,Spark,1
68,9492,Spark,1
69,10194,Spark,1
70,10408,Spark,1
71,10454,Spark,1
72,7486,Spark,1
73,7863,Spark,1
74,8182,Spark,1
75,8266,Spark,1
76,8439,Spark,1
77,8440,Spark,1
78,8549,Spark,1
79,8549,Spark,1
80,8622,Spark,1
81,8664,Spark,1
82,8783,Spark,1
83,8924,Spark,1
84,9143,Spark,1
85,9212,Spark,1
86,9344,Spark,1
87,9404,Spark,1
88,9414,Spark,1
89,9414,Spark,1
90,9414,Spark,1
91,9450,Spark,1
92,9550,Spark,1
93,9995,Spark,1
94,10207,Spark,1
95,10357,Spark,1
96,7451,Spark,1
97,7541,Spark,1
98,8404,Spark,1
99,8611,Spark,1
100,8706,Spark,1
101,8915,Spark,1
102,8969,Spark,1
103,9058,Spark,1
104,9065,Spark,1
105,9173,Spark,1
106,9213,Spark,1
107,9315,Spark,1
108,9401,Spark,1
109,9539,Spark,1
110,9630,Spark,1
111,9702,Spark,1
112,9715,Spark,1
113,9748,Spark,1
114,9752,Spark,1
115,9810,Spark,1
116,9853,Spark,1
117,10440,Spark,1
118,10650,Spark,1
119,10703,Spark,1
