,Duration,Framework,Nodes
0,7.39159989357,RADICAL-Pilot,1
1,7.26810002327,RADICAL-Pilot,1
2,7.53229999542,RADICAL-Pilot,1
3,7.51909995079,RADICAL-Pilot,1
4,7.50209999084,RADICAL-Pilot,1
5,7.38229990005,RADICAL-Pilot,1
6,7.57009983063,RADICAL-Pilot,1
7,7.55250000954,RADICAL-Pilot,1
8,7.53480005264,RADICAL-Pilot,1
9,8.21850013733,RADICAL-Pilot,1
10,7.60920000076,RADICAL-Pilot,1
11,7.64770007133,RADICAL-Pilot,1
12,7.55840015411,RADICAL-Pilot,1
13,8.62720012665,RADICAL-Pilot,1
14,7.52700018883,RADICAL-Pilot,1
15,7.64490008354,RADICAL-Pilot,1
16,7.67330002785,RADICAL-Pilot,1
17,7.22299981117,RADICAL-Pilot,1
18,7.85220003128,RADICAL-Pilot,1
19,7.18009996414,RADICAL-Pilot,1
20,7.48210000992,RADICAL-Pilot,1
21,7.49319982529,RADICAL-Pilot,1
22,7.20249986649,RADICAL-Pilot,1
23,7.97499990463,RADICAL-Pilot,1
24,11.5978000164,RADICAL-Pilot,1
25,11.4758999348,RADICAL-Pilot,1
26,11.6389000416,RADICAL-Pilot,1
27,11.8306000233,RADICAL-Pilot,1
28,11.7084000111,RADICAL-Pilot,1
29,11.6932001114,RADICAL-Pilot,1
30,11.6747999191,RADICAL-Pilot,1
31,11.6570000648,RADICAL-Pilot,1
32,11.5335001945,RADICAL-Pilot,1
33,11.7207000256,RADICAL-Pilot,1
34,11.7130000591,RADICAL-Pilot,1
35,12.1603000164,RADICAL-Pilot,1
36,11.8722999096,RADICAL-Pilot,1
37,11.8292000294,RADICAL-Pilot,1
38,11.7332999706,RADICAL-Pilot,1
39,11.8482000828,RADICAL-Pilot,1
40,12.0847001076,RADICAL-Pilot,1
41,11.5371000767,RADICAL-Pilot,1
42,11.5592000484,RADICAL-Pilot,1
43,11.3877000809,RADICAL-Pilot,1
44,11.8955998421,RADICAL-Pilot,1
45,11.8035001755,RADICAL-Pilot,1
46,11.5171000957,RADICAL-Pilot,1
47,11.7811999321,RADICAL-Pilot,1
48,8.08389997482,RADICAL-Pilot,1
49,7.35969996452,RADICAL-Pilot,1
50,8.23010015488,RADICAL-Pilot,1
51,8.21250009537,RADICAL-Pilot,1
52,7.38899993896,RADICAL-Pilot,1
53,7.37380003929,RADICAL-Pilot,1
54,7.45709991455,RADICAL-Pilot,1
55,7.33800005913,RADICAL-Pilot,1
56,8.12439990044,RADICAL-Pilot,1
57,7.40089988708,RADICAL-Pilot,1
58,7.50209999084,RADICAL-Pilot,1
59,7.43619990349,RADICAL-Pilot,1
60,7.45090007782,RADICAL-Pilot,1
61,7.51699995995,RADICAL-Pilot,1
62,7.52649998665,RADICAL-Pilot,1
63,7.64209985733,RADICAL-Pilot,1
64,8.07520008087,RADICAL-Pilot,1
65,7.21459984779,RADICAL-Pilot,1
66,7.33929991722,RADICAL-Pilot,1
67,7.27340006828,RADICAL-Pilot,1
68,8.18260002136,RADICAL-Pilot,1
69,7.59360003471,RADICAL-Pilot,1
70,7.29600000381,RADICAL-Pilot,1
71,7.46169996262,RADICAL-Pilot,1
72,7.6126999855,RADICAL-Pilot,1
73,7.58979988098,RADICAL-Pilot,1
74,7.75370001793,RADICAL-Pilot,1
75,7.74029994011,RADICAL-Pilot,1
76,7.82730007172,RADICAL-Pilot,1
77,7.70749998093,RADICAL-Pilot,1
78,7.58770012856,RADICAL-Pilot,1
79,7.77649998665,RADICAL-Pilot,1
80,8.15789985657,RADICAL-Pilot,1
81,7.6305000782,RADICAL-Pilot,1
82,7.87409996986,RADICAL-Pilot,1
83,7.68120002747,RADICAL-Pilot,1
84,7.84750008583,RADICAL-Pilot,1
85,7.75699996948,RADICAL-Pilot,1
86,7.97659993172,RADICAL-Pilot,1
87,8.00760006905,RADICAL-Pilot,1
88,7.54589986801,RADICAL-Pilot,1
89,7.56850004196,RADICAL-Pilot,1
90,7.82229995728,RADICAL-Pilot,1
91,7.83759999275,RADICAL-Pilot,1
92,7.70609998703,RADICAL-Pilot,1
93,7.52460002899,RADICAL-Pilot,1
94,7.79629993439,RADICAL-Pilot,1
95,7.91389989853,RADICAL-Pilot,1
96,7.46940016747,RADICAL-Pilot,1
97,7.34579992294,RADICAL-Pilot,1
98,7.40790009499,RADICAL-Pilot,1
99,8.10090017319,RADICAL-Pilot,1
100,7.4795999527,RADICAL-Pilot,1
101,7.46550011635,RADICAL-Pilot,1
102,7.4468998909,RADICAL-Pilot,1
103,7.43050003052,RADICAL-Pilot,1
104,7.81469988823,RADICAL-Pilot,1
105,7.39010000229,RADICAL-Pilot,1
106,7.69560003281,RADICAL-Pilot,1
107,7.52460002899,RADICAL-Pilot,1
108,7.64179992676,RADICAL-Pilot,1
109,7.60589981079,RADICAL-Pilot,1
110,7.51309990883,RADICAL-Pilot,1
111,7.62669992447,RADICAL-Pilot,1
112,7.55499982834,RADICAL-Pilot,1
113,7.19779992104,RADICAL-Pilot,1
114,7.32730007172,RADICAL-Pilot,1
115,7.35939979553,RADICAL-Pilot,1
116,7.96990013123,RADICAL-Pilot,1
117,7.57760000229,RADICAL-Pilot,1
118,7.2787001133,RADICAL-Pilot,1
119,8.25780010223,RADICAL-Pilot,1
120,8.20100021362,RADICAL-Pilot,1
