,Duration,Framework,Nodes
0,22.9862999916,RADICAL-Pilot,1
1,25.1717000008,RADICAL-Pilot,1
2,25.4989001751,RADICAL-Pilot,1
3,24.8682999611,RADICAL-Pilot,1
4,24.9453001022,RADICAL-Pilot,1
5,21.1077001095,RADICAL-Pilot,1
6,25.2955999374,RADICAL-Pilot,1
7,24.7678000927,RADICAL-Pilot,1
8,24.1397998333,RADICAL-Pilot,1
9,21.9091999531,RADICAL-Pilot,1
10,19.4207999706,RADICAL-Pilot,1
11,23.6141998768,RADICAL-Pilot,1
12,21.5353999138,RADICAL-Pilot,1
13,21.0447998047,RADICAL-Pilot,1
14,21.9656999111,RADICAL-Pilot,1
15,18.9744000435,RADICAL-Pilot,1
16,19.1952998638,RADICAL-Pilot,1
17,24.6165001392,RADICAL-Pilot,1
18,25.5472002029,RADICAL-Pilot,1
19,25.0729999542,RADICAL-Pilot,1
20,24.2888998985,RADICAL-Pilot,1
21,20.2010998726,RADICAL-Pilot,1
22,24.2894999981,RADICAL-Pilot,1
23,25.0713000298,RADICAL-Pilot,1
24,24.3991999626,RADICAL-Pilot,1
25,25.5802001953,RADICAL-Pilot,1
26,24.7000999451,RADICAL-Pilot,1
27,25.9844999313,RADICAL-Pilot,1
28,25.0573000908,RADICAL-Pilot,1
29,21.4170999527,RADICAL-Pilot,1
30,24.0985000134,RADICAL-Pilot,1
31,24.2706999779,RADICAL-Pilot,1
32,23.9443001747,RADICAL-Pilot,1
33,25.3282999992,RADICAL-Pilot,1
34,23.8336999416,RADICAL-Pilot,1
35,22.7163000107,RADICAL-Pilot,1
36,23.4410998821,RADICAL-Pilot,1
37,21.2467999458,RADICAL-Pilot,1
38,21.2634999752,RADICAL-Pilot,1
39,21.1804001331,RADICAL-Pilot,1
40,19.9959001541,RADICAL-Pilot,1
41,25.2311999798,RADICAL-Pilot,1
42,23.4447999001,RADICAL-Pilot,1
43,25.179199934,RADICAL-Pilot,1
44,21.4812998772,RADICAL-Pilot,1
45,23.2088000774,RADICAL-Pilot,1
46,24.5039999485,RADICAL-Pilot,1
47,25.0703001022,RADICAL-Pilot,1
48,25.4941000938,RADICAL-Pilot,1
49,25.2669000626,RADICAL-Pilot,1
50,21.4824001789,RADICAL-Pilot,1
51,25.5736000538,RADICAL-Pilot,1
52,25.6531000137,RADICAL-Pilot,1
53,23.0090000629,RADICAL-Pilot,1
54,23.4817998409,RADICAL-Pilot,1
55,23.0564000607,RADICAL-Pilot,1
56,25.0345001221,RADICAL-Pilot,1
57,24.4076001644,RADICAL-Pilot,1
58,21.222700119,RADICAL-Pilot,1
59,25.4188001156,RADICAL-Pilot,1
60,25.7461998463,RADICAL-Pilot,1
61,23.6528000832,RADICAL-Pilot,1
62,23.4705998898,RADICAL-Pilot,1
63,19.4753000736,RADICAL-Pilot,1
64,19.9953999519,RADICAL-Pilot,1
65,24.9179000854,RADICAL-Pilot,1
66,25.4493000507,RADICAL-Pilot,1
67,25.2727000713,RADICAL-Pilot,1
68,23.0808999538,RADICAL-Pilot,1
69,20.1972999573,RADICAL-Pilot,1
70,24.9948000908,RADICAL-Pilot,1
71,24.2624001503,RADICAL-Pilot,1
72,25.3134999275,RADICAL-Pilot,1
73,25.6898999214,RADICAL-Pilot,1
74,22.4007999897,RADICAL-Pilot,1
75,22.8791999817,RADICAL-Pilot,1
76,21.7509999275,RADICAL-Pilot,1
77,25.5441999435,RADICAL-Pilot,1
78,24.7141001225,RADICAL-Pilot,1
79,25.3898999691,RADICAL-Pilot,1
80,25.0625998974,RADICAL-Pilot,1
81,23.431499958,RADICAL-Pilot,1
82,23.647300005,RADICAL-Pilot,1
83,22.92689991,RADICAL-Pilot,1
84,25.6639997959,RADICAL-Pilot,1
85,22.6630001068,RADICAL-Pilot,1
86,20.9739999771,RADICAL-Pilot,1
87,20.089099884,RADICAL-Pilot,1
88,22.4145998955,RADICAL-Pilot,1
89,25.040199995,RADICAL-Pilot,1
90,25.1621000767,RADICAL-Pilot,1
91,24.4890999794,RADICAL-Pilot,1
92,21.5947999954,RADICAL-Pilot,1
93,23.4256999493,RADICAL-Pilot,1
94,24.0123999119,RADICAL-Pilot,1
95,25.3871998787,RADICAL-Pilot,1
96,25.2042000294,RADICAL-Pilot,1
97,25.9864997864,RADICAL-Pilot,1
98,24.897300005,RADICAL-Pilot,1
99,25.7806999683,RADICAL-Pilot,1
100,25.6554999352,RADICAL-Pilot,1
101,25.6305999756,RADICAL-Pilot,1
102,25.5052001476,RADICAL-Pilot,1
103,23.1705000401,RADICAL-Pilot,1
104,25.66320014,RADICAL-Pilot,1
105,24.5255999565,RADICAL-Pilot,1
106,23.4363999367,RADICAL-Pilot,1
107,25.4268000126,RADICAL-Pilot,1
108,23.6422998905,RADICAL-Pilot,1
109,23.3548998833,RADICAL-Pilot,1
110,23.174200058,RADICAL-Pilot,1
111,22.3884999752,RADICAL-Pilot,1
112,24.5160999298,RADICAL-Pilot,1
113,25.3300001621,RADICAL-Pilot,1
114,25.3556001186,RADICAL-Pilot,1
