,Duration,Framework,Nodes
0,1070240.0,MPIC++,1
1,1072080.0,MPIC++,1
2,1097180.0,MPIC++,1
3,1649640.0,MPIC++,1
4,1138180.0,MPIC++,1
5,1073170.0,MPIC++,1
6,1100720.0,MPIC++,1
7,1069880.0,MPIC++,1
8,1072320.0,MPIC++,1
9,1067270.0,MPIC++,1
10,1067600.0,MPIC++,1
11,1065790.0,MPIC++,1
12,1137680.0,MPIC++,1
13,1066280.0,MPIC++,1
14,1064340.0,MPIC++,1
15,1086080.0,MPIC++,1
16,1116460.0,MPIC++,1
17,1087320.0,MPIC++,1
18,1063140.0,MPIC++,1
19,1073440.0,MPIC++,1
20,1240360.0,MPIC++,1
21,1396770.0,MPIC++,1
22,1110020.0,MPIC++,1
23,1063660.0,MPIC++,1
24,1637220.0,MPIC++,1
25,1061460.0,MPIC++,1
26,1060800.0,MPIC++,1
27,1061930.0,MPIC++,1
28,1061650.0,MPIC++,1
29,1061540.0,MPIC++,1
30,1060840.0,MPIC++,1
31,1062100.0,MPIC++,1
32,1066850.0,MPIC++,1
33,1066830.0,MPIC++,1
34,1070700.0,MPIC++,1
35,1064320.0,MPIC++,1
36,1068920.0,MPIC++,1
37,1062530.0,MPIC++,1
38,1063250.0,MPIC++,1
39,1063610.0,MPIC++,1
40,1058690.0,MPIC++,1
41,1059580.0,MPIC++,1
42,1060330.0,MPIC++,1
43,1060420.0,MPIC++,1
44,1063340.0,MPIC++,1
45,1645700.0,MPIC++,1
46,1062390.0,MPIC++,1
47,1060010.0,MPIC++,1
48,1081430.0,MPIC++,1
49,1072950.0,MPIC++,1
50,1068200.0,MPIC++,1
51,1067990.0,MPIC++,1
52,1064890.0,MPIC++,1
53,1065460.0,MPIC++,1
54,1065170.0,MPIC++,1
55,1634340.0,MPIC++,1
56,1064470.0,MPIC++,1
57,1065170.0,MPIC++,1
58,1064460.0,MPIC++,1
59,1063010.0,MPIC++,1
60,1065170.0,MPIC++,1
61,1063980.0,MPIC++,1
62,1642120.0,MPIC++,1
63,1068050.0,MPIC++,1
64,1061150.0,MPIC++,1
65,1060600.0,MPIC++,1
66,1059750.0,MPIC++,1
67,1061140.0,MPIC++,1
68,1066100.0,MPIC++,1
69,1065940.0,MPIC++,1
70,1061570.0,MPIC++,1
71,1060570.0,MPIC++,1
72,1638760.0,MPIC++,1
73,1067360.0,MPIC++,1
74,1063310.0,MPIC++,1
75,1062190.0,MPIC++,1
76,1060640.0,MPIC++,1
77,1059920.0,MPIC++,1
78,1061860.0,MPIC++,1
79,1061600.0,MPIC++,1
80,1062690.0,MPIC++,1
81,1074980.0,MPIC++,1
82,1068290.0,MPIC++,1
83,1062880.0,MPIC++,1
84,1072550.0,MPIC++,1
85,1066540.0,MPIC++,1
86,1066140.0,MPIC++,1
87,1063770.0,MPIC++,1
88,1061530.0,MPIC++,1
89,1061230.0,MPIC++,1
90,1060300.0,MPIC++,1
91,1066580.0,MPIC++,1
92,1062440.0,MPIC++,1
93,1639050.0,MPIC++,1
94,1061550.0,MPIC++,1
95,1061260.0,MPIC++,1
96,1074560.0,MPIC++,1
97,1069410.0,MPIC++,1
98,1071900.0,MPIC++,1
99,1075980.0,MPIC++,1
100,1091880.0,MPIC++,1
101,1071740.0,MPIC++,1
102,1068730.0,MPIC++,1
103,1646320.0,MPIC++,1
104,1060080.0,MPIC++,1
105,1067580.0,MPIC++,1
106,1068310.0,MPIC++,1
107,1069740.0,MPIC++,1
108,1069160.0,MPIC++,1
109,1066330.0,MPIC++,1
110,1646750.0,MPIC++,1
111,1074140.0,MPIC++,1
112,1067620.0,MPIC++,1
113,1065640.0,MPIC++,1
114,1060740.0,MPIC++,1
115,1155420.0,MPIC++,1
116,1067780.0,MPIC++,1
117,1064450.0,MPIC++,1
118,1068440.0,MPIC++,1
119,1067890.0,MPIC++,1
120,1068940.0,MPIC++,1
121,1062340.0,MPIC++,1
122,1065410.0,MPIC++,1
123,1636290.0,MPIC++,1
124,1063920.0,MPIC++,1
125,1064660.0,MPIC++,1
126,1063200.0,MPIC++,1
127,1062190.0,MPIC++,1
128,1063850.0,MPIC++,1
129,1066360.0,MPIC++,1
130,1066880.0,MPIC++,1
131,1062400.0,MPIC++,1
132,1063570.0,MPIC++,1
133,1061720.0,MPIC++,1
134,1065690.0,MPIC++,1
135,1064560.0,MPIC++,1
136,1066030.0,MPIC++,1
137,1062590.0,MPIC++,1
138,1061950.0,MPIC++,1
139,1061520.0,MPIC++,1
140,1062340.0,MPIC++,1
141,1655220.0,MPIC++,1
142,1063930.0,MPIC++,1
143,1061430.0,MPIC++,1
144,1667850.0,MPIC++,1
145,1069030.0,MPIC++,1
146,1070610.0,MPIC++,1
147,1070880.0,MPIC++,1
148,1064770.0,MPIC++,1
149,1067490.0,MPIC++,1
150,1069650.0,MPIC++,1
151,1065640.0,MPIC++,1
152,1074360.0,MPIC++,1
153,1069980.0,MPIC++,1
154,1062680.0,MPIC++,1
155,1064760.0,MPIC++,1
156,1086140.0,MPIC++,1
157,1076290.0,MPIC++,1
158,1069040.0,MPIC++,1
159,1082920.0,MPIC++,1
160,1059250.0,MPIC++,1
161,1060650.0,MPIC++,1
162,1634970.0,MPIC++,1
163,1061730.0,MPIC++,1
164,1064580.0,MPIC++,1
165,1070730.0,MPIC++,1
166,1063120.0,MPIC++,1
167,1062530.0,MPIC++,1
168,1069360.0,MPIC++,1
169,1085480.0,MPIC++,1
170,1082060.0,MPIC++,1
171,1537360.0,MPIC++,1
172,1067440.0,MPIC++,1
173,1063090.0,MPIC++,1
174,1060710.0,MPIC++,1
175,1061150.0,MPIC++,1
176,1064130.0,MPIC++,1
177,1063560.0,MPIC++,1
178,1063440.0,MPIC++,1
179,1067390.0,MPIC++,1
180,1080660.0,MPIC++,1
181,1071090.0,MPIC++,1
182,1069640.0,MPIC++,1
183,1066780.0,MPIC++,1
184,1061050.0,MPIC++,1
185,1059710.0,MPIC++,1
186,1059740.0,MPIC++,1
187,1060170.0,MPIC++,1
188,1064590.0,MPIC++,1
189,1637490.0,MPIC++,1
190,1061280.0,MPIC++,1
191,1062000.0,MPIC++,1
192,1073220.0,MPIC++,1
193,1070360.0,MPIC++,1
194,1070910.0,MPIC++,1
195,1076620.0,MPIC++,1
196,1069220.0,MPIC++,1
197,1065560.0,MPIC++,1
198,1064030.0,MPIC++,1
199,1636470.0,MPIC++,1
200,1064520.0,MPIC++,1
201,1065320.0,MPIC++,1
202,1066640.0,MPIC++,1
203,1067370.0,MPIC++,1
204,1077580.0,MPIC++,1
205,1067130.0,MPIC++,1
206,1069360.0,MPIC++,1
207,1652760.0,MPIC++,1
208,1087220.0,MPIC++,1
209,1060630.0,MPIC++,1
210,1061950.0,MPIC++,1
211,1061770.0,MPIC++,1
212,1062920.0,MPIC++,1
213,1062930.0,MPIC++,1
214,1062540.0,MPIC++,1
215,1061820.0,MPIC++,1
216,1643630.0,MPIC++,1
217,1065300.0,MPIC++,1
218,1068390.0,MPIC++,1
219,1063680.0,MPIC++,1
220,1065880.0,MPIC++,1
221,1063490.0,MPIC++,1
222,1062790.0,MPIC++,1
223,1061610.0,MPIC++,1
224,1064990.0,MPIC++,1
225,1067000.0,MPIC++,1
226,1063540.0,MPIC++,1
227,1061560.0,MPIC++,1
228,1085400.0,MPIC++,1
229,1065500.0,MPIC++,1
230,1067150.0,MPIC++,1
231,1423590.0,MPIC++,1
232,1062010.0,MPIC++,1
233,1077860.0,MPIC++,1
234,1060690.0,MPIC++,1
235,1059360.0,MPIC++,1
236,1062780.0,MPIC++,1
237,1116720.0,MPIC++,1
238,1060900.0,MPIC++,1
239,1060800.0,MPIC++,1
240,1486600.0,MPIC++,2
241,1485690.0,MPIC++,2
242,1478920.0,MPIC++,2
243,1481850.0,MPIC++,2
244,1480620.0,MPIC++,2
245,1480160.0,MPIC++,2
246,1481580.0,MPIC++,2
247,1475850.0,MPIC++,2
248,1478680.0,MPIC++,2
249,1484810.0,MPIC++,2
250,2109320.0,MPIC++,2
251,1484040.0,MPIC++,2
252,1486750.0,MPIC++,2
253,1486860.0,MPIC++,2
254,1486400.0,MPIC++,2
255,1492880.0,MPIC++,2
256,1492940.0,MPIC++,2
257,1650280.0,MPIC++,2
258,1477030.0,MPIC++,2
259,1475960.0,MPIC++,2
260,1478290.0,MPIC++,2
261,1484560.0,MPIC++,2
262,1477130.0,MPIC++,2
263,1975850.0,MPIC++,2
264,1525680.0,MPIC++,2
265,1639510.0,MPIC++,2
266,1514860.0,MPIC++,2
267,1537900.0,MPIC++,2
268,1526910.0,MPIC++,2
269,1495580.0,MPIC++,2
270,1483420.0,MPIC++,2
271,1495600.0,MPIC++,2
272,1481280.0,MPIC++,2
273,1507630.0,MPIC++,2
274,1511090.0,MPIC++,2
275,1934070.0,MPIC++,2
276,2106180.0,MPIC++,2
277,1524680.0,MPIC++,2
278,1487990.0,MPIC++,2
279,1493920.0,MPIC++,2
280,1489300.0,MPIC++,2
281,1477010.0,MPIC++,2
282,1495020.0,MPIC++,2
283,1526340.0,MPIC++,2
284,1494010.0,MPIC++,2
285,1479090.0,MPIC++,2
286,1480030.0,MPIC++,2
287,1476470.0,MPIC++,2
288,1501250.0,MPIC++,2
289,1487000.0,MPIC++,2
290,1483820.0,MPIC++,2
291,1482830.0,MPIC++,2
292,1657020.0,MPIC++,2
293,1711600.0,MPIC++,2
294,1482680.0,MPIC++,2
295,1481180.0,MPIC++,2
296,1756570.0,MPIC++,2
297,1482460.0,MPIC++,2
298,1485220.0,MPIC++,2
299,1486660.0,MPIC++,2
300,1484840.0,MPIC++,2
301,1480330.0,MPIC++,2
302,1483970.0,MPIC++,2
303,1480830.0,MPIC++,2
304,1478390.0,MPIC++,2
305,1405000.0,MPIC++,2
306,2107090.0,MPIC++,2
307,1479630.0,MPIC++,2
308,1482340.0,MPIC++,2
309,1479110.0,MPIC++,2
310,1481760.0,MPIC++,2
311,1478820.0,MPIC++,2
312,1506790.0,MPIC++,2
313,1518720.0,MPIC++,2
314,1499650.0,MPIC++,2
315,2114240.0,MPIC++,2
316,1530400.0,MPIC++,2
317,1481790.0,MPIC++,2
318,1492320.0,MPIC++,2
319,1480030.0,MPIC++,2
320,1488870.0,MPIC++,2
321,1489330.0,MPIC++,2
322,1512380.0,MPIC++,2
323,1482590.0,MPIC++,2
324,1535040.0,MPIC++,2
325,1521130.0,MPIC++,2
326,1571770.0,MPIC++,2
327,1491960.0,MPIC++,2
328,1482210.0,MPIC++,2
329,1475150.0,MPIC++,2
330,2111510.0,MPIC++,2
331,1495480.0,MPIC++,2
332,1497990.0,MPIC++,2
333,1505770.0,MPIC++,2
