#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1484068868 297673188 297975944 120199 32992 297662407 297963571 130980 45365 15250.41 12949.25 1084.23 3434.35
1484068869 297673218 297975974 120199 32992 297662437 297963601 130980 45365 15249.41 12948.61 1084.48 3435.41
1484068870 297673247 297976006 120199 32992 297662466 297963634 130980 45365 15249.48 12948.99 1085.16 3435.01
1484068871 297673276 297976038 120199 32992 297662495 297963666 130980 45365 15249.45 12948.86 1085.52 3435.14
1484068873 297673306 297976069 120199 32992 297662525 297963697 130980 45365 15249.21 12948.45 1084.61 3435.59
1484068874 297673336 297976102 120199 32992 297662555 297963730 130980 45365 15249.73 12948.31 1084.89 3435.71
1484068875 297673365 297976134 120199 32992 297662584 297963761 130980 45365 15249.60 12948.83 1084.59 3435.56
1484068876 297673395 297976166 120199 32992 297662614 297963794 130980 45365 15249.43 12948.51 1084.89 3435.13
1484068877 297673424 297976198 120199 32992 297662643 297963826 130980 45365 15249.87 12948.53 1084.74 3435.84
1484068878 297673452 297976232 120199 32992 297662671 297963860 130980 45365 15248.90 12948.66 1085.35 3434.98
1484068879 297673482 297976263 120199 32992 297662701 297963890 130980 45365 15249.55 12947.91 1084.57 3435.82
1484068880 297673511 297976296 120199 32992 297662730 297963924 130980 45365 15249.54 12948.87 1085.06 3435.50
1484068881 297673542 297976327 120199 32992 297662761 297963955 130980 45365 15249.18 12948.40 1084.65 3435.62
1484068883 297673571 297976360 120199 32992 297662790 297963987 130980 45365 15249.54 12948.54 1084.71 3435.50
1484068884 297673601 297976392 120199 32992 297662820 297964020 130980 45365 15249.99 12949.31 1084.33 3434.68
1484068885 297673632 297976424 120199 32992 297662851 297964051 130980 45365 15250.00 12948.27 1083.82 3435.75
1484068886 297673661 297976456 120199 32992 297662880 297964084 130980 45365 15250.10 12948.41 1084.07 3435.60
1484068887 297673691 297976488 120199 32992 297662910 297964116 130980 45365 15249.91 12948.92 1084.34 3435.11
1484068888 297673721 297976521 120199 32992 297662940 297964148 130980 45365 15249.57 12948.45 1085.07 3435.19
1484068889 297673750 297976553 120199 32992 297662969 297964181 130980 45365 15250.13 12948.28 1084.11 3435.75
1484068890 297673778 297976586 120199 32992 297662997 297964214 130980 45365 15249.88 12948.50 1084.36 3435.50
1484068891 297673826 297976629 120199 32992 297663045 297964256 130980 45365 15246.09 12946.94 1088.16 3437.80
1484068893 297673884 297976677 120199 32992 297663103 297964305 130980 45365 15224.91 12945.30 1109.72 3438.70
1484068894 297673914 297976719 120199 32992 297663132 297964347 130980 45365 15224.12 12938.36 1109.76 3445.99
1484068895 297673947 297976750 120199 32992 297663166 297964378 130980 45365 15224.48 12938.36 1110.89 3445.70
1484068896 297673990 297976936 120199 32992 297663209 297964564 130980 45365 15222.95 12874.50 1111.33 3509.50
1484068897 297674026 297977304 120199 32992 297663245 297964932 130980 45365 15222.72 12621.82 1111.10 3762.20
1484068898 297674059 297977695 120199 32992 297663278 297965323 130980 45365 15222.99 12261.95 1111.21 4122.44
1484068899 297674094 297978165 120199 32992 297663313 297965793 130980 45365 15222.58 11816.64 1111.27 4567.75
1484068900 297674128 297978584 120199 32992 297663347 297966212 130980 45365 15222.56 11430.88 1112.42 4958.23
1484068901 297674161 297978899 120199 32992 297663380 297966527 130980 45365 15222.60 11143.79 1112.41 5240.24
1484068903 297674192 297979184 120199 32992 297663411 297966812 130980 45365 15222.32 10894.04 1112.29 5493.95
1484068904 297674225 297979452 120199 32992 297663444 297967080 130980 45365 15222.14 10656.11 1113.23 5731.13
1484068905 297674259 297979898 120199 32992 297663477 297967526 130980 45365 15221.69 10239.62 1112.96 6143.62
1484068906 297674295 297980276 120199 32992 297663513 297967903 130980 45365 15221.47 9895.14 1112.78 6499.45
1484068907 297674326 297980675 120199 32992 297663545 297968302 130980 45365 15222.32 9527.71 1112.83 6858.27
