#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1484068874 155911113 155216762 5272 7451 155904153 155204356 12232 19856 15269.99 12994.44 1064.26 3389.18
1484068876 155911141 155216793 5272 7451 155904182 155204387 12232 19856 15268.65 12993.21 1064.80 3390.79
1484068877 155911170 155216826 5272 7451 155904210 155204420 12232 19856 15268.82 12993.64 1065.78 3390.77
1484068878 155911200 155216858 5272 7451 155904240 155204452 12232 19856 15268.70 12993.82 1065.54 3390.57
1484068879 155911231 155216888 5272 7451 155904271 155204483 12232 19856 15268.96 12992.81 1065.29 3390.80
1484068880 155911262 155216921 5272 7451 155904302 155204515 12232 19856 15269.11 12992.54 1065.14 3391.08
1484068881 155911291 155216953 5272 7451 155904330 155204548 12232 19856 15268.96 12993.23 1065.22 3390.79
1484068882 155911319 155216988 5272 7451 155904359 155204582 12232 19856 15268.64 12993.36 1065.98 3390.26
1484068883 155911349 155217019 5272 7451 155904389 155204614 12232 19856 15269.22 12992.84 1065.03 3391.51
1484068885 155911379 155217052 5272 7451 155904419 155204646 12232 19856 15268.56 12992.63 1065.26 3391.38
1484068886 155911407 155217084 5272 7451 155904447 155204679 12232 19856 15269.13 12992.01 1064.68 3392.02
1484068887 155911437 155217117 5272 7451 155904477 155204712 12232 19856 15268.86 12993.09 1066.14 3390.89
1484068888 155911465 155217152 5272 7451 155904505 155204746 12232 19856 15269.08 12992.75 1065.23 3391.24
1484068889 155911495 155217184 5272 7451 155904535 155204779 12232 19856 15269.65 12992.58 1064.69 3391.53
1484068890 155911524 155217216 5272 7451 155904564 155204811 12232 19856 15269.01 12992.36 1065.24 3391.66
1484068891 155911568 155217256 5272 7451 155904608 155204851 12232 19856 15263.71 12992.52 1070.16 3392.25
1484068892 155911621 155217294 5272 7451 155904661 155204889 12232 19856 15246.27 12990.40 1087.97 3393.96
1484068894 155911657 155217350 5272 7451 155904697 155204944 12232 19856 15243.32 12981.84 1090.93 3401.80
1484068895 155911688 155217384 5272 7451 155904728 155204979 12232 19856 15243.39 12982.12 1091.27 3401.54
1484068896 155911723 155217527 5272 7451 155904763 155205122 12232 19856 15241.71 12947.01 1092.91 3437.37
1484068897 155911769 155217922 5272 7451 155904809 155205516 12232 19856 15240.49 12679.14 1094.52 3708.89
1484068898 155911809 155218239 5272 7451 155904849 155205834 12232 19856 15239.71 12378.22 1094.86 4005.41
1484068899 155911853 155218724 5272 7451 155904893 155206319 12232 19856 15239.36 11915.80 1094.91 4469.30
1484068900 155911899 155219245 5272 7451 155904939 155206839 12232 19856 15239.95 11423.26 1094.22 4960.38
1484068901 155911930 155219625 5272 7451 155904970 155207219 12232 19856 15240.71 11073.00 1094.92 5310.64
1484068902 155911963 155220067 5272 7451 155905003 155207661 12232 19856 15240.09 10661.89 1094.14 5721.74
1484068904 155912002 155220470 5272 7451 155905042 155208065 12232 19856 15239.72 10285.17 1095.29 6100.28
