TIMESTAMP        work-RQ          work-RD          work-WR          
1481755144 1258394 1271279074 2950596221
1481755146 1258394 1271279074 2950596221
1481755149 1258394 1271279074 2950596221
1481755150 1258394 1271279074 2950596221
1481755152 1258394 1271279074 2950596221
1481755153 1258394 1271279074 2950596221
1481755154 1258394 1271279074 2950596221
1481755155 1258394 1271279074 2950596221
1481755158 1258394 1271279074 2950596221
1481755159 1258394 1271279074 2950596221
1481755160 1258394 1271279074 2950596221
1481755161 1258394 1271279074 2950596221
1481755162 1258394 1271279074 2950596221
1481755163 1258394 1271279074 2950596221
1481755165 1258394 1271279074 2950596221
1481755166 1258394 1271279074 2950596221
1481755167 1258394 1271279074 2950596221
1481755168 1258394 1271279074 2950596221
1481755169 1258394 1271279074 2950596221
1481755170 1258394 1271279074 2950596221
1481755171 1258394 1271279074 2950596221
1481755173 1258394 1271279074 2950596221
1481755174 1258394 1271279074 2950596221
1481755175 1258394 1271279074 2950596221
1481755176 1258394 1271279074 2950596221
1481755177 1258394 1271279074 2950596221
1481755178 1258394 1271279074 2950596221
1481755179 1258394 1271279074 2950596221
1481755184 1258394 1271279074 2950596221
1481755186 1258394 1271279074 2950596221
1481755187 1258394 1271279074 2950596221
1481755188 1258395 1271279074 2950596221
1481755189 1258395 1271279074 2950596221
1481755191 1258395 1271279074 2950596221
1481755192 1258395 1271279074 2950596221
1481755193 1258395 1271279074 2950596221
1481755194 1258395 1271279074 2950596221
1481755196 1258395 1271279074 2950596221
1481755197 1258395 1271279074 2950596221
1481755198 1258395 1271279074 2950596221
1481755199 1258395 1271279074 2950596221
1481755200 1258395 1271279074 2950596221
1481755201 1258395 1271279074 2950596221
1481755202 1258395 1271279074 2950596221
1481755203 1258395 1271279074 2950596221
1481755205 1258395 1271279074 2950596221
1481755207 1258395 1271279074 2950596221
1481755208 1258395 1271279074 2950596221
1481755209 1258395 1271279074 2950596221
1481755210 1258395 1271279074 2950596221
1481755212 1258395 1271279074 2950596221
1481755213 1258396 1271279074 2950596221
1481755214 1258396 1271279074 2950596221
1481755217 1258396 1271279074 2950596221
1481755218 1258396 1271279074 2950596221
1481755219 1258396 1271279074 2950596221
1481755220 1258396 1271279074 2950596221
1481755221 1258396 1271279074 2950596221
1481755224 1258396 1271279074 2950596221
1481755226 1258396 1271279074 2950596221
1481755227 1258396 1271279074 2950596221
1481755228 1258396 1271279074 2950596221
1481755229 1258396 1271279074 2950596221
1481755230 1258396 1271279074 2950596221
1481755231 1258396 1271279074 2950596221
1481755233 1258396 1271279074 2950596221
1481755234 1258396 1271279074 2950596221
1481755235 1258396 1271279074 2950596221
1481755236 1258396 1271279074 2950596221
1481755237 1258396 1271279074 2950596221
1481755238 1258397 1271279074 2950596221
1481755239 1258397 1271279074 2950596221
1481755240 1258397 1271279074 2950596221
1481755242 1258397 1271279074 2950596221
1481755243 1258397 1271279074 2950596221
1481755245 1258397 1271279074 2950596221
1481755246 1258397 1271279074 2950596221
1481755247 1258397 1271279074 2950596221
1481755248 1258397 1271279074 2950596221
1481755249 1258397 1271279074 2950596221
1481755250 1258397 1271279074 2950596221
1481755254 1258397 1271279074 2950596221
1481755255 1258397 1271279074 2950596221
1481755256 1258397 1271279074 2950596221
1481755258 1258397 1271279074 2950596221
1481755259 1258397 1271279074 2950596221
1481755261 1258397 1271279074 2950596221
1481755262 1258397 1271279074 2950596221
1481755263 1258398 1271279074 2950596221
1481755264 1258398 1271279074 2950596221
1481755265 1258398 1271279074 2950596221
1481755266 1258398 1271279074 2950596221
1481755268 1258398 1271279074 2950596221
1481755269 1258398 1271279074 2950596221
1481755270 1258398 1271279074 2950596221
1481755271 1258398 1271279074 2950596221
1481755273 1258398 1271279074 2950596221
1481755274 1258398 1271279074 2950596221
1481755275 1258398 1271279074 2950596221
1481755277 1258398 1271279074 2950596221
1481755278 1258398 1271279074 2950596221
1481755279 1258398 1271279074 2950596221
1481755280 1258398 1271279074 2950596221
1481755282 1258398 1271279074 2950596221
1481755283 1258398 1271279074 2950596221
1481755284 1258398 1271279074 2950596221
1481755285 1258398 1271279074 2950596221
1481755286 1258398 1271279074 2950596221
1481755287 1258399 1271279074 2950596221
1481755288 1258399 1271279074 2950596221
1481755290 1258399 1271279074 2950596221
1481755291 1258399 1271279074 2950596221
1481755292 1258399 1271279074 2950596221
1481755293 1258399 1271279074 2950596221
1481755294 1258399 1271279074 2950596221
1481755295 1258399 1271279074 2950596221
1481755296 1258399 1271279074 2950596221
1481755298 1258399 1271279074 2950596221
1481755299 1258399 1271279074 2950596221
1481755301 1258399 1271279074 2950596221
1481755304 1258399 1271279074 2950596221
1481755305 1258399 1271279074 2950596221
1481755306 1258399 1271279074 2950596221
1481755308 1258399 1271279074 2950596221
1481755309 1258399 1271279074 2950596221
1481755310 1258399 1271279074 2950596221
1481755313 1258400 1271279074 2950596221
1481755314 1258400 1271279074 2950596221
1481755315 1258400 1271279074 2950596221
1481755316 1258400 1271279074 2950596221
1481755317 1258400 1271279074 2950596221
1481755319 1258400 1271279074 2950596221
1481755320 1258400 1271279074 2950596221
1481755321 1258400 1271279074 2950596221
1481755322 1258400 1271279074 2950596221
1481755323 1258400 1271279074 2950596221
1481755324 1258400 1271279074 2950596221
1481755325 1258400 1271279074 2950596221
1481755326 1258400 1271279074 2950596221
1481755328 1258400 1271279074 2950596221
1481755329 1258400 1271279074 2950596221
1481755330 1258400 1271279074 2950596221
1481755331 1258400 1271279074 2950596221
1481755332 1258400 1271279074 2950596221
1481755333 1258400 1271279074 2950596221
1481755334 1258400 1271279074 2950596221
1481755336 1258400 1271279074 2950596221
1481755338 1258401 1271279074 2950596221
1481755339 1258401 1271279074 2950596221
1481755342 1258401 1271279074 2950596221
1481755343 1258401 1271279074 2950596221
1481755345 1258401 1271279074 2950596221
1481755347 1258401 1271279074 2950596221
1481755348 1258401 1271279074 2950596221
1481755350 1258401 1271279074 2950596221
1481755351 1258401 1271279074 2950596221
1481755352 1258401 1271279074 2950596221
1481755353 1258401 1271279074 2950596221
1481755355 1258401 1271279074 2950596221
1481755356 1258401 1271279074 2950596221
1481755357 1258401 1271279074 2950596221
1481755358 1258401 1271279074 2950596221
1481755359 1258401 1271279074 2950596221
1481755360 1258401 1271279074 2950596221
1481755361 1258401 1271279074 2950596221
1481755362 1258402 1271279074 2950596221
1481755364 1258402 1271279074 2950596221
1481755365 1258402 1271279074 2950596221
1481755366 1258402 1271279074 2950596221
1481755367 1258402 1271279074 2950596221
1481755368 1258402 1271279074 2950596221
1481755369 1258402 1271279074 2950596221
1481755370 1258402 1271279074 2950596221
1481755371 1258402 1271279074 2950596221
1481755373 1258402 1271279074 2950596221
1481755374 1258402 1271279074 2950596221
1481755375 1258402 1271279074 2950596221
1481755376 1258402 1271279074 2950596221
1481755377 1258402 1271279074 2950596221
1481755378 1258402 1271279074 2950596221
