Application,Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Number_Messages,Interval,Number_Partitions,Number_Processes,Number_Nodes,Number_Cores_Per_Node, Number_Brokers, Time,Points_per_sec,Records_per_sec,Dask_Config
light-sirt,-1,-1,-1,-1,8,0,48,8,1,48,1,5.57592,1.43474,1.43474,dask-distributed
light-sirt,-1,-1,-1,-1,8,0,48,8,1,48,1,5.32529,1.50227,1.50227,dask-distributed
light-sirt,-1,-1,-1,-1,8,0,48,8,1,48,1,5.32479,1.50241,1.50241,dask-distributed
light-sirt,-1,-1,-1,-1,8,0,48,8,1,48,1,5.52494,1.44798,1.44798,dask-distributed
light-sirt,-1,-1,-1,-1,8,0,48,8,1,48,1,15.24135,0.52489,0.52489,dask-distributed
