Light Recon, 0, -1, 0, 0.93927
Light Recon, 0, -1, 0, 0.92484
Light Recon, 0, -1, 0, 0.90201
Light Recon, 0, -1, 0, 0.91856
Light Recon, 0, -1, 0, 0.90090
Light Recon, 0, -1, 0, 0.90470
Light Recon, 0, -1, 0, 0.87062
Light Recon, 0, -1, 0, 0.89028
Light Recon, 0, -1, 0, 0.88384
Light Recon, 0, -1, 0, 0.88242
Light Recon, 0, -1, 0, 0.90341
Light Recon, 0, -1, 0, 0.83048
Light Recon, 0, -1, 0, 0.93036
Light Recon, 0, -1, 0, 0.87782
Light Recon, 0, -1, 0, 0.84059
Light Recon, 0, -1, 0, 0.74844
Light Recon, 0, -1, 0, 0.78689
Light Recon, 0, -1, 0, 0.88109
Light Recon, 0, -1, 0, 0.84013
Light Recon, 0, -1, 0, 0.85836
Light Recon, 0, -1, 0, 0.86447
Light Recon, 0, -1, 0, 0.88183
Light Recon, 0, -1, 0, 0.86189
Light Recon, 0, -1, 0, 0.81610
Light Recon, 0, -1, 0, 0.91478
Light Recon, 0, -1, 0, 0.92146
Light Recon, 0, -1, 0, 0.91417
Light Recon, 0, -1, 0, 0.89630
Light Recon, 0, -1, 0, 0.90620
Light Recon, 0, -1, 0, 0.90629
Light Recon, 0, -1, 0, 0.87114
Light Recon, 0, -1, 0, 0.90178
Light Recon, 0, -1, 0, 0.89297
Light Recon, 0, -1, 0, 0.92429
Light Recon, 0, -1, 0, 0.90043
Light Recon, 0, -1, 0, 0.89983
Light Recon, 0, -1, 0, 0.90746
Light Recon, 0, -1, 0, 0.90785
Light Recon, 0, -1, 0, 0.90616
Light Recon, 0, -1, 0, 0.90971
Light Recon, 0, -1, 0, 0.80019
Light Recon, 0, -1, 0, 0.88430
Light Recon, 0, -1, 0, 0.90107
Light Recon, 0, -1, 0, 0.89913
Light Recon, 0, -1, 0, 0.86531
Light Recon, 0, -1, 0, 0.89358
Light Recon, 0, -1, 0, 0.82997
Light Recon, 0, -1, 0, 0.91472
Light Recon, 0, -1, 0, 0.95331
Light Recon, 0, -1, 0, 0.91029
Light Recon, 0, -1, 0, 0.90951
Light Recon, 0, -1, 0, 0.88378
Light Recon, 0, -1, 0, 0.91245
Light Recon, 0, -1, 0, 0.90615
Light Recon, 0, -1, 0, 0.87878
Light Recon, 0, -1, 0, 0.90504
Light Recon, 0, -1, 0, 0.92202
Light Recon, 0, -1, 0, 0.91121
Light Recon, 0, -1, 0, 0.88481
Light Recon, 0, -1, 0, 0.83179
Light Recon, 0, -1, 0, 0.85907
Light Recon, 0, -1, 0, 0.85557
Light Recon, 0, -1, 0, 0.85327
Light Recon, 0, -1, 0, 0.90009
Light Recon, 0, -1, 0, 0.80532
Light Recon, 0, -1, 0, 0.75498
Light Recon, 0, -1, 0, 0.87217
Light Recon, 0, -1, 0, 0.90068
Light Recon, 0, -1, 0, 0.84465
Light Recon, 0, -1, 0, 0.84028
Light Recon, 0, -1, 0, 0.85722
Light Recon, 0, -1, 0, 0.77447
Light Recon, 0, -1, 0, 0.90447
Light Recon, 0, -1, 0, 0.90729
Light Recon, 0, -1, 0, 0.90019
Light Recon, 0, -1, 0, 0.89374
Light Recon, 0, -1, 0, 0.85549
Light Recon, 0, -1, 0, 0.90604
Light Recon, 0, -1, 0, 0.84044
Light Recon, 0, -1, 0, 0.89619
Light Recon, 0, -1, 0, 0.90471
Light Recon, 0, -1, 0, 0.82791
Light Recon, 0, -1, 0, 0.86876
Light Recon, 0, -1, 0, 0.89006
Light Recon, 0, -1, 0, 0.81183
Light Recon, 0, -1, 0, 0.87631
Light Recon, 0, -1, 0, 0.92177
Light Recon, 0, -1, 0, 0.87336
Light Recon, 0, -1, 0, 0.85882
Light Recon, 0, -1, 0, 0.82023
Light Recon, 0, -1, 0, 0.89927
Light Recon, 0, -1, 0, 0.88519
Light Recon, 0, -1, 0, 0.87884
Light Recon, 0, -1, 0, 0.88603
Light Recon, 0, -1, 0, 0.89541
Light Recon, 0, -1, 0, 0.80681
Light Recon, 0, -1, 0, 0.88642
Light Recon, 0, -1, 0, 0.87128
Light Recon, 0, -1, 0, 0.85445
Light Recon, 0, -1, 0, 0.89914
Light Recon, 0, -1, 0, 0.88268
Light Recon, 0, -1, 0, 0.85357
Light Recon, 0, -1, 0, 0.85475
Light Recon, 0, -1, 0, 0.90946
Light Recon, 0, -1, 0, 0.86943
Light Recon, 0, -1, 0, 0.84202
Light Recon, 0, -1, 0, 0.77453
Light Recon, 0, -1, 0, 0.86031
Light Recon, 0, -1, 0, 0.86540
Light Recon, 0, -1, 0, 0.83182
Light Recon, 0, -1, 0, 0.85224
Light Recon, 0, -1, 0, 0.85556
Light Recon, 0, -1, 0, 0.87014
Light Recon, 0, -1, 0, 0.81965
Light Recon, 0, -1, 0, 0.87030
Light Recon, 0, -1, 0, 0.82203
Light Recon, 0, -1, 0, 0.85851
Light Recon, 0, -1, 0, 0.80704
Light Recon, 0, -1, 0, 0.83904
Light Recon, 0, -1, 0, 0.88075
