CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,13.118227005,13.1486058235,47.7748529911,229.499804974,230.716508865,
unit.000001,Mapper-0-2,N/A,12.9087359905,12.9316940308,38.7109258175,233.293913841,234.905675888,
unit.000002,Mapper-0-3,N/A,13.1434979439,13.1736838818,38.6404848099,229.137912035,230.689826965,
unit.000003,Mapper-0-4,N/A,13.0692260265,13.1007249355,45.0250468254,239.983244896,240.90921402,
unit.000004,Mapper-0-5,N/A,12.8885920048,12.9114599228,36.1371178627,227.745100021,229.618294001,
unit.000005,Mapper-0-6,N/A,12.7281808853,12.7465929985,24.1393740177,226.812683821,228.559706926,
unit.000006,Mapper-0-7,N/A,12.8045380116,12.8261258602,36.1308488846,231.824296951,232.852983952,
unit.000007,Mapper-0-8,N/A,12.7629380226,12.7764239311,33.2276778221,231.580777884,232.829576969,
unit.000008,Mapper-0-9,N/A,12.7133009434,12.7322118282,33.224864006,227.824052811,229.618888855,
unit.000009,Mapper-0-10,N/A,12.6855478287,12.7042958736,22.1415739059,234.611119986,236.000950813,
unit.000010,Mapper-0-11,N/A,12.6571190357,12.6726570129,23.1149818897,233.697654963,234.914635897,
unit.000011,Mapper-0-12,N/A,13.2173168659,13.2458648682,46.0990149975,227.517803907,228.581532001,
unit.000012,Mapper-0-13,N/A,13.0256659985,13.05093503,44.1598799229,229.533440828,230.757395029,
unit.000013,Mapper-0-14,N/A,12.9280648232,12.9528799057,36.1399848461,233.788043976,234.941658974,
unit.000014,Mapper-0-15,N/A,12.9479248524,12.9697008133,35.3195018768,236.921365023,238.061946869,
unit.000015,Mapper-0-16,N/A,12.9659378529,12.9880638123,34.2750070095,241.878937006,242.940881968,
unit.000016,Mapper-0-17,N/A,12.9854278564,13.0283899307,38.5915808678,233.238237858,234.887066841,
unit.000017,Mapper-0-18,N/A,13.0479938984,13.0728600025,44.0455598831,229.461483955,230.709491014,
unit.000018,Mapper-0-19,N/A,13.0955159664,13.1233518124,45.8810708523,231.477370024,232.81236887,
unit.000019,Mapper-0-20,N/A,13.1685018539,13.1966018677,50.4613468647,228.871541023,230.678202868,
unit.000020,Mapper-0-21,N/A,13.1914098263,13.2224059105,50.0513439178,231.374644995,232.808151007,
unit.000021,Mapper-0-22,N/A,13.2412559986,13.2662520409,47.9886448383,223.441906929,224.472010851,
unit.000022,Mapper-0-23,N/A,12.7900428772,12.8079829216,33.3301978111,228.832144976,230.658843994,
unit.000023,Mapper-0-24,N/A,12.8726489544,12.892457962,29.9941170216,226.654459953,228.538612843,
unit.000024,Mapper-0-25,N/A,12.6344070435,12.6600828171,33.1704158783,231.783778906,232.835988045,
unit.000025,Mapper-0-26,N/A,12.7000989914,12.7160010338,33.2218589783,230.670644999,231.778618813,
unit.000026,Mapper-0-27,N/A,12.8215699196,12.8398098946,27.9962658882,236.670334816,238.050405979,
unit.000027,Mapper-0-28,N/A,12.7722699642,12.7868180275,33.2304918766,233.862859964,234.968596935,
unit.000028,Mapper-0-29,N/A,12.675290823,12.6885728836,22.0931370258,236.662341833,238.038884878,
unit.000029,Mapper-0-30,N/A,12.8362319469,12.858440876,28.9975128174,228.632467985,229.641703844,
unit.000030,Mapper-0-31,N/A,12.8549559116,12.876652956,36.1338319778,233.741448879,234.927886009,
unit.000031,Mapper-0-32,N/A,12.7436108589,12.7584269047,33.2187800407,233.825512886,234.953307867,
unit.000032,Reducer-0,N/A,246.863097906,247.332625866,251.175520897,256.547427893,259.537299871,
unit.000033,Mapper-1-1,N/A,276.693819046,276.718611002,293.447281837,476.610908031,478.508875847,
unit.000034,Mapper-1-2,N/A,269.797641039,269.818248034,277.687840939,449.107177973,450.840834856,
unit.000035,Mapper-1-3,N/A,277.622560978,277.645064831,293.998318911,474.423501968,475.418859959,
unit.000036,Mapper-1-4,N/A,270.892658949,270.916653872,281.931136847,460.767521858,462.126335859,
unit.000037,Mapper-1-5,N/A,276.626369953,276.632747889,289.276502848,474.441409826,475.445475817,
unit.000038,Mapper-1-6,N/A,279.489213943,279.527154922,299.452908039,478.164989948,479.568375826,
unit.000039,Mapper-1-7,N/A,272.196449995,272.217506886,283.231020927,461.795325994,463.182974815,
unit.000040,Mapper-1-8,N/A,269.012790918,269.034845829,276.623610973,452.368891954,453.90999794,
unit.000041,Mapper-1-9,N/A,276.715692043,276.734709978,292.905097008,476.616705894,478.531893969,
unit.000042,Mapper-1-10,N/A,267.059959888,267.117734909,271.242807865,449.912509918,450.864199877,
unit.000043,Mapper-1-11,N/A,267.936004877,267.95717597,275.240398884,443.889308929,445.717190981,
unit.000044,Mapper-1-12,N/A,271.328128815,271.351069927,282.282200813,457.190941811,459.031529903,
unit.000045,Mapper-1-13,N/A,265.747498035,265.766543865,269.841868877,443.988152981,445.740806818,
unit.000046,Mapper-1-14,N/A,268.370862007,268.393687963,276.570911884,447.946743011,449.825320959,
unit.000047,Mapper-1-15,N/A,279.351496935,279.379412889,299.143934011,478.062923908,479.546386003,
unit.000048,Mapper-1-16,N/A,274.143271923,274.205790997,288.830332994,463.535393953,464.21861887,
unit.000049,Mapper-1-17,N/A,273.861133814,273.88873291,288.378935814,465.2276299,466.265254021,
unit.000050,Mapper-1-18,N/A,272.47913599,272.499174833,287.011626005,461.739894867,463.169838905,
unit.000051,Mapper-1-19,N/A,266.190765858,266.212667942,270.163008928,452.829857826,453.931507826,
unit.000052,Mapper-1-20,N/A,278.494391918,278.522437811,295.04993701,494.33730793,495.794445992,
unit.000053,Mapper-1-21,N/A,271.767532825,271.790002823,282.873176813,463.501004934,464.206230879,
unit.000054,Mapper-1-22,N/A,270.719941854,270.747164965,281.323374987,460.710717916,462.121335983,
unit.000055,Mapper-1-23,N/A,269.163741827,269.221146822,277.008461952,453.435292959,454.97369194,
unit.000056,Mapper-1-24,N/A,277.64167881,277.659809828,294.41641283,476.598912954,478.505414009,
unit.000057,Mapper-1-25,N/A,265.319746971,265.339798927,269.310799837,443.923282862,445.740463018,
unit.000058,Mapper-1-26,N/A,267.501170874,267.523480892,274.889618874,458.277484894,460.067335844,
unit.000059,Mapper-1-27,N/A,273.423121929,273.44344902,287.927639008,474.429112911,475.433035851,
unit.000060,Mapper-1-28,N/A,266.627522945,266.650138855,270.913995981,452.378485918,453.932420969,
unit.000061,Mapper-1-29,N/A,264.929592848,264.980783939,268.873574972,443.787173033,445.715133905,
unit.000062,Mapper-1-30,N/A,273.139045954,273.161705017,287.357070923,465.176723003,466.258790016,
unit.000063,Mapper-1-31,N/A,278.671475887,278.678905964,295.366921902,467.791847944,469.319283009,
unit.000064,Mapper-1-32,N/A,270.096141815,270.11539793,280.837858915,458.312471867,460.071672916,
unit.000065,Reducer-1,N/A,498.672196865,498.906844854,502.841351986,508.913311005,511.882702827,
