CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,15.7839307785,15.8060879707,26.7307519913,396.547413826,398.169371843,
unit.000001,Mapper-0-2,N/A,15.7124359608,15.7295877934,24.898857832,386.575086832,386.988336802,
unit.000002,Mapper-0-3,N/A,15.8230288029,15.8406469822,32.8537788391,380.602126837,382.733063936,
unit.000003,Mapper-0-4,N/A,15.8121459484,15.8291039467,30.9691488743,383.667122841,384.804378986,
unit.000004,Mapper-0-5,N/A,15.7354178429,15.7529218197,24.5079188347,375.971470833,377.211864948,
unit.000005,Mapper-0-6,N/A,15.7588479519,15.7806708813,25.067168951,385.722074986,386.988678932,
unit.000006,Mapper-0-7,N/A,15.6914169788,15.7071409225,24.8955509663,390.633543968,392.079673767,
unit.000007,Mapper-0-8,N/A,15.8727779388,15.8850748539,32.8572747707,393.540028811,395.110210896,
unit.000008,Mapper-0-9,N/A,15.7706229687,15.7954339981,24.9020149708,378.546579838,379.866354942,
unit.000009,Mapper-0-10,N/A,15.7987577915,15.8175098896,29.2789697647,380.957004786,382.735029936,
unit.000010,Mapper-0-11,N/A,15.7044978142,15.7186169624,23.0422999859,432.955120802,434.592235804,
unit.000011,Mapper-0-12,N/A,15.7238729,15.7413988113,22.9193398952,408.668740988,410.316279888,
unit.000012,Mapper-0-13,N/A,15.8500659466,15.8611299992,33.8792328835,383.612663984,384.808820963,
unit.000013,Mapper-0-14,N/A,15.8347899914,15.8528687954,32.1241629124,376.131280899,377.24711585,
unit.000014,Mapper-0-15,N/A,15.8637959957,15.8761618137,34.7940969467,378.533924818,379.843896866,
unit.000015,Mapper-0-16,N/A,15.7470979691,15.7680048943,25.0148978233,376.074655771,377.229466915,
unit.000016,Reducer-0,N/A,440.1582129,440.26847291,445.00304389,452.394364834,455.352129936,
unit.000017,Mapper-1-1,N/A,462.294212818,462.309510946,469.720664978,811.432359934,812.75434494,
unit.000018,Mapper-1-2,N/A,463.181917906,463.240473986,474.094296932,814.797086,815.826768875,
unit.000019,Mapper-1-3,N/A,461.538087845,461.548513889,469.082340956,817.755170822,818.88418889,
unit.000020,Mapper-1-4,N/A,461.377606869,461.390407801,468.107425928,822.767236948,823.955921888,
unit.000021,Mapper-1-5,N/A,459.58342886,459.59651494,464.033628941,819.711697817,819.895669937,
unit.000022,Mapper-1-6,N/A,458.546017885,458.557867765,462.762275934,816.40135479,816.838228941,
unit.000023,Mapper-1-7,N/A,463.942109823,463.966621876,474.712155819,828.481744766,830.037433863,
unit.000024,Mapper-1-8,N/A,459.287105799,459.300737858,463.711352825,801.358581781,801.519591808,
unit.000025,Mapper-1-9,N/A,462.279505968,462.296803951,470.144141912,808.826350927,810.640011787,
unit.000026,Mapper-1-10,N/A,458.841483831,458.862020969,463.082301855,807.820912838,809.627987862,
unit.000027,Mapper-1-11,N/A,460.048324823,460.057798862,467.776864767,812.437132835,813.764440775,
unit.000028,Mapper-1-12,N/A,458.102167845,458.114362001,462.016782999,835.794900894,837.125247955,
unit.000029,Mapper-1-13,N/A,461.525260925,461.540662766,468.756162882,826.375913858,828.005388975,
unit.000030,Mapper-1-14,N/A,463.031685829,463.045659781,473.78114295,813.443665981,814.793339968,
unit.000031,Mapper-1-15,N/A,463.926889896,463.944854975,475.119427919,849.818044901,851.302480936,
unit.000032,Mapper-1-16,N/A,457.875697851,457.929750919,461.701268911,799.424044847,800.456487894,
unit.000033,Reducer-1,N/A,856.962885857,857.149762869,860.805040836,868.075360775,870.600597858,
