CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,15.8625349998,15.9411652088,28.7408080101,718.790771008,719.893967152,
unit.000001,Mapper-0-2,N/A,15.7840042114,15.8651530743,23.7422661781,725.807741165,727.013829231,
unit.000002,Mapper-0-3,N/A,15.7108120918,15.7867162228,22.8265750408,714.018326044,715.821083069,
unit.000003,Mapper-0-4,N/A,15.5099020004,15.6371421814,21.7280890942,729.822055101,731.084133148,
unit.000004,Mapper-0-5,N/A,15.9386081696,16.0181581974,29.775821209,723.703596115,724.988882065,
unit.000005,Mapper-0-6,N/A,15.6343791485,15.7082440853,21.7793672085,729.876045227,731.087419033,
unit.000006,Mapper-0-7,N/A,16.0155291557,16.0906500816,30.8011271954,710.667387009,711.769721031,
unit.000007,Mapper-0-8,N/A,16.0879421234,16.1626620293,34.7503499985,714.533024073,715.839474201,
unit.000008,Reducer-0,N/A,737.579874039,737.756565094,742.221134186,746.589468002,749.681782007,
unit.000009,Mapper-1-1,N/A,755.461283207,755.548374176,768.945286036,1462.879143,1463.37302017,
unit.000010,Mapper-1-2,N/A,755.155791998,755.305440187,764.956633091,1449.40167308,1451.18487811,
unit.000011,Mapper-1-3,N/A,754.699840069,754.771870136,763.922173023,1462.02336907,1463.34945822,
unit.000012,Mapper-1-4,N/A,753.950778008,754.025626183,758.907390118,1430.9653132,1432.9078722,
unit.000013,Mapper-1-5,N/A,754.399112225,754.475455046,762.87761116,1442.18659806,1444.07294607,
unit.000014,Mapper-1-6,N/A,753.504707098,753.580233097,757.947850227,1414.83550501,1416.273844,
unit.000015,Mapper-1-7,N/A,753.058463097,753.173495054,757.002977133,1486.09277916,1487.73090911,
unit.000016,Mapper-1-8,N/A,755.911078215,755.989495039,769.960623026,1502.09251308,1503.94921708,
unit.000017,Reducer-1,N/A,1510.33793521,1510.39731622,1514.37982607,1518.74476719,1521.58122206,
