CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.736107111,12.7545640469,33.7838480473,384.492015123,385.288562059,
unit.000001,Mapper-0-2,N/A,12.6509370804,12.6668870449,18.9433720112,388.554327011,391.883249998,
unit.000002,Mapper-0-3,N/A,12.7076320648,12.7251150608,20.8166720867,385.494801044,386.320014,
unit.000003,Mapper-0-4,N/A,12.8548960686,12.8750071526,41.8783509731,399.677378178,401.502511978,
unit.000004,Mapper-0-5,N/A,12.8016569614,12.8253791332,39.8993430138,373.610463142,375.109562159,
unit.000005,Mapper-0-6,N/A,12.722094059,12.739025116,28.854984045,385.551939011,386.322508097,
unit.000006,Mapper-0-7,N/A,12.7671160698,12.7869641781,35.8128061295,378.519989967,380.179399967,
unit.000007,Mapper-0-8,N/A,12.6937270164,12.7115900517,26.553910017,373.158208132,374.064090014,
unit.000008,Mapper-0-9,N/A,12.6282479763,12.6538939476,18.8898589611,404.593405008,406.598483086,
unit.000009,Mapper-0-10,N/A,12.8215351105,12.840182066,40.8419921398,407.596979141,408.846202135,
unit.000010,Mapper-0-11,N/A,12.751281023,12.7706720829,27.8774139881,372.602118969,374.063270092,
unit.000011,Mapper-0-12,N/A,12.6800961494,12.6970310211,19.8031561375,367.589060068,368.956942081,
unit.000012,Mapper-0-13,N/A,12.8375589848,12.857473135,47.1000630856,383.78849411,385.287671089,
unit.000013,Mapper-0-14,N/A,12.7834510803,12.8049640656,34.8557291031,382.630454063,384.248528004,
unit.000014,Mapper-0-15,N/A,12.8724501133,12.8908619881,45.8747851849,391.659769058,392.899605036,
unit.000015,Mapper-0-16,N/A,12.6711070538,12.684720993,26.8879351616,396.670225143,399.471385002,
unit.000016,Reducer-0,N/A,412.499791145,412.727422953,416.884531021,422.351663113,425.498820066,
unit.000017,Mapper-1-1,N/A,434.547472954,434.571679115,439.636306047,779.244325161,779.535243988,
unit.000018,Mapper-1-2,N/A,437.909096956,437.93276906,457.65866518,798.433992147,799.6877141,
unit.000019,Mapper-1-3,N/A,438.521679163,438.543107033,462.350242138,809.104865074,810.439110041,
unit.000020,Mapper-1-4,N/A,433.707957029,433.721415043,438.551233053,783.302852154,784.414502144,
unit.000021,Mapper-1-5,N/A,436.236500025,436.256005049,450.725453138,810.323620081,811.479649067,
unit.000022,Mapper-1-6,N/A,439.486974955,439.502941132,463.792478085,821.44701314,822.666202068,
unit.000023,Mapper-1-7,N/A,439.456787109,439.483760118,464.708333015,802.448935032,803.820403099,
unit.000024,Mapper-1-8,N/A,438.820374966,439.212188959,462.766193151,830.610898018,831.71428895,
unit.000025,Mapper-1-9,N/A,437.016622066,437.061282158,451.700381041,821.390766144,822.646236181,
unit.000026,Mapper-1-10,N/A,435.313822031,435.33230114,444.707770109,792.320912123,793.567816973,
unit.000027,Mapper-1-11,N/A,433.653340101,433.712790966,437.696202993,777.384662151,778.502830029,
unit.000028,Mapper-1-12,N/A,435.483966112,435.503983974,445.595767021,801.35342598,802.787450075,
unit.000029,Mapper-1-13,N/A,436.081657171,436.106506109,449.635776043,799.292507172,799.707682133,
unit.000030,Mapper-1-14,N/A,437.759390116,437.783257961,456.604108095,799.344020128,799.728019953,
unit.000031,Mapper-1-15,N/A,437.164864063,437.186062098,455.647788048,851.349231958,853.103306055,
unit.000032,Mapper-1-16,N/A,434.569013119,434.587500095,443.596045017,775.292201042,776.452591181,
unit.000033,Reducer-1,N/A,858.884068966,859.075500965,862.638414145,868.00672698,871.803068161,
