TIMESTAMP        work-RQ          work-RD          work-WR          
1481663032 105051 15758658068 317614878
1481663033 105108 15758673992 317619973
1481663034 105210 15947433600 317626606
1481663035 105268 16178136232 317631696
1481663036 105326 16559833808 317636788
1481663037 105384 16933142776 317641875
1481663039 105442 17302257456 317646966
1481663040 105500 17751063900 317652051
1481663041 105558 18212453256 317657140
1481663042 105616 18678036916 317662229
1481663043 105674 19139426272 317667313
1481663044 105732 19600815628 317672399
1481663045 105790 20066399288 317677484
1481663046 105848 20527788644 317682572
1481663048 105906 21001760912 317687656
1481663049 105964 21463150268 317692742
1481663050 106022 21962288360 317697827
1481663051 106080 22423677716 317702913
1481663052 106138 22885067072 317707998
1481663053 106196 23346456428 317713084
1481663054 106254 23807845784 317718172
1481663055 106312 24273429444 317723259
1481663057 106370 24730624496 317728344
1481663058 106428 25187819548 317733430
1481663059 106486 25645014600 317738516
1481663060 106544 26047683712 317743603
1481663061 106602 26429381292 317748690
1481663062 106660 26794301656 317753779
1481663063 106720 27201165060 317758871
1481663065 106778 27524142384 317763960
1481663066 106836 27847119708 317769050
1481663067 106894 28170097032 317774140
1481663068 106962 28497268660 317779229
1481663069 107020 28820245984 317784320
1481663070 107078 29143223308 317789410
1481663071 107136 29466200632 317794497
1481663072 107194 29793372260 317799585
1481663074 107260 30116349584 317804671
1481663075 107318 30439326908 317809760
1481663076 107376 30762304232 317814853
1481663077 107434 31085281556 317819942
1481663078 107502 31412453184 317825031
1481663079 107560 31735430508 317830118
1481663080 107618 32054213528 317835207
1481663082 107676 32377190852 317840299
1481663083 107742 32700168176 317845385
1481663084 107800 33023145504 317850474
1481663085 107858 33341928528 317855563
1481663086 107916 33660711552 317860652
1481663087 107974 33987883184 317865745
1481663088 108040 34310860512 317870835
1481663090 108098 34633837840 317875925
1481663091 108156 34952620864 317881014
1481663092 108214 35279792496 317886106
1481663093 108282 35602769824 317891195
1481663094 108340 35925747152 317896284
1481663095 108398 36244530176 317901376
1481663096 108456 36567507504 317906465
1481663098 108514 36890484832 317911552
1481663099 108580 37213462160 317916641
1481663100 108638 37544828096 317921734
1481663101 108696 37867805424 317926823
1481663102 108754 38186588448 317931913
1481663103 108824 38509565776 317937007
1481663104 108882 38828348800 317942095
1481663106 108940 39151326128 317947183
1481663107 108998 39470109152 317952274
1481663108 109064 39793086484 317957366
1481663109 109122 40116063816 317962455
1481663110 109180 40434846844 317967544
1481663111 109238 40757824176 317972635
1481663112 109296 41080801508 317977725
1481663113 109362 41403778840 317982813
1481663115 109420 41726756172 317987906
1481663116 109478 42045539204 317992997
1481663117 109536 42368516540 317998090
1481663118 109604 42695688180 318003183
1481663119 109662 43014471212 318008276
1481663120 109720 43337448548 318013372
1481663121 109778 43656231580 318018461
1481663123 109836 43979208916 318023553
1481663124 109902 44302186252 318028645
1481663125 109960 44625163588 318033737
1481663126 110018 44943946620 318038828
1481663127 110076 45266923956 318043921
1481663128 110144 45589901292 318049012
1481663129 110202 45912878628 318054106
1481663131 110260 46235855964 318059195
1481663132 110318 46554638996 318064285
1481663133 110384 46881810636 318069377
1481663134 110442 47200593668 318074469
1481663135 110500 47519376700 318079561
1481663136 110558 47842354036 318084653
1481663137 110616 48161137068 318089746
1481663138 110682 48479920100 318094837
1481663140 110740 48798703132 318099929
1481663141 110798 49117486164 318105021
1481663142 110856 49440463500 318110115
1481663143 110924 49759246532 318115207
1481663144 110982 50082223868 318120300
1481663145 111040 50401006900 318125393
1481663146 111098 50719789932 318130480
1481663148 111156 51042767268 318135571
1481663149 111222 51365744604 318140664
1481663150 111280 51688721940 318145755
1481663151 111338 52007504972 318150846
1481663152 111396 52326288004 318155936
1481663153 111464 52649265340 318161028
1481663154 111522 52972242676 318166118
1481663156 111580 53291025708 318171211
1481663157 111638 53609808740 318176303
1481663158 111704 53936980380 318181395
1481663159 111762 54255763412 318186487
1481663160 111820 54574546444 318191578
1481663161 111878 54893329476 318196670
1481663162 111936 55212112508 318201761
1481663164 112002 55535089844 318206854
1481663165 112060 55853872876 318211948
1481663166 112118 56172655908 318217041
1481663167 112176 56495633244 318222132
1481663168 112244 56814416276 318227221
1481663169 112302 57141587916 318232314
1481663170 112360 57460370948 318237402
1481663171 112418 57779153980 318242492
1481663173 112484 58114714228 318247584
1481663174 112542 58433497260 318252674
1481663175 112600 58752280292 318257765
1481663176 112658 58982982940 318262858
1481663177 112716 59305960276 318267949
1481663178 112784 59620549004 318273039
1481663179 112842 59939332036 318278128
1481663181 112900 60258115068 318283222
1481663182 112958 60576898100 318288312
1481663183 113024 60891486828 318293409
1481663184 113082 61210269860 318298497
1481663185 113140 61533247196 318303589
1481663186 113198 61852030228 318308680
1481663187 113256 62170813260 318313772
1481663189 113322 62489596292 318318864
1481663191 113380 63076814780 318323956
1481663192 113438 63395597812 318329047
1481663193 113506 63718575148 318334139
1481663194 113564 64054135396 318339232
1481663195 113622 64368724124 318344323
1481663196 113680 64687507156 318349415
1481663197 113738 65010484492 318354510
1481663199 113804 65329267524 318359601
1481663200 113862 65652244860 318364692
1481663201 113920 65975222196 318369785
1481663202 113978 66294005228 318374876
1481663203 114046 66616982564 318379969
1481663204 114104 66935765596 318385061
1481663205 114162 67258742932 318390149
1481663207 114220 67573331660 318395240
1481663208 114286 67896308996 318400332
1481663209 114344 68219286332 318405426
1481663210 114402 68542263668 318410519
1481663211 114460 68861046700 318415611
1481663212 114518 69184024036 318420705
1481663213 114584 69507001372 318425799
1481663215 114642 69829978708 318430893
1481663216 114700 70152956044 318435984
1481663217 114758 70471739076 318441076
1481663218 114826 70790522108 318446168
1481663219 114884 71109305140 318451259
1481663220 114942 71428088172 318456349
1481663221 115000 71746871204 318461439
1481663223 115058 72069848540 318466537
1481663224 115122 72384437268 318471627
1481663226 115180 73038764620 318476720
1481663227 115238 73357547652 318481811
1481663228 115306 73676330684 318486905
1481663229 115364 73999308020 318491997
1481663231 115422 74322285356 318497091
1481663232 115480 74641068388 318502183
1481663233 115546 74947268508 318507276
1481663234 115604 75266051540 318512365
1481663235 115662 75584834572 318517458
1481663236 115720 75907811908 318522550
1481663237 115778 76226594940 318527643
1481663239 115844 76549572276 318532732
1481663240 115902 76868355308 318537820
1481663241 115960 77187138340 318542912
1481663242 116018 77505921372 318548002
1481663243 116086 77711458208 318553098
1481663244 116144 78017658328 318558188
1481663245 116202 78336441360 318563280
1481663246 116260 78655224392 318568372
1481663248 116318 78969813120 318573461
1481663249 116384 79288596152 318578550
1481663250 116442 79611573488 318583640
1481663251 116500 79930356520 318588732
1481663252 116558 80244945248 318593824
1481663253 116626 80567922584 318598915
1481663254 116684 80886705616 318604006
1481663256 116742 81201294344 318609099
1481663257 116800 81515883072 318614190
1481663258 116864 81830471800 318619280
1481663259 116922 82145060528 318624373
1481663260 116980 82497397992 318629464
1481663261 117038 82816181024 318634557
1481663262 117096 83130769752 318639649
1481663264 117162 83449552784 318644740
1481663265 117220 83764141512 318649828
1481663266 117278 84082924544 318654916
1481663267 117336 84309432900 318660012
1481663268 117404 84485609596 318665105
1481663269 117462 84611454644 318670196
1481663270 117520 84930237676 318675287
1481663272 117578 85253215012 318680381
1481663273 117644 85571998044 318685476
1481663274 117702 85890781076 318690566
1481663275 117760 86213758412 318695658
1481663276 117818 86536735748 318700751
1481663277 117876 86855518780 318705844
1481663278 117944 87178496116 318710937
1481663279 118002 87497279148 318716030
1481663281 118060 87816062180 318721124
1481663282 118118 88139039516 318726213
1481663283 118184 88457822548 318731305
1481663284 118242 88663359372 318736398
1481663285 118300 88977948100 318741486
1481663286 118358 89296731132 318746576
1481663287 118416 89615514164 318751665
1481663289 118482 89934297196 318756759
