time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1483748432        0                 1194              0                 123141340         123537831         0                 138448            586403586151      1366164874486     0                 30336008         
1483748433        0                 1194              0                 123141405         123537893         0                 138448            586403612295      1366164899790     0                 30336008         
1483748434        0                 1194              0                 123141463         123537949         0                 138448            586403636631      1366164922694     0                 30336008         
1483748435        0                 1194              0                 123141539         123538023         0                 138448            586403668542      1366164949774     0                 30336008         
1483748436        0                 1194              0                 123141604         123538086         0                 138448            586403695595      1366164974366     0                 30336008         
1483748437        0                 1194              0                 123141663         123538143         0                 138448            586403720123      1366164997566     0                 30336008         
1483748438        0                 1194              0                 123141722         123538200         0                 138448            586403744651      1366165020830     0                 30336008         
1483748439        0                 1194              0                 123141781         123538257         0                 138448            586403769179      1366165044030     0                 30336008         
1483748441        0                 1194              0                 123141838         123538312         0                 138448            586403793323      1366165066574     0                 30336008         
1483748442        0                 1194              0                 123141927         123538399         0                 138448            586403830999      1366165096806     0                 30336008         
1483748443        0                 1194              0                 123141986         123538456         0                 138448            586403855527      1366165120006     0                 30336008         
1483748444        0                 1194              0                 123142052         123538520         0                 138448            586403883871      1366165146814     0                 30336008         
1483748445        0                 1194              0                 123142268         123538734         0                 138448            586403962289      1366167319958     0                 30336008         
1483748446        0                 1194              0                 123142358         123538822         0                 138448            586403997697      1366167369222     0                 30336008         
1483748447        0                 1194              0                 123142431         123538893         0                 138448            586404028713      1366167398326     0                 30336008         
1483748448        0                 1194              0                 123142774         123539234         0                 138448            586404131849      1366176220466     0                 30336008         
1483748450        0                 1194              0                 123143207         123539655         0                 138448            586404255137      1366275753858     0                 30336008         
1483748451        0                 1194              0                 123143856         123540304         0                 138448            586404458761      1366563209346     0                 30336008         
1483748452        0                 1194              0                 123144528         123540958         0                 138448            586404640313      1366865345842     0                 30336008         
1483748453        0                 1194              0                 123145046         123541470         0                 138448            586404780937      1367097198282     0                 30336008         
1483748454        0                 1194              0                 123145762         123542183         0                 138448            586404969089      1367433948682     0                 30336008         
1483748455        0                 1194              0                 123146410         123542849         0                 138448            586405161615      1367733990130     0                 30336008         
1483748456        1                 1194              0                 123147062         123543503         0                 138448            586405332983      1368040319866     0                 30336008         
1483748457        0                 1194              0                 123147528         123543971         0                 138448            586405458567      1368246997978     0                 30336008         
1483748459        0                 1194              0                 123148123         123544560         0                 138448            586405617823      1368517663546     0                 30336008         
1483748460        1                 1194              0                 123148835         123545252         0                 138448            586405809095      1368842875506     0                 30336008         
1483748461        0                 1194              0                 123149544         123545958         0                 138448            586406027809      1369161799306     0                 30336008         
1483748462        0                 1194              0                 123150050         123546479         0                 138448            586406161129      1369393654722     0                 30336008         
1483748463        0                 1194              0                 123150582         123547008         0                 138448            586406338256      1369616073530     0                 30336008         
1483748464        0                 1194              0                 123151145         123547570         0                 138448            586406488640      1369874150370     0                 30336008         
1483748465        0                 1194              0                 123151842         123548276         0                 138448            586406695208      1370194123018     0                 30336008         
1483748466        0                 1194              0                 123152527         123548969         0                 138448            586406873008      1370519335338     0                 30336008         
1483748467        0                 1194              0                 123153221         123549639         0                 138448            586407060864      1370833008562     0                 30336008         
1483748469        0                 1194              0                 123153889         123550303         0                 138448            586407239672      1371137244250     0                 30336008         
1483748470        0                 1194              0                 123154558         123550973         0                 138448            586407415328      1371450917474     0                 30336008         
1483748471        0                 1194              0                 123156191         123552631         0                 138448            586407833000      1371743809482     0                 30336008         
1483748472        0                 1194              0                 123156973         123553384         0                 138448            586408044384      1372099443018     0                 30336008         
1483748473        1                 1194              0                 123157555         123553972         0                 138448            586408212128      1372360671586     0                 30336008         
1483748474        0                 1194              0                 123158098         123554519         0                 138448            586408356360      1372610356978     0                 30336008         
1483748475        0                 1194              0                 123158539         123554977         0                 138448            586408472776      1372812838866     0                 30336008         
1483748476        0                 1194              0                 123158968         123555391         0                 138448            586408593776      1372992243162     0                 30336008         
1483748478        0                 1194              0                 123159487         123555923         0                 138448            586408755836      1373219906578     0                 30336008         
1483748479        0                 1194              0                 123159598         123556037         0                 138448            586408796612      1373235677634     0                 30336008         
1483748480        0                 1194              0                 123159670         123556107         0                 138448            586408827436      1373235706378     0                 30336008         
1483748481        0                 1194              0                 123159745         123556180         0                 138448            586408858836      1373235736138     0                 30336008         
1483748482        0                 1194              0                 123159845         123556282         0                 138448            586408922100      1373235773330     0                 30336008         
1483748483        0                 1194              0                 123159926         123556361         0                 138448            586408956476      1373235804450     0                 30336008         
1483748484        0                 1194              0                 123159998         123556431         0                 138448            586408987300      1373235833194     0                 30336008         
1483748485        0                 1194              0                 123160072         123556503         0                 138448            586409018508      1373235862594     0                 30336008         
1483748486        0                 1194              0                 123160146         123556575         0                 138448            586409049716      1373235891994     0                 30336008         
1483748487        0                 1194              0                 123160245         123556677         0                 138448            586409118334      1373235928354     0                 30336008         
1483748489        0                 1194              0                 123160354         123556784         0                 138448            586409157774      1373236216802     0                 30336008         
1483748490        0                 1194              0                 123160411         123556839         0                 138448            586409181918      1373236239346     0                 30336008         
1483748491        0                 1194              0                 123160468         123556894         0                 138448            586409206062      1373236261890     0                 30336008         
1483748492        0                 1194              0                 123160553         123556978         0                 138448            586409246746      1373236291746     0                 30336008         
1483748493        0                 1194              0                 123160619         123557042         0                 138448            586409274442      1373236316666     0                 30336008         
1483748494        0                 1194              0                 123160678         123557099         0                 138448            586409298970      1373236339866     0                 30336008         
1483748495        0                 1194              0                 123160735         123557154         0                 138448            586409323114      1373236362410     0                 30336008         
