time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1483748422        0                 10342             0                 120999949         121975407         0                 160831            738232732737      126504396396      0                 35133240         
1483748423        0                 10342             0                 121000011         121975466         0                 160831            738232758305      126504420748      0                 35133240         
1483748424        0                 10342             0                 121000082         121975535         0                 160831            738232787883      126504446732      0                 35133240         
1483748425        0                 10342             0                 121000149         121975600         0                 160831            738232815856      126504472116      0                 35133240         
1483748426        0                 10342             0                 121000206         121975655         0                 160831            738232840000      126504494660      0                 35133240         
1483748427        0                 10342             0                 121000265         121975712         0                 160831            738232864528      126504517924      0                 35133240         
1483748429        0                 10342             0                 121000322         121975767         0                 160831            738232888672      126504540468      0                 35133240         
1483748430        0                 10342             0                 121000381         121975824         0                 160831            738232913200      126504563668      0                 35133240         
1483748431        0                 10342             0                 121000470         121975911         0                 160831            738232950355      126504593892      0                 35133240         
1483748432        0                 10342             0                 121000527         121975966         0                 160831            738232974499      126504616436      0                 35133240         
1483748433        0                 10342             0                 121000587         121976024         0                 160831            738232998835      126504639500      0                 35133240         
1483748434        0                 10342             0                 121000663         121976095         0                 160831            738233030093      126504665332      0                 35133240         
1483748435        0                 10342             0                 121000733         121976166         0                 160831            738233058899      126504692420      0                 35133240         
1483748436        0                 10342             0                 121000799         121976230         0                 160831            738233086145      126504717372      0                 35133240         
1483748438        0                 10342             0                 121000859         121976288         0                 160831            738233110865      126504740932      0                 35133240         
1483748439        0                 10342             0                 121000918         121976345         0                 160831            738233135393      126504764196      0                 35133240         
1483748440        0                 10342             0                 121000976         121976401         0                 160831            738233159729      126504787100      0                 35133240         
1483748441        0                 10342             0                 121001058         121976478         0                 160831            738233194033      126504814876      0                 35133240         
1483748442        0                 10342             0                 121001120         121976541         0                 160831            738233219273      126504839724      0                 35133240         
1483748443        0                 10342             0                 121001180         121976599         0                 160831            738233243993      126504863284      0                 35133240         
1483748444        0                 10342             0                 121001261         121976678         0                 160831            738233278849      126504896620      0                 35133240         
1483748445        0                 10342             0                 121001509         121976924         0                 160831            738233367794      126507095252      0                 35133240         
1483748446        0                 10342             0                 121001587         121977000         0                 160831            738233400290      126507126036      0                 35133240         
1483748448        0                 10342             0                 121001660         121977071         0                 160831            738233431306      126507155140      0                 35133240         
1483748449        0                 10342             0                 121002156         121977565         0                 160831            738233585666      126526087816      0                 35133240         
1483748450        0                 10342             0                 121002792         121978182         0                 160831            738233784165      126756165152      0                 35133240         
1483748451        0                 10342             0                 121003232         121978627         0                 160831            738233904197      126948159240      0                 35133240         
1483748452        0                 10342             0                 121003917         121979293         0                 160831            738234088533      127258686192      0                 35133240         
1483748453        0                 10342             0                 121004567         121979951         0                 160831            738234294785      127552435880      0                 35133240         
1483748454        0                 10342             0                 121005113         121980483         0                 160831            738234444193      127794778080      0                 35133240         
1483748455        0                 10342             0                 121005798         121981196         0                 160831            738234650527      128113704416      0                 35133240         
1483748457        0                 10342             0                 121006407         121981804         0                 160831            738234812135      128395907704      0                 35133240         
1483748458        0                 10342             0                 121006742         121982114         0                 160831            738234914503      128516571208      0                 35133240         
1483748459        0                 10342             0                 121007358         121982740         0                 160831            738235075031      128807167024      0                 35133240         
1483748460        0                 10342             0                 121007967         121983332         0                 160831            738235265593      129071541464      0                 35133240         
1483748461        0                 10342             0                 121008553         121983918         0                 160831            738235422225      129338012656      0                 35133240         
1483748462        0                 10342             0                 121008959         121984354         0                 160831            738235526737      129530004008      0                 35133240         
1483748463        0                 10342             0                 121009491         121984876         0                 160831            738235673161      129762907440      0                 35133240         
1483748464        1                 10342             0                 121010070         121985443         0                 160831            738235830081      130023082592      0                 35133240         
1483748466        0                 10342             0                 121010799         121986181         0                 160831            738236051630      130353548616      0                 35133240         
1483748467        0                 10342             0                 121011369         121986756         0                 160831            738236202102      130616871352      0                 35133240         
1483748468        0                 10342             0                 121011931         121987307         0                 160831            738236356598      130860267384      0                 35133240         
1483748469        0                 10342             0                 121012353         121987719         0                 160831            738236474774      131039671024      0                 35133240         
1483748470        0                 10342             0                 121013839         121989195         0                 160831            738236858240      131240252192      0                 35133240         
1483748471        0                 10342             0                 121014499         121989872         0                 160831            738237028040      131557072536      0                 35133240         
1483748472        0                 10342             0                 121015259         121990621         0                 160831            738237228688      131913752720      0                 35133240         
1483748473        0                 10342             0                 121015822         121991214         0                 160831            738237392684      132173934104      0                 35133240         
1483748475        0                 10342             0                 121016402         121991761         0                 160831            738237554868      132422571176      0                 35133240         
1483748476        0                 10342             0                 121017038         121992408         0                 160831            738237720452      132720512064      0                 35133240         
1483748477        0                 10342             0                 121017773         121993144         0                 160831            738237931840      133060413208      0                 35133240         
1483748478        1                 10342             0                 121018648         121994028         0                 160831            738238157568      133480040024      0                 35133240         
1483748479        0                 10342             0                 121018896         121994283         0                 160831            738238228984      133575526600      0                 35133240         
1483748480        0                 10342             0                 121018970         121994355         0                 160831            738238260192      133575556000      0                 35133240         
1483748481        0                 10342             0                 121019045         121994428         0                 160831            738238291400      133575585480      0                 35133240         
1483748482        0                 10342             0                 121019151         121994537         0                 160831            738238359826      133575622184      0                 35133240         
1483748483        0                 10342             0                 121019232         121994616         0                 160831            738238394202      133575653304      0                 35133240         
1483748484        0                 10342             0                 121019307         121994689         0                 160831            738238425602      133575683064      0                 35133240         
1483748486        0                 10342             0                 121019383         121994763         0                 160831            738238458170      133575713376      0                 35133240         
1483748487        0                 10342             0                 121019477         121994857         0                 160831            738238519302      133575747960      0                 35133240         
1483748488        0                 10342             0                 121019569         121994954         0                 160831            738238605048      133575782888      0                 35133240         
1483748489        0                 10342             0                 121019667         121995051         0                 160831            738238639304      133575962080      0                 35133240         
